sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
15,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562447.5985105,423691796000000,423691796000000,423692484000000,423692140000000,688.0,3677.132,3677.132,423692.484,423692.484,,420014.995,True,16,0,0,0,False,0,1007,2012,3677132,3677134,3677132,0,-0.021497746,558234,894303,11.28926,0.324677,-0.995215,-123.8179,2.041016,-21.08398,989.873,-0.035,-0.86125,-7.71375,22,-42,-46,52.22222,True,295,3,37.24854667,-80.4175225,12,0.77,,,,2226361,6454,1764
16,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562448.4769757,423692671000000,423692671000000,423693359000000,423693015000000,688.0,3678.039,3678.039,423693.359,423693.359,,420014.993,True,17,0,0,0,False,0,1007,2013,3678039,3678040,3678039,0,0,558234,894319,11.28926,0.049808,-0.07053,-120.5313,-18.95508,-7.412109,979.6191,-0.7225,0.26375,-0.83875,23,-42,-49,52.77778,True,113,3,37.24854733,-80.41752217,12,0.72,,,,2226910,6456,1765
17,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562449.6048746,423693812000000,423693812000000,423694468000000,423694140000000,656.0,3679.15,3679.15,423694.468,423694.468,,420014.9915,True,18,0,0,0,False,0,1007,2014,3679150,3679151,3679150,0,0,558234,894319,11.28926,-0.186166,0.178037,-119.4753,-17.00195,-8.876953,981.084,-0.66,-0.79875,-0.46375,23,-44,-51,52.77778,True,303,3,37.24854767,-80.41752167,12,0.72,,,,2227600,6458,1765
18,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562450.5761418,423694781000000,423694781000000,423695453000000,423695117000000,672.0,3680.116,3680.116,423695.453,423695.453,,420014.993,True,19,0,0,0,False,0,1007,2015,3680116,3680118,3680116,0,-0.022904967,558234,894325,11.28926,-1.992444,-1.331356,-121.1354,58.68164,-74.30664,985.9668,1.59,-3.54875,-13.58875,29,-49,-47,52.77778,True,167,3,37.24854783,-80.41752117,12,0.72,,,,2228155,6460,1766
19,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562451.3042097,423695500000000,423695500000000,423696156000000,423695828000000,656.0,3680.841,3680.841,423696.156,423696.156,,420014.9915,True,20,0,0,0,False,0,1007,2016,3680841,3680843,3680841,-0.085966419,-0.150441233,558280,894882,11.28926,-2.988782,-1.456446,-129.5647,72.8418,-102.627,1103.154,-0.66,-5.67375,-11.21375,34,-40,-49,52.77778,True,63,3,37.248548,-80.41752083,12,0.74,,,,2228513,6462,1767
20,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562452.6347036,423696843000000,423696843000000,423697593000000,423697218000000,750.0,3682.187,3682.187,423697.593,423697.593,,420014.993,True,21,0,0,0,False,0,1007,2017,3682187,3682188,3682187,-0.162111602,-0.18524189,559498,896389,11.28926,1.42136,0.890566,-136.1607,-185.9473,87.80273,893.1934,-9.3475,19.45125,1.03625,41,-42,-48,52.22222,True,350,3,37.24854867,-80.41752133,12,0.72,,,,2229394,6464,1767
21,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562453.6202252,423697828000000,423697828000000,423698515000000,423698171500000,687.0,3683.152,3683.152,423698.515,423698.515,,420014.995,True,22,0,0,0,False,0,1007,2018,3683152,3683153,3683152,-0.193369203,-0.193010907,560624,897638,11.28926,-1.042612,-2.189912,-135.9702,126.0645,-121.6699,942.0215,12.9025,-1.79875,-3.08875,35,-34,-50,52.22222,True,163,3,37.24854967,-80.41752067,12,0.72,,,,2229949,6466,1768
22,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562454.584377,423698781000000,423698781000000,423699453000000,423699117000000,672.0,3684.126,3684.126,423699.453,423699.453,,420014.993,True,23,0,0,0,False,0,1007,2019,3684126,3684127,3684126,-0.147823028,-0.168845813,561873,898948,11.28926,-0.50537,2.016456,-140.1337,-11.63086,135.6543,1252.08,7.1525,28.20125,-16.33875,39,-31,-49,52.77778,True,174,3,37.24855133,-80.41752167,12,0.72,,,,2230504,6468,1769
23,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562455.374694,423699578000000,423699578000000,423700265000000,423699921500000,687.0,3684.924,3684.924,423700.265,423700.265,,420014.995,True,24,0,0,0,False,0,1007,2020,3684924,3684926,3684924,-0.021494675,-0.021494675,562309,899383,11.28926,-0.457554,2.304709,-136.7761,-72.66602,-26.45508,985.4785,-0.16,-1.98625,2.47375,37,-36,-46,52.77778,True,46,3,37.24855267,-80.41752183,12,0.72,,,,2230944,6470,1770
24,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562456.6820905,423700890000000,423700890000000,423701531000000,423701210500000,641.0,3686.214,3686.214,423701.531,423701.531,,420014.9965,True,25,0,0,0,False,0,1007,2021,3686214,3686216,3686214,0,0,562311,899386,11.31293,-0.783507,-0.485595,-136.0202,5.458984,-24.50195,979.1309,-0.5975,-0.36125,-0.83875,39,-39,-47,52.77778,True,376,3,37.24855317,-80.4175205,12,0.72,,,,2231743,6472,1770
25,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562457.6560876,423701859000000,423701859000000,423702515000000,423702187000000,656.0,3687.18,3687.18,423702.515,423702.515,,420014.997,True,25,0,0,0,False,0,1007,2022,3687180,3687182,3687180,0.021485467,-0.042891313,562310,899706,11.31293,-2.536066,-0.288825,-140.8531,2.041016,-55.26367,987.4316,0.5275,-2.29875,-16.83875,40,-31,-44,52.22222,True,164,3,37.2485535,-80.4175185,12,0.72,,,,2232298,6474,1771
26,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562458.6323557,423702828000000,423702828000000,423703515000000,423703171500000,687.0,3688.167,3688.167,423703.515,423703.515,,420014.997,True,25,0,0,0,False,0,1007,2023,3688167,3688168,3688167,0.042300457,-0.063415029,562241,900208,11.31293,-2.367271,-1.046842,-154.6405,43.54492,-31.33789,992.3145,-1.035,0.63875,-31.96375,37,-17,-47,52.22222,True,185,3,37.24855417,-80.41751717,12,0.72,,,,2232855,6476,1772
27,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562459.5988748,423703796000000,423703796000000,423704468000000,423704132000000,672.0,3689.13,3689.13,423704.468,423704.468,,420014.9975,True,25,0,0,0,False,0,1007,2024,3689130,3689131,3689130,0.021494675,0,562016,900440,11.31293,-2.163112,-0.158878,-158.7566,-7.236328,12.11914,969.8535,0.0275,-0.17375,-8.02625,32,-10,-45,52.22222,True,163,3,37.248555,-80.41751667,12,0.72,,,,2233412,6478,1773
28,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562460.469251,423704671000000,423704671000000,423705390000000,423705030500000,719.0,3690.008,3690.008,423705.39,423705.39,,420015.00100000005,True,25,0,0,0,False,0,1007,2025,3690008,3690010,3690008,-0.020332801,0,562017,900443,11.31293,-0.769004,-0.593451,-159.2316,10.83008,-12.29492,984.9902,-0.3475,-0.11125,-0.46375,32,-12,-49,52.22222,True,86,3,37.2485555,-80.41751617,12,0.72,,,,2233933,6480,1774
29,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562461.5991542,423705796000000,423705796000000,423706515000000,423706155500000,719.0,3691.137,3691.137,423706.515,423706.515,,420015.002,True,25,0,0,0,False,0,1007,2026,3691137,3691138,3691137,0,0,562016,900442,11.31293,-1.110124,-0.936163,-160.189,23.52539,-8.388672,978.1543,-0.5975,-0.61125,0.66125,31,-10,-47,52.22222,True,292,3,37.248556,-80.4175155,12,0.72,,,,2234655,6482,1774
30,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562462.5149417,423706718000000,423706718000000,423707390000000,423707054000000,672.0,3692.053,3692.053,423707.39,423707.39,,420015.00100000005,True,25,0,0,0,False,0,1007,2027,3692053,3692054,3692053,0,-0.018812544,562016,900446,11.31293,-1.031968,-2.410173,-160.5658,82.11914,-33.7793,957.6465,-1.16,-2.54875,-6.21375,37,-15,-48,52.22222,True,121,3,37.2485565,-80.41751517,12,0.72,,,,2235212,6484,1775
31,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562463.6451287,423707843000000,423707843000000,423708500000000,423708171500000,657.0,3693.182,3693.182,423708.5,423708.5,,420015.001,True,25,0,0,0,False,0,1007,2028,3693182,3693183,3693182,-0.12896805,-0.1719574,562389,901421,11.31293,-0.265196,-6.061356,-166.2871,93.83789,-42.56836,1218.389,3.7775,-3.04875,-9.58875,23,-8,-49,52.22222,True,327,3,37.24855717,-80.4175145,12,0.72,,,,2235898,6486,1775
32,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562464.6194196,423708828000000,423708828000000,423709515000000,423709171500000,687.0,3694.156,3694.156,423709.515,423709.515,,420015.00100000005,True,25,0,0,0,False,0,1007,2029,3694156,3694157,3694156,-0.190942545,-0.190861808,563457,902651,11.31293,-0.957307,-5.604527,-166.9692,-102.9395,-68.93555,611.4551,-2.5975,-0.98625,-14.71375,26,-9,-48,52.22222,True,172,3,37.2485575,-80.41751267,12,0.72,,,,2236455,6488,1776
33,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562465.5865448,423709781000000,423709781000000,423710515000000,423710148000000,734.0,3695.138,3695.138,423710.515,423710.515,,420015.00100000005,True,25,0,0,0,False,0,1007,2030,3695138,3695139,3695138,-0.184221273,-0.207280656,564695,903969,11.31293,0.070502,-5.543177,-166.9034,173.916,-24.99023,751.1035,-5.535,14.32625,7.53625,21,-7,-50,52.22222,True,183,3,37.24855867,-80.4175105,12,0.72,,,,2237012,6490,1777
34,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562466.5612876,423710765000000,423710765000000,423711437000000,423711101000000,672.0,3696.094,3696.094,423711.437,423711.437,,420015.002,True,25,0,0,0,False,0,1007,2031,3696094,3696095,3696094,-0.1719574,-0.1719574,565943,905247,11.31293,-1.43639,0.247761,-167.7141,37.19727,-94.81445,906.8652,-4.5975,1.13875,1.34875,19,-2,-48,52.22222,True,159,3,37.2485595,-80.41750817,12,0.72,,,,2237569,6492,1778
35,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,4,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562467.2681365,423711468000000,423711468000000,423712140000000,423711804000000,672.0,3696.793,3696.793,423712.14,423712.14,,420015.002,True,25,0,0,0,False,0,1007,2032,3696793,3696795,3696793,-0.065819215,-0.087810169,566367,905714,11.31705,-1.752821,3.186569,-168.4516,-59.48242,-56.24023,989.873,0.1525,-5.79875,-3.02625,18,-2,-49,53.33333,True,50,3,37.24856067,-80.41750567,12,0.72,,,,2237880,6494,1779
