sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
16,True,,1784155862.1962562,17113031000000,17113031000000,17113781000000,17113406000000,750.0,2285.037,2285.037,17113.781,17113.781,,14828.3465,True,17,0,0,0,False,0,1007,831,2285037,2285038,2285037,0,0,219190,305356,11.69718,-0.403575,-0.057627,-90.85761,0.732422,-9.072266,980.0488,-0.27125,-0.23,0.7225,1,-62,-39,47.22222,True,229,3,37.24886967,-80.41805217,11,1.57,,,,1359860,3886,550
17,True,,1784155863.0718079,17113906000000,17113906000000,17114781000000,17114343500000,875.0,2285.947,2285.947,17114.781,17114.781,,14828.3465,True,18,0,0,0,False,0,1007,832,2285947,2285948,2285947,0,0,219190,305356,11.69718,-0.311389,0.075634,-91.01089,3.173828,-7.607422,977.6074,0.04125,1.5825,-0.1525,0,-62,-39,47.22222,True,109,3,37.248871,-80.41805483,10,1.57,,,,1360304,3888,551
18,True,,1784155864.0979998,17114921000000,17114921000000,17115593000000,17115257000000,672.0,2286.946,2286.946,17115.593,17115.593,,14828.3465,True,19,0,0,0,False,0,1007,833,2286946,2286948,2286946,0,-0.04298935,219190,305365,11.69718,-1.413755,-1.399206,-94.52013,61.2793,-26.65039,1004.951,-0.33375,-0.6675,-12.09,5,-60,-37,46.66667,True,196,3,37.24887467,-80.41805583,10,1.24,,,,1360877,3890,552
19,True,,1784155865.096993,17115921000000,17115921000000,17116640000000,17116280500000,719.0,2287.936,2287.936,17116.64,17116.64,,14828.346000000001,True,20,0,0,0,False,0,1007,834,2287936,2287937,2287936,-0.064530118,-0.129152554,219319,305992,11.69718,-1.560666,-2.636755,-100.77,123.7793,-57.41211,1050.85,-3.77125,-1.1675,-11.5275,12,-66,-40,47.22222,True,187,3,37.24887783,-80.4180565,10,1.24,,,,1361450,3892,553
20,True,,1784155866.0773187,17116906000000,17116906000000,17117671000000,17117288500000,765.0,2288.947,2288.947,17117.671,17117.671,,14828.345500000001,True,21,0,0,0,False,0,1007,835,2288947,2288948,2288947,-0.107473375,-0.12896805,220034,306866,11.69718,-1.178104,-2.197305,-109.7881,60.30273,16.80664,1031.318,-2.02125,4.395,-5.2775,26,-71,-43,47.22222,True,209,3,37.24887867,-80.418057,10,1.23,,,,1362023,3894,554
21,True,,1784155867.2000687,17118031000000,17118031000000,17118796000000,17118413500000,765.0,2290.039,2290.039,17118.796,17118.796,,14828.346000000001,True,22,0,0,0,False,0,1007,836,2290039,2290040,2290039,-0.129023346,-0.150807428,220971,307882,11.69718,-0.095518,0.025367,-109.1145,-11.47461,-23.7207,972.7246,-6.52125,-1.9175,2.3475,21,-64,-46,47.22222,True,289,3,37.2488815,-80.41805883,9,1.27,,,,1362663,3896,555
22,True,,1784155868.0549269,17118890000000,17118890000000,17119609000000,17119249500000,719.0,2290.892,2290.892,17119.609,17119.609,,14828.3465,True,23,0,0,0,False,0,1007,837,2290892,2290893,2290892,-0.129041788,-0.150764254,221756,308700,11.69718,-0.545146,-0.044639,-108.6378,-10.98633,30.47852,896.0645,-1.52125,6.52,-1.2775,21,-67,-51,47.22222,True,53,3,37.248884,-80.41806033,10,1.18,,,,1363107,3898,556
23,True,,1784155869.0520668,17119875000000,17119875000000,17120625000000,17120250000000,750.0,2291.891,2291.891,17120.625,17120.625,,14828.3465,True,24,0,0,0,False,0,1007,838,2291891,2291892,2291891,-0.107473375,-0.107473375,222672,309625,11.69718,-0.783671,3.223041,-109.6524,-166.2598,-58.38867,735.4199,2.91625,-6.5425,-1.0275,18,-57,-56,47.22222,True,199,3,37.24888283,-80.41806233,11,1.14,,,,1363682,3900,557
24,True,,1784155870.0287063,17120859000000,17120859000000,17121500000000,17121179500000,641.0,2292.869,2292.869,17121.5,17121.5,,14828.3465,True,25,0,0,0,False,0,1007,839,2292869,2292871,2292869,0,-0.042995492,222997,309962,11.69718,-0.820849,1.05521,-108.3292,-30.0293,-25.67383,983.4668,0.72875,2.52,-6.2775,20,-61,-53,47.22222,True,180,3,37.24888167,-80.4180645,11,1.14,,,,1364257,3902,558
25,True,,1784155871.0342157,17121859000000,17121859000000,17122578000000,17122218500000,719.0,2293.878,2293.878,17122.578,17122.578,,14828.3465,True,25,0,0,0,False,0,1007,840,2293878,2293879,2293878,0,-0.064484025,222997,310325,11.68489,-0.996303,-1.075507,-117.1298,28.56445,-36.9043,1047.432,2.60375,1.395,-23.7775,28,-58,-55,47.22222,True,193,3,37.24887783,-80.41806517,10,1.26,,,,1364828,3904,559
26,True,,1784155871.9599774,17122781000000,17122781000000,17123484000000,17123132500000,703.0,2294.796,2294.796,17123.484,17123.484,,14828.3465,True,25,0,0,0,False,0,1007,841,2294796,2294798,2294796,0.021494675,-0.064484025,222934,310780,11.68489,0.177482,-0.853253,-128.1685,22.2168,8.017578,986.3965,-0.14625,-0.605,-20.5275,34,-51,-56,47.22222,True,123,3,37.24887533,-80.4180655,9,1.26,,,,1365389,3906,560
27,True,,1784155873.073968,17123906000000,17123906000000,17124625000000,17124265500000,719.0,2295.942,2295.942,17124.625,17124.625,,14828.3465,True,25,0,0,0,False,0,1007,842,2295942,2295943,2295942,0,0,222824,310926,11.68489,-0.084455,-1.108358,-127.5419,16.8457,-6.142578,979.0723,-0.70875,-1.355,0.16,33,-46,-57,47.22222,True,338,3,37.2488745,-80.418066,7,2.8,,,,1366085,3908,560
28,True,,1784155874.0777988,17124906000000,17124906000000,17125656000000,17125281000000,750.0,2296.929,2296.929,17125.656,17125.656,,14828.3465,True,25,0,0,0,False,0,1007,843,2296929,2296930,2296929,0,0,222820,310926,11.68489,-0.266564,-0.718029,-127.3636,7.080078,-6.630859,981.0254,0.10375,2.4575,0.535,33,-46,-59,47.22222,True,174,3,37.24886817,-80.41806167,9,1.77,,,,1366662,3910,561
29,True,,1784155875.0657177,17125890000000,17125890000000,17126625000000,17126257500000,735.0,2297.929,2297.929,17126.625,17126.625,,14828.3465,True,25,0,0,0,False,0,1007,844,2297929,2297930,2297929,0,-0.021147256,222820,310933,11.68489,-1.059371,-2.170907,-128.5643,32.4707,-18.83789,1004.951,0.47875,-0.4175,-11.1525,36,-47,-54,47.22222,True,198,3,37.24886717,-80.41805933,10,1.57,,,,1367231,3912,562
30,True,,1784155876.0679286,17126890000000,17126890000000,17127593000000,17127241500000,703.0,2298.907,2298.907,17127.593,17127.593,,14828.3465,True,25,0,0,0,False,0,1007,845,2298907,2298908,2298907,-0.064465606,-0.129078689,222933,311542,11.68489,-0.727584,0.037641,-132.4933,6.591797,-85.73242,1143.135,2.72875,-6.98,-16.6525,30,-37,-57,47.22222,True,177,3,37.24887583,-80.41806867,10,1.57,,,,1367800,3914,563
31,True,,1784155877.0457537,17127875000000,17127875000000,17128609000000,17128242000000,734.0,2299.889,2299.889,17128.609,17128.609,,14828.3465,True,25,0,0,0,False,0,1007,846,2299889,2299890,2299889,-0.128894396,-0.150098201,223622,312388,11.68489,1.328343,2.591293,-127.6246,-257.0801,39.26758,1088.447,1.41625,-7.355,-2.215,35,-51,-56,47.22222,True,181,3,37.2488905,-80.41807733,10,1.57,,,,1368367,3916,564
32,True,,1784155878.051331,17128875000000,17128875000000,17129546000000,17129210500000,671.0,2300.893,2300.893,17129.546,17129.546,,14828.3465,True,25,0,0,0,False,0,1007,847,2300893,2300894,2300893,-0.12896805,-0.12896805,224461,313330,11.68489,-0.657878,-4.308787,-127.6296,143.3105,47.56836,925.8496,-5.52125,6.4575,-3.7775,25,-35,-54,47.22222,True,204,3,37.2488945,-80.41807217,8,1.92,,,,1368961,3918,565
33,True,,1784155879.1277852,17129953000000,17129953000000,17130656000000,17130304500000,703.0,2301.969,2301.969,17130.656,17130.656,,14828.344500000001,True,25,0,0,0,False,0,1007,848,2301969,2301970,2301969,-0.12896805,-0.12896805,225432,314352,11.68489,-1.341572,2.04282,-125.187,-83.25195,-57.90039,968.8184,-1.20875,4.4575,3.785,28,-39,-50,47.22222,True,276,3,37.2488925,-80.418073,9,1.83,,,,1369526,3920,566
34,True,,1784155880.1507893,17130984000000,17130984000000,17131687000000,17131335500000,703.0,2302.988,2302.988,17131.687,17131.687,,14828.3465,True,25,0,0,0,False,0,1007,849,2302988,2302990,2302988,-0.0859787,-0.107473375,226341,315271,11.68489,0.049614,3.810187,-124.3529,-19.77539,71.00586,1165.107,0.72875,-5.4175,3.2225,24,-34,-42,47.22222,True,218,3,37.24889333,-80.4180775,9,1.83,,,,1370093,3922,567
35,True,,1784155880.9849684,17131812000000,17131812000000,17132515000000,17132163500000,703.0,2303.83,2303.83,17132.515,17132.515,,14828.3465,True,25,0,0,0,False,0,1007,850,2303830,2303831,2303830,0,-0.021503891,226656,315583,11.68505,-1.54949,2.427852,-126.389,-29.05273,-24.69727,1003.486,0.60375,5.7075,-10.715,30,-35,-42,47.22222,True,53,3,37.24889283,-80.41808183,11,1.15,,,,1370535,3924,568
36,True,,1784155882.186945,17133015000000,17133015000000,17133656000000,17133335500000,641.0,2305.024,2305.024,17133.656,17133.656,,14828.344500000001,True,25,0,0,0,False,0,1007,851,2305024,2305025,2305024,0.021494675,-0.064447198,226643,316012,11.68505,1.33169,-1.11914,-143.8488,-2.685547,10.45898,997.627,0.04125,0.8325,-27.6525,28,-26,-41,47.22222,True,391,3,37.24889383,-80.41808483,11,1.15,,,,1371235,3926,568
37,True,,1784155883.029597,17133859000000,17133859000000,17134562000000,17134210500000,703.0,2305.889,2305.889,17134.562,17134.562,,14828.341499999999,True,25,0,0,0,False,0,1007,852,2305889,2305891,2305889,0.045935804,-0.045991969,226431,316418,11.68505,4.527228,-4.039017,-148.981,30.0293,32.91992,966.8652,-1.58375,3.2075,-26.09,27,-29,-43,47.22222,True,67,3,37.2488885,-80.41807733,10,1.19,,,,1371671,3928,569
38,True,,1784155884.020318,17134843000000,17134843000000,17135578000000,17135210500000,735.0,2306.866,2306.866,17135.578,17135.578,,14828.341499999999,True,25,0,0,0,False,0,1007,853,2306866,2306867,2306866,0,0,226308,316547,11.68505,3.270367,-3.673695,-145.1375,17.82227,-13.4668,978.584,0.10375,1.0825,0.7225,22,-24,-40,47.22222,True,178,3,37.24888767,-80.4180795,10,1.19,,,,1372238,3930,570
39,True,,1784155884.7908003,17135625000000,17135625000000,17136296000000,17135960500000,671.0,2307.632,2307.632,17136.296,17136.296,,14828.340499999998,True,25,0,0,0,False,0,1007,854,2307632,2307633,2307632,0,0,226308,316547,11.68505,2.364368,-1.963599,-141.5624,10.49805,-9.072266,979.5605,-0.52125,15.4575,0.16,21,-24,-41,47.22222,True,53,3,37.24889067,-80.41808717,10,1.19,,,,1372642,3932,571
40,True,,1784155886.085057,17136906000000,17136906000000,17137640000000,17137273000000,734.0,2308.952,2308.952,17137.64,17137.64,,14828.3365,True,25,0,0,0,False,0,1007,855,2308952,2308953,2308952,0,0,226308,316547,11.68505,1.049783,-2.610153,-136.5132,9.521484,-7.607422,980.5371,0.41625,-15.105,0.285,21,-24,-42,47.22222,True,357,3,37.24888783,-80.41808917,10,1.19,,,,1373501,3934,571
41,True,,1784155887.0891676,17137921000000,17137921000000,17138656000000,17138288500000,735.0,2309.936,2309.936,17138.656,17138.656,,14828.3365,True,25,0,0,0,False,0,1007,856,2309936,2309937,2309936,0,-0.021005546,226308,316552,11.68505,-0.889317,-3.748303,-136.5782,87.1582,-32.02148,914.6191,-0.64625,1.645,-8.465,23,-25,-38,47.22222,True,182,3,37.2488885,-80.41808533,10,1.19,,,,1374068,3936,572
42,True,,1784155888.0708802,17138906000000,17138906000000,17139578000000,17139242000000,672.0,2310.919,2310.919,17139.578,17139.578,,14828.335499999997,True,25,0,0,0,False,0,1007,857,2310919,2310920,2310919,-0.062131889,-0.144914567,226412,317221,11.68505,0.24248,-5.385839,-140.792,148.1934,-67.66602,1086.006,3.10375,-7.1675,-20.09,16,-20,-43,47.22222,True,181,3,37.24888867,-80.4180855,9,1.25,,,,1374633,3938,573
43,True,,1784155889.108568,17139937000000,17139937000000,17140609000000,17140273000000,672.0,2311.95,2311.95,17140.609,17140.609,,14828.335499999997,True,25,0,0,0,False,0,1007,858,2311950,2311951,2311950,-0.129060236,-0.150656426,227102,318125,11.68505,4.327886,-3.579489,-138.6183,-14.89258,34.87305,950.752,4.16625,-5.7925,1.785,14,-25,-46,47.22222,True,217,3,37.24889883,-80.41810483,9,1.27,,,,1375243,3940,574
44,True,,1784155890.0862134,17140921000000,17140921000000,17141625000000,17141273000000,704.0,2312.926,2312.926,17141.625,17141.625,,14828.335499999997,True,25,0,0,0,False,0,1007,859,2312926,2312927,2312926,-0.12896805,-0.12896805,227932,319032,11.68505,0.179986,1.42028,-139.107,-73.97461,-53.99414,962.959,-3.58375,-3.2925,-4.215,21,-20,-52,47.22222,True,173,3,37.24890033,-80.41810133,9,1.27,,,,1375808,3942,575
45,True,,1784155891.048616,17141875000000,17141875000000,17142546000000,17142210500000,671.0,2313.904,2313.904,17142.546,17142.546,,14828.3345,True,25,0,0,0,False,0,1007,860,2313904,2313905,2313904,-0.138165955,-0.144748313,228805,319954,11.66118,2.537078,0.234523,-137.7309,-48.0957,51.47461,903.877,-0.39625,8.5825,1.91,15,-23,-54,47.22222,True,178,3,37.24890717,-80.41809533,9,1.27,,,,1376375,3944,576
46,True,,1784155892.1312373,17142953000000,17142953000000,17143671000000,17143312000000,718.0,2314.967,2314.967,17143.671,17143.671,,14828.3345,True,25,0,0,0,False,0,1007,861,2314967,2314968,2314967,-0.064484025,-0.086040157,229747,320932,11.66118,-0.448025,-0.644029,-135.6917,61.2793,-75.9668,991.7676,-1.02125,8.02,3.535,12,-10,-57,47.22222,True,262,3,37.248907,-80.41809233,9,1.4,,,,1376940,3946,577
47,True,,1784155893.1128106,17143937000000,17143937000000,17144703000000,17144320000000,766.0,2315.983,2315.983,17144.703,17144.703,,14828.3345,True,25,0,0,0,False,0,1007,862,2315983,2315984,2315983,0,0,229759,320992,11.66118,-0.22688,-1.694519,-135.6868,24.16992,-24.20898,995.1855,-0.27125,-1.4175,-4.9025,12,-15,-56,47.22222,True,213,3,37.24890467,-80.41809083,11,1.15,,,,1377511,3948,578
48,True,,1784155893.9233775,17144750000000,17144750000000,17145421000000,17145085500000,671.0,2316.782,2316.782,17145.421,17145.421,,14828.333499999999,True,25,0,0,0,False,0,1007,863,2316782,2316783,2316782,0,-0.067210866,229752,321289,11.66118,2.178413,-1.549189,-155.2483,-11.47461,-12.49023,970.7715,-1.45875,-3.5425,-29.0275,12,-13,-58,47.22222,True,167,3,37.24890233,-80.418088,11,1.15,,,,1377932,3950,579
49,True,,1784155895.1000967,17145921000000,17145921000000,17146640000000,17146280500000,719.0,2317.939,2317.939,17146.64,17146.64,,14828.3345,True,25,0,0,0,False,0,1007,864,2317939,2317940,2317939,0.021503891,-0.043013929,229583,321856,11.66118,8.272629,-4.730399,-163.0786,-13.42773,8.505859,1017.646,1.41625,1.4575,-22.1525,0,-20,-57,47.22222,True,334,3,37.24890067,-80.41808617,11,1.15,,,,1378653,3952,579
50,True,,1784155896.0810375,17146906000000,17146906000000,17147671000000,17147288500000,765.0,2318.921,2318.921,17147.671,17147.671,,14828.3345,True,25,0,0,0,False,0,1007,865,2318921,2318922,2318921,0,0,229516,321968,11.66118,8.425687,-7.215504,-160.2149,0.732422,-5.654297,977.1191,-0.20875,-1.1675,0.535,-3,-22,-57,47.22222,True,180,3,37.2488985,-80.4180855,11,1.15,,,,1379224,3954,580
51,True,,1784155897.0739076,17147906000000,17147906000000,17148562000000,17148234000000,656.0,2319.92,2319.92,17148.562,17148.562,,14828.333499999999,True,25,0,0,0,False,0,1007,866,2319920,2319921,2319920,0,0,229516,321968,11.66118,8.284144,-8.5481,-156.2037,2.197266,-5.654297,982.9785,0.54125,-0.7925,0.2225,-2,-26,-59,47.22222,True,185,3,37.24890233,-80.41808883,11,1.15,,,,1379807,3956,581
52,True,,1784155898.0654516,17148890000000,17148890000000,17149609000000,17149249500000,719.0,2320.906,2320.906,17149.609,17149.609,,14828.3345,True,25,0,0,0,False,0,1007,867,2320906,2320907,2320906,0,-0.021547003,229516,321972,11.66118,6.698268,-9.342721,-152.2115,47.11914,-70.10742,950.2637,0.04125,2.2075,-8.1525,0,-27,-60,47.22222,True,184,3,37.2489045,-80.4180895,11,1.15,,,,1380378,3958,582
53,True,,1784155899.0423012,17149875000000,17149875000000,17150625000000,17150250000000,750.0,2321.904,2321.904,17150.625,17150.625,,14828.3345,True,25,0,0,0,False,0,1007,868,2321904,2321906,2321904,-0.068924748,-0.114997497,229638,322628,11.66118,11.95526,-12.22652,-150.3666,14.4043,22.66602,943.916,12.79125,-0.605,-10.34,-11,-33,-61,47.22222,True,198,3,37.24889833,-80.41808833,11,1.15,,,,1380949,3960,583
54,True,,1784155900.0371444,17150859000000,17150859000000,17151562000000,17151210500000,703.0,2322.886,2322.886,17151.562,17151.562,,14828.3345,True,25,0,0,0,False,0,1007,869,2322886,2322887,2322886,-0.107473375,-0.150462725,230293,323490,11.66118,9.274125,-13.01771,-141.2636,28.56445,-20.79102,976.6309,4.29125,-1.23,-1.2775,-9,-41,-58,47.22222,True,181,3,37.24889533,-80.41808717,10,1.19,,,,1381516,3962,584
55,True,,1784155901.0537245,17151875000000,17151875000000,17152578000000,17152226500000,703.0,2323.904,2323.904,17152.578,17152.578,,14828.333499999999,True,25,0,0,0,False,0,1007,870,2323904,2323905,2323904,-0.129060236,-0.129282021,231156,324437,11.65701,6.28492,-15.22307,-128.561,-50.53711,-92.56836,875.5566,1.29125,-5.1675,-7.7775,-15,-59,-54,46.66667,True,219,3,37.24889617,-80.4180855,10,1.19,,,,1382152,3964,585
56,True,,1784155902.0274868,17152859000000,17152859000000,17153593000000,17153226000000,734.0,2324.906,2324.906,17153.593,17153.593,,14828.328500000001,True,25,0,0,0,False,0,1007,871,2324906,2324907,2324906,-0.139209923,-0.13918846,232051,325392,11.65701,2.290271,-12.27371,-108.3443,72.99805,-129.6777,1087.471,1.10375,-3.4175,2.035,-10,-47,-49,47.22222,True,202,3,37.24889533,-80.41808683,10,1.19,,,,1382721,3966,586
57,True,,1784155903.041584,17153875000000,17153875000000,17154625000000,17154250000000,750.0,2325.882,2325.882,17154.625,17154.625,,14828.333499999999,True,25,0,0,0,False,0,1007,872,2325882,2325883,2325882,-0.12663436,-0.105469455,232930,326316,11.65701,0.509377,-9.547958,-99.61532,55.41992,52.45117,857.002,-4.39625,11.9575,-5.09,-9,-49,-46,47.22222,True,176,3,37.2488965,-80.41808383,10,1.19,,,,1383290,3968,587
58,True,,1784155904.0072794,17154843000000,17154843000000,17155546000000,17155194500000,703.0,2326.845,2326.845,17155.546,17155.546,,14828.333499999999,True,25,0,0,0,False,0,1007,873,2326845,2326846,2326845,0,-0.04298935,233299,326690,11.65701,-1.211532,-3.891968,-92.71475,-26.61133,-31.5332,997.627,1.10375,-0.4175,-14.4025,-9,-49,-43,47.22222,True,167,3,37.24889467,-80.41807683,11,1.15,,,,1383861,3970,588
59,True,,1784155905.1340196,17155968000000,17155968000000,17156671000000,17156319500000,703.0,2327.977,2327.977,17156.671,17156.671,,14828.333499999999,True,25,0,0,0,False,0,1007,874,2327977,2327978,2327977,0.021485467,-0.064382852,233293,327133,11.65701,-0.465837,-1.018845,-96.11732,-52.97852,-22.74414,977.1191,1.47875,1.0825,-20.465,0,-55,-40,47.22222,True,329,3,37.24889333,-80.4180755,11,1.15,,,,1384561,3972,588
