sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
0,True,,1784043190.025303,942448312000000,942448312000000,942449312000000,942448812000000,1000.0,1299.534,1299.534,942449.312,942449.312,,941149.278,False,1,0,0,0,False,0,1007,471,1299534,1299535,1299534,0,0,72927,136904,12.0851,0.447261,-1.112285,-109.4655,21.66992,8.222656,981.4258,-0.17375,-0.07125,0.16125,18,-53,-50,55.55556,True,139,3,37.24926083,-80.4189735,12,0.81,,,,770856,2384,299
1,True,,1784043191.4177897,942449703000000,942449703000000,942450546000000,942450124500000,843.0,1300.648,1300.648,942450.546,942450.546,,941149.37725,False,2,0,0,0,False,0,1007,472,1300648,1300649,1300648,0,0,72927,136904,12.0851,0.528582,-1.524438,-108.9154,22.64648,7.246094,985.8203,-0.36125,-0.57125,-0.08875,16,-54,-47,55.55556,True,312,3,37.24926233,-80.41897283,12,0.81,,,,771553,2386,299
2,True,,1784043192.4057267,942450687000000,942450687000000,942451500000000,942451093500000,813.0,1301.654,1301.654,942451.5,942451.5,,941149.4395,False,3,0,0,0,False,0,1007,473,1301654,1301655,1301654,0,0,72927,136904,12.0851,0.398885,-0.96112,-109.0735,23.13477,6.269531,982.8906,-0.48625,1.36625,-0.08875,19,-53,-46,55.55556,True,204,3,37.24926333,-80.41897217,12,0.81,,,,772123,2388,300
3,True,,1784043193.4536273,942451734000000,942451734000000,942452484000000,942452109000000,750.0,1302.69,1302.69,942452.484,942452.484,,941149.42925,False,4,0,0,0,False,0,1007,474,1302690,1302691,1302690,0,0,72927,136904,12.0851,0.405065,-1.545112,-109.2834,23.62305,5.78125,980.9375,-0.54875,0.17875,-0.08875,15,-56,-49,55.55556,True,233,3,37.24926333,-80.41897217,12,0.81,,,,772693,2390,301
4,True,,1784043194.2496543,942452531000000,942452531000000,942453218000000,942452874500000,687.0,1303.485,1303.485,942453.218,942453.218,,941149.4190000001,True,5,0,0,0,False,0,1007,475,1303485,1303487,1303485,0,0,72927,136904,12.0851,0.3633,-1.124616,-109.5603,22.1582,4.804688,980.4492,-0.23625,-0.69625,-0.02625,19,-55,-50,55,True,87,3,37.249263,-80.41897267,12,0.81,,,,773125,2392,302
5,True,,1784043195.4404478,942453718000000,942453718000000,942454437000000,942454077500000,719.0,1304.664,1304.664,942454.437,942454.437,,941149.41625,True,6,0,0,0,False,0,1007,476,1304664,1304665,1304664,0,0,72927,136904,12.0851,0.429087,-0.512457,-108.966,23.62305,6.757813,978.0078,-0.48625,16.17875,0.47375,17,-53,-48,55,True,368,3,37.2492625,-80.41897317,12,0.81,,,,773833,2394,302
6,True,,1784043196.4235432,942454703000000,942454703000000,942455390000000,942455046500000,687.0,1305.666,1305.666,942455.39,942455.39,,941149.4135,True,7,0,0,0,False,0,1007,477,1305666,1305667,1305666,-0.04298935,-0.064484025,72940,136916,12.0851,0.928738,-8.135057,-109.746,203.7988,26.77734,938.457,-1.42375,-4.13375,-0.96375,15,-54,-53,55.55556,True,199,3,37.24926233,-80.4189735,12,0.81,,,,774403,2396,303
7,True,,1784043197.4157028,942455703000000,942455703000000,942456484000000,942456093500000,781.0,1306.667,1306.667,942456.484,942456.484,,941149.41625,True,8,0,0,0,False,0,1007,478,1306667,1306668,1306667,-0.162411577,-0.162436625,73884,137846,12.0851,-0.460589,-0.992893,-106.8806,-134.0918,82.92969,1038.066,8.63875,-17.13375,-0.83875,18,-62,-49,55,True,199,3,37.24926217,-80.41897383,12,0.81,,,,774973,2398,304
8,True,,1784043198.4271836,942456718000000,942456718000000,942457390000000,942457054000000,672.0,1307.654,1307.654,942457.39,942457.39,,941149.4135,True,9,0,0,0,False,0,1007,479,1307654,1307655,1307654,-0.211919331,-0.190646843,75115,139096,12.0851,1.948755,-0.35403,-106.5937,60.73242,213.7891,1006.328,-12.11125,24.17875,5.28625,14,-54,-51,55,True,185,3,37.24926117,-80.418975,12,0.81,,,,775543,2400,305
9,True,,1784043199.4226415,942457703000000,942457703000000,942458375000000,942458039000000,672.0,1308.658,1308.658,942458.375,942458.375,,941149.4067500001,True,10,0,0,0,False,0,1007,480,1308658,1308659,1308658,-0.193452075,-0.21494675,76436,140413,12.0373,-0.296452,0.091846,-107.7681,-140.4395,-29.86328,1108.867,3.76375,-14.38375,-1.15125,17,-52,-50,55.55556,True,186,3,37.24926183,-80.41897617,12,0.81,,,,776113,2402,306
10,True,,1784043200.4567387,942458734000000,942458734000000,942459515000000,942459124500000,781.0,1309.681,1309.681,942459.515,942459.515,,941149.4135,True,11,0,0,0,False,0,1007,481,1309681,1309682,1309681,-0.193341594,-0.193065943,77815,141783,12.0373,-0.794497,1.843221,-108.0905,-122.8613,-138.75,965.3125,1.01375,21.86625,4.09875,22,-58,-46,55.55556,True,220,3,37.24926417,-80.41897733,12,0.81,,,,776683,2404,307
11,True,,1784043201.2860746,942459578000000,942459578000000,942460375000000,942459976500000,797.0,1310.51,1310.51,942460.375,942460.375,,941149.41625,True,12,0,0,0,False,0,1007,482,1310510,1310511,1310510,-0.193452075,-0.21494675,78919,142888,12.0373,0.878121,-0.170612,-106.9788,26.06445,-64.04297,1084.453,3.82625,0.99125,6.91125,16,-55,-51,55.55556,True,183,3,37.24926567,-80.418978,12,0.81,,,,777124,2406,308
12,True,,1784043202.5024936,942460781000000,942460781000000,942461640000000,942461210500000,859.0,1311.737,1311.737,942461.64,942461.64,,941149.4190000001,True,13,0,0,0,False,0,1007,483,1311737,1311738,1311737,-0.064484025,-0.0859787,80512,144451,12.0373,1.219905,4.714821,-106.834,-111.1426,120.0391,979.4727,-3.11125,-14.75875,-1.77625,18,-52,-48,55,True,424,3,37.24926567,-80.41897967,12,0.81,,,,777823,2408,308
