sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
10,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649148.6319058,510392828000000,510392828000000,510393531000000,510393179500000,703.0,1728.56,1728.56,510393.531,510393.531,,508664.641,True,11,0,0,0,False,0,1007,973,1728560,1728562,1728560,-0.183491128,-0.206648028,313442,455122,11.1613,1.527699,-1.9787,175.837,64.49219,165.8789,1024.668,5.015,1.8975,-1.22375,17,-2,-48,47.77778,True,96,3,37.24886817,-80.41807933,11,1.05,,,,902684,2998,455
11,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649149.7387254,510393937000000,510393937000000,510394609000000,510394273000000,672.0,1729.685,1729.685,510394.609,510394.609,,508664.64075,True,12,0,0,0,False,0,1007,974,1729685,1729686,1729685,-0.208076909,-0.20791717,314914,456644,11.1613,-1.387752,-2.472593,172.338,55.70313,-111.9531,1334.727,13.14,-2.8525,4.33875,15,4,-41,47.77778,True,324,3,37.24886617,-80.41807983,11,1.05,,,,903322,3000,455
12,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649150.7620826,510394968000000,510394968000000,510395671000000,510395319500000,703.0,1730.689,1730.689,510395.671,510395.671,,508664.6405,True,13,0,0,0,False,0,1007,975,1730689,1730690,1730689,-0.107473375,-0.129023346,316193,457936,11.1613,0.358452,2.578443,177.8457,-161.582,19.39453,1185.801,-0.7975,-9.915,-1.91125,21,1,-38,47.77778,True,204,3,37.24886617,-80.41807833,10,1.13,,,,903829,3002,456
13,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649151.6934083,510395890000000,510395890000000,510396593000000,510396241500000,703.0,1731.625,1731.625,510396.593,510396.593,,508664.6355,True,14,0,0,0,False,0,1007,976,1731625,1731626,1731625,0,-0.021522347,316377,458123,11.1613,-0.507738,-0.018517,176.3875,7.363281,7.675781,977.793,0.265,1.0225,-6.97375,22,2,-36,47.77778,True,136,3,37.24886517,-80.41807717,10,1.13,,,,904351,3004,457
14,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649152.7516959,510396953000000,510396953000000,510397734000000,510397343500000,781.0,1732.69,1732.69,510397.734,510397.734,,508664.6405,True,15,0,0,0,False,0,1007,977,1732690,1732691,1732690,0.021494675,-0.0859787,316373,458448,11.1613,0.203291,-1.606916,170.4995,45.44922,-13.32031,990.4883,-1.86,-1.415,-22.53625,17,1,-38,47.77778,True,262,3,37.24886383,-80.41807667,11,1.05,,,,904991,3006,457
15,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649153.7282145,510397937000000,510397937000000,510398640000000,510398288500000,703.0,1733.666,1733.666,510398.64,510398.64,,508664.6355,True,16,0,0,0,False,0,1007,978,1733666,1733668,1733666,0.022936391,-0.045928793,316245,458940,11.11858,9.241611,-0.836685,160.9742,14.19922,8.652344,986.0938,-0.5475,-0.8525,-24.47375,9,-10,-39,47.77778,True,177,3,37.24886467,-80.418078,11,1.06,,,,905502,3008,458
16,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649154.5882502,510398796000000,510398796000000,510399453000000,510399124500000,657.0,1734.517,1734.517,510399.453,510399.453,,508664.63049999997,True,17,0,0,0,False,0,1007,979,1734517,1734519,1734517,0,0,316153,459069,11.11858,13.0336,-4.114754,166.0338,-2.402344,-4.53125,987.0703,-0.11,-15.29,1.02625,3,-16,-38,47.77778,True,60,3,37.24886267,-80.41807667,11,1.06,,,,905995,3010,459
17,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649155.4642165,510399671000000,510399671000000,510400375000000,510400023000000,704.0,1735.388,1735.388,510400.375,510400.375,,508664.63275,True,18,0,0,0,False,0,1007,980,1735388,1735390,1735388,0,0,316153,459069,11.11858,10.92614,-3.975279,170.2238,2.480469,-2.578125,981.6992,-0.36,-0.79,0.08875,5,-14,-39,48.33333,True,74,3,37.24886183,-80.41807683,11,1.13,,,,906508,3012,459
18,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649156.3947444,510400593000000,510400593000000,510401312000000,510400952500000,719.0,1736.322,1736.322,510401.312,510401.312,,508664.6305,True,19,0,0,0,False,0,1007,981,1736322,1736324,1736322,0,0,316153,459069,11.11858,10.51109,-4.178135,178.1633,1.992188,-4.53125,984.1406,0.2025,0.335,0.46375,4,-14,-39,47.77778,True,106,3,37.24886083,-80.41807817,11,1.06,,,,907083,3014,459
19,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649157.3159013,510401515000000,510401515000000,510402234000000,510401874500000,719.0,1737.267,1737.267,510402.234,510402.234,,508664.63049999997,True,20,0,0,0,False,0,1007,982,1737267,1737268,1737267,0,-0.066951672,316153,459085,11.11858,10.20817,-5.92343,-176.1388,20.05859,-14.29688,977.3047,-0.485,1.3975,-20.47375,6,-15,-37,48.88889,True,76,3,37.24885883,-80.41807767,12,1.06,,,,907672,3016,459
20,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649158.311723,510402515000000,510402515000000,510403250000000,510402882500000,735.0,1738.266,1738.266,510403.25,510403.25,,508664.63049999997,True,21,0,0,0,False,0,1007,983,1738266,1738267,1738266,-0.154615249,-0.176521748,316428,459940,11.11858,12.59478,-12.2664,-166.5163,85.48828,-17.22656,1217.051,3.7025,-4.79,-13.03625,-1,-25,-42,47.77778,True,125,3,37.24885967,-80.41807533,11,1.06,,,,908314,3018,459
21,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649159.2619386,510403468000000,510403468000000,510404171000000,510403819500000,703.0,1739.195,1739.195,510404.171,510404.187,,508664.62875,True,22,0,0,0,False,0,1007,984,1739195,1739197,1739195,-0.188078406,-0.206937981,317518,461142,11.11858,12.41422,-11.35695,-148.0818,124.5508,112.6563,987.5586,-12.735,1.6475,1.27625,0,-32,-45,47.77778,True,112,3,37.24886017,-80.41807033,11,1.06,,,,908884,3020,459
22,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649160.3412817,510404546000000,510404546000000,510405218000000,510404882000000,672.0,1740.263,1740.263,510405.218,510405.218,,508664.627,True,23,0,0,0,False,0,1007,985,1740263,1740265,1740263,-0.188078406,-0.188125438,318892,462565,11.11858,9.325452,-12.35204,-142.1342,105.0195,-71.42578,862.0703,12.5775,1.335,-5.72375,-5,-31,-49,47.77778,True,44,3,37.24886017,-80.418069,11,1.06,,,,909601,3022,459
23,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649161.2423573,510405437000000,510405437000000,510406234000000,510405835500000,797.0,1741.191,1741.191,510406.234,510406.234,,508664.62875,True,24,0,0,0,False,0,1007,986,1741191,1741193,1741191,-0.122460167,-0.122377166,320081,463772,11.11858,1.935563,-11.65664,-114.1676,36.17188,-133.4375,997.8125,6.5775,5.6475,2.46375,-10,-40,-51,47.77778,True,104,3,37.24885917,-80.41806883,9,1.24,,,,910170,3024,459
24,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649162.098454,510406296000000,510406296000000,510406968000000,510406632000000,672.0,1742.027,1742.027,510406.968,510406.968,,508664.627,True,25,0,0,0,False,0,1007,987,1742027,1742029,1742027,-0.04298935,-0.04298935,320581,464291,11.11858,0.7305,-12.86125,-96.90103,37.14844,20.37109,985.1172,-0.1725,-2.665,1.27625,-24,-43,-51,47.77778,True,61,3,37.24886417,-80.418067,9,1.24,,,,910644,3025,459
25,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649162.853529,510407062000000,510407062000000,510407734000000,510407398000000,672.0,1742.801,1742.801,510407.734,510407.734,,508664.6245,True,25,0,0,0,False,0,1007,988,1742801,1742803,1742801,0,-0.045921784,320601,464391,11.11858,-0.145789,-8.557271,-90.43866,7.363281,-5.507813,985.6055,0.015,0.2725,-16.22375,-19,-47,-50,48.33333,True,123,3,37.24886417,-80.418067,7,1.98,,,,910991,3026,460
26,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649163.7673643,510407968000000,510407968000000,510408671000000,510408319500000,703.0,1743.716,1743.716,510408.671,510408.671,,508664.6225,True,25,0,0,0,False,0,1007,989,1743716,1743718,1743716,0.046289102,-0.069444335,320558,464759,11.13714,-0.082696,-2.610931,-95.03562,-43.41797,-25.52734,984.6289,-0.5475,0.5225,-35.47375,-10,-61,-46,47.77778,True,178,3,37.24887117,-80.41807433,8,1.52,,,,911363,3028,461
27,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649164.7661927,510408968000000,510408968000000,510409687000000,510409327500000,719.0,1744.69,1744.69,510409.687,510409.703,,508664.6245,True,25,0,0,0,False,0,1007,990,1744690,1744691,1744690,0.04298935,-0.064484025,320186,465285,11.13714,0.643345,-2.791023,-113.4809,45.9375,-29.43359,950.9375,0.265,4.585,-31.91125,21,-75,-48,47.77778,True,172,3,37.2488705,-80.41808067,8,1.52,,,,911864,3030,462
28,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649165.7117584,510409906000000,510409906000000,510410625000000,510410265500000,719.0,1745.639,1745.639,510410.625,510410.625,,508664.6245,True,25,0,0,0,False,0,1007,991,1745639,1745640,1745639,0,0,320061,465507,11.13714,0.621619,-1.1605,-113.4042,2.480469,-6.484375,984.6289,0.39,-0.7275,-0.22375,29,-72,-49,47.77778,True,149,3,37.24887083,-80.41808733,10,1.14,,,,912369,3032,463
29,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649166.7620435,510410968000000,510410968000000,510411656000000,510411312000000,688.0,1746.703,1746.703,510411.656,510411.656,,508664.6225,True,25,0,0,0,False,0,1007,992,1746703,1746704,1746703,0,0,320061,465507,11.13714,-0.12714,-0.437579,-112.6426,1.992188,-6.972656,979.2578,0.015,0.46,0.27625,29,-72,-50,48.33333,True,262,3,37.24887033,-80.4180865,10,1.14,,,,913003,3034,463
30,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649167.713582,510411921000000,510411921000000,510412562000000,510412241500000,641.0,1747.638,1747.638,510412.562,510412.562,,508664.61950000003,True,25,0,0,0,False,0,1007,993,1747638,1747639,1747638,0,0,320061,465507,11.13714,-0.319676,-0.475395,-112.2029,1.503906,-7.460938,978.2813,-0.0475,-1.8525,0.33875,29,-73,-51,47.77778,True,135,3,37.24887033,-80.41808533,10,1.14,,,,913508,3036,464
31,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649168.7848532,510412984000000,510412984000000,510413703000000,510413343500000,719.0,1748.71,1748.71,510413.703,510413.703,,508664.61950000003,True,25,0,0,0,False,0,1007,994,1748710,1748711,1748710,0,-0.064520894,320061,465524,11.13714,-1.570785,-2.591069,-115.3239,29.82422,-35.29297,984.6289,-0.735,-0.7275,-19.22375,29,-74,-46,47.77778,True,269,3,37.24887083,-80.4180865,10,1.14,,,,914142,3038,464
32,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649169.765664,510413968000000,510413968000000,510414609000000,510414288500000,641.0,1749.681,1749.681,510414.609,510414.609,,508664.61950000003,True,25,0,0,0,False,0,1007,995,1749681,1749682,1749681,-0.12896805,-0.171981969,320285,466292,11.13714,-1.504186,-1.519271,-129.4002,-23.88672,-77.28516,844.9805,-5.0475,-0.915,-15.53625,43,-57,-51,47.77778,True,169,3,37.24886967,-80.41808617,10,1.14,,,,914647,3040,465
33,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649170.7340565,510414937000000,510414937000000,510415640000000,510415288500000,703.0,1750.661,1750.661,510415.64,510415.656,,508664.61950000003,True,25,0,0,0,False,0,1007,996,1750661,1750662,1750661,-0.16877479,-0.189765208,321328,467506,11.13714,-2.097423,-1.173517,-125.29,19.57031,23.78906,645.2734,-1.4225,0.7725,-7.72375,34,-55,-48,47.77778,True,181,3,37.24886983,-80.418088,10,1.14,,,,915165,3042,466
34,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649171.553723,510415750000000,510415750000000,510416437000000,510416093500000,687.0,1751.501,1751.501,510416.437,510416.437,,508664.619,True,25,0,0,0,False,0,1007,997,1751501,1751502,1751501,-0.200498153,-0.200646692,322375,468608,11.13714,0.56981,-1.659661,-126.0365,28.35938,121.4453,696.543,2.4525,1.8975,-7.03625,31,-45,-45,48.88889,True,75,3,37.24887,-80.41808917,10,1.14,,,,915645,3044,467
35,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649172.5484781,510416750000000,510416750000000,510417484000000,510417117000000,734.0,1752.48,1752.48,510417.484,510417.484,,508664.619,True,25,0,0,0,False,0,1007,998,1752480,1752481,1752480,-0.198180086,-0.198354259,323670,469918,11.13714,1.226944,-2.126297,-121.4759,65.46875,167.832,870.3711,-6.9225,2.21,5.90125,29,-51,-43,47.77778,True,146,3,37.24887283,-80.41809417,9,1.25,,,,916272,3046,467
36,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649173.32286,510417531000000,510417531000000,510418203000000,510417867000000,672.0,1753.266,1753.266,510418.203,510418.203,,508664.619,True,25,0,0,0,False,0,1007,999,1753266,1753268,1753266,-0.162049246,-0.182182769,324689,470953,11.13714,2.078487,0.094684,-121.8462,-8.261719,123.8867,786.3867,-10.735,-9.1025,-1.97375,28,-51,-36,48.33333,True,51,3,37.24887183,-80.41809383,10,1.14,,,,916697,3048,467
37,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,3,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649174.3858035,510418593000000,510418593000000,510419328000000,510418960500000,735.0,1754.323,1754.323,510419.328,510419.328,,508664.619,True,25,0,0,0,False,0,1007,1000,1754323,1754325,1754323,-0.019971161,-0.019955269,325274,471526,11.14505,-0.028361,0.871277,-118.996,-68.80859,-2.578125,1004.648,0.765,1.2725,-0.03625,25,-53,-39,47.77778,True,52,3,37.24886783,-80.4180915,11,1.02,,,,917387,3050,467
