sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
10,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560593.7113633,421837906000000,421837906000000,421838578000000,421838242000000,672.0,1823.242,1823.242,421838.578,421838.578,,420015.006,True,11,0,0,0,False,0,1007,602,1823242,1823243,1823242,-0.147906063,-0.147843778,166871,259962,11.44493,0.670919,-3.79754,-112.0593,43.05664,43.85742,1153.447,5.9025,1.45125,-4.83875,15,-50,-51,52.77778,True,118,3,37.248566,-80.41748383,12,0.69,,,,1112810,2830,569
11,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560594.8426228,421839046000000,421839046000000,421839703000000,421839374500000,657.0,1824.366,1824.366,421839.703,421839.703,,420015.00725,True,12,0,0,0,False,0,1007,603,1824366,1824368,1824366,-0.12207929,-0.162640427,167926,261042,11.44493,-2.000416,-2.495579,-113.5146,75.2832,-142.1777,907.8418,9.9025,-8.04875,-3.46375,21,-50,-48,52.77778,True,318,3,37.24856567,-80.41748367,12,0.69,,,,1113465,2832,570
12,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560595.7557466,421839953000000,421839953000000,421840671000000,421840312000000,718.0,1825.294,1825.294,421840.671,421840.671,,420015.0085,True,13,0,0,0,False,0,1007,604,1825294,1825295,1825294,-0.105587877,-0.105543438,168771,261897,11.44493,-1.366686,-1.168956,-111.014,26.45508,28.7207,702.2754,1.6525,-4.73625,-4.71375,19,-51,-52,52.77778,True,140,3,37.24856517,-80.41748367,12,0.69,,,,1113953,2834,571
13,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560596.775508,421840984000000,421840984000000,421841687000000,421841335500000,703.0,1826.297,1826.297,421841.687,421841.687,,420015.009,True,14,0,0,0,False,0,1007,605,1826297,1826298,1826297,0,0,169118,262276,11.44493,-0.337118,-0.113766,-111.7995,-18.4668,-2.041016,999.6387,-0.285,2.01375,0.16125,18,-46,-48,52.77778,True,201,3,37.24856517,-80.41748367,12,0.69,,,,1114460,2836,572
14,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560597.80428,421842000000000,421842000000000,421842718000000,421842359000000,718.0,1827.334,1827.334,421842.718,421842.718,,420015.00950000004,True,15,0,0,0,False,0,1007,606,1827334,1827335,1827334,0,-0.042300457,169118,262295,11.44526,-0.1296,-2.012337,-115.7591,13.75977,9.677734,987.9199,-1.0975,-3.73625,-4.77625,18,-48,-46,52.77778,True,216,3,37.248565,-80.41748317,12,0.69,,,,1114967,2838,573
15,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560598.7641973,421842968000000,421842968000000,421843640000000,421843304000000,672.0,1828.285,1828.285,421843.64,421843.64,,420015.01050000003,True,16,0,0,0,False,0,1007,607,1828285,1828286,1828285,0.021485467,-0.064437998,169113,262584,11.44526,-0.878132,0.327048,-124.3594,9.365234,-27.43164,948.3691,-0.66,0.95125,-19.15125,28,-43,-48,52.77778,True,146,3,37.24856583,-80.41748083,12,0.69,,,,1115474,2840,574
16,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560599.746538,421843953000000,421843953000000,421844671000000,421844312000000,718.0,1829.264,1829.264,421844.671,421844.671,,420015.0115,True,17,0,0,0,False,0,1007,608,1829264,1829265,1829264,0.064511673,-0.064539344,168907,262979,11.44526,0.135102,-3.335526,-139.9101,12.7832,14.07227,998.1738,-0.7225,6.07625,-45.08875,36,-47,-47,52.77778,True,178,3,37.24856583,-80.41747883,12,0.69,,,,1115981,2842,575
17,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560600.5194185,421844718000000,421844718000000,421845484000000,421845101000000,766.0,1830.036,1830.036,421845.484,421845.484,,420015.01475,True,18,0,0,0,False,0,1007,609,1830036,1830038,1830036,0.064530118,-0.064539344,168612,263355,11.44526,3.083432,-3.081568,-151.0279,10.3418,-31.82617,910.7715,-0.785,0.70125,-41.33875,39,-39,-51,52.77778,True,98,3,37.24856567,-80.41747733,12,0.69,,,,1116386,2844,576
18,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560601.4058974,421845609000000,421845609000000,421846296000000,421845952500000,687.0,1830.948,1830.948,421846.296,421846.296,,420015.0115,True,19,0,0,0,False,0,1007,610,1830948,1830950,1830948,0,0,168333,263620,11.44526,1.905855,-1.855527,-150.8834,0.087891,-9.853516,987.9199,0.1525,0.13875,0.91125,34,-22,-45,52.77778,True,124,3,37.2485665,-80.4174805,12,0.69,,,,1116941,2845,577
19,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560602.2522464,421846453000000,421846453000000,421847109000000,421846781000000,656.0,1831.779,1831.779,421847.109,421847.109,,420015.01050000003,True,20,0,0,0,False,0,1007,611,1831779,1831781,1831779,0,0,168333,263620,11.44526,1.827785,-2.141083,-148.9747,9.365234,-0.087891,981.084,-0.2225,2.13875,-0.21375,30,-26,-49,52.77778,True,58,3,37.24856733,-80.41748317,12,0.69,,,,1117412,2846,578
20,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560603.2303255,421847437000000,421847437000000,421848140000000,421847788500000,703.0,1832.767,1832.767,421848.14,421848.14,,420015.0115,True,21,0,0,0,False,0,1007,612,1832767,1832769,1832767,0,0,168333,263620,11.44526,0.621676,-0.674217,-145.434,1.552734,-4.970703,982.5488,-0.035,2.13875,-0.08875,31,-25,-50,52.22222,True,154,3,37.24856833,-80.41748533,12,0.67,,,,1118040,2847,579
21,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560604.0736263,421848281000000,421848281000000,421848968000000,421848624500000,687.0,1833.62,1833.62,421848.968,421848.968,,420015.01050000003,True,22,0,0,0,False,0,1007,613,1833620,1833622,1833620,0,-0.044548549,168333,263630,11.44526,-0.324699,-2.731137,-146.7613,29.38477,-3.994141,991.3379,0.215,-0.73625,-12.83875,34,-25,-49,52.77778,True,60,3,37.248569,-80.41748633,12,0.67,,,,1118535,2848,580
22,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560605.0406172,421849234000000,421849234000000,421849984000000,421849609000000,750.0,1834.577,1834.577,421849.984,421849.984,,420015.0115,True,23,0,0,0,False,0,1007,614,1834577,1834578,1834577,-0.067090989,-0.156545641,168450,264248,11.44526,-0.191741,0.02879,-157.6704,8.388672,-22.54883,1010.869,3.7775,-2.86125,-12.27625,31,-14,-51,52.77778,True,44,3,37.24857017,-80.417487,12,0.67,,,,1119134,2850,581
23,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560605.853228,421850046000000,421850046000000,421850812000000,421850429000000,766.0,1835.387,1835.387,421850.812,421850.812,,420015.01475,True,24,0,0,0,False,0,1007,615,1835387,1835388,1835387,-0.131255649,-0.152887077,168988,264991,11.44526,2.101177,3.386377,-156.0604,-91.2207,-33.7793,1135.381,-1.4725,-1.67375,-6.02625,30,-18,-50,52.77778,True,854,3,37.24857017,-80.417487,12,0.67,,,,1119460,2850,582
24,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560606.8118198,421851015000000,421851015000000,421851734000000,421851374500000,719.0,1836.33,1836.33,421851.734,421851.734,,420015.018,True,25,0,0,0,False,0,1007,616,1836330,1836331,1836330,-0.129041788,-0.129115611,169797,265929,11.44526,0.486416,-1.359386,-158.417,43.54492,28.23242,907.8418,-0.0975,4.70125,-4.58875,25,-11,-49,52.77778,True,177,3,37.248571,-80.41748733,12,0.67,,,,1119929,2852,583
25,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560607.754706,421851953000000,421851953000000,421852609000000,421852281000000,656.0,1837.273,1837.273,421852.609,421852.609,,420015.018,True,25,0,0,0,False,0,1007,617,1837273,1837274,1837273,-0.126901371,-0.147968401,170655,266852,11.41714,0.929923,-1.471262,-157.7076,-40.43945,-28.89648,880.498,0.6525,5.38875,0.03625,24,-15,-49,52.77778,True,121,3,37.24857133,-80.41748717,12,0.69,,,,1120438,2854,584
26,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560608.5567224,421852765000000,421852765000000,421853468000000,421853116500000,703.0,1838.084,1838.084,421853.468,421853.468,,420015.01800000004,True,25,0,0,0,False,0,1007,618,1838084,1838086,1838084,-0.143005984,-0.142908965,171413,267619,11.41714,2.235719,-1.260689,-157.1808,-10.6543,32.62695,1116.338,-1.91,-6.73625,2.78625,29,-14,-47,52.22222,True,60,3,37.24857133,-80.41748717,12,0.69,,,,1120889,2856,585
27,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560609.404644,421853609000000,421853609000000,421854296000000,421853952500000,687.0,1838.922,1838.922,421854.296,421854.296,,420015.01900000003,True,25,0,0,0,False,0,1007,619,1838922,1838924,1838922,-0.128949629,-0.129041788,172175,268405,11.41714,-0.952102,1.052919,-156.4046,24.99023,-86.51367,951.2988,-0.3475,1.95125,0.41125,28,-11,-48,52.22222,True,45,3,37.24857117,-80.4174875,12,0.67,,,,1121369,2858,586
28,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560610.3459625,421854546000000,421854546000000,421855203000000,421854874500000,657.0,1839.864,1839.864,421855.203,421855.203,,420015.01800000004,True,25,0,0,0,False,0,1007,620,1839864,1839866,1839864,0,0,172530,268775,11.41714,0.03836,0.514516,-156.5371,38.17383,3.330078,970.3418,-0.285,2.76375,-1.65125,28,-11,-47,52.77778,True,987,3,37.24857117,-80.4174875,12,0.67,,,,1121954,2858,587
29,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560611.207908,421855406000000,421855406000000,421856140000000,421855773000000,734.0,1840.741,1840.741,421856.14,421856.14,,420015.01900000003,True,25,0,0,0,False,0,1007,621,1840741,1840743,1840741,0,-0.021482399,172530,268782,11.41714,-0.158156,-0.120934,-157.5121,5.458984,-21.08398,974.248,-0.035,0.63875,-7.46375,31,-14,-48,52.77778,True,1864,3,37.24857117,-80.4174875,12,0.67,,,,1122471,2858,588
30,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560612.1112163,421856312000000,421856312000000,421857046000000,421856679000000,734.0,1841.672,1841.672,421857.046,421857.046,,420015.01900000003,True,25,0,0,0,False,0,1007,622,1841672,1841673,1841672,0,-0.067160865,172530,268999,11.41714,1.452642,0.118694,-162.2947,-2.353516,-7.900391,988.4082,1.34,1.13875,-17.08875,25,-12,-48,52.77778,True,69,3,37.24857083,-80.41748767,12,0.68,,,,1123046,2860,588
31,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560613.0553024,421857250000000,421857250000000,421857984000000,421857617000000,734.0,1842.581,1842.581,421857.984,421857.984,,420015.02150000003,True,25,0,0,0,False,0,1007,623,1842581,1842583,1842581,0.04298935,-0.064484025,172466,269292,11.41714,3.461642,0.459891,-174.1916,-55.08789,2.353516,988.4082,0.2775,-3.29875,-25.40125,22,-11,-47,52.77778,True,46,3,37.24857183,-80.4174865,12,0.68,,,,1123594,2862,589
32,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560613.8085718,421858015000000,421858015000000,421858687000000,421858351000000,672.0,1843.345,1843.345,421858.687,421858.687,,420015.02150000003,True,25,0,0,0,False,0,1007,624,1843345,1843347,1843345,0.046324731,-0.069497794,172254,269621,11.41714,5.537466,1.620883,166.5888,-38.97461,-6.923828,1024.053,0.09,0.32625,-30.65125,12,-5,-49,52.77778,True,810,3,37.24857183,-80.4174865,12,0.68,,,,1123872,2862,590
33,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560614.736657,421858937000000,421858937000000,421859593000000,421859265000000,656.0,1844.255,1844.255,421859.593,421859.593,,420015.02150000003,True,25,0,0,0,False,0,1007,625,1844255,1844256,1844255,0,-0.021547003,172145,269830,11.41714,5.817533,-0.113514,165.6906,1.552734,-6.923828,988.4082,-0.41,-0.61125,-4.52625,7,-8,-47,52.22222,True,107,3,37.248573,-80.41748567,12,0.72,,,,1124370,2864,591
34,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560615.4494827,421859656000000,421859656000000,421860312000000,421859984000000,656.0,1844.97,1844.97,421860.312,421860.312,,420015.01900000003,True,25,0,0,0,False,0,1007,626,1844970,1844972,1844970,0,0,172146,269862,11.41714,5.999926,-0.959609,167.5805,-3.818359,-13.27148,976.2012,-0.66,0.38875,-0.52625,3,-10,-49,52.22222,True,70,3,37.24857383,-80.41748633,12,0.72,,,,1124715,2866,592
35,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560616.1986213,421860406000000,421860406000000,421861156000000,421860781000000,750.0,1845.744,1845.744,421861.156,421861.156,,420015.02150000003,True,25,0,0,0,False,0,1007,627,1845744,1845745,1845744,0,0,172146,269862,11.41714,5.605228,-1.162029,169.0027,-3.818359,-9.853516,982.0605,0.0275,-0.23625,-0.02625,5,-10,-49,52.77778,True,69,3,37.24857433,-80.41748717,12,0.72,,,,1125125,2867,593
36,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560617.026515,421861234000000,421861234000000,421861968000000,421861601000000,734.0,1846.567,1846.567,421861.968,421861.968,,420015.025,True,25,0,0,0,False,0,1007,628,1846567,1846568,1846567,0.02236034,0,172141,269863,11.41714,6.625288,-0.933959,172.0347,-1.865234,-15.22461,976.6895,-0.66,0.51375,-3.71375,10,-11,-46,52.77778,True,31,3,37.2485755,-80.41748717,12,0.72,,,,1125583,2868,594
