sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
10,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562280.6817608,423524890000000,423524890000000,423525609000000,423525249500000,719.0,3510.244,3510.244,423525.609,423525.609,,420015.01550000004,True,11,0,0,0,False,0,1007,1856,3510244,3510245,3510244,-0.12896805,-0.12896805,508774,814998,11.34522,0.211054,4.073937,-158.9415,-84.87305,-0.576172,918.584,0.965,4.38875,-3.58875,28,-13,-47,52.22222,True,235,3,37.24855883,-80.41750417,12,0.76,,,,2128974,6120,1638
11,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562281.4741724,423525671000000,423525671000000,423526390000000,423526030500000,719.0,3511.015,3511.015,423526.39,423526.39,,420015.0155,True,12,0,0,0,False,0,1007,1857,3511015,3511017,3511015,-0.021433437,-0.042848562,509228,815490,11.34522,1.17485,1.041026,-148.9073,-64.85352,4.306641,1017.705,-1.5975,-2.92375,-1.77625,31,-22,-44,52.22222,True,134,3,37.24856117,-80.417502,12,0.76,,,,2129371,6122,1639
12,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562282.7080956,423526906000000,423526906000000,423527593000000,423527249500000,687.0,3512.246,3512.246,423527.593,423527.593,,420015.0155,True,13,0,0,0,False,0,1007,1858,3512246,3512247,3512246,0,-0.0644288,509230,815819,11.34522,0.299614,-2.947316,-154.6512,48.91602,-39.15039,967.9004,-0.0975,-1.61125,-18.15125,27,-17,-47,52.22222,True,369,3,37.2485625,-80.4175005,12,0.76,,,,2130144,6124,1639
13,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562283.4306786,423527625000000,423527625000000,423528281000000,423527953000000,656.0,3512.965,3512.965,423528.281,423528.281,,420015.01375,True,14,0,0,0,False,0,1007,1859,3512965,3512967,3512965,0.021513115,-0.043057011,509218,816078,11.34522,2.924447,-3.025543,-159.065,43.05664,1.865234,947.8809,0.715,4.57625,-22.08875,27,-19,-49,52.22222,True,78,3,37.2485635,-80.4175,12,0.76,,,,2130494,6126,1640
14,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562284.7535262,423528953000000,423528953000000,423529671000000,423529312000000,718.0,3514.306,3514.306,423529.671,423529.671,,420015.012,True,15,0,0,0,False,0,1007,1860,3514306,3514307,3514306,0.023130319,-0.046260638,508946,816617,11.32105,6.39762,-3.70691,-168.6746,7.900391,-51.8457,992.3145,1.465,2.88875,-14.15125,5,-15,-47,52.22222,True,417,3,37.24856467,-80.41749917,12,0.76,,,,2131312,6128,1640
15,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562285.6417341,423529843000000,423529843000000,423530593000000,423530218000000,750.0,3515.176,3515.176,423530.593,423530.593,,420015.01375,True,16,0,0,0,False,0,1007,1861,3515176,3515177,3515176,-0.021209857,0,508937,816623,11.32105,6.175379,-4.483302,-166.3464,9.365234,-6.435547,981.5723,0.715,0.88875,-0.27625,2,-14,-48,52.22222,True,69,3,37.248565,-80.4175005,12,0.76,,,,2131765,6130,1641
16,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562286.6386588,423530843000000,423530843000000,423531515000000,423531179000000,672.0,3516.17,3516.17,423531.515,423531.515,,420015.012,True,17,0,0,0,False,0,1007,1862,3516170,3516171,3516170,0,0,508937,816622,11.32105,6.086108,-4.617952,-163.7739,4.970703,-5.458984,981.084,-1.3475,1.95125,1.47375,3,-14,-49,52.77778,True,193,3,37.2485655,-80.417502,12,0.89,,,,2132345,6132,1642
17,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562287.6303694,423531828000000,423531828000000,423532546000000,423532187000000,718.0,3517.206,3517.206,423532.546,423532.546,,420015.0105,True,18,0,0,0,False,0,1007,1863,3517206,3517208,3517206,0,-0.069465709,508937,816644,11.32105,5.935371,-7.882323,-161.7634,44.52148,-45.98633,1002.568,-0.285,-1.11125,-22.52625,6,-18,-49,52.22222,True,235,3,37.2485655,-80.4175025,12,0.89,,,,2132925,6134,1643
18,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562288.6699147,423532875000000,423532875000000,423533562000000,423533218500000,687.0,3518.206,3518.206,423533.562,423533.562,,420015.012,True,19,0,0,0,False,0,1007,1864,3518206,3518207,3518206,-0.12896805,-0.150462725,509202,817440,11.32105,6.440986,-10.70392,-159.2497,113.8574,-169.0332,925.4199,7.2775,-14.42375,-17.90125,2,-23,-51,52.22222,True,197,3,37.24856567,-80.41750167,12,0.89,,,,2133507,6136,1644
19,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562289.7698948,423533968000000,423533968000000,423534625000000,423534296500000,657.0,3519.299,3519.299,423534.625,423534.64,,420015.0105,True,20,0,0,0,False,0,1007,1865,3519299,3519301,3519299,-0.1719574,-0.21494675,510419,818867,11.32105,7.873224,-4.996597,-161.2829,-107.334,-62.09961,1045.049,5.965,-21.98625,-1.58875,0,-19,-52,52.22222,True,291,3,37.24856517,-80.41750117,12,0.89,,,,2134085,6138,1645
20,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562290.6284142,423534828000000,423534828000000,423535500000000,423535164000000,672.0,3520.175,3520.175,423535.5,423535.5,,420015.009,True,21,0,0,0,False,0,1007,1866,3520175,3520176,3520175,-0.193341594,-0.214395448,511545,820043,11.32105,5.82832,-4.812562,-161.051,63.56445,80.9668,1113.408,-9.2225,-0.23625,-1.71375,4,-14,-50,52.77778,True,75,3,37.24856383,-80.41750117,12,0.89,,,,2134536,6140,1646
21,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562291.6369846,423535843000000,423535843000000,423536500000000,423536171500000,657.0,3521.18,3521.18,423536.5,423536.5,,420015.009,True,22,0,0,0,False,0,1007,1867,3521180,3521181,3521180,-0.169011766,-0.147719365,512851,821373,11.32105,8.43832,-5.857378,-158.335,-57.5293,138.0957,800.4199,-4.91,11.63875,-0.33875,-5,-17,-49,52.77778,True,203,3,37.248562,-80.41750067,12,0.76,,,,2135118,6142,1647
22,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562292.6403751,423536843000000,423536843000000,423537562000000,423537202500000,719.0,3522.17,3522.17,423537.562,423537.562,,420015.009,True,23,0,0,0,False,0,1007,1868,3522170,3522171,3522170,-0.021494675,-0.04298935,513361,821907,11.32105,6.944943,-4.521578,-154.7764,-34.58008,-7.412109,987.9199,1.215,0.38875,-5.40125,10,-20,-44,52.77778,True,189,3,37.2485605,-80.41749983,12,0.89,,,,2135700,6144,1648
23,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562293.6261353,423537828000000,423537828000000,423538578000000,423538203000000,750.0,3523.174,3523.174,423538.578,423538.578,,420015.0105,True,24,0,0,0,False,0,1007,1869,3523174,3523175,3523174,0,-0.042909661,513363,822230,11.32105,8.486902,-7.174928,-151.8453,12.7832,23.34961,974.7363,-1.285,1.20125,-12.77625,5,-25,-48,52.22222,True,202,3,37.24855933,-80.41749983,12,0.76,,,,2136282,6146,1649
24,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562294.6667333,423538875000000,423538875000000,423539593000000,423539234000000,718.0,3524.203,3524.203,423539.593,423539.593,,420015.012,True,25,0,0,0,False,0,1007,1870,3524203,3524204,3524203,0.021126471,-0.042175957,513326,822552,11.32122,8.009158,-8.358879,-146.5426,-38.97461,51.18164,946.9043,-0.5975,-0.86125,-13.52625,5,-29,-43,52.22222,True,211,3,37.24855817,-80.4175,12,0.76,,,,2136864,6148,1650
25,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562295.6909983,423539890000000,423539890000000,423540609000000,423540249500000,719.0,3525.224,3525.224,423540.609,423540.609,,420015.0125,True,25,0,0,0,False,0,1007,1871,3525224,3525226,3525224,0.021494675,-0.064484025,513045,822960,11.32122,11.09482,-11.73432,-138.9841,-4.306641,24.81445,1028.447,1.2775,-5.42375,-32.21375,3,-50,-45,52.22222,True,219,3,37.24855733,-80.41750033,12,0.76,,,,2137446,6150,1651
26,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562296.6942282,423540890000000,423540890000000,423541625000000,423541257500000,735.0,3526.218,3526.218,423541.625,423541.625,,420015.0125,True,25,0,0,0,False,0,1007,1872,3526218,3526220,3526218,0,-0.021503891,512882,823210,11.32122,9.662168,-12.25747,-129.8871,-7.724609,31.65039,976.2012,-1.035,0.38875,-10.77625,-1,-51,-46,52.22222,True,192,3,37.248557,-80.41750083,12,0.76,,,,2138028,6152,1652
27,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562297.7601418,423541968000000,423541968000000,423542625000000,423542296500000,657.0,3527.295,3527.295,423542.625,423542.625,,420015.012,True,25,0,0,0,False,0,1007,1873,3527295,3527296,3527295,0,0,512881,823213,11.32122,1.697812,-6.155087,-102.4457,4.970703,8.701172,979.1309,-1.0975,1.26375,0.59875,-3,-51,-50,52.22222,True,274,3,37.24855683,-80.41750183,12,0.76,,,,2138610,6154,1653
28,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562298.6266177,423542828000000,423542828000000,423543500000000,423543164000000,672.0,3528.157,3528.157,423543.5,423543.5,,420015.009,True,25,0,0,0,False,0,1007,1874,3528157,3528158,3528157,0,-0.042909661,512881,823218,11.32122,0.166073,-5.32304,-99.43274,50.86914,-29.38477,981.084,0.7775,-3.61125,-9.52625,1,-57,-49,52.22222,True,62,3,37.248557,-80.41750283,12,0.76,,,,2139063,6156,1654
29,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562299.608931,423543812000000,423543812000000,423544515000000,423544163500000,703.0,3529.145,3529.145,423544.515,423544.515,,420015.009,True,25,0,0,0,False,0,1007,1875,3529145,3529146,3529145,-0.12896805,-0.1719574,513144,824000,11.32122,-0.796323,-0.453571,-104.4785,1.064453,-68.93555,830.2051,-4.535,5.57625,-12.46375,13,-59,-49,52.22222,True,187,3,37.24855783,-80.41750333,12,0.76,,,,2139645,6158,1655
30,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562300.5988064,423544796000000,423544796000000,423545546000000,423545171000000,750.0,3530.152,3530.152,423545.546,423545.546,,420015.012,True,25,0,0,0,False,0,1007,1876,3530152,3530154,3530152,-0.185099462,-0.208236895,514280,825297,11.32122,0.681745,1.171304,-105.8588,16.20117,-13.27148,1287.236,-0.0975,14.38875,5.28625,15,-50,-49,52.22222,True,209,3,37.24855783,-80.41750517,12,0.89,,,,2140225,6160,1656
31,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562301.6050453,423545812000000,423545812000000,423546562000000,423546187000000,750.0,3531.139,3531.139,423546.562,423546.562,,420015.012,True,25,0,0,0,False,0,1007,1877,3531139,3531140,3531139,-0.189579242,-0.210202186,515552,826638,11.32122,-0.287081,-0.340192,-106.199,138.2715,-47.93945,938.6035,3.1525,14.82625,-2.90125,14,-48,-50,52.77778,True,187,3,37.2485575,-80.41750717,12,0.89,,,,2140807,6162,1657
32,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562302.5729544,423546781000000,423546781000000,423547484000000,423547132500000,703.0,3532.112,3532.112,423547.484,423547.484,,420015.012,True,25,0,0,0,False,0,1007,1878,3532112,3532114,3532112,-0.160652696,-0.160848973,516825,827938,11.32122,-1.246585,4.765891,-102.9623,-142.9785,-165.6152,818.4863,8.715,0.20125,4.34875,14,-61,-48,52.22222,True,178,3,37.24855733,-80.41750967,12,0.89,,,,2141391,6164,1658
33,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562303.3327496,423547531000000,423547531000000,423548203000000,423547867000000,672.0,3532.867,3532.867,423548.203,423548.203,,420015.012,True,25,0,0,0,False,0,1007,1879,3532867,3532869,3532867,-0.021491605,-0.042995492,517243,828365,11.32122,-1.186948,3.209587,-107.4326,-65.83008,-8.876953,982.5488,0.84,1.32625,-1.46375,21,-50,-45,52.77778,True,118,3,37.24855717,-80.41751167,12,0.89,,,,2141774,6166,1659
34,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562304.7183237,423548921000000,423548921000000,423549640000000,423549280500000,719.0,3534.248,3534.248,423549.64,423549.64,,420015.0125,True,25,0,0,0,False,0,1007,1880,3534248,3534249,3534248,0,0,517245,828388,11.33326,-0.126728,1.552238,-109.3813,-20.9082,1.376953,979.1309,-0.535,-0.29875,-0.90125,20,-52,-48,52.22222,True,380,3,37.24855767,-80.41751217,12,0.76,,,,2142690,6168,1659
35,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562305.4699285,423549671000000,423549671000000,423550343000000,423550007000000,672.0,3535.001,3535.001,423550.343,423550.359,,420015.0125,True,25,0,0,0,False,0,1007,1881,3535001,3535002,3535001,0,-0.021494675,517245,828407,11.33326,-0.024568,-0.756064,-112.9384,8.876953,7.724609,987.9199,0.215,-0.36125,-12.21375,21,-53,-47,52.22222,True,99,3,37.24855817,-80.41751267,12,0.76,,,,2143073,6170,1660
