sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
33,True,,1784157205.091349,18455921000000,18455921000000,18456656000000,18456288500000,735.0,3627.935,3627.935,18456.656,18456.656,,14828.335499999997,True,25,0,0,0,False,0,1007,1708,3627935,3627936,3627935,0,0,423912,661064,11.61701,0.182733,-1.399597,-118.554,-2.685547,-19.81445,990.791,0.16625,1.7075,-0.34,24,-49,-29,47.77778,True,208,3,37.2488735,-80.4180745,9,1.41,,,,2188436,6564,1322
34,True,,1784157206.1260712,18456953000000,18456953000000,18457671000000,18457312000000,718.0,3628.997,3628.997,18457.671,18457.671,,14828.3345,True,25,0,0,0,False,0,1007,1709,3628997,3628998,3628997,0.022981934,-0.04598494,423871,661081,11.61701,-0.466233,-1.050712,-126.1809,-6.591797,-26.65039,983.4668,0.35375,-0.855,-22.2775,30,-49,-27,47.77778,True,261,3,37.24887117,-80.4180745,10,1.32,,,,2189005,6566,1323
35,True,,1784157206.9586182,18457781000000,18457781000000,18458500000000,18458140500000,719.0,3629.804,3629.804,18458.5,18458.5,,14828.3345,True,25,0,0,0,False,0,1007,1710,3629804,3629805,3629804,0.0859787,-0.085941868,423490,661404,11.61701,-0.839535,-1.407065,-135.0119,3.662109,-1.259766,990.3027,-0.77125,-5.23,-48.6525,38,-51,-26,47.77778,True,52,3,37.24887133,-80.41807367,10,1.32,,,,2189445,6568,1324
36,True,,1784157208.0590003,18458890000000,18458890000000,18459625000000,18459257500000,735.0,3630.918,3630.918,18459.625,18459.625,,14828.3345,True,25,0,0,0,False,0,1007,1711,3630918,3630919,3630918,0.064484025,-0.064631755,422908,661997,11.62089,0.919274,1.065843,-141.2608,-41.74805,38.29102,1059.15,-2.70875,-1.6675,-36.5275,29,-27,-24,47.77778,True,311,3,37.24886767,-80.418072,10,1.32,,,,2190141,6570,1324
37,True,,1784157209.086412,18459921000000,18459921000000,18460640000000,18460280500000,719.0,3631.944,3631.944,18460.64,18460.64,,14828.335499999997,True,25,0,0,0,False,0,1007,1712,3631944,3631945,3631944,0,0,422738,662156,11.62089,0.367239,-2.178616,-140.2109,25.63477,-17.37305,984.4434,-0.52125,1.9575,-0.215,24,-25,-28,47.77778,True,225,3,37.24886983,-80.41807567,10,1.32,,,,2190708,6572,1325
38,True,,1784157210.1230097,18460953000000,18460953000000,18461671000000,18461312000000,718.0,3632.971,3632.971,18461.671,18461.671,,14828.3365,True,25,0,0,0,False,0,1007,1713,3632971,3632972,3632971,0.021494675,-0.021497746,422728,662163,11.62089,-0.198714,-0.105979,-144.3941,3.173828,6.552734,999.5801,0.79125,1.645,-14.465,33,-28,-26,47.77778,True,224,3,37.24886617,-80.41807583,10,1.41,,,,2191275,6574,1326
39,True,,1784157211.148537,18461984000000,18461984000000,18462687000000,18462335500000,703.0,3634.019,3634.019,18462.687,18462.687,,14828.335499999997,True,25,0,0,0,False,0,1007,1714,3634019,3634020,3634019,0.069476401,-0.069465709,422358,662518,11.62089,4.148504,-2.315264,-159.8608,35.88867,-3.212891,977.1191,-0.52125,6.0825,-42.7775,24,-18,-28,47.22222,True,245,3,37.24886,-80.4180755,10,1.41,,,,2191842,6576,1327
40,True,,1784157212.0680397,18462890000000,18462890000000,18463609000000,18463249500000,719.0,3634.915,3634.915,18463.609,18463.609,,14828.3345,True,25,0,0,0,False,0,1007,1715,3634915,3634916,3634915,0.04298935,-0.04298935,421924,662978,11.62089,10.06426,-2.974583,-169.0285,8.544922,-12.00195,994.6973,-1.14625,-1.2925,-29.465,12,-16,-30,47.77778,True,96,3,37.24885733,-80.41807317,10,1.41,,,,2192280,6578,1328
41,True,,1784157213.0958374,18463921000000,18463921000000,18464640000000,18464280500000,719.0,3635.941,3635.941,18464.64,18464.64,,14828.335499999997,True,25,0,0,0,False,0,1007,1716,3635941,3635943,3635941,0,0,421744,663140,11.62089,8.998703,-6.83877,-157.4406,13.42773,-2.724609,983.4668,-0.14625,-0.105,0.3475,4,-18,-34,47.77778,True,225,3,37.2488535,-80.418074,10,1.41,,,,2192847,6580,1329
42,True,,1784157214.1171758,18464953000000,18464953000000,18465656000000,18465304500000,703.0,3636.959,3636.959,18465.656,18465.656,,14828.336500000001,True,25,0,0,0,False,0,1007,1717,3636959,3636960,3636959,0,0,421744,663140,11.62089,6.163637,-5.947492,-148.0424,4.638672,-5.654297,982.4902,-0.02125,1.395,0.16,7,-16,-33,47.77778,True,215,3,37.248857,-80.41807567,9,1.41,,,,2193412,6582,1330
43,True,,1784157215.140981,18465968000000,18465968000000,18466687000000,18466327500000,719.0,3637.991,3637.991,18466.687,18466.687,,14828.336500000001,True,25,0,0,0,False,0,1007,1718,3637991,3637992,3637991,0,-0.086138672,421744,663168,11.62089,5.609512,-6.660519,-141.9248,-22.70508,-32.99805,1031.807,1.91625,-1.855,-24.1525,7,-21,-31,47.77778,True,229,3,37.2488595,-80.418073,9,1.41,,,,2193977,6584,1331
