sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
27,True,,1784070720.100924,969978390000000,969978390000000,969979078000000,969978734000000,688.0,3343.26,3343.26,969979.078,969979.078,,966635.5615,True,25,0,0,0,False,0,1007,902,3343260,3343261,3343260,-0.138952801,-0.138931417,240829,303118,11.8451,12.58499,-9.718125,-134.8746,1.464844,-80.73242,997.7734,14.15625,-4.83,-60.83375,3,-49,-39,48.33333,True,254,3,37.24880867,-80.41800983,4,2.67,,,,1578308,3362,338
28,True,,1784070720.9616213,969979250000000,969979250000000,969979906000000,969979578000000,656.0,3344.091,3344.091,969979.906,969979.906,,966635.555,True,25,0,0,0,False,0,1007,903,3344091,3344092,3344091,-0.150462725,-0.128949629,241586,303855,11.8451,13.09893,-9.471855,-128.7175,-123.0469,23.27148,844.9414,9.09375,-1.7675,-66.70876,-2,-64,-38,48.88889,True,57,3,37.248808,-80.41801683,4,2.67,,,,1578717,3364,339
29,True,,1784070721.715579,969980000000000,969980000000000,969980656000000,969980328000000,656.0,3344.848,3344.848,969980.656,969980.656,,966635.5534999999,True,25,0,0,0,False,0,1007,904,3344848,3344850,3344848,-0.121651577,-0.14179309,242286,304579,11.8451,12.79856,-7.551742,-133.6904,37.10938,60.86914,969.4531,5.34375,-8.83,-59.89625,4,-48,-36,48.88889,True,125,3,37.24869817,-80.41803183,5,1.76,,,,1579099,3366,340
30,True,,1784070722.9714644,969981250000000,969981250000000,969982078000000,969981664000000,828.0,3346.109,3346.109,969982.078,969982.078,,966635.5534999999,True,25,0,0,0,False,0,1007,905,3346109,3346110,3346109,-0.12896805,-0.150484223,243421,305777,11.8451,12.85292,-5.011958,-129.7377,-184.082,97.97852,840.0586,-8.15625,-13.5175,-64.20876,1,-50,-33,48.33333,True,301,3,37.24862267,-80.41801633,5,1.76,,,,1579932,3368,340
31,True,,1784070723.8432379,969982125000000,969982125000000,969983109000000,969982617000000,984.0,3346.986,3346.986,969983.109,969983.109,,966635.5534999999,True,25,0,0,0,False,0,1007,906,3346986,3346987,3346986,-0.133784284,-0.133665435,244221,306610,11.8451,13.96956,-8.151005,-130.0308,-28.32031,231.7676,1013.887,-10.96875,-0.83,-61.83375,6,-49,-31,48.33333,True,128,3,37.24856517,-80.4180055,5,1.76,,,,1580446,3370,341
32,True,,1784070725.015739,969983296000000,969983296000000,969984109000000,969983702500000,813.0,3348.15,3348.15,969984.109,969984.109,,966635.5534999999,True,25,0,0,0,False,0,1007,907,3348150,3348151,3348150,0,-0.04298935,244608,307004,11.8451,11.97794,-4.323075,-132.9497,-80.56641,89.67773,988.4961,1.46875,-2.08,-75.64626,7,-49,-29,48.88889,True,309,3,37.24853,-80.41799583,5,1.76,,,,1581175,3372,341
33,True,,1784070726.0384352,969984328000000,969984328000000,969985250000000,969984789000000,922.0,3349.212,3349.212,969985.25,969985.25,,966635.5534999999,True,25,0,0,0,False,0,1007,908,3349212,3349214,3349212,0,-0.069433653,244607,307372,11.86097,14.98303,-5.067351,-141.3989,-75.19531,89.18945,992.8906,2.03125,-8.455,-83.95876,12,-54,-31,48.33333,True,245,3,37.24851383,-80.4179705,6,1.68,,,,1581723,3374,342
34,True,,1784070727.0413108,969985328000000,969985328000000,969986171000000,969985749500000,843.0,3350.223,3350.223,969986.171,969986.171,,966635.5530000001,True,25,0,0,0,False,0,1007,909,3350223,3350224,3350223,0.04298935,-0.04298935,244351,307833,11.86097,16.94909,-1.842361,-153.7371,-82.03125,80.40039,967.5,2.15625,-7.5175,-83.95876,23,-51,-31,48.88889,True,209,3,37.24851967,-80.41797167,5,2.17,,,,1582267,3376,343
35,True,,1784070727.9595695,969986250000000,969986250000000,969987078000000,969986664000000,828.0,3351.093,3351.093,969987.078,969987.078,,966635.5530000001,True,25,0,0,0,False,0,1007,910,3351093,3351094,3351093,0,0,244236,307919,11.86097,14.4185,-2.145016,-147.5369,-93.26172,76.00586,1003.145,2.53125,-8.455,-61.58375,25,-52,-30,50,True,236,3,37.2485225,-80.417965,4,2.67,,,,1582680,3378,344
36,True,,1784070728.834367,969987125000000,969987125000000,969987890000000,969987507500000,765.0,3351.996,3351.996,969987.89,969987.89,,966635.5530000001,True,25,0,0,0,False,0,1007,911,3351996,3351997,3351996,0,0,244236,307919,11.86097,13.61644,-2.007108,-146.1828,-87.89063,73.56445,1002.168,2.28125,-7.1425,-62.45875,23,-50,-31,49.44444,True,265,3,37.24852917,-80.41796917,4,2.67,,,,1583204,3380,345
37,True,,1784070730.0324275,969988312000000,969988312000000,969989250000000,969988781000000,938.0,3353.181,3353.181,969989.25,969989.25,,966635.5530000001,True,25,0,0,0,False,0,1007,912,3353181,3353182,3353181,0,0,244236,307919,11.86097,13.31833,-1.821005,-145.5847,-85.9375,75.51758,1001.68,2.28125,-5.58,-61.95875,25,-50,-31,48.33333,True,373,3,37.2485315,-80.41796783,4,2.67,,,,1583881,3382,345
38,True,,1784070731.000419,969989281000000,969989281000000,969990265000000,969989773000000,984.0,3354.153,3354.153,969990.265,969990.265,,966635.5530000001,True,25,0,0,0,False,0,1007,913,3354153,3354155,3354153,0,-0.023162365,244236,307927,11.86097,12.69283,-2.861808,-145.7539,-60.05859,59.4043,979.707,3.59375,-4.205,-73.14626,27,-54,-31,48.88889,True,170,3,37.24853567,-80.4179715,4,2.67,,,,1584415,3384,346
39,True,,1784070732.0442305,969990328000000,969990328000000,969991296000000,969990812000000,968.0,3355.174,3355.174,969991.296,969991.296,,966635.5530000001,True,25,0,0,0,False,0,1007,914,3355174,3355175,3355174,-0.0859787,-0.128912802,244373,308632,11.86097,16.54542,4.660509,-164.5904,-197.2656,134.1113,928.4375,6.59375,-16.2675,-77.33376,38,-45,-31,48.88889,True,219,3,37.24854517,-80.41796717,4,2.67,,,,1584949,3386,347
40,True,,1784070733.08201,969991359000000,969991359000000,969992218000000,969991788500000,859.0,3356.23,3356.23,969992.218,969992.218,,966635.5534999999,True,25,0,0,0,False,0,1007,915,3356230,3356231,3356230,-0.150548753,-0.150807428,245205,309595,11.86097,16.87372,0.41742,-168.9239,9.277344,122.3926,902.5586,0.40625,-5.1425,-67.52126,39,-42,-38,48.88889,True,254,3,37.24855367,-80.41795683,4,2.67,,,,1585483,3388,348
41,True,,1784070733.9943972,969992281000000,969992281000000,969993125000000,969992703000000,844.0,3357.134,3357.134,969993.125,969993.125,,966635.5549999999,True,25,0,0,0,False,0,1007,916,3357134,3357136,3357134,-0.128986477,-0.150484223,245987,310428,11.86097,15.92527,1.826676,-173.6492,-16.60156,-61.68945,1046.113,-0.03125,-2.3925,-60.14625,47,-46,-46,50,True,243,3,37.24855933,-80.41795267,4,2.67,,,,1585888,3390,349
42,True,,1784070734.9713962,969993250000000,969993250000000,969994046000000,969993648000000,796.0,3358.121,3358.121,969994.046,969994.046,,966635.5534999999,True,25,0,0,0,False,0,1007,917,3358121,3358122,3358121,-0.12896805,-0.12896805,246911,311355,11.86097,22.73765,1.496818,179.0849,-36.62109,235.1855,614.4727,4.78125,9.1075,-64.39626,41,-50,-57,48.88889,True,187,3,37.24859183,-80.41793517,5,2.64,,,,1586428,3392,350
43,True,,1784070735.9344978,969994218000000,969994218000000,969995078000000,969994648000000,860.0,3359.1,3359.1,969995.078,969995.078,,966635.5525,True,25,0,0,0,False,0,1007,918,3359100,3359102,3359100,-0.139038403,-0.115883183,247834,312291,11.84518,21.32657,3.609494,166.7082,-82.03125,38.4082,1176.973,7.15625,-0.58,-55.95875,36,-43,-60,48.33333,True,182,3,37.24859367,-80.41792517,4,2.67,,,,1586966,3394,351
44,True,,1784070736.8548074,969995140000000,969995140000000,969995890000000,969995515000000,750.0,3359.997,3359.997,969995.89,969995.89,,966635.5480000001,True,25,0,0,0,False,0,1007,919,3359997,3359998,3359997,-0.131830659,-0.131946266,248664,313131,11.84518,26.64899,6.249384,123.033,50.78125,101.3965,779.5117,-2.34375,-8.6425,-62.20875,23,-43,-56,48.88889,True,204,3,37.24860283,-80.41792667,4,2.67,,,,1587494,3396,352
45,True,,1784070737.9449162,969996234000000,969996234000000,969997031000000,969996632500000,797.0,3361.071,3361.071,969997.031,969997.031,,966635.5525,True,25,0,0,0,False,0,1007,920,3361071,3361072,3361071,-0.150548753,-0.150548753,249677,314088,11.84518,33.26616,8.44857,119.6762,9.765625,44.26758,980.6836,7.34375,-0.83,-54.58375,29,-51,-44,48.33333,True,268,3,37.24860917,-80.41793067,4,2.67,,,,1588165,3398,352
46,True,,1784070739.082999,969997375000000,969997375000000,969998250000000,969997812500000,875.0,3362.224,3362.224,969998.25,969998.25,,966635.5534999999,True,25,0,0,0,False,0,1007,921,3362224,3362226,3362224,-0.107473375,-0.107473375,250722,315116,11.84518,29.26854,19.22472,89.20455,-131.8359,-85.61523,932.832,-0.21875,-7.08,-61.08375,29,-47,-45,48.88889,True,351,3,37.24862183,-80.41793583,4,2.67,,,,1588830,3400,352
47,True,,1784070740.0163693,969998296000000,969998296000000,969999093000000,969998694500000,797.0,3363.149,3363.149,969999.093,969999.093,,966635.5534999999,True,25,0,0,0,False,0,1007,922,3363149,3363150,3363149,0,0,251043,315428,11.84518,5.534103,22.09949,-72.70616,-101.0742,79.42383,1002.168,2.15625,-4.08,-61.83375,23,-47,-44,48.33333,True,292,3,37.24863167,-80.41793317,4,2.67,,,,1589237,3402,353
48,True,,1784070740.9834366,969999265000000,969999265000000,970000296000000,969999780500000,1031.0,3364.129,3364.129,970000.296,970000.296,,966635.5549999999,True,25,0,0,0,False,0,1007,923,3364129,3364130,3364129,0,-0.0644288,251042,315492,11.84518,0.653372,8.310098,-119.8735,-102.5391,55.98633,1001.68,3.46875,-8.3925,-79.33376,29,-46,-44,48.33333,True,179,3,37.248643,-80.41794633,4,2.67,,,,1589773,3404,354
49,True,,1784070742.0724425,970000359000000,970000359000000,970001125000000,970000742000000,766.0,3365.198,3365.198,970001.125,970001.125,,966635.5549999999,True,25,0,0,0,False,0,1007,924,3365198,3365199,3365198,0.04298935,-0.0859787,251010,315954,11.84518,16.78604,4.083777,-178.7992,-128.9063,51.10352,1035.371,5.46875,-13.33,-92.83376,33,-39,-42,48.88889,True,270,3,37.248569,-80.4179445,5,1.76,,,,1590311,3406,355
50,True,,1784070743.0421765,970001328000000,970001328000000,970002125000000,970001726500000,797.0,3366.175,3366.175,970002.125,970002.125,,966635.5534999999,True,25,0,0,0,False,0,1007,925,3366175,3366176,3366175,0.021494675,-0.021482399,250772,316334,11.84518,19.46165,6.663273,166.6359,-98.14453,100.9082,1000.703,2.28125,-7.0175,-66.83376,33,-30,-44,48.33333,True,174,3,37.24847883,-80.41794733,5,1.76,,,,1590849,3408,356
51,True,,1784070744.0617216,970002343000000,970002343000000,970003171000000,970002757000000,828.0,3367.189,3367.189,970003.171,970003.171,,966635.5549999999,True,25,0,0,0,False,0,1007,926,3367189,3367191,3367189,0,0,250764,316334,11.84518,22.36222,7.792563,155.3334,-91.30859,77.4707,1000.703,2.96875,-5.455,-61.70875,34,-31,-42,49.44444,True,213,3,37.24842433,-80.4179695,6,1.68,,,,1591389,3410,357
