sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
59,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561753.3229942,422997531000000,422997531000000,422998218000000,422997874500000,687.0,2982.86,2982.86,422998.218,422998.218,,420015.0145,True,25,0,0,0,False,0,1007,1431,2982860,2982862,2982860,-0.102119401,-0.143473515,375847,602896,11.34134,2.008034,-0.956666,-173.2423,-54.59961,5.771484,900.5176,2.59,-0.92375,-13.27625,12,-7,-52,53.33333,True,53,3,37.24857417,-80.41749433,12,0.75,,,,1814011,5066,1284
60,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561754.6273937,422998828000000,422998828000000,422999484000000,422999156000000,656.0,2984.148,2984.148,422999.484,422999.484,,420015.0145,True,25,0,0,0,False,0,1007,1432,2984148,2984150,2984148,-0.12896805,-0.150462725,376971,604119,11.34134,1.128668,0.178337,-173.9538,-54.59961,-43.05664,1032.842,6.1525,-3.11125,-7.33875,10,-4,-51,52.22222,True,310,3,37.248575,-80.4174935,12,0.75,,,,1814875,5068,1284
61,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561755.5776212,422999781000000,422999781000000,423000437000000,423000109000000,656.0,2985.117,2985.117,423000.437,423000.437,,420015.01,True,25,0,0,0,False,0,1007,1433,2985117,2985118,2985117,-0.148134891,-0.148051599,377837,605036,11.34134,6.402443,-4.508896,-173.3502,68.93555,113.1934,863.4082,-8.285,-12.48625,3.53625,10,-12,-50,52.22222,True,170,3,37.24857583,-80.41749233,12,0.86,,,,1815426,5070,1285
62,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561756.3037047,423000500000000,423000500000000,423001171000000,423000835500000,671.0,2985.839,2985.839,423001.171,423001.171,,420015.01,True,25,0,0,0,False,0,1007,1434,2985839,2985840,2985839,-0.153959812,-0.154140067,378500,605704,11.34134,10.12328,-4.579207,-167.8831,-66.31836,71.20117,950.8105,8.1525,-1.98625,-1.46375,5,-22,-52,52.77778,True,70,3,37.24857633,-80.417491,12,0.86,,,,1815781,5072,1286
63,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561757.5957358,423001796000000,423001796000000,423002453000000,423002124500000,657.0,2987.128,2987.128,423002.453,423002.453,,420015.009,True,25,0,0,0,False,0,1007,1435,2987128,2987129,2987128,-0.064484025,-0.04298935,379367,606592,11.34134,2.692945,4.52283,-168.0693,-130.7715,-32.31445,929.3262,-0.4725,-2.79875,0.47375,9,-5,-48,52.22222,True,291,3,37.24857667,-80.4174905,12,0.86,,,,1816661,5074,1286
64,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561758.5176256,423002718000000,423002718000000,423003421000000,423003069500000,703.0,2988.043,2988.043,423003.421,423003.421,,420015.009,True,25,0,0,0,False,0,1007,1436,2988043,2988044,2988043,0,0,379459,606701,11.34134,3.540191,-1.479084,-164.495,9.365234,0.888672,983.0371,-0.3475,-0.92375,-1.83875,12,-10,-46,52.22222,True,157,3,37.248577,-80.41749033,12,0.86,,,,1817212,5076,1287
65,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561759.6437242,423003843000000,423003843000000,423004500000000,423004171500000,657.0,2989.179,2989.179,423004.5,423004.515,,420015.009,True,25,0,0,0,False,0,1007,1437,2989179,2989180,2989179,0,-0.021144284,379457,607121,11.34134,4.772047,-3.303768,-165.8705,16.20117,49.22852,967.9004,-1.535,-0.98625,-7.96375,11,-11,-46,52.22222,True,334,3,37.24857717,-80.41749083,12,0.86,,,,1817892,5078,1287
66,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561760.608289,423004812000000,423004812000000,423005484000000,423005148000000,672.0,2990.135,2990.135,423005.484,423005.484,,420015.01,True,25,0,0,0,False,0,1007,1438,2990135,2990136,2990135,0.064484025,-0.0859787,379404,607190,11.34134,3.212002,-4.886404,-169.3669,24.50195,142.9785,1580.205,-13.285,0.32625,-34.08875,7,-12,-46,52.22222,True,155,3,37.24857683,-80.41749183,12,0.9,,,,1818439,5080,1288
67,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561761.5290446,423005734000000,423005734000000,423006500000000,423006117000000,766.0,2991.066,2991.066,423006.5,423006.5,,420015.01,True,25,0,0,0,False,0,1007,1439,2991066,2991067,2991066,0.042330208,-0.084612808,379019,607826,11.34134,17.93117,-3.870633,178.9496,-136.6309,122.4707,1006.963,-2.5975,-2.67375,-38.83875,1,-28,-47,52.22222,True,135,3,37.24857617,-80.41749283,12,0.9,,,,1818990,5082,1289
68,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561762.7145402,423006921000000,423006921000000,423007625000000,423007273000000,704.0,2992.236,2992.236,423007.625,423007.625,,420015.01,True,25,0,0,0,False,0,1007,1440,2992236,2992237,2992236,0,0,378787,608151,11.34134,13.32414,-10.73875,-151.6318,-16.02539,4.306641,978.6426,-0.285,-0.36125,0.66125,1,-41,-50,52.22222,True,369,3,37.24857533,-80.4174935,12,0.9,,,,1819668,5084,1289
69,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561763.4594266,423007656000000,423007656000000,423008343000000,423007999500000,687.0,2992.992,2992.992,423008.343,423008.343,,420015.01,True,25,0,0,0,False,0,1007,1441,2992992,2992994,2992992,0,0,378787,608160,11.3651,9.082726,-10.74532,-139.0078,2.529297,-14.24805,968.877,-0.4725,-0.23625,-4.21375,2,-42,-49,52.22222,True,58,3,37.24857483,-80.41749383,12,0.9,,,,1820043,5086,1290
70,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561764.6043046,423008812000000,423008812000000,423009468000000,423009140000000,656.0,2994.136,2994.136,423009.468,423009.468,,420015.00800000003,True,25,0,0,0,False,0,1007,1442,2994136,2994137,2994136,0,0,378787,608167,11.3651,5.932375,-9.403144,-126.3528,-13.58398,-8.388672,984.0137,-0.285,-0.42375,-0.02625,4,-45,-48,52.22222,True,298,3,37.24857467,-80.41749383,12,0.9,,,,1820768,5088,1290
71,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561765.5206387,423009718000000,423009718000000,423010500000000,423010109000000,782.0,2995.048,2995.048,423010.5,423010.5,,420015.00800000003,True,25,0,0,0,False,0,1007,1443,2995048,2995049,2995048,0,-0.0203493,378787,608172,11.3651,2.341906,-8.65101,-117.8042,53.31055,-64.05273,966.4355,1.34,1.82625,-10.08875,2,-46,-47,52.22222,True,117,3,37.24857483,-80.41749333,12,0.9,,,,1821321,5090,1291
72,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561766.6179907,423010812000000,423010812000000,423011515000000,423011163500000,703.0,2996.182,2996.182,423011.515,423011.531,,420015.00749999995,True,25,0,0,0,False,0,1007,1444,2996182,2996183,2996182,-0.064484025,-0.12896805,378991,608844,11.3651,2.959954,-6.405415,-117.0255,98.23242,-33.29102,1047.979,6.59,-7.86125,-10.71375,11,-45,-51,52.22222,True,332,3,37.24857483,-80.4174935,12,0.88,,,,1822005,5092,1291
73,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561767.6257665,423011828000000,423011828000000,423012500000000,423012164000000,672.0,2997.174,2997.174,423012.5,423012.5,,420015.00749999995,True,25,0,0,0,False,0,1007,1445,2997174,2997175,2997174,-0.138760583,-0.138739258,379648,609712,11.3651,-0.811243,-8.392501,-113.7343,143.6426,-91.39648,712.041,-4.7225,2.82625,-17.90125,8,-47,-50,52.22222,True,190,3,37.24857467,-80.41749417,12,0.86,,,,1822560,5094,1292
74,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561768.6090658,423012812000000,423012812000000,423013578000000,423013195000000,766.0,2998.138,2998.138,423013.578,423013.578,,420015.00800000003,True,25,0,0,0,False,0,1007,1446,2998138,2998139,2998138,-0.126705453,-0.126652125,380461,610641,11.3651,0.740634,-6.309274,-113.1897,-59.48242,33.11523,986.4551,1.6525,0.76375,-3.02625,8,-47,-49,52.22222,True,162,3,37.248574,-80.4174955,12,0.86,,,,1823115,5096,1293
75,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561769.5158553,423013718000000,423013718000000,423014390000000,423014054000000,672.0,2999.041,2999.041,423014.39,423014.39,,420015.013,True,25,0,0,0,False,0,1007,1447,2999041,2999043,2999041,-0.150462725,-0.150462725,381283,611489,11.3651,-1.652596,-8.137774,-111.1243,136.8066,-65.0293,701.7871,7.4025,1.32625,-7.58875,8,-45,-50,53.33333,True,109,3,37.24857367,-80.41749667,12,0.86,,,,1823664,5098,1294
76,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561770.6154263,423014812000000,423014812000000,423015515000000,423015163500000,703.0,3000.158,3000.158,423015.515,423015.515,,420015.013,True,25,0,0,0,False,0,1007,1448,3000158,3000159,3000158,-0.107473375,-0.107473375,382307,612537,11.3651,-1.404229,0.235574,-104.5398,-137.1191,-66.98242,1032.842,-0.535,-12.29875,-2.33875,10,-56,-50,52.22222,True,309,3,37.248573,-80.41749833,12,0.86,,,,1824354,5100,1294
77,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561771.5947492,423015796000000,423015796000000,423016484000000,423016140000000,688.0,3001.139,3001.139,423016.484,423016.484,,420015.00800000003,True,25,0,0,0,False,0,1007,1449,3001139,3001141,3001139,0,-0.023162365,382629,612892,11.3651,-2.345095,0.258143,-106.3014,3.505859,-50.38086,981.084,0.2775,-3.73625,-8.08875,16,-56,-47,52.22222,True,182,3,37.24857233,-80.41749967,12,0.86,,,,1824909,5102,1295
78,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561772.563747,423016765000000,423016765000000,423017468000000,423017116500000,703.0,3002.099,3002.099,423017.468,423017.468,,420015.00800000003,True,25,0,0,0,False,0,1007,1450,3002099,3002100,3002099,0,-0.045963869,382629,613138,11.3651,-1.501897,-0.458819,-110.4292,4.482422,-37.19727,969.8535,-0.41,4.63875,-13.02625,19,-55,-47,52.22222,True,164,3,37.24857183,-80.41750067,12,0.86,,,,1825464,5104,1296
79,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561773.7596796,423017968000000,423017968000000,423018687000000,423018327500000,719.0,3003.294,3003.294,423018.687,423018.687,,420015.013,True,25,0,0,0,False,0,1007,1451,3003294,3003295,3003294,0.04298935,-0.064484025,382544,613626,11.3413,0.164338,-1.397133,-129.2075,-30.67383,-29.87305,950.8105,-2.4725,-4.36125,-34.71375,31,-54,-47,52.22222,True,392,3,37.24857183,-80.4175015,12,0.86,,,,1826148,5106,1296
80,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561774.6106405,423018812000000,423018812000000,423019484000000,423019148000000,672.0,3004.15,3004.15,423019.484,423019.484,,420015.00800000003,True,25,0,0,0,False,0,1007,1452,3004150,3004152,3004150,0.045851813,-0.068861659,382222,613961,11.3413,3.469669,-4.439161,-132.8841,36.2207,13.0957,990.8496,-1.5975,-0.36125,-28.46375,27,-49,-49,52.22222,True,65,3,37.24857167,-80.41750217,12,0.86,,,,1826574,5108,1297
81,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561775.5862153,423019781000000,423019781000000,423020468000000,423020124500000,687.0,3005.152,3005.152,423020.468,423020.468,,420015.00800000003,True,25,0,0,0,False,0,1007,1453,3005152,3005153,3005152,0,0,382092,614087,11.3413,0.718678,-2.601537,-129.3307,36.2207,-12.7832,982.5488,-0.91,0.20125,0.78625,26,-38,-47,52.22222,True,202,3,37.248572,-80.417502,12,0.86,,,,1827129,5110,1298
82,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561776.5848808,423020781000000,423020781000000,423021468000000,423021124500000,687.0,3006.132,3006.132,423021.468,423021.468,,420015.00749999995,True,25,0,0,0,False,0,1007,1454,3006132,3006134,3006132,0,0,382092,614087,11.3413,0.050304,-2.144841,-127.5013,20.10742,-8.388672,979.6191,-0.5975,-1.04875,-0.40125,27,-39,-47,52.22222,True,182,3,37.24857233,-80.4175015,12,0.86,,,,1827684,5112,1299
83,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561777.4646041,423021671000000,423021671000000,423022375000000,423022023000000,704.0,3006.991,3006.991,423022.375,423022.375,,420015.00749999995,True,25,0,0,0,False,0,1007,1455,3006991,3006993,3006991,0,0,382092,614087,11.3413,-0.076764,-1.756283,-126.591,20.10742,-10.3418,979.1309,0.1525,2.20125,-0.33875,27,-39,-47,52.22222,True,67,3,37.248572,-80.417501,12,0.86,,,,1828186,5114,1300
84,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561778.6106803,423022812000000,423022812000000,423023468000000,423023140000000,656.0,3008.148,3008.148,423023.468,423023.468,,420015.0055,True,25,0,0,0,False,0,1007,1456,3008148,3008149,3008148,0,-0.021503891,382093,614093,11.3413,-1.851886,-3.409413,-127.5938,70.88867,-65.51758,981.084,-0.0975,2.26375,-12.83875,28,-43,-45,52.22222,True,303,3,37.24857233,-80.41750033,12,0.86,,,,1828923,5116,1300
85,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561779.5815334,423023781000000,423023781000000,423024531000000,423024156000000,750.0,3009.107,3009.107,423024.531,423024.531,,420015.0055,True,25,0,0,0,False,0,1007,1457,3009107,3009108,3009107,-0.062911244,-0.125734868,382218,614733,11.3413,1.901901,-4.063816,-132.1883,61.61133,119.541,1067.51,0.9025,6.01375,-13.46375,30,-43,-49,52.22222,True,160,3,37.2485725,-80.41750017,12,0.86,,,,1829478,5118,1301
86,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561780.6749408,423024875000000,423024875000000,423025531000000,423025203000000,656.0,3010.202,3010.202,423025.531,423025.531,,420015.0055,True,25,0,0,0,False,0,1007,1458,3010202,3010203,3010202,-0.107519455,-0.150764254,382947,615687,11.3413,-4.635558,-0.167417,-138.9376,11.31836,-90.9082,899.541,1.84,-7.29875,-4.71375,38,-24,-48,53.33333,True,292,3,37.24857367,-80.4175005,12,0.86,,,,1830162,5120,1301
87,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561781.643705,423025843000000,423025843000000,423026500000000,423026171500000,657.0,3011.169,3011.169,423026.5,423026.5,,420015.0055,True,25,0,0,0,False,0,1007,1459,3011169,3011170,3011169,-0.12896805,-0.12896805,383789,616624,11.3413,-2.039163,-1.880897,-141.6324,-46.29883,12.60742,953.7402,0.965,4.63875,-5.52625,35,-30,-50,52.22222,True,166,3,37.24857467,-80.41750067,12,0.86,,,,1830719,5122,1302
88,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561782.609448,423026812000000,423026812000000,423027453000000,423027132500000,641.0,3012.133,3012.133,423027.453,423027.453,,420015.0055,True,25,0,0,0,False,0,1007,1460,3012133,3012134,3012133,-0.150462725,-0.150462725,384682,617554,11.3413,-1.202264,2.450838,-144.0223,-94.63867,52.64648,1151.494,-9.3475,-15.11125,5.22375,35,-18,-46,52.22222,True,163,3,37.2485755,-80.41750083,12,0.86,,,,1831274,5124,1303
89,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561783.4987915,423027703000000,423027703000000,423028421000000,423028062000000,718.0,3013.036,3013.036,423028.421,423028.421,,420015.0055,True,25,0,0,0,False,0,1007,1461,3013036,3013038,3013036,-0.0859787,-0.0859787,385493,618398,11.3413,0.395593,4.056105,-144.7296,-38.48633,59.48242,886.8457,-1.785,-0.17375,8.84875,35,-22,-46,52.22222,True,112,3,37.24857617,-80.41750067,12,0.86,,,,1831819,5126,1304
90,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561784.6338465,423028828000000,423028828000000,423029484000000,423029156000000,656.0,3014.169,3014.169,423029.484,423029.484,,420015.0055,True,25,0,0,0,False,0,1007,1462,3014169,3014170,3014169,0,0,385862,618788,11.36518,-0.212987,4.755936,-144.4588,-122.4707,-23.52539,984.9902,1.09,-1.23625,-1.21375,32,-24,-46,52.22222,True,304,3,37.24857683,-80.417501,12,0.86,,,,1832513,5128,1304
91,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561785.6068778,423029812000000,423029812000000,423030562000000,423030187000000,750.0,3015.134,3015.134,423030.562,423030.562,,420015.0055,True,25,0,0,0,False,0,1007,1463,3015134,3015135,3015134,0,0,385862,618790,11.36518,-0.460456,0.626828,-144.38,30.84961,-18.64258,979.6191,-0.0975,-1.54875,-2.96375,36,-24,-44,52.22222,True,165,3,37.24857683,-80.41750083,12,0.86,,,,1833070,5130,1305
92,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561786.4989448,423030703000000,423030703000000,423031390000000,423031046500000,687.0,3016.027,3016.027,423031.39,423031.39,,420015.0055,True,25,0,0,0,False,0,1007,1464,3016027,3016029,3016027,0,-0.064484025,385862,619027,11.36518,0.277292,-1.634578,-151.2797,36.70898,24.81445,983.5254,0.465,5.95125,-23.15125,32,-22,-49,52.22222,True,101,3,37.24857667,-80.41750033,12,0.86,,,,1833605,5132,1306
93,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561787.6192074,423031828000000,423031828000000,423032515000000,423032171500000,687.0,3017.156,3017.156,423032.515,423032.515,,420015.0055,True,25,0,0,0,False,0,1007,1465,3017156,3017157,3017156,0.04298935,-0.064484025,385796,619431,11.36518,-1.659599,0.692547,-160.3831,-18.4668,-18.1543,921.0254,-2.2225,-3.42375,-24.40125,33,-10,-49,52.22222,True,305,3,37.248577,-80.41750017,12,0.86,,,,1834313,5134,1306
94,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561788.594232,423032796000000,423032796000000,423033546000000,423033171000000,750.0,3018.152,3018.152,423033.546,423033.546,,420015.0055,True,25,0,0,0,False,0,1007,1466,3018152,3018154,3018152,0.023162365,-0.023165931,385475,619850,11.36518,-0.943168,-0.984331,-173.1247,37.68555,-36.70898,840.9473,-0.4725,0.57625,-15.71375,22,-4,-46,51.66667,True,197,3,37.2485775,-80.41749983,12,0.86,,,,1834870,5136,1307
95,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561789.591399,423033796000000,423033796000000,423034437000000,423034116500000,641.0,3019.114,3019.114,423034.437,423034.437,,420015.0055,True,25,0,0,0,False,0,1007,1467,3019114,3019115,3019114,0,0,385442,619874,11.36518,-0.115159,-0.122705,-173.5671,-5.771484,-10.3418,983.5254,-0.2225,0.01375,0.66125,18,-3,-50,52.22222,True,163,3,37.24857783,-80.41749917,12,0.86,,,,1835427,5138,1308
96,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.14,-0.14,1784561790.267222,423034468000000,423034468000000,423035187000000,423034827500000,719.0,3019.831,3019.831,423035.187,423035.187,,420015.0025,True,25,0,0,0,False,0,1007,1468,3019831,3019832,3019831,0,0,385442,619875,11.36518,-0.339602,0.323208,-173.3916,-0.888672,-22.06055,981.084,-1.0975,-2.11125,0.22375,19,-4,-47,52.22222,True,64,3,37.248578,-80.41749917,12,0.86,,,,1835775,5140,1309
