sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
10,True,,1784071267.0055344,970525296000000,970525296000000,970526234000000,970525765000000,938.0,3890.157,3890.157,970526.234,970526.234,,966635.5145,True,11,0,0,0,False,0,1007,1118,3890157,3890158,3890157,-0.150462725,-0.150376795,326260,406770,11.85301,6.181844,10.26231,-74.29223,-74.21875,194.6582,952.3633,-0.28125,-5.955,-59.45875,5,-34,-58,48.33333,True,352,3,37.24882517,-80.41812283,7,1.56,,,,1915618,4456,496
11,True,,1784071268.023363,970526312000000,970526312000000,970527250000000,970526781000000,938.0,3891.181,3891.181,970527.25,970527.25,,966635.5190000001,True,12,0,0,0,False,0,1007,1119,3891181,3891182,3891181,-0.12896805,-0.150376795,327185,407700,11.85301,4.945075,-3.750624,-113.281,-116.6992,-34.83398,1047.09,12.34375,-8.8925,-59.70875,-9,-22,-61,47.77778,True,222,3,37.24882483,-80.41811933,7,1.56,,,,1916155,4458,497
12,True,,1784071269.0431228,970527328000000,970527328000000,970528171000000,970527749500000,843.0,3892.178,3892.178,970528.171,970528.171,,966635.5235,True,13,0,0,0,False,0,1007,1120,3892178,3892179,3892178,-0.12896805,-0.128986477,328125,408606,11.85301,9.472046,-4.6441,-142.0437,-87.89063,110.6738,745.8203,0.78125,-4.3925,-60.33375,-8,-18,-54,48.33333,True,195,3,37.24881383,-80.41812317,7,1.56,,,,1916692,4460,498
13,True,,1784071269.9844959,970528265000000,970528265000000,970528984000000,970528624500000,719.0,3893.145,3893.145,970528.984,970528.984,,966635.5190000001,True,14,0,0,0,False,0,1007,1121,3893145,3893146,3893145,-0.129004909,-0.150677979,329038,409472,11.85301,10.34368,-10.41887,-161.1814,-122.5586,-4.072266,962.1289,0.90625,-6.0175,-56.70875,-15,-17,-45,48.33333,True,166,3,37.24881733,-80.418125,7,1.56,,,,1917229,4462,499
14,True,,1784071271.0150993,970529296000000,970529296000000,970530015000000,970529655500000,719.0,3894.178,3894.178,970530.015,970530.015,,966635.5145,True,15,0,0,0,False,0,1007,1122,3894178,3894179,3894178,-0.150462725,-0.150462725,330005,410422,11.77701,23.46881,-10.26214,173.0383,-197.2656,135.5762,1005.586,-15.65625,-19.33,-63.52125,-13,-33,-39,48.33333,True,215,3,37.24881733,-80.418127,7,1.56,,,,1917766,4464,500
15,True,,1784071272.1481662,970530437000000,970530437000000,970531140000000,970530788500000,703.0,3895.293,3895.293,970531.14,970531.14,,966635.50975,True,16,0,0,0,False,0,1007,1123,3895293,3895294,3895293,-0.04298935,-0.04298935,330960,411373,11.77701,19.62149,-0.404484,91.75166,-60.05859,91.14258,1000.703,2.28125,-8.3925,-59.83375,-5,-17,-38,48.33333,True,313,3,37.24881667,-80.41812883,7,1.56,,,,1918303,4466,501
16,True,,1784071273.0617938,970531343000000,970531343000000,970532046000000,970531694500000,703.0,3896.23,3896.23,970532.046,970532.046,,966635.505,True,17,0,0,0,False,0,1007,1124,3896230,3896231,3896230,0,-0.046403308,331007,411486,11.77701,17.778,10.18466,3.658144,-80.07813,76.98242,1008.027,3.65625,-5.58,-80.08376,-5,-21,-36,47.77778,True,161,3,37.2488185,-80.41812733,7,1.56,,,,1918711,4468,501
17,True,,1784071273.8173668,970532109000000,970532109000000,970532812000000,970532460500000,703.0,3896.944,3896.944,970532.812,970532.812,,966635.50975,True,18,0,0,0,False,0,1007,1125,3896944,3896946,3896944,0.021494675,-0.085966419,331000,411824,11.77701,13.4561,13.3713,-25.11539,-85.44922,61.8457,1013.398,4.78125,-6.1425,-88.02126,-4,-24,-37,47.77778,True,43,3,37.24882217,-80.41813117,7,1.56,,,,1919061,4470,501
18,True,,1784071275.002659,970533281000000,970533281000000,970534218000000,970533749500000,937.0,3898.173,3898.173,970534.218,970534.218,,966635.5145,True,19,0,0,0,False,0,1007,1126,3898173,3898175,3898173,0.023165931,-0.023165931,330837,412350,11.77701,5.831363,-3.46506,-109.3583,-59.08203,87.72461,1000.215,3.03125,-6.7675,-75.64626,-6,-38,-34,47.77778,True,375,3,37.2488255,-80.41813133,7,1.56,,,,1919781,4472,501
19,True,,1784071275.987942,970534265000000,970534265000000,970535031000000,970534648000000,766.0,3899.146,3899.146,970535.031,970535.031,,966635.50975,True,20,0,0,0,False,0,1007,1127,3899146,3899147,3899146,0,0,330823,412459,11.77701,8.563638,-5.649096,-118.2174,-99.60938,77.4707,1004.609,2.46875,-6.3925,-61.83375,-3,-42,-36,47.77778,True,171,3,37.24882983,-80.4181345,7,1.56,,,,1920316,4474,502
20,True,,1784071277.0051324,970535296000000,970535296000000,970536062000000,970535679000000,766.0,3900.151,3900.151,970536.062,970536.062,,966635.5145,True,21,0,0,0,False,0,1007,1128,3900151,3900152,3900151,0,0,330823,412459,11.77701,11.44408,-7.758298,-125.8791,-90.82031,78.93555,1005.098,2.28125,-7.455,-61.83375,-3,-42,-34,47.77778,True,205,3,37.24883667,-80.41813583,7,1.56,,,,1920851,4476,503
21,True,,1784071278.0660555,970536343000000,970536343000000,970537281000000,970536812000000,938.0,3901.236,3901.236,970537.281,970537.296,,966635.5155,True,22,0,0,0,False,0,1007,1129,3901236,3901237,3901236,-0.042413735,-0.105989522,330835,412532,11.77701,20.28093,-11.39643,-152.3918,-24.41406,121.416,939.1797,1.96875,-7.58,-87.58376,-2,-45,-37,48.33333,True,284,3,37.24883567,-80.41813367,7,1.56,,,,1921388,4478,504
22,True,,1784071279.1137857,970537390000000,970537390000000,970538312000000,970537851000000,922.0,3902.281,3902.281,970538.312,970538.312,,966635.5165,True,23,0,0,0,False,0,1007,1130,3902281,3902282,3902281,-0.138675323,-0.161688529,331356,413444,11.77701,26.18078,-7.503741,178.5091,45.89844,-59.73633,852.7539,12.34375,-7.205,-68.39626,1,-48,-41,48.33333,True,340,3,37.24883733,-80.41813317,7,1.56,,,,1921796,4480,504
23,True,,1784071280.1093235,970538390000000,970538390000000,970539531000000,970538960500000,1141.0,3903.246,3903.246,970539.531,970539.531,,966635.52,True,24,0,0,0,False,0,1007,1131,3903246,3903247,3903246,-0.128986477,-0.128986477,332213,414371,11.77701,31.42719,-0.776412,152.2671,-23.4375,97.97852,759.0039,1.78125,-4.33,-68.02126,6,-46,-38,48.33333,True,190,3,37.24883983,-80.41813467,7,1.56,,,,1922204,4482,504
24,True,,1784071281.5833735,970539875000000,970539875000000,970541093000000,970540484000000,1218.0,3904.751,3904.751,970541.093,970541.093,,966635.5235,True,25,0,0,0,False,0,1007,1132,3904751,3904753,3904751,-0.150462725,-0.150505727,333550,415801,11.80101,11.46262,-4.725905,-127.8365,-200.1953,113.6035,1017.793,-2.21875,-18.205,-61.77125,1,-47,-42,48.33333,True,250,3,37.248831,-80.4181285,6,1.81,,,,1923028,4486,504
25,True,,1784071283.0108523,970541296000000,970541296000000,970542437000000,970541866500000,1141.0,3906.146,3906.146,970542.437,970542.437,,966635.5245,True,25,0,0,0,False,0,1007,1133,3906146,3906147,3906146,-0.129023346,-0.129208008,334826,417056,11.80101,15.53978,-6.680583,-150.6702,-145.0195,-20.18555,842.5,1.28125,-9.58,-64.45876,2,-44,-44,47.77778,True,360,3,37.24882667,-80.41811783,6,1.81,,,,1923932,4488,504
26,True,,1784071284.3061106,970542593000000,970542593000000,970543359000000,970542976000000,766.0,3907.476,3907.476,970543.359,970543.359,,966635.5245,True,25,0,0,0,False,0,1007,1134,3907476,3907478,3907476,-0.12896805,-0.150398269,336070,418277,11.80101,29.99128,1.932678,124.1934,-23.4375,151.2012,994.8438,0.78125,-2.1425,-69.83376,3,-41,-42,48.33333,True,89,3,37.24881817,-80.418114,6,1.81,,,,1924620,4491,505
27,True,,1784071285.1393209,970543421000000,970543421000000,970544250000000,970543835500000,829.0,3908.312,3908.312,970544.25,970544.25,,966635.5245,True,25,0,0,0,False,0,1007,1135,3908312,3908314,3908312,-0.150462725,-0.150462725,336866,419059,11.80101,30.07137,2.925932,94.8014,26.36719,123.8574,987.0313,0.09375,1.545,-61.14625,-1,-40,-44,48.33333,True,188,3,37.24881817,-80.418114,6,1.81,,,,1925000,4492,506
28,True,,1784071286.0358195,970544312000000,970544312000000,970544984000000,970544648000000,672.0,3909.178,3909.178,970544.984,970544.984,,966635.5245,True,25,0,0,0,False,0,1007,1136,3909178,3909179,3909178,-0.150462725,-0.150462725,337688,419887,11.80101,32.58913,12.05148,58.54686,-207.5195,113.1152,1165.742,-1.78125,-19.6425,-59.70875,3,-51,-47,47.77778,True,93,3,37.24881883,-80.41811617,6,1.81,,,,1925404,4494,506
29,True,,1784071286.9928484,970545281000000,970545281000000,970546109000000,970545695000000,828.0,3910.134,3910.134,970546.109,970546.109,,966635.5245,True,25,0,0,0,False,0,1007,1137,3910134,3910135,3910134,-0.04298935,-0.04298321,338417,420637,11.80101,26.15624,14.71808,32.21339,-180.1758,31.57227,940.1563,3.90625,-22.8925,-59.27125,1,-39,-47,47.77778,True,154,3,37.24879667,-80.4181305,6,1.81,,,,1925935,4496,507
30,True,,1784071288.0145361,970546296000000,970546296000000,970547062000000,970546679000000,766.0,3911.176,3911.176,970547.062,970547.062,,966635.5245,True,25,0,0,0,False,0,1007,1138,3911176,3911177,3911176,0,-0.04298935,338487,420706,11.80101,6.321401,13.82591,-68.7886,-81.05469,73.56445,999.2383,2.53125,-8.6425,-75.20876,4,-43,-46,47.77778,True,242,3,37.248788,-80.41812633,6,2.42,,,,1926466,4498,508
31,True,,1784071288.9953518,970547281000000,970547281000000,970548140000000,970547710500000,859.0,3912.148,3912.148,970548.14,970548.14,,966635.5245,True,25,0,0,0,False,0,1007,1139,3912148,3912149,3912148,0.020234363,-0.060678609,338455,421084,11.80101,3.538144,4.20586,-110.0295,-102.0508,72.09961,1026.582,3.40625,-8.2675,-84.02126,9,-40,-42,47.77778,True,170,3,37.24878233,-80.41811833,5,2.42,,,,1926993,4500,509
32,True,,1784071289.9553454,970548234000000,970548234000000,970548968000000,970548601000000,734.0,3913.098,3913.098,970548.968,970548.968,,966635.5245,True,25,0,0,0,False,0,1007,1140,3913098,3913099,3913098,0.04298935,-0.064484025,338209,421589,11.80101,7.435202,-0.097943,-134.3814,-89.84375,90.6543,965.0586,2.09375,-4.2675,-92.20876,18,-48,-44,47.77778,True,149,3,37.24877817,-80.41812,5,2.42,,,,1927520,4502,510
33,True,,1784071290.7242615,970549015000000,970549015000000,970549781000000,970549398000000,766.0,3913.858,3913.858,970549.781,970549.781,,966635.528,True,25,0,0,0,False,0,1007,1141,3913858,3913860,3913858,0.021494675,0,338098,421757,11.80101,12.63138,-2.107936,-145.9257,-65.42969,78.44727,1010.469,2.46875,-10.08,-64.33376,21,-48,-39,47.77778,True,80,3,37.24877683,-80.4181285,5,2.43,,,,1927914,4504,511
34,True,,1784071292.0203204,970550312000000,970550312000000,970551218000000,970550765000000,906.0,3915.196,3915.196,970551.218,970551.218,,966635.54,True,25,0,0,0,False,0,1007,1142,3915196,3915197,3915196,0,0,338090,421756,11.83301,17.10582,-3.089959,-155.843,-86.42578,75.51758,997.2852,2.71875,-7.58,-61.77125,19,-51,-43,47.77778,True,387,3,37.24876283,-80.41812533,5,2.43,,,,1928709,4506,511
35,True,,1784071293.0121758,970551296000000,970551296000000,970552250000000,970551773000000,954.0,3916.177,3916.177,970552.25,970552.25,,966635.54,True,25,0,0,0,False,0,1007,1143,3916177,3916178,3916177,0,-0.069647921,338090,421776,11.83301,18.02953,-3.422864,-160.1174,-92.77344,77.4707,1003.145,2.53125,-7.6425,-80.58376,23,-52,-41,48.33333,True,179,3,37.24876067,-80.41813,5,2.43,,,,1929238,4508,512
36,True,,1784071294.0214784,970552312000000,970552312000000,970552968000000,970552640000000,656.0,3917.16,3917.16,970552.968,970552.968,,966635.528,True,25,0,0,0,False,0,1007,1144,3917160,3917161,3917160,-0.064484025,-0.128986477,338210,422388,11.83301,19.25787,-1.587561,-170.2722,28.32031,39.87305,1056.855,1.21875,-7.455,-69.70876,27,-48,-42,47.77778,True,182,3,37.24876217,-80.4181255,6,1.81,,,,1929769,4510,513
37,True,,1784071295.0876477,970553375000000,970553375000000,970554062000000,970553718500000,687.0,3918.247,3918.247,970554.062,970554.062,,966635.5235,True,25,0,0,0,False,0,1007,1145,3918247,3918248,3918247,-0.12896805,-0.12896805,338967,423345,11.83301,22.27701,-0.041208,-170.8207,-256.8359,151.2012,1226.289,14.21875,-14.455,-60.20875,26,-42,-34,47.77778,True,285,3,37.24876417,-80.418127,6,1.81,,,,1930300,4512,514
38,True,,1784071295.9265804,970554218000000,970554218000000,970555109000000,970554663500000,891.0,3919.091,3919.091,970555.109,970555.109,,966635.528,True,25,0,0,0,False,0,1007,1146,3919091,3919092,3919091,-0.160848973,-0.138018094,339722,424168,11.83301,19.22513,3.334612,-167.4128,-132.8125,107.7441,1348.359,3.21875,-17.705,-62.02125,36,-44,-33,48.33333,True,78,3,37.2487625,-80.41812567,6,2.43,,,,1930704,4514,514
39,True,,1784071296.924473,970555203000000,970555203000000,970556140000000,970555671500000,937.0,3920.059,3920.059,970556.14,970556.14,,966635.54,True,25,0,0,0,False,0,1007,1147,3920059,3920060,3920059,-0.12896805,-0.128986477,340595,425063,11.83301,18.16616,0.51675,-166.8958,-25.39063,172.1973,951.875,2.15625,-6.6425,-56.20875,38,-43,-34,48.33333,True,321,3,37.24877883,-80.41816033,5,2.43,,,,1931235,4516,515
40,True,,1784071298.0835843,970556375000000,970556375000000,970557171000000,970556773000000,796.0,3921.228,3921.228,970557.171,970557.171,,966635.545,True,25,0,0,0,False,0,1007,1148,3921228,3921229,3921228,-0.12896805,-0.128986477,341640,426092,11.83301,15.67039,0.837209,-160.2947,-229.0039,37.43164,1102.754,10.84375,-19.0175,-62.20875,47,-60,-42,47.77778,True,366,3,37.24878667,-80.41815967,5,2.43,,,,1931897,4518,515
41,True,,1784071298.93167,970557218000000,970557218000000,970557984000000,970557601000000,766.0,3922.069,3922.069,970557.984,970557.984,,966635.545,True,25,0,0,0,False,0,1007,1149,3922069,3922070,3922069,-0.127062118,-0.127062118,342425,426822,11.83301,19.07001,1.611261,-175.3304,-154.7852,62.33398,901.0938,5.78125,-11.58,-60.39625,42,-48,-51,48.33333,True,188,3,37.24880267,-80.41816667,5,2.43,,,,1932301,4520,515
42,True,,1784071300.105078,970558390000000,970558390000000,970559203000000,970558796500000,813.0,3923.259,3923.259,970559.203,970559.203,,966635.545,True,25,0,0,0,False,0,1007,1150,3923259,3923260,3923259,-0.137744332,-0.137912672,343535,427922,11.83301,23.60931,1.050388,167.7661,-8.789063,36.94336,1227.754,5.59375,7.6075,-58.58375,35,-49,-58,47.77778,True,388,3,37.2488035,-80.41815217,5,2.43,,,,1932963,4522,515
43,True,,1784071300.987405,970559265000000,970559265000000,970560140000000,970559702500000,875.0,3924.153,3924.153,970560.14,970560.14,,966635.545,True,25,0,0,0,False,0,1007,1151,3924153,3924154,3924153,-0.138781914,-0.138824596,344353,428733,11.83301,23.98718,8.958793,143.2783,-127.4414,19.36523,800.9961,1.96875,-15.83,-59.20875,25,-44,-58,48.33333,True,124,3,37.24880917,-80.418153,5,2.43,,,,1933367,4524,515
44,True,,1784071302.0419328,970560328000000,970560328000000,970561250000000,970560789000000,922.0,3925.195,3925.195,970561.25,970561.265,,966635.5495,True,25,0,0,0,False,0,1007,1152,3925195,3925196,3925195,0,0.023098361,344699,429101,11.8206,27.40312,12.22287,111.9296,-116.6992,79.91211,1011.934,3.34375,-6.6425,-62.02125,24,-45,-52,48.33333,True,224,3,37.2488105,-80.41814717,5,2.43,,,,1933900,4526,516
45,True,,1784071303.0254555,970561312000000,970561312000000,970561984000000,970561648000000,672.0,3926.189,3926.189,970561.984,970562.0,,966635.5495,True,25,0,0,0,False,0,1007,1153,3926189,3926190,3926189,0,0,344702,429192,11.8206,26.6003,15.03157,83.8782,-101.0742,74.05273,998.2617,3.09375,-4.455,-60.58375,24,-44,-54,48.33333,True,193,3,37.24881667,-80.4181425,6,2.44,,,,1934435,4528,517
46,True,,1784071304.0921113,970562375000000,970562375000000,970563296000000,970562835500000,921.0,3927.251,3927.251,970563.296,970563.296,,966635.5495,True,25,0,0,0,False,0,1007,1154,3927251,3927252,3927251,0,-0.064511673,344710,429350,11.8206,18.06575,27.07331,-7.385566,-49.80469,53.05664,988.4961,2.78125,-6.7675,-85.70876,29,-46,-49,47.77778,True,259,3,37.248824,-80.41813833,5,2.44,,,,1934966,4530,518
47,True,,1784071305.0938833,970563375000000,970563375000000,970564218000000,970563796500000,843.0,3928.248,3928.248,970564.218,970564.218,,966635.5485,True,25,0,0,0,False,0,1007,1155,3928248,3928250,3928248,0.046246419,-0.046281982,344592,429790,11.8206,13.52137,2.429939,-170.0852,-104.9805,78.44727,1024.141,5.15625,-4.5175,-103.3338,30,-40,-49,47.77778,True,231,3,37.24882133,-80.41812517,5,2.44,,,,1935368,4532,518
48,True,,1784071305.9891179,970564281000000,970564281000000,970564921000000,970564601000000,640.0,3929.123,3929.123,970564.921,970564.921,,966635.545,True,25,0,0,0,False,0,1007,1156,3929123,3929124,3929123,0,0,344414,429913,11.8206,18.2203,4.007044,169.1833,-78.61328,74.05273,1001.191,1.96875,-6.455,-61.95875,29,-34,-51,47.77778,True,107,3,37.24882167,-80.41812283,5,2.44,,,,1935770,4534,518
49,True,,1784071306.9577196,970565234000000,970565234000000,970565921000000,970565577500000,687.0,3930.12,3930.12,970565.921,970565.921,,966635.54,True,25,0,0,0,False,0,1007,1157,3930120,3930121,3930120,0,0,344414,429913,11.8206,21.35044,7.656389,149.0883,-89.35547,71.61133,1004.121,2.59375,-7.455,-61.64625,28,-32,-51,48.33333,True,198,3,37.24881917,-80.418112,5,2.44,,,,1936301,4536,519
50,True,,1784071307.922667,970566203000000,970566203000000,970566984000000,970566593500000,781.0,3931.064,3931.064,970566.984,970566.984,,966635.5375000001,True,25,0,0,0,False,0,1007,1158,3931064,3931065,3931064,0,0,344414,429913,11.8206,22.54981,9.653182,138.1635,-91.30859,67.70508,999.2383,2.03125,-8.2675,-61.70875,28,-33,-51,47.77778,True,147,3,37.24881717,-80.41810917,5,2.44,,,,1936830,4538,520
51,True,,1784071309.2179863,970567500000000,970567500000000,970568343000000,970567921500000,843.0,3932.378,3932.378,970568.343,970568.343,,966635.54,True,25,0,0,0,False,0,1007,1159,3932378,3932379,3932378,-0.066205365,-0.110342274,344467,430062,11.8206,17.93704,23.97632,18.67607,-103.0273,36.94336,1011.445,3.15625,-7.5175,-71.39626,30,-36,-52,48.33333,True,511,3,37.24881717,-80.4181075,5,2.44,,,,1937552,4540,520
52,True,,1784071310.114802,970568406000000,970568406000000,970569250000000,970568828000000,844.0,3933.267,3933.267,970569.25,970569.25,,966635.5435,True,25,0,0,0,False,0,1007,1160,3933267,3933268,3933267,-0.137702311,-0.160824412,345013,430813,11.8206,1.991539,16.22395,-92.61492,-97.65625,106.2793,1003.633,-1.96875,-15.455,-59.64625,26,-31,-48,47.77778,True,184,3,37.248816,-80.41809133,5,2.44,,,,1937888,4542,521
53,True,,1784071311.023574,970569312000000,970569312000000,970570265000000,970569788500000,953.0,3934.168,3934.168,970570.265,970570.265,,966635.545,True,25,0,0,0,False,0,1007,1161,3934168,3934169,3934168,-0.12896805,-0.128986477,345839,431668,11.8206,6.709041,2.769624,-151.8608,-30.27344,7.646484,1034.883,3.28125,-9.58,-55.95875,39,-34,-47,47.77778,True,135,3,37.248821,-80.4180965,5,2.44,,,,1938286,4544,522
54,True,,1784071312.0311782,970570312000000,970570312000000,970571078000000,970570695000000,766.0,3935.17,3935.17,970571.078,970571.078,,966635.5435,True,25,0,0,0,False,0,1007,1162,3935170,3935171,3935170,-0.150376795,-0.128839211,346738,432556,11.78938,11.77203,0.810948,-170.0683,-77.63672,116.0449,1203.34,3.96875,-12.955,-65.39626,29,-31,-44,47.77778,True,183,3,37.24881867,-80.4181055,5,2.44,,,,1938819,4546,523
55,True,,1784071312.997163,970571281000000,970571281000000,970572312000000,970571796500000,1031.0,3936.134,3936.134,970572.312,970572.312,,966635.545,True,25,0,0,0,False,0,1007,1163,3936134,3936135,3936134,-0.150462725,-0.150441233,347579,433527,11.78938,12.7475,5.260426,169.7109,-150.3906,64.77539,823.9453,2.96875,-26.1425,-64.08376,25,-16,-43,47.77778,True,163,3,37.24881317,-80.41810717,5,2.44,,,,1939352,4548,524
56,True,,1784071314.0755312,970572359000000,970572359000000,970573125000000,970572742000000,766.0,3937.237,3937.237,970573.125,970573.125,,966635.5435,True,25,0,0,0,False,0,1007,1164,3937237,3937239,3937237,-0.161713354,-0.138611446,348615,434488,11.78938,18.11063,10.7923,118.4917,-49.80469,28.1543,832.2461,6.71875,-10.6425,-63.20875,23,-24,-49,48.33333,True,304,3,37.2488175,-80.418129,4,3.18,,,,1939889,4550,525
57,True,,1784071314.918138,970573203000000,970573203000000,970573875000000,970573539000000,672.0,3938.081,3938.081,970573.875,970573.875,,966635.5435,True,25,0,0,0,False,0,1007,1165,3938081,3938082,3938081,-0.138995589,-0.115811827,349405,435290,11.78938,24.37896,16.04619,97.13454,-118.6523,127.2754,906.9531,-4.46875,-2.455,-62.20875,28,-29,-46,47.77778,True,99,3,37.248807,-80.41814533,5,2.44,,,,1940291,4552,526
58,True,,1784071316.1041775,970574390000000,970574390000000,970575484000000,970574937000000,1094.0,3939.507,3939.507,970575.484,970575.484,,966635.5435,True,25,0,0,0,False,0,1007,1166,3939507,3939509,3939507,-0.150462725,-0.150419748,350725,436619,11.78938,0.131645,14.80036,-82.04479,127.9297,6.181641,955.293,9.28125,-6.58,-64.77126,27,-21,-51,48.33333,True,10,3,37.2488245,-80.4181825,6,2.29,,,,1941141,4556,526
59,True,,1784071317.268455,970575546000000,970575546000000,970576343000000,970575944500000,797.0,3940.421,3940.421,970576.343,970576.343,,966635.5375000001,True,25,0,0,0,False,0,1007,1167,3940421,3940422,3940421,-0.15617424,-0.133863634,351572,437496,11.78938,9.997185,0.533264,-162.7383,-101.5625,112.1387,1122.773,7.71875,-2.5175,-57.89625,24,-26,-48,48.33333,True,38,3,37.24882833,-80.41819617,6,2.29,,,,1941597,4557,527
