sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
10,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559829.798761,421074000000000,421074000000000,421074718000000,421074359000000,718.0,1059.311,1059.311,421074.718,421074.718,,420015.0205,True,11,0,0,0,False,0,1007,270,1059311,1059312,1059311,-0.150462725,-0.150462725,75187,115953,11.44485,-0.433083,-5.461465,-102.305,221.7676,48.74023,919.0723,0.965,15.13875,-2.08875,12,-61,-48,49.44444,True,453,3,37.248574,-80.41748867,12,0.67,,,,589670,1374,244
11,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559830.8032267,421075000000000,421075000000000,421075656000000,421075328000000,656.0,1060.315,1060.315,421075.656,421075.656,,420015.01875,True,12,0,0,0,False,0,1007,271,1060315,1060316,1060315,-0.064511673,-0.086101702,76045,116828,11.44485,-0.918179,-1.693005,-102.3161,91.88477,-65.51758,1044.561,2.4025,2.63875,-0.96375,12,-51,-50,49.44444,True,200,3,37.248573,-80.41749033,12,0.67,,,,590188,1376,245
12,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559831.750199,421075953000000,421075953000000,421076640000000,421076296500000,687.0,1061.262,1061.262,421076.64,421076.656,,420015.0205,True,13,0,0,0,False,0,1007,272,1061262,1061263,1061262,-0.021494675,0,76381,117171,11.44485,-0.540536,2.596101,-102.7327,-66.80664,-47.45117,1026.006,-1.5975,3.51375,0.78625,13,-54,-48,49.44444,True,143,3,37.24857217,-80.41749183,12,0.69,,,,590706,1378,246
13,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559832.5122492,421076718000000,421076718000000,421077484000000,421077101000000,766.0,1062.032,1062.032,421077.484,421077.484,,420015.023,True,14,0,0,0,False,0,1007,273,1062032,1062034,1062032,0,-0.020524175,76380,117178,11.44485,-0.22892,-1.763971,-104.929,51.35742,0.400391,948.8574,0.465,-0.98625,-5.33875,15,-56,-49,48.88889,True,133,3,37.24857117,-80.41749283,12,0.67,,,,591103,1380,247
14,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559833.5867057,421077781000000,421077781000000,421078437000000,421078109000000,656.0,1063.102,1063.102,421078.437,421078.437,,420015.0205,True,15,0,0,0,False,0,1007,274,1063102,1063103,1063102,0,-0.0859787,76379,117386,11.44485,0.660323,-2.296225,-115.6565,2.529297,2.841797,1010.381,-0.66,-0.73625,-22.96375,17,-55,-45,49.44444,True,260,3,37.24857083,-80.41749317,12,0.67,,,,591817,1381,248
15,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559834.611841,421078812000000,421078812000000,421079531000000,421079171500000,719.0,1064.132,1064.132,421079.531,421079.531,,420015.023,True,16,0,0,0,False,0,1007,275,1064132,1064134,1064132,0.064465606,-0.085941868,76243,117917,11.44485,0.122977,-3.78033,-131.7161,49.89258,-45.98633,938.6035,0.2775,-1.86125,-45.83875,27,-49,-48,49.44444,True,175,3,37.24857033,-80.41749383,12,0.67,,,,592494,1383,249
16,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559835.7350576,421079937000000,421079937000000,421080656000000,421080296500000,719.0,1065.277,1065.277,421080.656,421080.656,,420015.0205,True,17,0,0,0,False,0,1007,276,1065277,1065278,1065277,0.023140991,-0.046281982,75738,118546,11.44485,5.238699,-2.402295,-149.6018,-11.63086,44.3457,1029.912,-0.91,5.26375,-29.15125,35,-37,-46,48.88889,True,312,3,37.24857017,-80.41749433,12,0.67,,,,593177,1385,250
17,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559836.5234253,421080718000000,421080718000000,421081406000000,421081062000000,688.0,1066.062,1066.062,421081.406,421081.406,,420015.02,True,18,0,0,0,False,0,1007,277,1066062,1066063,1066062,0.022218359,-0.02222164,75599,118735,11.44485,3.228987,-1.329269,-151.1709,-18.95508,19.93164,971.3184,1.59,1.57625,-13.71375,41,-31,-46,49.44444,True,65,3,37.24857017,-80.41749417,12,0.67,,,,593600,1387,251
18,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559837.6815243,421081890000000,421081890000000,421082593000000,421082241500000,703.0,1067.209,1067.209,421082.593,421082.593,,420015.0205,True,19,0,0,0,False,0,1007,278,1067209,1067210,1067209,0,0,75587,118739,11.44485,1.486655,-0.88146,-143.8419,4.970703,11.63086,977.1777,-0.035,1.88875,-0.33875,35,-30,-47,49.44444,True,361,3,37.24857,-80.417494,12,0.67,,,,594350,1388,252
19,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559838.8096528,421083015000000,421083015000000,421083734000000,421083374500000,719.0,1068.337,1068.337,421083.734,421083.734,,420015.023,True,20,0,0,0,False,0,1007,279,1068337,1068338,1068337,0,-0.045942817,75587,118760,11.44485,1.157517,-1.493701,-145.0009,25.9668,-40.12695,963.5059,-1.16,-1.17375,-15.21375,37,-33,-44,49.44444,True,323,3,37.24857,-80.4174935,12,0.67,,,,595001,1390,253
20,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559839.7977982,421084000000000,421084000000000,421084750000000,421084375000000,750.0,1069.307,1069.307,421084.75,421084.75,,420015.0255,True,21,0,0,0,False,0,1007,280,1069307,1069309,1069307,-0.064484025,-0.12896805,75705,119338,11.44489,3.544155,-0.517127,-152.8925,16.68945,133.7012,953.7402,0.09,-2.86125,-8.08875,36,-22,-48,48.88889,True,149,3,37.24857,-80.41749317,12,0.67,,,,595523,1392,254
21,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559840.7525024,421084953000000,421084953000000,421085671000000,421085312000000,718.0,1070.271,1070.271,421085.671,421085.671,,420015.029,True,22,0,0,0,False,0,1007,281,1070271,1070272,1070271,-0.12896805,-0.150462725,76388,120188,11.44489,1.552178,1.69407,-153.2894,-80.47852,6.748047,850.2246,1.715,5.95125,2.47375,34,-19,-49,48.88889,True,161,3,37.2485705,-80.417493,12,0.67,,,,596045,1394,255
22,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559841.513137,421085718000000,421085718000000,421086390000000,421086054000000,672.0,1071.027,1071.027,421086.39,421086.39,,420015.027,True,23,0,0,0,False,0,1007,282,1071027,1071029,1071027,-0.150462725,-0.129004909,77035,120902,11.44489,1.530913,-1.560826,-152.8764,65.0293,56.55273,968.3887,2.84,-11.11125,-7.46375,33,-19,-49,48.88889,True,78,3,37.24857183,-80.41749233,12,0.67,,,,596435,1396,256
23,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559842.5839636,421086781000000,421086781000000,421087468000000,421087124500000,687.0,1072.125,1072.125,421087.468,421087.468,,420015.02625,True,24,0,0,0,False,0,1007,283,1072125,1072127,1072125,-0.12896805,-0.150484223,77989,121868,11.44489,-0.773562,-1.281163,-152.5984,36.2207,-9.853516,947.3926,-5.3475,7.70125,1.22375,28,-16,-48,48.88889,True,280,3,37.24857333,-80.41749217,12,0.67,,,,597180,1397,257
24,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559843.7212772,421087921000000,421087921000000,421088625000000,421088273000000,704.0,1073.239,1073.239,421088.625,421088.64,,420015.027,True,25,0,0,0,False,0,1007,284,1073239,1073240,1073239,-0.150462725,-0.150462725,79029,122918,11.44489,0.395359,-3.954076,-144.4415,12.7832,0.400391,986.9434,1.465,1.07625,-8.02625,33,-28,-46,49.44444,True,274,3,37.24857467,-80.4174915,12,0.67,,,,597869,1399,258
25,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559844.7993813,421089000000000,421089000000000,421089765000000,421089382500000,765.0,1074.322,1074.322,421089.765,421089.765,,420015.03250000003,True,25,0,0,0,False,0,1007,285,1074322,1074323,1074322,-0.106319054,-0.127528797,80019,123931,11.44489,0.413117,3.803869,-147.2775,-2.353516,76.57227,981.084,3.4025,0.82625,2.28625,31,-16,-48,49.44444,True,276,3,37.248576,-80.41749067,12,0.67,,,,598520,1401,259
26,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559845.76779,421089968000000,421089968000000,421090984000000,421090476000000,1016.0,1075.309,1075.309,421090.984,421090.984,,420015.0335,True,25,0,0,0,False,0,1007,286,1075309,1075310,1075309,0,-0.023212392,80379,124301,11.44489,0.770992,0.926315,-151.1485,1.552734,22.37305,989.873,1.34,4.26375,-7.71375,34,-19,-47,49.44444,True,182,3,37.24857767,-80.41748983,12,0.67,,,,599042,1403,260
27,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559846.8439295,421091046000000,421091046000000,421091828000000,421091437000000,782.0,1076.391,1076.391,421091.828,421091.828,,420015.034,True,25,0,0,0,False,0,1007,287,1076391,1076393,1076391,0.043013929,-0.086126345,80354,124483,11.44489,5.718583,0.518747,-170.9414,-2.841797,20.9082,960.0879,3.7775,-1.54875,-34.33875,32,-15,-45,49.44444,True,280,3,37.2485785,-80.4174895,12,0.67,,,,599601,1405,261
28,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559847.818582,421092015000000,421092015000000,421092734000000,421092374500000,719.0,1077.33,1077.33,421092.734,421092.734,,420015.0345,True,25,0,0,0,False,0,1007,288,1077330,1077331,1077330,0.021485467,-0.064355314,80040,125052,11.44489,4.37531,2.23066,-176.583,-79.99023,-146.084,1082.646,2.965,1.95125,-19.15125,19,-14,-46,49.44444,True,170,3,37.24857883,-80.41748967,12,0.67,,,,600086,1407,262
29,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559848.786816,421092984000000,421092984000000,421093640000000,421093312000000,656.0,1078.297,1078.297,421093.64,421093.64,,420015.0345,True,25,0,0,0,False,0,1007,289,1078297,1078298,1078297,0,0,79947,125222,11.44489,5.875563,-1.670988,-171.9741,9.365234,11.14258,986.9434,-0.8475,-0.29875,0.22375,10,-11,-49,49.44444,True,161,3,37.24857867,-80.4174895,12,0.76,,,,600600,1409,263
30,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559849.7605321,421093968000000,421093968000000,421094671000000,421094319500000,703.0,1079.283,1079.283,421094.671,421094.671,,420015.0365,True,25,0,0,0,False,0,1007,290,1079283,1079284,1079283,0,0,79947,125222,11.48089,4.712545,-1.669795,-168.0166,-1.376953,17.49023,963.0176,-0.2225,0.13875,-0.15125,12,-9,-49,48.88889,True,183,3,37.24857817,-80.4174895,12,0.76,,,,601114,1411,264
31,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559850.7842977,421094984000000,421094984000000,421095703000000,421095343500000,719.0,1080.308,1080.308,421095.703,421095.703,,420015.0355,True,25,0,0,0,False,0,1007,291,1080308,1080309,1080308,0,0,79947,125222,11.48089,3.920653,-1.107118,-162.9176,-5.283203,6.748047,978.1543,-0.035,0.20125,-0.52625,12,-11,-49,49.44444,True,226,3,37.24857717,-80.41748967,12,0.82,,,,601622,1413,265
32,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559851.7703137,421095968000000,421095968000000,421096750000000,421096359000000,782.0,1081.287,1081.287,421096.75,421096.75,,420015.0365,True,25,0,0,0,False,0,1007,292,1081287,1081289,1081287,0,-0.04298935,79948,125239,11.48089,5.145214,-2.509159,-162.2233,-11.63086,30.18555,1004.521,2.6525,0.63875,-10.83875,14,-12,-49,48.88889,True,176,3,37.24857667,-80.41749017,12,0.76,,,,602130,1415,266
33,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559852.7360315,421096937000000,421096937000000,421097640000000,421097288500000,703.0,1082.255,1082.255,421097.64,421097.64,,420015.0355,True,25,0,0,0,False,0,1007,293,1082255,1082256,1082255,-0.085929597,-0.107213001,80056,125825,11.48089,-0.157218,-6.775051,-166.7535,222.2559,-295.498,616.8262,-14.41,23.95125,-8.15125,8,-10,-50,49.44444,True,168,3,37.2485765,-80.41749033,12,0.76,,,,602640,1417,267
34,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559853.863741,421098062000000,421098062000000,421098781000000,421098421500000,719.0,1083.375,1083.375,421098.781,421098.781,,420015.0365,True,25,0,0,0,False,0,1007,294,1083375,1083376,1083375,-0.12896805,-0.129004909,80808,126873,11.48089,5.875403,-6.189983,-165.5201,128.9941,19.93164,859.502,-3.4725,2.95125,-14.21375,4,-13,-49,49.44444,True,313,3,37.2485765,-80.41749017,12,0.69,,,,603306,1419,268
35,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559854.7797427,421098984000000,421098984000000,421099703000000,421099343500000,719.0,1084.298,1084.298,421099.703,421099.703,,420015.0365,True,25,0,0,0,False,0,1007,295,1084298,1084299,1084298,-0.12896805,-0.12896805,81581,127779,11.48089,6.327911,-4.994444,-164.7405,43.05664,-6.923828,945.9277,3.0275,-8.92375,-6.02625,1,-13,-49,49.44444,True,137,3,37.24857667,-80.41748983,12,0.69,,,,603803,1421,269
36,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.076,-0.076,1.65,"1.8,1.9,1.75,1.8",-0.14,-0.14,1784559855.7650092,421099968000000,421099968000000,421100734000000,421100351000000,766.0,1085.281,1085.281,421100.734,421100.734,,420015.0375,True,25,0,0,0,False,0,1007,296,1085281,1085282,1085281,-0.12896805,-0.150462725,82475,128744,11.48089,9.200682,-9.109469,-154.6282,16.20117,-18.64258,907.3535,0.59,-7.36125,4.72375,-5,-22,-48,49.44444,True,180,3,37.2485765,-80.41748933,12,0.67,,,,604325,1423,270
