sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
0,True,,1784071024.901727,970283187000000,970283187000000,970283953000000,970283570000000,766.0,3648.108,3648.108,970283.953,970283.953,,966635.4619999999,False,1,0,0,0,False,0,1007,1039,3648108,3648109,3648108,0,0,295607,369284,11.85693,11.58134,-2.30987,-147.2935,-82.51953,77.95898,1003.145,2.96875,-7.705,-61.33375,11,-31,-40,48.88889,True,9,3,37.24881183,-80.41815517,6,1.68,,,,1766179,3972,438
1,True,,1784071025.7915316,970284078000000,970284078000000,970284750000000,970284414000000,672.0,3648.941,3648.941,970284.75,970284.75,,966635.4675,False,2,0,0,0,False,0,1007,1040,3648941,3648942,3648941,0,0,295607,369284,11.85693,16.51148,-1.757626,-165.0249,-82.03125,77.95898,1005.098,2.21875,-7.705,-61.70875,11,-31,-39,48.33333,True,93,3,37.24881517,-80.41815533,7,1.55,,,,1766651,3974,439
2,True,,1784071027.2117915,970285500000000,970285500000000,970286515000000,970286007500000,1015.0,3650.54,3650.54,970286.515,970286.515,,966635.4674999999,False,3,0,0,0,False,0,1007,1041,3650540,3650541,3650540,0,0,295607,369284,11.85693,24.31969,14.192,48.60484,-81.54297,79.42383,1003.633,2.65625,-7.8925,-61.64625,9,-31,-41,48.88889,True,38,3,37.2488325,-80.41815367,7,1.55,,,,1767610,3978,439
3,True,,1784071028.3590434,970286640000000,970286640000000,970287640000000,970287140000000,1000.0,3651.496,3651.496,970287.64,970287.64,,966635.47025,False,4,0,0,0,False,0,1007,1042,3651496,3651498,3651496,0,0,295607,369284,11.8625,3.830876,12.04844,-85.62041,-81.54297,76.49414,1002.168,2.90625,-8.8925,-61.45875,11,-31,-40,48.33333,True,108,3,37.248839,-80.41814767,7,1.55,,,,1768113,3979,440
4,True,,1784071029.4157877,970287703000000,970287703000000,970288484000000,970288093500000,781.0,3652.562,3652.562,970288.484,970288.484,,966635.473,True,5,0,0,0,False,0,1007,1043,3652562,3652564,3652562,0,0,295607,369284,11.8625,17.86509,-0.712934,-175.4655,-83.00781,76.49414,1001.68,1.90625,-7.455,-61.64625,12,-29,-42,48.88889,True,59,3,37.2488395,-80.41815183,7,1.55,,,,1768720,3982,441
5,True,,1784071030.2529364,970288531000000,970288531000000,970289484000000,970289007500000,953.0,3653.395,3653.395,970289.484,970289.484,,966635.5022499999,True,6,0,0,0,False,0,1007,1044,3653395,3653397,3653395,0,0,295607,369284,11.8625,23.52603,2.803977,150.5445,-81.05469,78.93555,1004.609,2.15625,-6.7675,-61.45875,9,-31,-41,48.88889,True,10,3,37.24884633,-80.418152,7,1.55,,,,1769101,3983,442
6,True,,1784071031.2551832,970289546000000,970289546000000,970290296000000,970289921000000,750.0,3654.386,3654.386,970290.296,970290.296,,966635.5314999999,True,7,0,0,0,False,0,1007,1045,3654386,3654388,3654386,0,0,295607,369286,11.8625,24.66882,13.80235,54.44185,-80.56641,80.40039,1000.703,2.34375,-7.1425,-61.45875,12,-31,-40,48.33333,True,3,3,37.248845,-80.4181555,7,1.55,,,,1769506,3985,443
7,True,,1784071032.0718744,970290359000000,970290359000000,970291015000000,970290687000000,656.0,3655.209,3655.209,970291.015,970291.015,,966635.50475,True,8,0,0,0,False,0,1007,1046,3655209,3655210,3655209,-0.107473375,-0.12896805,295706,369415,11.8625,19.39504,15.5461,5.855224,-16.60156,61.8457,934.2969,4.15625,0.2325,-65.08376,12,-31,-44,48.33333,True,107,3,37.248845,-80.4181555,7,1.55,,,,1769852,3986,444
8,True,,1784071033.1426926,970291421000000,970291421000000,970292078000000,970291749500000,657.0,3656.277,3656.277,970292.078,970292.078,,966635.478,True,9,0,0,0,False,0,1007,1047,3656277,3656278,3656277,-0.150462725,-0.150441233,296659,370429,11.8625,6.060594,14.05488,-73.35897,-135.2539,78.44727,986.543,4.78125,-16.3925,-57.39625,10,-28,-49,48.33333,True,265,3,37.2488455,-80.41815433,7,1.55,,,,1770396,3988,445
9,True,,1784071033.9835756,970292265000000,970292265000000,970293171000000,970292718000000,906.0,3657.116,3657.116,970293.171,970293.171,,966635.50475,True,10,0,0,0,False,0,1007,1048,3657116,3657117,3657116,-0.150398269,-0.150183812,297455,371228,11.8625,5.118468,5.501544,-94.18694,-42.96875,109.209,1131.563,3.34375,-4.705,-60.33375,5,-17,-57,48.33333,True,57,3,37.2488475,-80.41815317,7,1.55,,,,1770811,3990,446
