sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
10,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560770.0165129,422014218000000,422014218000000,422014875000000,422014546500000,657.0,1999.534,1999.534,422014.875,422014.875,,420015.027,True,11,0,0,0,False,0,1007,785,1999534,1999536,1999534,-0.107427335,-0.128618942,209182,329796,11.42901,2.700364,-0.654447,-162.1802,-27.74414,45.32227,780.4004,-3.4725,18.01375,-12.58875,20,-14,-47,53.33333,True,3,3,37.24856283,-80.41747767,12,0.67,,,,1209487,3135,745
11,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560770.763297,422014968000000,422014968000000,422015671000000,422015319500000,703.0,2000.284,2000.284,422015.671,422015.671,,420015.03,True,12,0,0,0,False,0,1007,786,2000284,2000285,2000284,-0.128949629,-0.150441233,209858,330572,11.40258,0.601099,2.37083,-161.8812,-68.27148,-5.947266,1190.068,1.4025,-3.54875,-14.52625,30,-12,-47,53.33333,True,752,3,37.24856283,-80.41747767,12,0.67,,,,1209800,3135,746
12,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560771.6613357,422015859000000,422015859000000,422016546000000,422016202500000,687.0,2001.209,2001.209,422016.546,422016.546,,420015.027,True,13,0,0,0,False,0,1007,787,2001209,2001210,2001209,-0.12896805,-0.150462725,210682,331463,11.40258,0.529945,-1.057499,-162.4494,2.529297,17.00195,956.1816,-0.5975,-8.54875,2.22375,22,-8,-49,53.33333,True,124,3,37.24856383,-80.41747567,12,0.68,,,,1210294,3137,747
13,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560772.800576,422017000000000,422017000000000,422017734000000,422017367000000,734.0,2002.326,2002.326,422017.734,422017.734,,420015.03,True,14,0,0,0,False,0,1007,788,2002326,2002327,2002326,-0.150548753,-0.129041788,211708,332525,11.40258,-1.61683,-3.138641,-159.1879,74.30664,-147.5488,776.9824,10.5275,-11.54875,-9.40125,22,-13,-49,52.77778,True,311,3,37.24856483,-80.41747433,12,0.68,,,,1210917,3139,748
14,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560773.7236302,422017921000000,422017921000000,422018640000000,422018280500000,719.0,2003.244,2003.244,422018.64,422018.64,,420015.033,True,15,0,0,0,False,0,1007,789,2003244,2003245,2003244,-0.107473375,-0.107473375,212537,333404,11.40258,-3.1505,3.125386,-162.4896,-69.73633,-72.35352,1035.283,-0.41,6.20125,-4.77625,22,-4,-48,53.33333,True,112,3,37.24856583,-80.417473,12,0.68,,,,1211411,3141,749
15,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560774.8500357,422019046000000,422019046000000,422019765000000,422019405500000,719.0,2004.376,2004.376,422019.765,422019.765,,420015.03125,True,16,0,0,0,False,0,1007,790,2004376,2004378,2004376,0,0,212893,333794,11.40258,0.511727,0.820619,-160.0689,-14.07227,-7.900391,980.5957,-0.8475,-0.86125,-0.02625,21,-9,-45,53.33333,True,326,3,37.24856683,-80.41747083,12,0.68,,,,1212065,3143,750
16,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560775.7725275,422019968000000,422019968000000,422020687000000,422020327500000,719.0,2005.293,2005.293,422020.687,422020.687,,420015.033,True,17,0,0,0,False,0,1007,791,2005293,2005294,2005293,0,-0.021525426,212893,333802,11.40258,-0.413088,-0.268126,-161.1649,-25.79102,-24.01367,985.4785,-0.41,-1.17375,-7.52625,21,-8,-46,53.33333,True,141,3,37.2485675,-80.4174695,12,0.71,,,,1212528,3145,751
17,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560776.6766257,422020875000000,422020875000000,422021609000000,422021242000000,734.0,2006.208,2006.208,422021.609,422021.609,,420015.0335,True,18,0,0,0,False,0,1007,792,2006208,2006209,2006208,0,-0.068966872,212893,334028,11.40258,0.062759,-0.593234,-166.0031,-2.841797,-30.84961,966.4355,-0.035,4.07625,-18.90125,17,-8,-47,53.33333,True,113,3,37.24856817,-80.41746883,12,0.71,,,,1213024,3147,752
18,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560777.8182712,422022015000000,422022015000000,422129218000000,422075616500000,107203.0,2007.346,2007.346,422129.218,422129.218,,420015.03400000004,True,19,0,0,0,False,0,1007,793,2007346,2007348,2007346,0.064484025,-0.064484025,212834,334416,11.40258,5.409254,1.237937,173.9124,-46.29883,-38.66211,1054.326,2.84,-4.86125,-30.65125,12,-9,-45,53.33333,True,333,3,37.24856883,-80.41746817,12,0.71,,,,1213648,3149,753
19,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560885.1454704,422129343000000,422129343000000,422130015000000,422129679000000,672.0,2114.674,2114.674,422130.015,422130.015,,420015.0335,True,20,0,0,0,False,0,1007,794,2114674,2114676,2114674,0,0,211549,335787,11.42918,-0.648624,-0.808782,-90.40495,12.7832,-11.80664,983.0371,-1.035,1.88875,-0.33875,-1,-36,-50,54.44444,True,144,3,37.24856483,-80.41752467,12,0.74,,,,1294331,3365,754
20,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560885.8906567,422130093000000,422130093000000,422130750000000,422130421500000,657.0,2115.411,2115.411,422130.75,422130.75,,420015.033,True,21,0,0,0,False,0,1007,795,2115411,2115413,2115411,0,0,211549,335787,11.42918,-0.586047,-1.042567,-90.12981,14.24805,-11.31836,979.6191,0.09,0.26375,-0.08875,-1,-36,-48,53.88889,True,3,3,37.24856583,-80.41752417,12,0.74,,,,1294700,3366,755
21,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560886.7247837,422130921000000,422130921000000,422131578000000,422131249500000,657.0,2116.25,2116.25,422131.578,422131.578,,420015.03125,True,22,0,0,0,False,0,1007,796,2116250,2116252,2116250,0,0,211549,335787,11.42918,-0.643435,-0.986309,-90.31593,12.7832,-13.75977,983.0371,-0.91,-1.79875,-0.40125,-1,-35,-49,55.55556,True,101,3,37.24856583,-80.41752417,12,0.74,,,,1295120,3367,756
22,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560887.4457743,422131640000000,422131640000000,422132328000000,422131984000000,688.0,2116.986,2116.986,422132.328,422132.328,,420015.0295,True,23,0,0,0,False,0,1007,797,2116986,2116988,2116986,0,0,211549,335787,11.42918,-0.651579,-0.682103,-90.95583,14.24805,-12.7832,982.5488,-0.285,-0.29875,0.28625,1,-36,-50,54.44444,True,99,3,37.24856717,-80.41752367,12,0.74,,,,1295484,3369,757
23,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560888.1646552,422132359000000,422132359000000,422133031000000,422132695000000,672.0,2117.708,2117.708,422133.031,422133.031,,420015.02825,True,24,0,0,0,False,0,1007,798,2117708,2117710,2117708,0.043982089,-0.022013566,211543,335791,11.42918,-1.026811,1.283306,-93.66566,-20.41992,-39.63867,987.9199,-0.4725,-1.17375,-4.77625,5,-36,-48,54.44444,True,90,3,37.2485685,-80.4175225,12,0.74,,,,1295833,3370,758
24,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560888.8687952,422133062000000,422133062000000,422133734000000,422133398000000,672.0,2118.4,2118.4,422133.734,422133.734,,420015.027,True,25,0,0,0,False,0,1007,799,2118400,2118402,2118400,0,-0.021494675,211529,335798,11.42918,-1.139649,-1.02938,-95.56219,26.94336,-48.91602,1003.545,0.965,-2.23625,-7.90125,4,-39,-49,55.55556,True,782,3,37.2485685,-80.4175225,12,0.74,,,,1296153,3370,759
25,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560889.721897,422133921000000,422133921000000,422134578000000,422134249500000,657.0,2119.258,2119.258,422134.578,422134.578,,420015.027,True,25,0,0,0,False,0,1007,800,2119258,2119260,2119258,-0.06877772,-0.137744332,211588,336222,11.42918,-0.377808,-3.043278,-101.409,74.79492,-24.01367,898.5645,-3.2225,-2.04875,-18.90125,6,-47,-52,53.88889,True,109,3,37.24857,-80.41752117,12,0.74,,,,1296586,3372,760
26,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560890.445936,422134640000000,422134640000000,422135390000000,422135015000000,750.0,2119.987,2119.987,422135.39,422135.39,,420015.028,True,25,0,0,0,False,0,1007,801,2119987,2119989,2119987,-0.107473375,-0.150462725,212027,336881,11.42918,0.465065,-3.593206,-104.5008,-34.58008,5.771484,858.0371,10.465,6.70125,-8.02625,6,-44,-50,53.88889,True,57,3,37.24857117,-80.41752017,12,0.74,,,,1296950,3374,761
27,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560891.2861743,422135484000000,422135484000000,422136218000000,422135851000000,734.0,2120.805,2120.805,422136.218,422136.218,,420015.028,True,25,0,0,0,False,0,1007,802,2120805,2120807,2120805,-0.12896805,-0.150419748,212661,337673,11.4013,1.563676,-0.670007,-107.899,3.505859,82.43164,1106.572,0.965,20.45125,-11.52625,11,-47,-50,53.88889,True,47,3,37.24857133,-80.41752067,12,0.74,,,,1297392,3375,762
28,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560892.0607111,422136265000000,422136265000000,422136953000000,422136609000000,688.0,2121.608,2121.608,422136.953,422136.953,,420015.027,True,25,0,0,0,False,0,1007,803,2121608,2121610,2121608,-0.150462725,-0.150441233,213388,338466,11.4013,1.223341,-0.287728,-100.5357,25.47852,71.20117,898.5645,-5.3475,2.95125,6.97375,12,-65,-48,54.44444,True,81,3,37.24857183,-80.41752117,12,0.81,,,,1297819,3376,763
29,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560892.8583195,422137062000000,422137062000000,422137718000000,422137390000000,656.0,2122.386,2122.386,422137.718,422137.718,,420015.014,True,25,0,0,0,False,0,1007,804,2122386,2122388,2122386,-0.150462725,-0.150484223,214115,339234,11.4013,-1.795506,1.167871,-101.2119,-37.02148,-19.61914,793.584,2.2775,-7.17375,-0.08875,9,-45,-50,54.44444,True,859,3,37.24857183,-80.41752117,12,0.81,,,,1298219,3376,764
30,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560893.7236989,422137921000000,422137921000000,422138609000000,422138265000000,688.0,2123.258,2123.258,422138.609,422138.609,,420015.0125,True,25,0,0,0,False,0,1007,805,2123258,2123259,2123258,-0.107473375,-0.107473375,214913,340043,11.4013,0.046905,2.579019,-103.139,-21.39648,79.01367,1026.494,-5.16,27.63875,-0.27625,13,-52,-50,54.44444,True,109,3,37.24857233,-80.4175215,12,0.81,,,,1298665,3378,765
31,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560894.4397311,422138640000000,422138640000000,422139312000000,422138976000000,672.0,2123.966,2123.966,422139.312,422139.312,,420015.0105,True,25,0,0,0,False,0,1007,806,2123966,2123968,2123966,-0.021494675,-0.04298935,215216,340376,11.4013,0.215223,-0.117916,-103.3398,-3.818359,-22.06055,982.5488,0.84,1.45125,0.53625,12,-51,-51,54.44444,True,50,3,37.24857317,-80.41752133,12,0.74,,,,1299006,3380,766
32,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560895.148348,422139343000000,422139343000000,422140015000000,422139679000000,672.0,2124.689,2124.689,422140.015,422140.015,,420015.01,True,25,0,0,0,False,0,1007,807,2124689,2124690,2124689,0,0,215355,340505,11.4013,-0.27971,-0.722554,-103.6456,30.84961,-1.064453,975.7129,-0.535,2.26375,-0.33875,12,-47,-49,54.44444,True,62,3,37.24857417,-80.41752083,12,0.74,,,,1299362,3381,767
33,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560895.9285364,422140125000000,422140125000000,422140781000000,422140453000000,656.0,2125.451,2125.451,422140.781,422140.781,,420015.00700000004,True,25,0,0,0,False,0,1007,808,2125451,2125453,2125451,0,-0.04298935,215355,340533,11.4013,-0.196228,-1.422139,-105.8016,34.26758,-24.01367,973.7598,0.7775,-4.54875,-5.40125,12,-49,-48,54.44444,True,38,3,37.24857633,-80.41751867,12,0.74,,,,1299757,3382,768
34,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560896.7358856,422140937000000,422140937000000,422141578000000,422141257500000,641.0,2126.254,2126.254,422141.578,422141.578,,420015.00700000004,True,25,0,0,0,False,0,1007,809,2126254,2126255,2126254,0,-0.043007782,215354,340748,11.4013,-0.77223,1.482101,-111.496,-26.76758,0.400391,997.6855,0.1525,-0.42375,-20.08875,19,-45,-46,54.44444,True,101,3,37.24857633,-80.41751867,12,0.74,,,,1300147,3383,769
35,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560897.440511,422141640000000,422141640000000,422142328000000,422141984000000,688.0,2126.956,2126.956,422142.328,422142.328,,420015.00700000004,True,25,0,0,0,False,0,1007,810,2126956,2126957,2126956,0.04298935,-0.064484025,215264,341016,11.4013,-1.317595,0.067199,-122.6296,0.576172,-45.00977,1022.588,-2.2225,-8.61125,-34.02625,25,-46,-51,54.44444,True,64,3,37.248578,-80.41751683,12,0.74,,,,1300478,3385,770
36,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-2,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,2,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784560898.170146,422142375000000,422142375000000,422143031000000,422142703000000,656.0,2127.7,2127.7,422143.031,422143.031,,420015.005,True,25,0,0,0,False,0,1007,811,2127700,2127702,2127700,0.02042388,-0.040820056,215051,341329,11.4013,1.28967,-0.997746,-127.6995,-1.376953,14.07227,1010.381,-2.5975,-2.73625,-16.77625,28,-46,-47,54.44444,True,64,3,37.24857967,-80.41751533,12,0.74,,,,1300858,3386,771
