sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
10,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648210.2891765,509454484000000,509454484000000,509455234000000,509454859000000,750.0,790.208,790.208,509455.234,509455.234,,508664.64149999997,True,11,0,0,0,False,0,1007,282,790208,790210,790208,-0.164665089,-0.185121603,67711,100993,11.16518,-1.557078,2.613024,-163.5015,-423.7891,-145.6445,1066.66,10.0775,2.585,-1.47375,11,0,-56,47.77778,True,49,3,37.24889633,-80.41808917,10,1.68,,,,359796,1122,121
11,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648211.3483684,509455546000000,509455546000000,509456265000000,509455905500000,719.0,791.264,791.264,509456.265,509456.265,,508664.64149999997,True,12,0,0,0,False,0,1007,283,791264,791266,791264,-0.193452075,-0.172006545,69078,102388,11.16518,-2.618715,-0.193228,-162.8837,-119.5898,31.11328,1166.758,-6.0475,-7.9775,3.02625,8,1,-44,47.77778,True,44,3,37.24889517,-80.41808683,10,1.68,,,,360501,1124,121
12,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648212.3242912,509456531000000,509456531000000,509457171000000,509456851000000,640.0,792.235,792.235,509457.171,509457.171,,508664.64149999997,True,13,0,0,0,False,0,1007,284,792235,792236,792235,-0.187960931,-0.169418807,70365,103667,11.16518,-4.310207,-0.378601,-164.0503,-140.0977,-116.8359,864.0234,-4.6725,-9.8525,1.52625,18,2,-38,47.77778,True,37,3,37.24889833,-80.41809017,10,1.68,,,,361119,1126,121
13,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648213.4910514,509457687000000,509457687000000,509458406000000,509458046500000,719.0,793.407,793.407,509458.406,509458.406,,508664.6405,True,14,0,0,0,False,0,1007,285,793407,793409,793407,-0.020648103,-0.04127355,70944,104299,11.16518,0.571478,0.807157,-160.4418,-58.06641,-9.414063,1003.672,-0.36,4.835,-0.91125,10,-4,-38,47.77778,True,142,3,37.24890033,-80.41809617,10,1.69,,,,361938,1128,121
14,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648214.3103166,509458515000000,509458515000000,509459234000000,509458874500000,719.0,794.228,794.228,509459.234,509459.234,,508664.64149999997,True,15,0,0,0,False,0,1007,286,794228,794230,794228,0,-0.021464012,70945,104300,11.16518,1.357307,-1.332223,-159.7118,31.28906,-9.414063,983.6523,0.14,-0.54,-2.03625,14,-8,-37,47.22222,True,43,3,37.248904,-80.41810333,10,1.69,,,,362401,1130,121
15,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648215.3684394,509459562000000,509459562000000,509460234000000,509459898000000,672.0,795.278,795.278,509460.234,509460.234,,508664.6405,True,16,0,0,0,False,0,1007,287,795278,795280,795278,0,-0.043007782,70943,104562,11.16518,1.436903,-0.676954,-162.641,19.08203,-9.414063,962.6563,-0.735,-0.7275,-16.84875,12,-6,-39,47.77778,True,44,3,37.24890633,-80.41810783,10,1.69,,,,363100,1132,121
16,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648216.2465467,509460453000000,509460453000000,509461109000000,509460781000000,656.0,796.177,796.177,509461.109,509461.109,,508664.6395,True,17,0,0,0,False,0,1007,288,796177,796179,796177,0.021796715,-0.065352277,70875,104941,11.16518,6.969775,-3.732977,-168.4145,-21.44531,-16.73828,984.1406,0.765,-6.165,-29.72375,3,-13,-38,48.33333,True,49,3,37.24890817,-80.41811117,10,1.69,,,,363644,1134,121
17,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648217.372702,509461578000000,509461578000000,509462234000000,509461906000000,656.0,797.299,797.299,509462.234,509462.234,,508664.63075,True,18,0,0,0,False,0,1007,289,797299,797301,797299,0,0,70717,105210,11.16518,10.69504,-11.60502,-159.9683,15.17578,-3.066406,977.3047,-0.11,0.335,-0.03625,-3,-22,-39,47.77778,True,119,3,37.24890833,-80.41811233,10,1.69,,,,364410,1136,121
18,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648218.512408,509462703000000,509462718000000,509463437000000,509463077500000,719.0,798.421,798.421,509463.437,509463.437,,508664.6395,True,19,0,0,0,False,0,1007,290,798421,798423,798421,0,0,70713,105210,11.21726,8.991642,-10.9557,-151.9969,2.480469,0.839844,979.2578,-0.735,0.5225,0.58875,-4,-20,-38,47.77778,True,94,3,37.24890583,-80.41810967,10,1.69,,,,365180,1138,121
19,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648219.4312263,509463640000000,509463640000000,509464328000000,509463984000000,688.0,799.353,799.353,509464.328,509464.328,,508664.63525,True,20,0,0,0,False,0,1007,291,799353,799355,799353,0,-0.081839937,70713,105235,11.21726,7.937551,-10.66045,-144.9076,3.457031,-0.136719,977.793,-0.7975,1.46,-23.47375,-1,-22,-38,47.77778,True,93,3,37.2489025,-80.41810567,10,1.69,,,,365755,1140,121
20,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648220.3144748,509464515000000,509464515000000,509465156000000,509464835500000,641.0,800.223,800.223,509465.156,509465.156,,508664.631,True,21,0,0,0,False,0,1007,292,800223,800225,800223,-0.112847044,-0.15050035,70851,105903,11.21726,8.390712,-16.98292,-139.2067,126.9922,8.652344,835.2148,-1.485,4.71,-16.59875,-7,-35,-41,47.77778,True,36,3,37.24890267,-80.41810583,10,1.69,,,,366269,1142,121
21,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648221.2396863,509465437000000,509465437000000,509466187000000,509465812000000,750.0,801.147,801.147,509466.187,509466.187,,508664.63525,True,22,0,0,0,False,0,1007,293,801147,801149,801147,-0.169270566,-0.206963858,71843,107033,11.21726,8.509978,-11.2035,-133.8434,-37.55859,102.8906,1082.285,5.4525,-1.665,-2.47375,-2,-33,-44,47.77778,True,34,3,37.24890367,-80.418107,10,1.69,,,,366839,1144,121
22,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648222.1953042,509466390000000,509466390000000,509467046000000,509466718000000,656.0,802.112,802.112,509467.046,509467.046,,508664.631,True,23,0,0,0,False,0,1007,294,802112,802114,802112,-0.193369203,-0.192983401,73064,108318,11.21726,3.547449,-7.2717,-112.522,-38.53516,112.168,718.0273,-4.735,7.8975,-2.47375,-5,-37,-45,47.22222,True,52,3,37.24891067,-80.41810983,10,1.69,,,,367443,1146,121
23,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648222.8964336,509467093000000,509467093000000,509467843000000,509467468000000,750.0,802.81,802.81,509467.843,509467.843,,508664.63525,True,24,0,0,0,False,0,1007,295,802810,802811,802810,-0.193396819,-0.214977461,73981,109266,11.21726,2.998173,-7.479091,-108.3188,99.16016,88.73047,800.0586,2.2025,4.6475,-4.84875,2,-49,-47,47.77778,True,749,3,37.24891067,-80.41810983,10,1.69,,,,367735,1146,122
24,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648223.691652,509467890000000,509467890000000,509468546000000,509468218000000,656.0,803.602,803.602,509468.546,509468.546,,508664.631,True,25,0,0,0,False,0,1007,296,803602,803603,803602,-0.172031128,-0.172400716,75015,110314,11.21726,0.357933,-7.671343,-103.8337,29.82422,-21.13281,827.4023,-5.735,17.585,-0.47375,-5,-46,-54,47.77778,True,36,3,37.24890967,-80.4181095,10,1.69,,,,368128,1148,123
25,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648224.7569792,509468953000000,509468953000000,509469671000000,509469312000000,718.0,804.67,804.67,509469.671,509469.671,,508664.6395,True,25,0,0,0,False,0,1007,297,804670,804671,804670,-0.042593836,-0.042575757,75612,110953,11.21726,0.920472,-4.136723,-96.54834,-36.58203,6.210938,933.8477,0.0775,2.5225,0.77625,-6,-48,-51,47.22222,True,266,3,37.24890983,-80.41811083,10,1.69,,,,368766,1150,123
26,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648225.646115,509469843000000,509469843000000,509470593000000,509470218000000,750.0,805.574,805.574,509470.593,509470.593,,508664.64149999997,True,25,0,0,0,False,0,1007,298,805574,805575,805574,0,-0.042324255,75705,111056,11.21726,-0.08258,-3.339641,-94.10806,16.64063,-8.4375,978.7695,-0.9225,-2.665,-11.78625,-4,-48,-49,47.22222,True,114,3,37.24890783,-80.418112,10,1.69,,,,369275,1152,124
27,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648226.8053,509471000000000,509471000000000,509471718000000,509471359000000,718.0,806.715,806.715,509471.718,509471.718,,508664.64149999997,True,25,0,0,0,False,0,1007,299,806715,806716,806715,0.04298935,-0.064484025,75690,111400,11.21726,0.580941,-1.992574,-105.3931,-12.16797,-8.925781,975.8398,1.39,-2.29,-20.72375,10,-59,-48,47.77778,True,341,3,37.24890533,-80.41811017,10,1.69,,,,369913,1154,124
28,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648227.7257366,509471921000000,509471921000000,509472640000000,509472280500000,719.0,807.641,807.641,509472.64,509472.64,,508664.6395,True,25,0,0,0,False,0,1007,300,807641,807642,807641,0.063963182,-0.063926947,75375,111891,11.21726,1.900002,0.019035,-114.7296,-59.04297,12.55859,1015.879,4.0775,-4.165,-35.59875,19,-66,-51,47.22222,True,124,3,37.24890283,-80.418107,10,1.69,,,,370422,1156,125
29,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648228.8540764,509473062000000,509473062000000,509473703000000,509473382500000,641.0,808.765,808.765,509473.703,509473.703,,508664.6395,True,25,0,0,0,False,0,1007,301,808765,808766,808765,0,0,75258,112103,11.19297,0.284966,-1.280907,-112.4523,18.10547,-7.460938,977.3047,-0.0475,0.6475,-0.41125,22,-63,-52,47.77778,True,322,3,37.24890483,-80.4181105,10,1.69,,,,371071,1158,125
30,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648229.7675235,509473968000000,509473968000000,509474796000000,509474382000000,828.0,809.685,809.685,509474.796,509474.796,,508664.6395,True,25,0,0,0,False,0,1007,302,809685,809686,809685,0,0,75256,112103,11.19297,-0.184703,-0.215653,-113.1562,2.96875,-5.507813,978.7695,-0.11,-0.665,0.46375,25,-61,-52,47.77778,True,117,3,37.24890533,-80.41811317,10,1.69,,,,371580,1160,126
31,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648230.686357,509474890000000,509474890000000,509475609000000,509475249500000,719.0,810.591,810.591,509475.609,509475.609,,508664.64149999997,True,25,0,0,0,False,0,1007,303,810591,810592,810591,0,-0.021497746,75256,112105,11.19297,-0.510283,-1.043895,-112.8454,39.10156,-21.13281,964.1211,-0.36,-0.54,-4.78625,27,-66,-51,47.77778,True,108,3,37.24890833,-80.418121,10,1.69,,,,372089,1162,127
32,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648231.822458,509476031000000,509476031000000,509476734000000,509476382500000,703.0,811.732,811.732,509476.734,509476.734,,508664.64149999997,True,25,0,0,0,False,0,1007,304,811732,811733,811732,-0.150462725,-0.1719574,75609,113051,11.19297,-0.908738,-4.088386,-128.6809,66.93359,9.628906,660.8984,-4.0475,1.0225,-14.28625,35,-51,-51,47.77778,True,339,3,37.2489105,-80.41812633,9,1.85,,,,372723,1164,127
33,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648232.7937508,509477000000000,509477000000000,509477656000000,509477328000000,656.0,812.71,812.71,509477.656,509477.656,,508664.64149999997,True,25,0,0,0,False,0,1007,305,812710,812712,812710,-0.181937999,-0.204649316,76748,114323,11.19297,1.861684,-4.454188,-123.8901,160.1953,-10.87891,915.7813,11.9525,4.335,-1.22375,25,-47,-50,47.77778,True,177,3,37.24890883,-80.41812983,9,1.85,,,,373228,1166,128
34,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648233.7065663,509477906000000,509477906000000,509478578000000,509478242000000,672.0,813.618,813.618,509478.578,509478.578,,508664.6395,True,25,0,0,0,False,0,1007,306,813618,813619,813618,-0.193369203,-0.193148556,77918,115537,11.19297,-1.998497,-2.453607,-122.2094,-23.39844,-347.793,1532.48,6.14,-4.2275,-2.09875,29,-54,-46,47.77778,True,108,3,37.24890933,-80.41813433,9,1.85,,,,373733,1168,129
35,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648234.7967136,509479000000000,509479000000000,509479703000000,509479351500000,703.0,814.704,814.704,509479.703,509479.703,,508664.6395,True,25,0,0,0,False,0,1007,307,814704,814705,814704,-0.12896805,-0.128986477,79311,116953,11.19297,2.006143,1.58535,-117.5769,-138.6328,29.16016,1351.816,-1.5475,-4.29,1.08875,26,-50,-38,47.77778,True,284,3,37.24890983,-80.41813667,9,1.85,,,,374367,1170,129
36,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648235.7332134,509479937000000,509479937000000,509480625000000,509480281000000,688.0,815.647,815.647,509480.625,509480.625,,508664.6395,True,25,0,0,0,False,0,1007,308,815647,815649,815647,0,-0.042970934,79825,117513,11.19297,-1.276842,1.808472,-119.2337,-40,-34.80469,964.1211,0.2025,-2.4775,-13.41125,26,-51,-33,47.77778,True,143,3,37.24890817,-80.4181365,9,1.85,,,,374872,1172,130
37,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,1,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784648236.4596093,509480656000000,509480656000000,509481343000000,509480999500000,687.0,816.37,816.37,509481.343,509481.343,,508664.6395,True,25,0,0,0,False,0,1007,309,816370,816372,816370,0,-0.042946404,79824,117737,11.19297,0.563259,-1.007038,-124.7471,8.339844,-1.601563,1008.555,0.265,2.085,-15.53625,31,-51,-36,47.77778,True,91,3,37.24890767,-80.41813667,9,1.85,,,,375221,1174,131
