sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
10,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649439.6992855,510683906000000,510683906000000,510684656000000,510684281000000,750.0,2019.62,2019.62,510684.656,510684.656,,508664.6345,True,11,0,0,0,False,0,1007,1280,2019620,2019621,2019620,-0.209266655,-0.188235269,426926,615280,11.14526,-0.140926,-3.591564,-148.5814,219.7656,57.48047,844.0039,6.89,2.585,-3.91125,45,-30,-50,47.77778,True,255,3,37.24882233,-80.4180655,9,3.21,,,,1066816,3580,604
11,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649440.7606964,510684968000000,510684968000000,510685671000000,510685319500000,703.0,2020.682,2020.682,510685.671,510685.671,,508664.6355,True,12,0,0,0,False,0,1007,1281,2020682,2020683,2020682,-0.150462725,-0.150462725,428326,616703,11.14526,-1.071929,2.351212,-150.8845,-127.8906,-129.5313,908.9453,11.7025,-1.9775,-7.09875,47,-27,-58,47.77778,True,260,3,37.24882283,-80.41806567,9,3.21,,,,1067454,3582,604
12,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649441.7834811,510685984000000,510685984000000,510686703000000,510686343500000,719.0,2021.72,2021.72,510686.703,510686.703,,508664.6345,True,13,0,0,0,False,0,1007,1282,2021720,2021722,2021720,0,-0.045928793,428849,617294,11.1418,1.7217,-1.791884,-148.9362,10.29297,-26.01563,974.375,0.015,-0.7275,-15.78625,42,-35,-58,47.77778,True,221,3,37.248817,-80.4180585,11,1.07,,,,1067963,3584,605
13,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649442.7463727,510686953000000,510686953000000,510687625000000,510687289000000,672.0,2022.681,2022.681,510687.625,510687.625,,508664.629,True,14,0,0,0,False,0,1007,1283,2022681,2022682,2022681,0.023101908,-0.092407631,428838,617798,11.1418,2.634047,0.565959,-159.7473,-26.81641,-6.972656,984.6289,0.8275,-3.29,-31.84875,37,-23,-57,47.77778,True,159,3,37.2488125,-80.41805033,11,1.07,,,,1068472,3586,606
14,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649443.7274017,510687921000000,510687921000000,510688656000000,510688288500000,735.0,2023.655,2023.655,510688.656,510688.656,,508664.6335,True,15,0,0,0,False,0,1007,1284,2023655,2023656,2023655,0.021144284,-0.063406121,428618,618297,11.1418,2.900916,-1.816251,-174.3115,37.63672,6.699219,999.2773,-0.6725,1.335,-24.72375,33,-11,-60,48.33333,True,176,3,37.2488045,-80.41804517,11,1.07,,,,1068994,3588,607
15,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649444.4843268,510688687000000,510688687000000,510689468000000,510689077500000,781.0,2024.405,2024.405,510689.468,510689.468,,508664.63399999996,True,16,0,0,0,False,0,1007,1285,2024405,2024407,2024405,0.01880314,-0.01883138,428497,618424,11.1418,2.359565,-0.790327,-176.8659,24.45313,10.11719,978.7695,0.265,2.71,-5.97375,31,-7,-59,47.77778,True,66,3,37.2487905,-80.418038,11,1.07,,,,1069379,3590,608
16,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649445.5283139,510689734000000,510689734000000,510690484000000,510690109000000,750.0,2025.468,2025.468,510690.484,510690.484,,508664.6345,True,17,0,0,0,False,0,1007,1286,2025468,2025469,2025468,0,0.022447072,428495,618423,11.1418,2.412022,-1.048421,-174.6931,16.64063,-9.414063,979.7461,-0.485,-1.3525,-0.16125,27,-9,-59,47.77778,True,133,3,37.24877833,-80.418029,11,1.07,,,,1070091,3592,608
17,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649446.3968575,510690593000000,510690593000000,510691296000000,510690944500000,703.0,2026.328,2026.328,510691.296,510691.296,,508664.63399999996,True,18,0,0,0,False,0,1007,1287,2026328,2026329,2026328,0,0,428495,618425,11.1418,2.029652,-0.907007,-173.0502,10.29297,-3.066406,977.3047,-0.0475,0.71,-0.16125,26,-8,-60,47.77778,True,52,3,37.24876733,-80.41802317,11,1.07,,,,1070595,3594,608
18,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649447.312715,510691515000000,510691515000000,510692234000000,510691874500000,719.0,2027.235,2027.235,510692.234,510692.234,,508664.6345,True,19,0,0,0,False,0,1007,1288,2027235,2027237,2027235,0,-0.064484025,428495,618446,11.1418,2.177834,-2.484088,-174.5458,12.73438,-7.460938,979.2578,-0.235,-0.3525,-20.41125,30,-10,-58,47.77778,True,84,3,37.24875817,-80.41802367,11,1.07,,,,1071144,3596,608
19,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649448.164639,510692359000000,510692359000000,510693046000000,510692702500000,687.0,2028.083,2028.083,510693.046,510693.046,,508664.63399999996,True,20,0,0,0,False,0,1007,1289,2028083,2028085,2028083,-0.109666709,-0.153645379,428620,619180,11.1418,5.335783,-3.473439,-177.8281,143.1055,29.16016,997.3242,-0.7975,6.5225,-18.53625,11,-12,-63,48.88889,True,19,3,37.248751,-80.41802367,10,1.14,,,,1071635,3598,608
20,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649448.8881843,510693093000000,510693093000000,510693765000000,510693429000000,672.0,2028.817,2028.817,510693.765,510693.765,,508664.6335,True,21,0,0,0,False,0,1007,1290,2028817,2028819,2028817,-0.183463161,-0.18357508,429391,620057,11.1418,0.880086,-1.659092,179.4858,-100.5469,-48.96484,1260.996,13.265,-8.04,-1.84875,12,-1,-60,48.33333,True,753,3,37.248751,-80.41802367,10,1.14,,,,1071935,3598,609
21,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649449.693384,510693890000000,510693890000000,510694562000000,510694226000000,672.0,2029.609,2029.609,510694.562,510694.562,,508664.6285,True,22,0,0,0,False,0,1007,1291,2029609,2029610,2029609,-0.193452075,-0.193507363,430351,621116,11.1418,0.841664,-1.101629,178.6917,109.9023,-32.85156,746.3477,-10.1725,8.5225,1.83875,4,-1,-52,47.77778,True,37,3,37.2487505,-80.41802,10,1.14,,,,1072324,3600,610
22,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649450.7959144,510695000000000,510695000000000,510695718000000,510695359000000,718.0,2030.729,2030.729,510695.718,510695.718,,508664.63,True,23,0,0,0,False,0,1007,1292,2030729,2030731,2030729,-0.206584977,-0.206869008,431810,622636,11.1418,2.878235,0.029632,179.5979,76.69922,99.47266,785.4102,-3.36,4.8975,1.52625,8,-2,-44,47.77778,True,318,3,37.24874983,-80.41801717,10,1.14,,,,1072958,3602,610
23,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649451.7724762,510695968000000,510695968000000,510696640000000,510696304000000,672.0,2031.688,2031.688,510696.64,510696.64,,508664.62675000005,True,24,0,0,0,False,0,1007,1293,2031688,2031690,2031688,-0.150376795,-0.150248085,433052,623903,11.09705,-1.096999,2.054726,-179.7928,-185.0195,-121.7188,691.1719,3.5775,-16.7275,-0.72375,13,-1,-38,48.33333,True,141,3,37.24874967,-80.4180155,10,1.14,,,,1073476,3604,611
24,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649452.7379534,510696937000000,510696937000000,510697656000000,510697296500000,719.0,2032.683,2032.683,510697.656,510697.656,,508664.62350000005,True,25,0,0,0,False,0,1007,1294,2032683,2032684,2032683,-0.023101908,-0.046203815,433612,624467,11.09705,4.611506,-0.831474,-174.3059,-16.07422,8.652344,974.375,-1.11,2.085,0.21375,12,-7,-36,47.77778,True,195,3,37.24874767,-80.41801183,10,1.14,,,,1073994,3606,612
25,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649453.779803,510697984000000,510697984000000,510698781000000,510698382500000,797.0,2033.693,2033.693,510698.781,510698.781,,508664.63,True,25,0,0,0,False,0,1007,1295,2033693,2033694,2033693,0,-0.04298935,433680,624591,11.09705,4.754989,-1.338727,-174.7062,-4.355469,11.09375,1000.254,0.765,2.7725,-13.09875,12,-7,-36,47.77778,True,210,3,37.2487505,-80.41801383,10,1.14,,,,1074499,3608,613
26,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649454.712571,510698921000000,510698921000000,510699609000000,510699265000000,688.0,2034.661,2034.661,510699.609,510699.609,,508664.62350000005,True,25,0,0,0,False,0,1007,1296,2034661,2034662,2034661,0.023112554,-0.046218008,433642,624956,11.09705,8.219477,-1.529367,178.5714,-2.890625,3.769531,966.5625,2.64,5.335,-29.41125,9,-11,-37,47.77778,True,167,3,37.24875617,-80.418018,10,1.14,,,,1075004,3610,614
27,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649455.5339804,510699734000000,510699734000000,510700531000000,510700132500000,797.0,2035.488,2035.488,510700.531,510700.531,,508664.63,True,25,0,0,0,False,0,1007,1297,2035488,2035490,2035488,0.040376419,-0.060524025,433430,625332,11.09705,15.27377,-4.074478,172.3037,-88.82813,16.46484,979.7461,-0.0475,-3.79,-30.66125,0,-19,-38,47.77778,True,74,3,37.24875767,-80.41802,10,1.14,,,,1075472,3612,615
28,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649456.733925,510700937000000,510700937000000,510701578000000,510701257500000,641.0,2036.654,2036.654,510701.578,510701.578,,508664.62350000005,True,25,0,0,0,False,0,1007,1298,2036654,2036655,2036654,0,0,433270,625626,11.09705,17.5156,-8.807402,177.2284,-7.773438,6.210938,987.5586,-0.86,-1.8525,1.96375,-4,-26,-42,47.77778,True,271,3,37.24876,-80.41802267,10,1.14,,,,1076226,3614,615
29,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649457.4733665,510701671000000,510701671000000,510702359000000,510702015000000,688.0,2037.392,2037.392,510702.359,510702.375,,508664.623,True,25,0,0,0,False,0,1007,1299,2037392,2037394,2037392,0,0,433270,625625,11.09705,16.67405,-10.32324,-178.302,1.992188,2.792969,983.1641,-0.735,-1.415,-0.03625,-2,-27,-40,47.77778,True,37,3,37.24875883,-80.41802333,10,1.42,,,,1076602,3616,616
30,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649458.4335425,510702640000000,510702640000000,510703281000000,510702960500000,641.0,2038.352,2038.352,510703.281,510703.281,,508664.623,True,25,0,0,0,False,0,1007,1300,2038352,2038354,2038352,0,0,433270,625625,11.09705,15.79315,-10.34221,-172.9343,-0.449219,1.816406,980.2344,-0.11,0.21,0.08875,-2,-24,-39,48.33333,True,40,3,37.2487675,-80.4180315,10,1.14,,,,1077208,3618,616
31,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649459.2948685,510703500000000,510703500000000,510704203000000,510703851500000,703.0,2039.222,2039.222,510704.203,510704.203,,508664.623,True,25,0,0,0,False,0,1007,1301,2039222,2039224,2039222,0,-0.060694927,433270,625649,11.09705,13.18584,-10.91226,-158.8212,-19.49219,-2.578125,972.9102,-0.61,-1.54,-21.03625,0,-25,-37,47.77778,True,91,3,37.24877317,-80.4180385,10,1.14,,,,1077718,3620,616
32,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649460.2155812,510704421000000,510704421000000,510705140000000,510704780500000,719.0,2040.144,2040.144,510705.14,510705.14,,508664.62350000005,True,25,0,0,0,False,0,1007,1302,2040144,2040145,2040144,-0.150462725,-0.169207113,433476,626373,11.09705,7.403137,-10.91817,-130.2756,39.58984,18.41797,966.0742,1.14,-5.1025,-10.09875,6,-40,-38,48.33333,True,89,3,37.248777,-80.4180425,10,1.14,,,,1078277,3622,616
33,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649461.0894444,510705296000000,510705296000000,510705953000000,510705624500000,657.0,2041.013,2041.013,510705.953,510705.953,,508664.623,True,25,0,0,0,False,0,1007,1303,2041013,2041015,2041013,-0.193507363,-0.215131148,434523,627527,11.09705,4.570416,-9.996127,-123.8671,53.26172,-249.6484,1221.445,0.9525,0.8975,-1.22375,0,-36,-40,48.33333,True,40,3,37.24877767,-80.4180445,10,1.14,,,,1078786,3623,616
34,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649461.7885218,510705984000000,510705984000000,510706640000000,510706312000000,656.0,2041.718,2041.718,510706.64,510706.64,,508664.623,True,25,0,0,0,False,0,1007,1304,2041718,2041720,2041718,-0.183687136,-0.183911658,435432,628477,11.10122,2.356777,-4.467548,-120.4002,-236.7773,-14.29688,1283.945,-2.11,-13.3525,2.27625,9,-35,-44,47.77778,True,58,3,37.24877767,-80.4180445,10,1.42,,,,1079048,3624,617
35,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649462.7770329,510706984000000,510706984000000,510707687000000,510707335500000,703.0,2042.704,2042.704,510707.687,510707.687,,508664.623,True,25,0,0,0,False,0,1007,1305,2042704,2042705,2042704,-0.193535019,-0.193923031,436712,629797,11.10122,2.909556,-5.280797,-113.0104,43.49609,141.9531,857.6758,-13.36,-6.8525,-0.91125,6,-33,-50,47.77778,True,184,3,37.24877683,-80.418047,8,1.57,,,,1079547,3626,618
36,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649463.765956,510707968000000,510707968000000,510708718000000,510708343000000,750.0,2043.7,2043.7,510708.718,510708.718,,508664.623,True,25,0,0,0,False,0,1007,1306,2043700,2043701,2043700,-0.138654024,-0.161738187,438004,631113,11.10122,1.260995,0.892341,-106.9931,-175.7422,-9.902344,968.0273,3.765,8.71,-1.16125,5,-34,-51,47.77778,True,195,3,37.24877783,-80.41804983,8,1.57,,,,1080064,3628,619
37,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,5,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649464.7277946,510708921000000,510708921000000,510709625000000,510709273000000,704.0,2044.649,2044.649,510709.625,510709.625,,508664.623,True,25,0,0,0,False,0,1007,1307,2044649,2044651,2044649,0,-0.064613252,438521,631656,11.10122,-0.349154,-3.68954,-101.6639,26.40625,13.53516,974.8633,0.265,7.585,-16.72375,-2,-47,-52,47.77778,True,150,3,37.24877567,-80.41804833,9,1.42,,,,1080569,3630,620
