sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
0,True,,1784067541.5964866,966799875000000,966799875000000,966800421000000,966800148000000,546.0,164.7,164.7,966800.421,966800.421,,966635.4480000001,False,1,0,0,0,False,0,1007,45,164700,164701,164700,0,0,1050,-1854,12.04485,17.79075,2.343508,151.5996,-83.00781,86.25977,1002.168,2.59375,-6.83,-62.02125,6,-23,-47,43.88889,False,4294967295,0,,,0,99.99,,,,34861,0,0
1,True,,1784067542.170017,966800453000000,966800453000000,966801187000000,966800820000000,734.0,165.284,165.284,966801.187,966801.187,,966635.4920000001,False,2,0,0,0,False,0,1007,46,165284,165285,165284,0,0,1050,-1854,12.04485,20.05425,4.030678,123.3036,-80.07813,88.21289,1002.168,2.78125,-6.0175,-61.64625,6,-26,-45,43.88889,False,4294967295,0,,,0,99.99,,,,34861,0,0
2,True,,1784067543.117052,966801406000000,966801406000000,966801968000000,966801687000000,562.0,166.224,166.224,966801.968,966801.968,,966635.463,False,3,0,0,0,False,0,1007,47,166224,166225,166224,0,0,1050,-1854,12.04485,5.063828,9.085536,-76.06778,-76.66016,87.23633,1002.656,2.28125,-8.1425,-61.64625,5,-23,-45,43.88889,False,4294967295,0,,,0,99.99,,,,35086,0,0
3,True,,1784067543.7460115,966802031000000,966802031000000,966802562000000,966802296500000,531.0,166.847,166.847,966802.562,966802.562,,966635.45625,False,4,0,0,0,False,0,1007,48,166847,166848,166847,0,0,1050,-1854,12.04485,6.185477,-0.228059,-121.823,-81.05469,87.23633,1004.121,2.78125,-22.205,-61.64625,6,-25,-46,44.44444,False,4294967295,0,,,0,99.99,,,,35311,0,0
4,True,,1784067544.358179,966802640000000,966802640000000,966803250000000,966802945000000,610.0,167.461,167.461,966803.25,966803.25,,966635.463,True,5,0,0,0,False,0,1007,49,167461,167463,167461,0,0,1050,-1854,12.04485,11.67509,-1.332902,-158.0514,-77.63672,83.81836,1003.633,2.46875,-7.455,-61.77125,6,-21,-46,43.88889,False,4294967295,0,,,0,99.99,,,,35475,0,0
5,True,,1784067545.0199234,966803296000000,966803296000000,966803968000000,966803632000000,672.0,168.124,168.124,966803.968,966803.968,,966635.4735,True,6,0,0,0,False,0,1007,50,168124,168125,168124,0,0,1050,-1854,12.04485,18.39041,1.910103,150.9583,-79.10156,87.23633,1004.121,2.28125,-7.2675,-62.02125,6,-25,-46,43.88889,False,4294967295,0,,,0,99.99,,,,35536,0,0
6,True,,1784067545.7407773,966804031000000,966804031000000,966804687000000,966804359000000,656.0,168.873,168.873,966804.687,966804.687,,966635.4839999999,True,7,0,0,0,False,0,1007,51,168873,168874,168873,0,0,1050,-1854,12.04485,17.98534,8.287334,55.86467,-78.61328,84.79492,1003.633,2.15625,-7.6425,-62.02125,5,-23,-47,43.88889,False,4294967295,0,,,0,99.99,,,,35761,0,0
7,True,,1784067546.456743,966804734000000,966804734000000,966805359000000,966805046500000,625.0,169.572,169.572,966805.359,966805.359,,966635.47925,True,8,0,0,0,False,0,1007,52,169572,169573,169572,0,0,1050,-1854,12.04485,10.7134,13.4043,-37.36514,-78.125,85.77148,1005.586,1.59375,-8.33,-61.64625,6,-24,-45,44.44444,False,4294967295,0,,,0,99.99,,,,35986,0,0
8,True,,1784067547.1204405,966805406000000,966805406000000,966806125000000,966805765500000,719.0,170.225,170.225,966806.125,966806.125,,966635.4839999999,True,9,0,0,0,False,0,1007,53,170225,170226,170225,0,0,1050,-1854,12.04485,4.386055,4.170911,-107.5689,-79.10156,87.23633,1000.703,2.34375,-6.6425,-61.27125,7,-24,-46,44.44444,False,4294967295,0,,,0,99.99,,,,35986,0,0
9,True,,1784067547.9145527,966806203000000,966806203000000,966806843000000,966806523000000,640.0,171.03,171.03,966806.843,966806.843,,966635.485,True,10,0,0,0,False,0,1007,54,171030,171031,171030,0,0,1051,-1854,12.04485,19.32136,-0.011029,151.1388,-85.44922,78.93555,1004.121,3.21875,-7.205,-61.39625,3,-26,-47,44.44444,False,4294967295,0,,,0,99.99,,,,36211,0,0
