sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
10,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649294.7849107,510538984000000,510538984000000,510539656000000,510539320000000,672.0,1874.716,1874.716,510539.656,510539.656,,508664.6205,True,11,0,0,0,False,0,1007,1127,1874716,1874717,1874716,-0.210260935,-0.210055459,371373,536704,11.14489,0.788858,-1.12566,-157.5002,99.16016,-68.98438,929.4531,-6.4225,11.1475,3.58875,28,-15,-62,47.77778,True,168,3,37.2489,-80.41811283,10,1.14,,,,984588,3290,532
11,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649295.7522488,510539953000000,510539953000000,510540671000000,510540312000000,718.0,1875.689,1875.689,510540.671,510540.671,,508664.6205,True,12,0,0,0,False,0,1007,1128,1875689,1875691,1875689,-0.137723318,-0.160848973,372640,537987,11.14489,-0.676439,1.869567,-159.5963,136.2695,-21.62109,960.7031,-1.6725,5.21,-3.28625,25,-6,-58,47.77778,True,173,3,37.24890317,-80.41811383,9,1.43,,,,985089,3292,533
12,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649296.7092779,510540906000000,510540906000000,510541562000000,510541234000000,656.0,1876.634,1876.634,510541.562,510541.562,,508664.6205,True,13,0,0,0,False,0,1007,1129,1876634,1876636,1876634,0,-0.045935804,373164,538501,11.14489,1.565308,1.388621,-158.9714,-70.76172,-36.26953,969.0039,-0.36,-4.3525,-14.78625,21,-15,-59,48.88889,True,146,3,37.24890333,-80.41811533,9,1.43,,,,985592,3294,534
13,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649297.801992,510542000000000,510542000000000,510542718000000,510542359000000,718.0,1877.724,1877.724,510542.718,510542.718,,508664.6205,True,14,0,0,0,False,0,1007,1130,1877724,1877725,1877724,0,-0.064484025,373164,538941,11.13297,2.765815,-1.461431,-168.483,29.82422,-2.578125,977.3047,0.7025,-0.6025,-20.72375,10,-10,-60,47.77778,True,287,3,37.248903,-80.4181125,8,1.57,,,,986220,3296,534
14,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649298.731275,510542937000000,510542937000000,510543640000000,510543288500000,703.0,1878.665,1878.665,510543.64,510543.656,,508664.6205,True,15,0,0,0,False,0,1007,1131,1878665,1878666,1878665,0.022981934,-0.046013066,373096,539364,11.13297,4.421982,-1.929648,-178.2233,-3.867188,6.699219,968.0273,-0.485,-5.665,-22.53625,3,-10,-60,47.77778,True,140,3,37.24890267,-80.418112,9,1.29,,,,986723,3298,535
15,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649299.5854158,510543781000000,510543781000000,510544468000000,510544124500000,687.0,1879.502,1879.502,510544.468,510544.468,,508664.6215,True,16,0,0,0,False,0,1007,1132,1879502,1879503,1879502,0,-0.021503891,373049,539517,11.13297,4.86269,-2.430762,-178.6408,2.96875,15,978.2813,0.2025,3.335,-1.28625,0,-9,-59,48.88889,True,46,3,37.248902,-80.418111,9,1.29,,,,987202,3300,536
16,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649300.5360181,510544734000000,510544734000000,510545484000000,510545109000000,750.0,1880.459,1880.459,510545.484,510545.484,,508664.6225,True,17,0,0,0,False,0,1007,1133,1880459,1880461,1880459,0,0,373049,539518,11.13297,4.730108,-2.472796,-178.0673,1.015625,1.328125,979.2578,-0.11,-0.915,0.65125,2,-9,-57,47.77778,True,126,3,37.2489,-80.41810683,9,1.29,,,,987807,3302,536
17,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649301.3123107,510545515000000,510545515000000,510546203000000,510545859000000,688.0,1881.239,1881.239,510546.203,510546.203,,508664.6215,True,18,0,0,0,False,0,1007,1134,1881239,1881240,1881239,0,0,373047,539522,11.13297,5.156689,-4.132502,-177.3427,1.992188,-6.484375,980.2344,0.4525,2.3975,-0.09875,-2,-12,-59,47.77778,True,64,3,37.24890033,-80.41810767,10,1.14,,,,988224,3304,536
18,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649302.2026765,510546406000000,510546406000000,510547234000000,510546820000000,828.0,1882.141,1882.141,510547.234,510547.234,,508664.6225,True,19,0,0,0,False,0,1007,1135,1882141,1882142,1882141,0,-0.08703556,373047,539565,11.13297,5.88046,-6.075393,176.4848,86.95313,-13.32031,939.707,0.015,7.1475,-26.22375,-3,-12,-58,47.77778,True,87,3,37.24890133,-80.418109,10,1.24,,,,988765,3306,536
19,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649303.0853448,510547281000000,510547281000000,510548046000000,510547663500000,765.0,1883.029,1883.029,510548.046,510548.046,,508664.62275,True,20,0,0,0,False,0,1007,1136,1883029,1883030,1883029,-0.155873772,-0.155919922,373221,540277,11.13297,14.58617,-12.55357,177.3557,-29.74609,19.88281,1178.965,2.5775,-0.4775,-12.72375,-10,-35,-59,47.77778,True,61,3,37.24890183,-80.41811017,10,1.24,,,,989291,3307,536
20,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649303.893552,510548093000000,510548093000000,510548750000000,510548421500000,657.0,1883.82,1883.82,510548.75,510548.75,,508664.6225,True,21,0,0,0,False,0,1007,1137,1883820,1883821,1883820,-0.183827398,-0.20702714,374057,541222,11.13297,11.01498,-11.19005,179.3688,7.851563,-47.01172,1005.625,-4.0475,0.46,3.08875,-12,-20,-51,47.77778,True,143,3,37.24890183,-80.41811017,10,1.14,,,,989642,3308,537
21,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649304.6842306,510548890000000,510548890000000,510549531000000,510549210500000,641.0,1884.598,1884.598,510549.531,510549.531,,508664.6215,True,22,0,0,0,False,0,1007,1138,1884598,1884599,1884598,-0.193452075,-0.193507363,375038,542241,11.13297,16.50932,-14.27708,-177.4834,-86.38672,-30.89844,865,11.89,-12.6025,2.08875,-9,-29,-45,47.77778,True,35,3,37.24889967,-80.418103,10,1.43,,,,990018,3310,538
22,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649305.8008163,510550000000000,510550000000000,510550703000000,510550351500000,703.0,1885.725,1885.725,510550.703,510550.718,,508664.6225,True,23,0,0,0,False,0,1007,1139,1885725,1885726,1885725,-0.210820688,-0.189526176,376514,543735,11.13297,9.795371,-9.23471,-157.6342,-3.867188,-9.902344,1208.75,3.265,3.0225,-0.66125,-2,-23,-42,47.77778,True,326,3,37.24889783,-80.418099,10,1.43,,,,990652,3312,538
23,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649306.7492006,510550953000000,510550953000000,510551640000000,510551296500000,687.0,1886.687,1886.687,510551.64,510551.64,,508664.6215,True,24,0,0,0,False,0,1007,1140,1886687,1886688,1886687,-0.138952801,-0.138931417,377751,545004,11.13297,6.115737,-3.755929,-145.2185,-58.55469,-7.460938,1024.18,3.14,4.1475,-2.16125,1,-19,-43,47.77778,True,161,3,37.2488975,-80.41809333,9,1.43,,,,991157,3314,539
24,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649307.7417824,510551937000000,510551937000000,510552656000000,510552296500000,719.0,1887.674,1887.674,510552.656,510552.656,,508664.6225,True,25,0,0,0,False,0,1007,1141,1887674,1887675,1887674,-0.021494675,-0.021494675,378265,545568,11.13693,5.254725,-7.991843,-134.784,-39.02344,-4.042969,1000.254,-0.985,-4.1025,-0.84875,0,-24,-46,47.77778,True,188,3,37.24890583,-80.4180945,10,1.14,,,,991664,3316,540
25,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649308.7199845,510552921000000,510552921000000,510553578000000,510553249500000,657.0,1888.641,1888.641,510553.578,510553.578,,508664.6225,True,25,0,0,0,False,0,1007,1142,1888641,1888642,1888641,0,-0.021494675,378347,545674,11.13693,3.599145,-6.126534,-127.5353,-17.05078,-5.996094,996.3477,-0.4225,-0.54,-5.28625,3,-25,-43,47.77778,True,169,3,37.24890733,-80.41809133,11,1.14,,,,992186,3318,541
26,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649309.4168086,510553625000000,510553625000000,510554296000000,510553960500000,671.0,1889.35,1889.35,510554.296,510554.296,,508664.6205,True,25,0,0,0,False,0,1007,1143,1889350,1889351,1889350,0,-0.044117497,378347,545866,11.13693,4.073429,-7.650715,-122.4659,7.363281,-0.625,988.0469,-0.1725,0.335,-14.84875,2,-33,-46,47.77778,True,77,3,37.24890683,-80.41809133,10,1.21,,,,992521,3320,542
27,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649310.300952,510554500000000,510554500000000,510555218000000,510554859000000,718.0,1890.217,1890.217,510555.218,510555.218,,508664.6205,True,25,0,0,0,False,0,1007,1144,1890217,1890219,1890217,0,-0.04298935,378347,546180,11.13693,3.093522,-8.088841,-114.741,15.17578,-6.484375,980.7227,0.8275,-0.4775,-13.66125,-1,-38,-45,47.77778,True,98,3,37.2489055,-80.41809083,10,1.21,,,,993027,3322,542
28,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649311.115984,510555312000000,510555312000000,510555984000000,510555648000000,672.0,1891.052,1891.052,510555.984,510555.984,,508664.6205,True,25,0,0,0,False,0,1007,1145,1891052,1891053,1891052,0,-0.021904604,378347,546373,11.13693,2.07543,-6.246027,-109.4801,2.480469,-8.4375,981.6992,0.2025,-0.04,-6.16125,1,-38,-44,48.33333,True,54,3,37.24890383,-80.41808967,10,1.21,,,,993502,3323,542
29,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649311.8702555,510556078000000,510556078000000,510556765000000,510556421500000,687.0,1891.813,1891.813,510556.765,510556.765,,508664.6205,True,25,0,0,0,False,0,1007,1146,1891813,1891814,1891813,0,0,378347,546403,11.13693,0.771062,-4.987235,-102.7148,3.457031,-6.484375,983.1641,-0.6725,-1.165,-0.03625,-1,-37,-46,47.77778,True,134,3,37.24890383,-80.41808967,10,1.21,,,,993830,3324,543
30,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649312.6798365,510556875000000,510556875000000,510557578000000,510557226500000,703.0,1892.612,1892.612,510557.578,510557.578,,508664.6205,True,25,0,0,0,False,0,1007,1147,1892612,1892613,1892612,0,0,378347,546403,11.13693,0.30278,-3.830422,-98.36035,5.410156,-5.507813,982.6758,-0.36,1.71,0.21375,-2,-38,-45,48.33333,True,57,3,37.24890083,-80.41808867,10,1.21,,,,994206,3326,544
31,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649313.7836392,510557984000000,510557984000000,510558703000000,510558343500000,719.0,1893.724,1893.724,510558.703,510558.703,,508664.62,True,25,0,0,0,False,0,1007,1148,1893724,1893725,1893724,0,-0.069551337,378347,546437,11.13693,-0.461006,-3.512381,-103.2537,10.78125,-21.62109,969.4922,0.265,-2.7275,-25.22375,1,-42,-47,47.77778,True,310,3,37.24889767,-80.41808733,10,1.21,,,,994840,3328,544
32,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649314.7134485,510558921000000,510558921000000,510559625000000,510559273000000,704.0,1894.639,1894.639,510559.625,510559.625,,508664.62,True,25,0,0,0,False,0,1007,1149,1894639,1894640,1894639,-0.128912802,-0.150098201,378526,547160,11.13693,2.160583,-3.701867,-105.2453,4.921875,73.10547,903.0859,-6.86,-1.8525,-4.53625,7,-55,-47,48.33333,True,114,3,37.24889617,-80.41808533,10,1.21,,,,995345,3330,545
33,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649315.8299088,510560031000000,510560031000000,510560750000000,510560390500000,719.0,1895.754,1895.754,510560.75,510560.75,,508664.6205,True,25,0,0,0,False,0,1007,1150,1895754,1895755,1895754,-0.190539542,-0.190432362,379784,548524,11.13693,1.952865,-0.074169,-105.6758,-29.74609,-43.10547,1121.836,12.64,-1.415,-3.97375,12,-52,-48,47.77778,True,300,3,37.24889717,-80.4180895,10,1.21,,,,995993,3332,545
34,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649316.759457,510560968000000,510560968000000,510561671000000,510561319500000,703.0,1896.689,1896.689,510561.671,510561.671,,508664.6225,True,25,0,0,0,False,0,1007,1151,1896689,1896690,1896689,-0.20683741,-0.207058796,380969,549760,11.13693,4.766793,-1.580094,-103.1937,-4.355469,168.8086,1221.934,-17.735,-1.915,4.83875,11,-64,-48,47.77778,True,122,3,37.24889983,-80.41809667,10,1.21,,,,996512,3334,546
35,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649317.724945,510561921000000,510561921000000,510562578000000,510562249500000,657.0,1897.646,1897.646,510562.578,510562.578,,508664.6225,True,25,0,0,0,False,0,1007,1152,1897646,1897647,1897646,-0.150462725,-0.150462725,382193,551027,11.13693,1.385602,3.060301,-105.3514,-68.80859,13.04688,819.5898,-13.235,-2.1025,-4.34875,13,-48,-50,47.77778,True,157,3,37.24889867,-80.41809867,10,1.31,,,,997019,3336,547
36,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649318.5582335,510562765000000,510562765000000,510563609000000,510563187000000,844.0,1898.494,1898.494,510563.609,510563.609,,508664.6225,True,25,0,0,0,False,0,1007,1153,1898494,1898495,1898494,-0.02218887,-0.044384285,382682,551523,11.1331,0.265885,1.69023,-104.099,-29.74609,-0.625,1017.832,-0.36,4.1475,1.27625,13,-50,-53,47.77778,True,66,3,37.24889733,-80.4180985,10,1.31,,,,997491,3338,548
37,True,,speed-medium_surface-smooth_kitchen_floor_latency-wifi_baseline_route-square0p5x3_attack-none_trial-4,square0p5x3,smooth_kitchen_floor,smooth,medium,wifi_baseline,4,none,0.5,3,smooth,0.076,-0.076,1.59,,-0.2,-0.2,1784649319.4478304,510563656000000,510563656000000,510564328000000,510563992000000,672.0,1899.368,1899.368,510564.328,510564.328,,508664.6225,True,25,0,0,0,False,0,1007,1154,1899368,1899369,1899368,0,-0.021500818,382736,551578,11.1331,-0.156515,-0.195249,-104.5816,1.992188,-1.601563,985.6055,-1.1725,-1.665,0.02625,14,-53,-52,49.44444,True,81,3,37.24889433,-80.41809883,10,1.31,,,,998005,3340,548
