sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
113,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784561998.4409108,423242640000000,423242640000000,423243359000000,423242999500000,719.0,3227.993,3227.993,423243.359,423243.359,,420015.0215,True,25,0,0,0,False,0,1007,1651,3227993,3227994,3227993,-0.089414782,-0.156475869,441751,709713,11.32085,7.658705,-4.842354,167.1397,93.83789,-23.03711,933.2324,-3.285,-4.73625,-11.27625,-1,-12,-54,51.66667,True,83,3,37.24857367,-80.41750167,12,0.8,,,,1957735,5556,1452
114,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784561999.6784596,423243875000000,423243875000000,423244609000000,423244242000000,734.0,3229.228,3229.228,423244.609,423244.609,,420015.0205,True,25,0,0,0,False,0,1007,1652,3229228,3229229,3229228,-0.185099462,-0.185099462,443160,711345,11.31714,8.893121,-3.553142,168.1198,-62.41211,35.55664,1139.775,8.215,-2.04875,2.66125,1,-16,-51,52.22222,True,358,3,37.24857283,-80.41750167,12,0.8,,,,1958519,5558,1452
115,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562000.6954224,423244890000000,423244890000000,423245609000000,423245249500000,719.0,3230.218,3230.218,423245.609,423245.609,,420015.0215,True,25,0,0,0,False,0,1007,1653,3230218,3230219,3230218,-0.21494675,-0.21494675,444416,712654,11.31714,10.29013,1.201644,170.4386,-141.5137,-8.876953,1007.451,6.6525,-13.73625,-8.90125,8,-18,-51,51.66667,True,189,3,37.24857083,-80.41750133,12,0.76,,,,1959099,5560,1453
116,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562001.6694522,423245875000000,423245875000000,423246640000000,423246257500000,765.0,3231.222,3231.222,423246.64,423246.64,,420015.0215,True,25,0,0,0,False,0,1007,1654,3231222,3231224,3231222,-0.160237194,-0.160408022,445712,713971,11.31714,5.336028,0.902744,170.7135,-148.3496,-143.6426,656.377,3.715,13.38875,0.97375,3,-10,-51,51.66667,True,202,3,37.24856767,-80.417502,12,0.76,,,,1959679,5562,1454
117,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562002.7460973,423246953000000,423246953000000,423247656000000,423247304500000,703.0,3232.275,3232.275,423247.656,423247.656,,420015.0215,True,25,0,0,0,False,0,1007,1655,3232275,3232277,3232275,0,-0.043087837,446236,714543,11.31714,7.304949,-3.636078,170.7902,28.89648,-41.5918,906.8652,-0.535,-5.11125,-14.58875,3,-13,-47,51.66667,True,251,3,37.24856483,-80.4175025,12,0.88,,,,1960259,5564,1455
118,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562003.6157303,423247812000000,423247812000000,423248468000000,423248140000000,656.0,3233.14,3233.14,423248.468,423248.468,,420015.0205,True,25,0,0,0,False,0,1007,1656,3233140,3233142,3233140,0,-0.021494675,446236,714733,11.31714,9.825593,-7.907443,172.1828,98.23242,-143.6426,897.0996,1.09,2.70125,-11.15125,1,-21,-47,52.22222,True,68,3,37.2485625,-80.41750367,12,0.76,,,,1960710,5566,1456
119,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562004.564602,423248765000000,423248765000000,423249500000000,423249132500000,735.0,3234.125,3234.125,423249.5,423249.5,,420015.0205,True,25,0,0,0,False,0,1007,1657,3234125,3234126,3234125,0.023116105,-0.069337661,446188,715116,11.31714,14.44593,-5.96254,166.7017,-15.53711,16.02539,972.2949,0.84,-1.42375,-25.83875,-1,-24,-45,51.66667,True,187,3,37.2485605,-80.41750583,12,0.76,,,,1961290,5568,1457
120,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562005.3563743,423249562000000,423249562000000,423250312000000,423249937000000,750.0,3234.888,3234.888,423250.312,423250.312,,420015.0205,True,25,0,0,0,False,0,1007,1658,3234888,3234889,3234888,0.021494675,-0.064668793,445988,715470,11.31714,21.71544,-3.786399,164.6848,-36.5332,344.1504,938.6035,6.9025,7.95125,-32.15125,-1,-33,-48,52.22222,True,44,3,37.24855917,-80.41750733,12,0.88,,,,1961692,5570,1458
121,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562006.735294,423250937000000,423250937000000,423251656000000,423251296500000,719.0,3236.29,3236.29,423251.656,423251.656,,420015.014,True,25,0,0,0,False,0,1007,1659,3236290,3236291,3236290,0,0,445795,715690,11.31714,15.71849,-10.639,-168.3808,-0.888672,2.841797,981.5723,0.5275,1.07625,-0.27625,-1,-35,-51,51.66667,True,424,3,37.2485595,-80.41750833,12,0.88,,,,1962577,5572,1458
122,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562007.6560955,423251859000000,423251859000000,423252578000000,423252218500000,719.0,3237.199,3237.199,423252.578,423252.578,,420015.0195,True,25,0,0,0,False,0,1007,1660,3237199,3237200,3237199,0,0,445795,715690,11.31714,11.64214,-11.25337,-149.5389,-1.376953,2.841797,980.5957,0.09,1.45125,-0.15125,0,-37,-49,51.66667,True,109,3,37.24855967,-80.417509,12,0.76,,,,1963028,5574,1459
123,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562008.7829702,423252984000000,423252984000000,423253687000000,423253335500000,703.0,3238.321,3238.321,423253.687,423253.687,,420015.0145,True,25,0,0,0,False,0,1007,1661,3238321,3238323,3238321,-0.064484025,-0.12896805,445813,715776,11.31714,5.377292,-15.46721,-133.9969,189.0527,-63.56445,863.4082,-4.91,-2.36125,-34.27625,0,-41,-51,52.22222,True,322,3,37.24856,-80.4175095,12,0.88,,,,1963608,5576,1460
124,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562009.6643076,423253859000000,423253859000000,423254625000000,423254242000000,766.0,3239.207,3239.207,423254.625,423254.625,,420015.0195,True,25,0,0,0,False,0,1007,1662,3239207,3239209,3239207,-0.150462725,-0.1719574,446568,716779,11.30518,7.020417,-10.31022,-124.84,50.86914,59.9707,600.2246,6.1525,1.32625,-1.77625,3,-49,-49,51.66667,True,86,3,37.24855983,-80.41750967,12,0.76,,,,1964059,5578,1461
125,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562010.6780758,423254875000000,423254875000000,423255546000000,423255210500000,671.0,3240.203,3240.203,423255.546,423255.546,,420015.0195,True,25,0,0,0,False,0,1007,1663,3240203,3240204,3240203,-0.193452075,-0.21494675,447748,718096,11.30518,4.064147,-6.597432,-114.7861,-48.74023,137.6074,1184.697,-6.91,-5.73625,-6.90125,6,-58,-51,52.22222,True,193,3,37.24855917,-80.41751133,12,0.88,,,,1964637,5580,1462
126,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562011.753245,423255953000000,423255953000000,423256671000000,423256312000000,718.0,3241.305,3241.305,423256.671,423256.671,,420015.0145,True,25,0,0,0,False,0,1007,1664,3241305,3241306,3241305,-0.207853342,-0.207853342,449165,719600,11.30518,-0.645099,-0.591407,-105.0451,-6.259766,-83.0957,868.291,-5.0975,-1.36125,-3.21375,6,-43,-51,52.22222,True,299,3,37.2485585,-80.41751417,12,0.88,,,,1965217,5582,1463
127,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562012.6460638,423256843000000,423256843000000,423257593000000,423257218000000,750.0,3242.18,3242.18,423257.593,423257.593,,420015.0195,True,25,0,0,0,False,0,1007,1665,3242180,3242181,3242180,-0.1719574,-0.1719574,450334,720793,11.30518,0.444909,-0.340076,-106.4587,-33.11523,-65.0293,941.5332,12.465,9.38875,-7.90125,6,-46,-48,52.22222,True,75,3,37.2485575,-80.41751617,12,0.76,,,,1965668,5584,1464
128,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562013.6388059,423257843000000,423257843000000,423258515000000,423258179000000,672.0,3243.175,3243.175,423258.515,423258.515,,420015.0145,True,25,0,0,0,False,0,1007,1666,3243175,3243176,3243175,-0.021494675,-0.04298935,450844,721357,11.30518,-0.546459,0.748201,-104.9733,-66.31836,-10.83008,958.623,-1.035,-0.11125,-5.77625,9,-42,-48,51.66667,True,193,3,37.24855683,-80.417518,12,0.76,,,,1966248,5586,1465
129,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562014.627614,423258828000000,423258828000000,423259531000000,423259179500000,703.0,3244.164,3244.164,423259.531,423259.531,,420015.0145,True,25,0,0,0,False,0,1007,1667,3244164,3244165,3244164,0,-0.021531586,450846,721369,11.30518,-0.515435,-0.977799,-104.3753,24.50195,-15.71289,984.502,-0.535,-0.79875,-2.52625,10,-45,-45,51.66667,True,187,3,37.24855683,-80.41751917,12,0.76,,,,1966828,5588,1466
130,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562015.620935,423259828000000,423259828000000,423260562000000,423260195000000,734.0,3245.171,3245.171,423260.562,423260.562,,420015.0145,True,25,0,0,0,False,0,1007,1668,3245171,3245172,3245171,0,-0.069412298,450846,721657,11.30518,-0.293433,-1.571427,-110.0032,23.03711,-7.412109,961.5527,0.7775,4.95125,-19.27625,13,-47,-47,51.66667,True,206,3,37.24855683,-80.41752017,12,0.76,,,,1967408,5590,1467
131,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562016.636074,423260843000000,423260843000000,423261578000000,423261210500000,735.0,3246.16,3246.16,423261.578,423261.578,,420015.0145,True,25,0,0,0,False,0,1007,1669,3246160,3246162,3246160,0.021494675,-0.064484025,450809,722055,11.30518,-2.667998,-1.841629,-118.0723,66.49414,-35.24414,948.3691,-1.2225,2.95125,-30.52625,24,-46,-49,51.66667,True,189,3,37.248557,-80.41752117,12,0.76,,,,1967988,5592,1468
132,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562017.6250935,423261828000000,423261828000000,423262484000000,423262156000000,656.0,3247.175,3247.175,423262.484,423262.484,,420015.0145,True,25,0,0,0,False,0,1007,1670,3247175,3247176,3247175,0.023130319,-0.046260638,450540,722444,11.30518,-0.808424,-0.63551,-128.9734,5.947266,-3.017578,1022.588,-0.035,-2.04875,-20.40125,32,-43,-46,52.22222,True,213,3,37.24855733,-80.41752117,12,0.76,,,,1968568,5594,1469
133,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562018.6293893,423262828000000,423262828000000,423263531000000,423263179500000,703.0,3248.181,3248.181,423263.531,423263.531,,420015.0145,True,25,0,0,0,False,0,1007,1671,3248181,3248183,3248181,-0.022985445,0,450446,722533,11.30518,-0.380723,-0.578681,-128.3428,5.458984,-1.552734,974.248,0.09,0.07625,-0.02625,30,-40,-48,51.66667,True,206,3,37.24855717,-80.4175205,12,0.88,,,,1969146,5596,1470
134,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562019.638169,423263843000000,423263843000000,423264562000000,423264202500000,719.0,3249.162,3249.162,423264.562,423264.562,,420015.01550000004,True,25,0,0,0,False,0,1007,1672,3249162,3249164,3249162,0,0,450445,722533,11.30518,-0.649193,-0.119226,-128.6401,-2.841797,-17.17773,978.6426,0.215,1.13875,-0.15125,30,-42,-49,52.22222,True,180,3,37.24855717,-80.41751967,12,0.88,,,,1969724,5598,1471
135,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562020.6402378,423264843000000,423264843000000,423265578000000,423265210500000,735.0,3250.179,3250.179,423265.578,423265.578,,420015.01550000004,True,25,0,0,0,False,0,1007,1673,3250179,3250180,3250179,0,0,450445,722533,11.35714,-0.543523,0.274458,-128.8725,-11.14258,-5.458984,984.9902,-0.16,0.95125,-0.77625,33,-42,-47,51.66667,True,199,3,37.2485575,-80.41751917,12,0.88,,,,1970302,5600,1472
136,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562021.642137,423265843000000,423265843000000,423266609000000,423266226000000,766.0,3251.175,3251.175,423266.609,423266.609,,420015.01550000004,True,25,0,0,0,False,0,1007,1674,3251175,3251177,3251175,0,-0.043007782,450442,722539,11.35714,-2.69489,-2.438302,-130.5565,84.07227,-77.72461,958.623,0.215,-1.23625,-11.90125,34,-43,-44,51.66667,True,195,3,37.248558,-80.41751817,12,0.88,,,,1970882,5602,1473
137,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562022.6332781,423266828000000,423266828000000,423267531000000,423267179500000,703.0,3252.163,3252.163,423267.531,423267.531,,420015.0165,True,25,0,0,0,False,0,1007,1675,3252163,3252164,3252163,-0.12896805,-0.1719574,450667,723410,11.35714,-4.772347,-3.603242,-137.8198,71.86523,-21.57227,843.877,0.9025,-1.61125,-23.77625,36,-31,-51,51.66667,True,187,3,37.2485585,-80.41751733,12,0.76,,,,1971462,5604,1474
138,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562023.6306767,423267828000000,423267828000000,423268484000000,423268156000000,656.0,3253.157,3253.157,423268.484,423268.484,,420015.0165,True,25,0,0,0,False,0,1007,1676,3253157,3253158,3253157,-0.193452075,-0.21494675,451767,724699,11.35714,0.580787,-0.588473,-137.2548,-72.66602,41.9043,986.9434,2.0275,10.45125,-6.58875,42,-40,-47,51.66667,True,193,3,37.24855983,-80.41751717,12,0.88,,,,1972042,5606,1475
139,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562024.6206813,423268828000000,423268828000000,423269578000000,423269203000000,750.0,3254.149,3254.149,423269.578,423269.578,,420015.0195,True,25,0,0,0,False,0,1007,1677,3254149,3254150,3254149,-0.172055718,-0.193728831,453008,726023,11.35714,-3.0536,0.801783,-140.4572,-53.62305,-95.79102,876.5918,8.1525,-6.48625,-10.96375,38,-31,-50,51.66667,True,192,3,37.24856133,-80.41751633,12,0.76,,,,1972622,5608,1476
140,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562025.6011624,423269796000000,423269796000000,423270484000000,423270140000000,688.0,3255.139,3255.139,423270.484,423270.484,,420015.0165,True,25,0,0,0,False,0,1007,1678,3255139,3255140,3255139,-0.168845813,-0.168798458,454280,727335,11.35714,-1.563421,2.398274,-142.3259,-20.41992,-24.50195,769.6582,-9.7225,0.57625,-0.46375,36,-24,-46,51.66667,True,191,3,37.24856317,-80.4175155,12,0.76,,,,1973202,5610,1477
141,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562026.5461693,423270750000000,423270750000000,423271421000000,423271085500000,671.0,3256.082,3256.082,423271.421,423271.421,,420015.01550000004,True,25,0,0,0,False,0,1007,1679,3256082,3256083,3256082,0,-0.04298935,454795,727899,11.35714,-0.48075,1.428944,-143.9316,-48.25195,-7.900391,974.248,-0.3475,0.38875,-3.27625,39,-28,-45,51.66667,True,147,3,37.24856483,-80.41751533,12,0.76,,,,1973784,5612,1478
142,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562027.8403575,423272046000000,423272046000000,423272734000000,423272390000000,688.0,3257.389,3257.389,423272.734,423272.734,,420015.0145,True,25,0,0,0,False,0,1007,1680,3257389,3257391,3257389,0,-0.060833986,454794,727984,11.35714,0.666937,-1.831754,-149.234,6.923828,-4.482422,995.2441,-1.3475,-3.54875,-15.77625,38,-30,-46,51.66667,True,505,3,37.24856633,-80.4175155,12,0.76,,,,1974545,5614,1478
143,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562028.7514327,423272953000000,423272953000000,423273671000000,423273312000000,718.0,3258.278,3258.278,423273.671,423273.671,,420015.01550000004,True,25,0,0,0,False,0,1007,1681,3258278,3258279,3258278,0.043007782,-0.043087837,454756,728254,11.35714,1.948249,-1.271214,-158.5715,-20.41992,-7.900391,986.9434,-1.035,1.07625,-34.96375,38,-24,-46,51.66667,True,139,3,37.248567,-80.41751517,12,0.76,,,,1974944,5616,1479
144,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562029.6070843,423273812000000,423273812000000,423274484000000,423274148000000,672.0,3259.157,3259.157,423274.484,423274.484,,420015.01550000004,True,25,0,0,0,False,0,1007,1682,3259157,3259158,3259157,0.046474973,-0.046474973,454498,728652,11.35714,3.936573,0.824831,-171.4592,-30.67383,45.32227,1049.932,-2.41,-3.79875,-25.40125,28,-10,-46,51.66667,True,81,3,37.2485675,-80.41751517,12,0.76,,,,1975395,5618,1480
145,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562030.6176598,423274812000000,423274812000000,423275515000000,423275163500000,703.0,3260.152,3260.152,423275.515,423275.515,,420015.0145,True,25,0,0,0,False,0,1007,1683,3260152,3260154,3260152,-0.021497746,0,454416,728803,11.36097,1.314634,0.286303,-171.439,-7.236328,-3.017578,988.4082,-1.0975,-2.79875,1.53625,25,-5,-48,51.66667,True,196,3,37.2485675,-80.41751483,12,0.76,,,,1975975,5620,1481
146,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562031.6089804,423275812000000,423275812000000,423276531000000,423276171500000,719.0,3261.176,3261.176,423276.531,423276.531,,420015.0145,True,25,0,0,0,False,0,1007,1684,3261176,3261177,3261176,0,0,454416,728803,11.36097,0.284355,-0.483311,-171.315,10.83008,8.212891,977.1777,-0.5975,-0.86125,0.22375,25,-4,-49,51.66667,True,224,3,37.24856767,-80.417514,12,0.76,,,,1976555,5622,1482
147,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562032.64649,423276843000000,423276843000000,423277562000000,423277202500000,719.0,3262.172,3262.172,423277.562,423277.562,,420015.0145,True,25,0,0,0,False,0,1007,1685,3262172,3262173,3262172,0,0,454416,728803,11.36097,0.580218,-0.456941,-170.2674,6.435547,4.794922,981.5723,-0.0975,0.57625,0.09875,25,-5,-47,51.66667,True,194,3,37.24856783,-80.41751333,12,0.76,,,,1977135,5624,1483
148,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562033.634378,423277828000000,423277828000000,423278593000000,423278210500000,765.0,3263.181,3263.181,423278.593,423278.593,,420015.01550000004,True,25,0,0,0,False,0,1007,1686,3263181,3263182,3263181,0,0,454416,728803,11.36097,0.620213,-0.592974,-169.9554,5.458984,4.306641,982.5488,-0.7225,-1.17375,-0.27625,24,-6,-48,51.11111,True,207,3,37.24856783,-80.41751267,12,0.76,,,,1977715,5626,1484
149,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562034.6359491,423278843000000,423278843000000,423279593000000,423279218000000,750.0,3264.175,3264.175,423279.593,423279.609,,420015.01550000004,True,25,0,0,0,False,0,1007,1687,3264175,3264176,3264175,0,0,454416,728803,11.36097,0.530295,-0.38201,-169.8277,5.458984,4.794922,978.6426,-0.3475,-2.23625,-0.21375,24,-5,-49,51.66667,True,193,3,37.24856783,-80.417512,12,0.76,,,,1978295,5628,1485
150,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-1,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,1,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562035.6397333,423279843000000,423279843000000,423280515000000,423280179000000,672.0,3265.19,3265.19,423280.515,423280.515,,420015.01550000004,True,25,0,0,0,False,0,1007,1688,3265190,3265191,3265190,0,0,454416,728803,11.36097,0.567206,-0.626015,-169.2476,4.970703,3.330078,982.0605,-0.3475,-1.86125,-0.40125,25,-5,-49,51.66667,True,214,3,37.24856783,-80.417511,12,0.76,,,,1978875,5630,1486
