sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
22,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561062.6153164,422306812000000,422306812000000,422307468000000,422307140000000,656.0,2292.143,2292.143,422307.468,422307.468,,420015.013,True,23,0,0,0,False,0,1007,982,2292143,2292144,2292143,-0.12896805,-0.12896805,256713,408936,11.40114,-2.16872,-3.175352,-142.8238,126.0645,-78.21289,1033.33,4.34,-4.73625,-6.21375,35,-25,-48,52.77778,True,172,3,37.24857333,-80.41750483,12,0.69,,,,1390822,3684,924
23,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561063.5601115,422307765000000,422307765000000,422308437000000,422308101000000,672.0,2293.084,2293.084,422308.437,422308.437,,420015.01300000004,True,24,0,0,0,False,0,1007,983,2293084,2293085,2293084,-0.128931213,-0.12874734,257591,409858,11.40114,-1.058682,-0.89585,-146.5573,41.10352,47.76367,740.3613,-3.4725,4.20125,-8.46375,32,-20,-49,52.77778,True,142,3,37.24857533,-80.41750433,12,0.69,,,,1391385,3686,925
24,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561064.7510264,422308953000000,422308953000000,422309656000000,422309304500000,703.0,2294.279,2294.279,422309.656,422309.656,,420015.01300000004,True,25,0,0,0,False,0,1007,984,2294279,2294280,2294279,-0.063326063,-0.063299422,258657,410955,11.40497,-1.294327,1.298695,-148.3116,-58.50586,-32.31445,1012.822,1.7775,4.63875,0.16125,38,-19,-46,52.77778,True,388,3,37.248574,-80.4175045,12,0.69,,,,1392077,3688,925
25,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561065.6017628,422309796000000,422309796000000,422310484000000,422310140000000,688.0,2295.128,2295.128,422310.484,422310.484,,420015.013,True,25,0,0,0,False,0,1007,985,2295128,2295129,2295128,0,0,258666,410993,11.40497,-0.742263,-0.815068,-148.1619,31.33789,-14.24805,969.3652,0.0275,1.70125,-1.65125,36,-23,-48,52.77778,True,52,3,37.248573,-80.41750367,12,0.69,,,,1392511,3690,926
26,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561066.3547251,422310562000000,422310562000000,422311218000000,422310890000000,656.0,2295.871,2295.871,422311.218,422311.218,,420015.0145,True,25,0,0,0,False,0,1007,986,2295871,2295872,2295871,0,-0.064530118,258666,411128,11.40497,-0.912642,0.047776,-151.3978,-7.236328,-49.89258,982.0605,1.09,-1.04875,-18.33875,35,-19,-49,52.77778,True,36,3,37.24857317,-80.41750317,12,0.69,,,,1392891,3692,927
27,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561067.6491766,422311843000000,422311843000000,422312531000000,422312187000000,688.0,2297.199,2297.199,422312.531,422312.531,,420015.013,True,25,0,0,0,False,0,1007,987,2297199,2297200,2297199,0.023073566,-0.069231315,258645,411711,11.40497,-2.391285,-1.325919,-163.6527,23.03711,-20.5957,953.252,-0.7225,-2.17375,-31.21375,31,-10,-49,53.33333,True,342,3,37.24857317,-80.41750267,12,0.69,,,,1393766,3694,927
28,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561068.665389,422312859000000,422312859000000,422313531000000,422313195000000,672.0,2298.205,2298.205,422313.531,422313.531,,420015.012,True,25,0,0,0,False,0,1007,988,2298205,2298206,2298205,0.04298935,-0.04298935,258279,412113,11.40497,1.615457,-0.165091,-177.1915,55.75195,10.16602,1055.791,0.09,-2.11125,-23.77625,19,-4,-50,52.77778,True,201,3,37.24857283,-80.4175025,12,0.69,,,,1394329,3696,928
29,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561069.6688042,422313875000000,422313875000000,422314546000000,422314210500000,671.0,2299.195,2299.195,422314.546,422314.546,,420015.013,True,25,0,0,0,False,0,1007,989,2299195,2299196,2299195,0,-0.021537751,258153,412274,11.40497,3.186606,-1.374017,-179.0904,25.47852,50.20508,962.041,-0.285,0.51375,-4.71375,11,-5,-46,52.77778,True,184,3,37.248574,-80.4175015,12,0.69,,,,1394894,3698,929
30,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561070.6521456,422314859000000,422314859000000,422315718000000,422315288500000,859.0,2300.376,2300.376,422315.718,422315.718,,420015.012,True,25,0,0,0,False,0,1007,990,2300376,2300377,2300376,0,0,258154,412274,11.40497,1.620494,-0.577879,-175.6062,8.876953,-10.3418,994.7559,-1.035,-0.67375,-0.15125,12,-5,-51,52.77778,True,375,3,37.24857333,-80.4175015,12,0.69,,,,1395492,3700,930
31,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561071.735641,422315937000000,422315937000000,422316750000000,422316343500000,813.0,2301.383,2301.383,422316.75,422316.75,,420015.012,True,25,0,0,0,False,0,1007,991,2301383,2301384,2301383,-0.066507761,-0.088351571,258184,412360,11.40497,3.495898,-1.480617,170.3013,58.68164,-33.7793,997.1973,0.5275,0.88875,-13.27625,12,-3,-53,52.77778,True,236,3,37.24856867,-80.41750283,12,0.69,,,,1395935,3702,931
32,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561072.7498908,422316953000000,422316953000000,422317718000000,422317335500000,765.0,2302.269,2302.269,422317.718,422317.718,,420015.012,True,25,0,0,0,False,0,1007,992,2302269,2302270,2302269,-0.12896805,-0.12896805,258836,413152,11.40497,1.641118,-1.995286,171.883,98.7207,-214.4434,508.916,8.4025,4.20125,-14.27625,8,-10,-49,52.77778,True,122,3,37.2485655,-80.41750433,12,0.71,,,,1396331,3704,933
33,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561073.6209118,422317828000000,422317828000000,422318578000000,422318203000000,750.0,2303.149,2303.149,422318.578,422318.578,,420015.0155,True,25,0,0,0,False,0,1007,993,2303149,2303150,2303149,-0.126990625,-0.148093233,259629,414012,11.40497,8.773155,-5.47767,179.8681,46.96289,17.00195,1016.24,3.7775,15.32625,-1.40125,14,-15,-49,52.77778,True,93,3,37.24856333,-80.41750483,12,0.82,,,,1396759,3706,934
34,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561074.588643,422318796000000,422318796000000,422319515000000,422319155500000,719.0,2304.113,2304.113,422319.515,422319.515,,420015.01700000005,True,25,0,0,0,False,0,1007,994,2304113,2304114,2304113,-0.128949629,-0.129004909,260494,414932,11.40497,5.725082,-5.967162,179.4408,102.627,-49.89258,1067.51,1.84,-8.73625,-1.02625,8,-10,-50,52.77778,True,162,3,37.24856217,-80.41750467,12,0.82,,,,1397316,3708,935
35,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561075.4837208,422319687000000,422319687000000,422320375000000,422320031000000,688.0,2305.046,2305.046,422320.375,422320.375,,420015.01700000005,True,25,0,0,0,False,0,1007,995,2305046,2305047,2305046,-0.154547186,-0.154706092,261349,415808,11.38885,3.901583,0.042946,-177.0777,-35.06836,22.86133,1157.354,-2.5975,11.38875,4.03625,6,-6,-51,52.77778,True,181,3,37.24855967,-80.4175045,12,0.74,,,,1397867,3710,936
36,True,,speed-low_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-3,square0p5x3,rough_permeable_concrete,rough,low,wifi_baseline,3,none,0.5,3,rough,0.064,-0.064,1.65,"2.1,2.1,2.1,2.1",-0.14,-0.14,1784561076.636562,422320843000000,422320843000000,422321484000000,422321163500000,641.0,2306.158,2306.158,422321.484,422321.484,,420015.0155,True,25,0,0,0,False,0,1007,996,2306158,2306159,2306158,-0.12896805,-0.128986477,262382,416859,11.38885,3.21978,0.599358,-174.9058,-139.5605,-168.0566,994.7559,4.0275,-8.79875,-4.08875,8,-11,-48,52.77778,True,301,3,37.2485575,-80.41750417,12,0.74,,,,1398559,3712,936
