sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
0,True,,1784153915.7103689,15166546000000,15166546000000,15167437000000,15166991500000,891.0,338.782,338.782,15167.437,15167.437,,14828.2095,False,1,0,0,0,False,0,1007,61,338782,338783,338782,0,0,14064,19817,11.81697,0.34877,-0.131406,-72.01738,6.103516,3.623047,978.584,-0.58375,0.5825,0.3475,-8,-24,-58,45.55556,True,168,3,37.24883533,-80.41801433,5,3.39,,,,109696,78,3
1,True,,1784153916.8912804,15167718000000,15167718000000,15168375000000,15168046500000,657.0,339.718,339.718,15168.375,15168.375,,14828.269,False,2,0,0,0,False,0,1007,62,339718,339719,339718,0,0,14064,19817,11.81697,0.364329,-0.323177,-71.79935,5.126953,5.087891,982.002,0.35375,0.8325,0.285,-8,-23,-59,45.55556,True,136,3,37.24883583,-80.41802517,6,3.24,,,,110224,80,3
2,True,,1784153917.6085548,15168437000000,15168437000000,15169093000000,15168765000000,656.0,340.428,340.428,15169.093,15169.093,,14828.3285,False,3,0,0,0,False,0,1007,63,340428,340430,340428,0,0,14064,19817,11.81697,0.306772,-0.634076,-71.5331,3.173828,7.041016,980.5371,-0.27125,-2.4175,0.035,-9,-24,-60,46.66667,True,69,3,37.24883283,-80.41801833,6,3.24,,,,110565,82,3
3,True,,1784153918.2905054,15169125000000,15169125000000,15169812000000,15169468500000,687.0,341.122,341.122,15169.812,15169.812,,14828.33275,False,4,0,0,0,False,0,1007,64,341122,341124,341122,0,0,14064,19817,11.81697,0.342872,-0.681618,-71.71847,1.708984,2.158203,981.5137,0.41625,0.77,-0.0275,-9,-24,-59,45.55556,True,763,3,37.24883283,-80.41801833,6,3.24,,,,110864,82,3
4,True,,1784153919.0570383,15169890000000,15169890000000,15170640000000,15170265000000,750.0,341.912,341.912,15170.64,15170.64,,14828.337,True,5,0,0,0,False,0,1007,65,341912,341913,341912,0,0,14064,19817,11.81697,0.453463,-0.548289,-71.93257,5.126953,5.087891,980.5371,-0.20875,0.3325,-0.1525,-8,-22,-59,45.55556,True,64,3,37.24883383,-80.41801517,6,3.24,,,,111220,84,4
5,True,,1784153920.0068424,15170828000000,15170828000000,15171453000000,15171140500000,625.0,342.826,342.826,15171.453,15171.453,,14828.33275,True,6,0,0,0,False,0,1007,66,342826,342827,342826,0,0,14064,19817,11.81697,0.520588,-0.032227,-72.08994,1.708984,2.646484,980.5371,0.16625,0.8325,0.2225,-6,-24,-59,45.55556,True,112,3,37.24883567,-80.418009,6,3.24,,,,111688,86,5
6,True,,1784153920.6547909,15171484000000,15171484000000,15172062000000,15171773000000,578.0,343.476,343.476,15172.062,15172.062,,14828.3285,True,7,0,0,0,False,0,1007,67,343476,343477,343476,0,0,14064,19817,11.81697,0.462717,0.277506,-71.9986,1.220703,4.599609,979.5605,0.04125,1.145,0.0975,-6,-24,-58,45.55556,True,141,3,37.24883367,-80.417999,6,3.24,,,,112069,88,5
7,True,,1784153921.271295,15172093000000,15172093000000,15172625000000,15172359000000,532.0,344.098,344.098,15172.625,15172.625,,14828.3215,True,8,0,0,0,False,0,1007,68,344098,344100,344098,0,0,14064,19817,11.81697,0.583583,0.451723,-71.93749,3.662109,6.064453,980.5371,0.60375,2.27,0.2225,-7,-24,-58,45.55556,True,764,3,37.24883367,-80.417999,6,3.24,,,,112241,88,5
8,True,,1784153922.0493262,15172875000000,15172875000000,15173593000000,15173234000000,718.0,344.869,344.869,15173.593,15173.593,,14828.3285,True,9,0,0,0,False,0,1007,69,344869,344870,344869,-0.04298935,-0.04298935,14073,19829,11.81734,0.9786,-4.091819,-72.34611,107.1777,16.80664,1011.299,-1.20875,-1.105,-2.0275,-10,-29,-61,45.55556,True,99,3,37.248832,-80.41798917,6,3.24,,,,112684,90,6
9,True,,1784153922.807218,15173640000000,15173640000000,15174328000000,15173984000000,688.0,345.636,345.636,15174.328,15174.328,,14828.33275,True,10,0,0,0,False,0,1007,70,345636,345637,345636,-0.107473375,-0.107427335,14523,20285,11.81734,0.716605,-1.689146,-72.58604,-6.591797,-6.142578,795.9668,2.04125,4.8325,-1.215,-12,-26,-59,45.55556,True,44,3,37.24883783,-80.41799917,6,3.24,,,,113083,92,7
