sample_idx,cycle_ok,error,run_id,route,surface,surface_profile,speed_label,network_condition,trial_id,attack_type,square_side_length_m,square_repeats,square_turn_profile,square_turn_left_cmd,square_turn_right_cmd,square_turn_seconds,square_turn_schedule_s,square_straight_left_cmd,square_straight_right_cmd,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
13,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562611.580524,423855781000000,423855781000000,423856531000000,423856156000000,750.0,3841.119,3841.119,423856.531,423856.531,,420015.022,True,14,0,0,0,False,0,1007,2164,3841119,3841120,3841119,0.021494675,-0.064484025,608755,974327,11.3131,-0.604142,-0.394815,-133.0174,-42.88086,-10.83008,965.459,1.215,6.20125,-25.65125,32,-39,-45,52.77778,True,168,3,37.248564,-80.41750017,12,0.77,,,,2322244,6782,1886
14,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562612.360956,423856562000000,423856562000000,423857218000000,423856890000000,656.0,3841.902,3841.902,423857.218,423857.218,,420015.02150000003,True,15,0,0,0,False,0,1007,2165,3841902,3841904,3841902,0.064447198,-0.064318634,608511,974655,11.3131,-1.60021,0.190389,-151.6453,27.91992,-29.38477,959.5996,1.5275,9.26375,-39.08875,36,-23,-46,52.77778,True,75,3,37.2485635,-80.4175,12,0.77,,,,2322664,6784,1887
15,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562613.5864499,423857781000000,423857781000000,423858484000000,423858132500000,703.0,3843.13,3843.13,423858.484,423858.484,,420015.01300000004,True,16,0,0,0,False,0,1007,2166,3843130,3843131,3843130,0,0.021494675,608149,974949,11.3131,-2.467645,0.286115,-155.8422,15.71289,-13.27148,967.9004,-0.5975,1.01375,2.66125,35,-10,-49,52.77778,True,296,3,37.24856367,-80.41749967,12,0.77,,,,2323481,6786,1887
16,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562614.4833171,423858687000000,423858687000000,423859390000000,423859038500000,703.0,3844.011,3844.011,423859.39,423859.39,,420015.02150000003,True,17,0,0,0,False,0,1007,2167,3844011,3844012,3844011,0,0,608149,974949,11.3131,-1.890415,0.070628,-156.5627,4.482422,3.330078,975.2246,-0.535,0.82625,0.03625,32,-10,-48,52.22222,True,88,3,37.24856383,-80.41749933,12,0.77,,,,2324004,6788,1888
17,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562615.7071753,423859906000000,423859906000000,423860625000000,423860265500000,719.0,3845.258,3845.258,423860.625,423860.625,,420015.01450000005,True,18,0,0,0,False,0,1007,2168,3845258,3845259,3845258,0,0,608149,974949,11.3131,-1.786739,0.085064,-158.6122,3.017578,-16.68945,977.1777,-0.66,-0.92375,0.09875,34,-10,-49,52.77778,True,414,3,37.24856383,-80.41749883,12,0.77,,,,2324720,6790,1888
18,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562616.511769,423860718000000,423860718000000,423861453000000,423861085500000,735.0,3846.048,3846.048,423861.453,423861.453,,420015.02150000003,True,19,0,0,0,False,0,1007,2169,3846048,3846050,3846048,0,-0.02157481,608149,974956,11.3131,-0.923927,-2.631851,-158.7498,48.42773,-45.00977,949.3457,-0.16,-3.11125,-10.83875,37,-18,-50,52.22222,True,52,3,37.24856433,-80.41749833,12,0.77,,,,2325146,6792,1889
19,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562617.658258,423861859000000,423861859000000,423862578000000,423862218500000,719.0,3847.198,3847.198,423862.578,423862.578,,420015.02100000007,True,20,0,0,0,False,0,1007,2170,3847198,3847199,3847198,-0.127097895,-0.190539542,608496,976024,11.3131,1.79053,-6.257024,-170.2383,24.99023,-53.31055,813.1152,-3.91,-2.29875,-13.71375,24,-13,-49,52.22222,True,348,3,37.24856467,-80.41749767,12,0.77,,,,2325832,6794,1889
20,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562618.6234221,423862828000000,423862828000000,423863593000000,423863210500000,765.0,3848.171,3848.171,423863.593,423863.593,,420015.02150000003,True,21,0,0,0,False,0,1007,2171,3848171,3848172,3848171,-0.17635549,-0.207943292,609533,977303,11.29821,0.754351,-3.884445,-171.1885,13.27148,-2.041016,979.1309,4.84,-8.42375,-15.77625,27,-5,-51,52.22222,True,168,3,37.24856533,-80.41749617,12,0.77,,,,2326393,6796,1890
21,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562619.6124165,423863812000000,423863812000000,423864515000000,423864163500000,703.0,3849.145,3849.145,423864.515,423864.515,,420015.02100000007,True,22,0,0,0,False,0,1007,2172,3849145,3849146,3849145,-0.193479715,-0.193645721,610769,978644,11.29821,1.217406,-2.574623,-171.2343,40.12695,78.52539,1072.393,4.2775,3.26375,-3.77625,22,-4,-50,52.22222,True,170,3,37.24856617,-80.4174945,12,0.91,,,,2326952,6798,1891
22,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562620.5747373,423864781000000,423864781000000,423865437000000,423865109000000,656.0,3850.109,3850.109,423865.437,423865.437,,420015.02050000004,True,23,0,0,0,False,0,1007,2173,3850109,3850110,3850109,-0.168491293,-0.168279295,612025,979946,11.29821,1.095442,1.813022,-172.8503,87.49023,-1.064453,1084.111,-6.7225,9.57625,-4.15125,21,-4,-48,52.22222,True,162,3,37.24856733,-80.417493,12,0.91,,,,2327507,6800,1892
23,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562621.3427231,423865546000000,423865546000000,423866265000000,423865905500000,719.0,3850.88,3850.88,423866.265,423866.265,,420015.02100000007,True,24,0,0,0,False,0,1007,2174,3850880,3850882,3850880,-0.020543791,-0.041059551,612470,980426,11.29821,0.773108,3.214024,-171.3325,-93.17383,-9.365234,943.4863,0.09,2.01375,0.91125,15,-4,-49,52.77778,True,133,3,37.248568,-80.417492,12,0.91,,,,2327905,6802,1893
24,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562622.5890636,423866796000000,423866796000000,423867578000000,423867187000000,782.0,3852.162,3852.162,423867.578,423867.578,,420015.02150000003,True,25,0,0,0,False,0,1007,2175,3852162,3852163,3852162,0,-0.022891028,612471,980434,11.29821,2.825916,-1.50499,-170.0289,-0.400391,-2.529297,977.1777,0.09,2.57625,-5.21375,15,-9,-49,52.22222,True,324,3,37.24856867,-80.41749183,12,0.91,,,,2328744,6804,1893
25,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562623.6394734,423867843000000,423867843000000,423868609000000,423868226000000,766.0,3853.168,3853.168,423868.609,423868.609,,420015.0225,True,25,0,0,0,False,0,1007,2176,3853168,3853169,3853168,0,-0.04298935,612471,980635,11.29821,2.242815,0.581818,-176.1307,-29.20898,-17.66602,1025.029,-0.3475,0.45125,-18.21375,13,-6,-49,52.77778,True,202,3,37.248569,-80.41749233,12,0.91,,,,2329301,6806,1894
26,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562624.6100457,423868812000000,423868812000000,423869500000000,423869156000000,688.0,3854.157,3854.157,423869.5,423869.5,,420015.0225,True,25,0,0,0,False,0,1007,2177,3854157,3854159,3854157,0,-0.04298935,612461,980939,11.29821,4.51537,1.573443,178.0605,-83.89648,55.57617,1002.08,0.965,2.32625,-12.46375,8,-5,-47,52.22222,True,185,3,37.24856933,-80.417493,12,0.91,,,,2329854,6808,1895
27,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562625.644321,423869843000000,423869843000000,423870562000000,423870202500000,719.0,3855.18,3855.18,423870.562,423870.562,,420015.0225,True,25,0,0,0,False,0,1007,2178,3855180,3855181,3855180,0,-0.021506965,612443,981156,11.29821,3.310263,-0.5134,175.5568,-5.283203,9.189453,981.5723,0.09,-0.23625,-4.65125,8,-4,-48,52.22222,True,218,3,37.248569,-80.41749383,12,0.91,,,,2330407,6810,1896
28,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562626.6160893,423870812000000,423870812000000,423871500000000,423871156000000,688.0,3856.149,3856.149,423871.5,423871.5,,420015.02150000003,True,25,0,0,0,False,0,1007,2179,3856149,3856150,3856149,0,0,612443,981168,11.29821,2.986029,0.072199,176.3196,-11.63086,12.60742,980.1074,-0.2225,-0.67375,1.41125,8,-4,-49,52.22222,True,163,3,37.24856833,-80.41749517,12,0.91,,,,2330960,6812,1897
29,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562627.5793483,423871781000000,423871781000000,423872421000000,423872101000000,640.0,3857.112,3857.112,423872.421,423872.421,,420015.02150000003,True,25,0,0,0,False,0,1007,2180,3857112,3857113,3857112,0,0.021123505,612443,981168,11.29821,4.080554,-0.329536,177.3193,-13.58398,5.771484,982.0605,0.1525,0.57625,0.53625,6,-6,-48,52.22222,True,161,3,37.2485675,-80.4174965,12,0.91,,,,2331513,6814,1898
30,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562628.2809691,423872484000000,423872484000000,423873218000000,423872851000000,734.0,3857.844,3857.844,423873.218,423873.218,,420015.02050000004,True,25,0,0,0,False,0,1007,2181,3857844,3857846,3857844,0.022133381,0,612441,981169,11.29821,3.512865,-0.07742,178.482,-1.376953,-2.041016,977.1777,-0.5975,-1.36125,-2.58875,12,-6,-49,52.22222,True,77,3,37.24856667,-80.41749767,12,0.91,,,,2331877,6816,1899
31,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562629.6048183,423873812000000,423873812000000,423874468000000,423874140000000,656.0,3859.144,3859.144,423874.468,423874.468,,420015.0185,True,25,0,0,0,False,0,1007,2182,3859144,3859145,3859144,-0.128875996,-0.171516358,612957,982370,11.26963,12.69225,-8.117076,179.9398,-93.66211,32.62695,987.4316,4.0275,-0.48625,-9.90125,1,-24,-51,52.77778,True,291,3,37.248566,-80.4174985,12,0.91,,,,2332748,6818,1899
32,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562630.5744617,423874781000000,423874781000000,423875468000000,423875124500000,687.0,3860.12,3860.12,423875.468,423875.468,,420015.0185,True,25,0,0,0,False,0,1007,2183,3860120,3860121,3860120,-0.1719574,-0.193452075,614013,983582,11.26963,9.445355,-6.505763,-176.7145,-117.5879,-32.31445,1195.439,1.6525,-22.23625,-2.46375,0,-18,-52,52.77778,True,173,3,37.2485645,-80.41749783,12,0.77,,,,2333307,6820,1900
33,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562631.3521767,423875546000000,423875546000000,423876234000000,423875890000000,688.0,3860.915,3860.915,423876.234,423876.234,,420015.0075,True,25,0,0,0,False,0,1007,2184,3860915,3860916,3860915,-0.200290567,-0.200290567,615006,984631,11.26963,8.880368,-6.094064,-174.6424,-1.865234,62.90039,1166.631,3.5275,3.76375,-1.15125,-2,-15,-52,52.77778,True,85,3,37.24856433,-80.41749383,12,0.77,,,,2333738,6822,1901
34,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562632.7088447,423876906000000,423876906000000,423877640000000,423877273000000,734.0,3862.247,3862.247,423877.64,423877.64,,420015.0075,True,25,0,0,0,False,0,1007,2185,3862247,3862248,3862247,-0.107473375,-0.107473375,616710,986371,11.26963,11.59286,-7.987585,-162.2533,-88.29102,99.52148,859.0137,-9.9725,-2.48625,-8.02625,-5,-24,-50,52.77778,True,388,3,37.24856217,-80.41749333,12,0.77,,,,2334566,6824,1901
35,True,,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5,square0p5x3,rough_permeable_concrete,rough,medium,wifi_baseline,5,none,0.5,3,rough,0.064,-0.064,1.65,2.1;2.1;2.1;2.1,-0.2,-0.2,1784562633.4884279,423877687000000,423877687000000,423878359000000,423878023000000,672.0,3863.046,3863.046,423878.359,423878.359,,420015.00700000004,True,25,0,0,0,False,0,1007,2186,3863046,3863047,3863046,0,0,616813,986493,11.26963,7.557859,-9.543932,-141.1986,12.29492,-2.529297,989.873,-0.9725,-1.92375,-0.02625,3,-29,-46,52.22222,True,139,3,37.24855983,-80.4174935,12,0.77,,,,2334992,6826,1902
