sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
47,True,,1784043454.13178,942712421000000,942712421000000,942713093000000,942712757000000,672.0,1563.372,1563.372,942713.093,942713.109,,941149.4164999999,True,25,0,0,0,False,0,1007,721,1563372,1563373,1563372,-0.132917602,-0.15509337,128782,300320,12.03301,32.23424,0.329918,101.9424,26.06445,21.40625,839.8242,6.07625,-13.75875,-6.52625,11,-59,-51,55.55556,True,59,3,37.24927467,-80.41898883,12,0.81,,,,919495,2912,484
48,True,,1784043455.338759,942713625000000,942713625000000,942714328000000,942713976500000,703.0,1564.567,1564.567,942714.328,942714.328,,941149.4164999999,True,25,0,0,0,False,0,1007,722,1564567,1564568,1564567,-0.150376795,-0.150312413,130001,301654,12.03301,31.3402,1.177259,107.7945,27.5293,16.52344,902.8125,-4.23625,-6.19625,-8.90125,11,-52,-49,56.11111,True,311,3,37.24927467,-80.41898967,12,0.81,,,,920248,2914,484
49,True,,1784043456.2490878,942714531000000,942714531000000,942715359000000,942714945000000,828.0,1565.478,1565.478,942715.359,942715.359,,941149.4164999999,True,25,0,0,0,False,0,1007,723,1565478,1565479,1565478,-0.150527237,-0.172474825,130944,302646,12.03301,32.06427,-2.096036,111.7503,41.68945,32.63672,1052.715,1.88875,-3.00875,3.91125,6,-53,-49,56.11111,True,116,3,37.24927433,-80.41899017,12,0.81,,,,920787,2916,485
50,True,,1784043457.3774178,942715656000000,942715656000000,942716375000000,942716015500000,719.0,1566.603,1566.603,942716.375,942716.375,,941149.4164999999,True,25,0,0,0,False,0,1007,724,1566603,1566604,1566603,-0.150462725,-0.1719574,132137,303878,12.03301,32.31028,-0.244734,126.1895,34.85352,30.68359,911.6016,-10.36125,3.49125,3.28625,13,-55,-48,56.66667,True,323,3,37.24927417,-80.4189915,12,0.81,,,,921455,2918,485
51,True,,1784043458.3308387,942716609000000,942716609000000,942717296000000,942716952500000,687.0,1567.565,1567.565,942717.296,942717.296,,941149.416,True,25,0,0,0,False,0,1007,725,1567565,1567566,1567565,-0.148030791,-0.147968401,133158,304915,12.03301,28.75479,-2.221035,135.826,20.69336,-53.78906,822.2461,-1.54875,9.80375,1.22375,12,-51,-50,56.11111,True,160,3,37.24927417,-80.4189935,12,0.81,,,,921994,2920,486
52,True,,1784043459.2098515,942717500000000,942717500000000,942718218000000,942717859000000,718.0,1568.435,1568.435,942718.218,942718.218,,941149.416,True,25,0,0,0,False,0,1007,726,1568435,1568436,1568435,-0.150462725,-0.150505727,134073,305839,12.03301,30.08557,-1.857287,145.4798,-77.93945,102.9492,1250.957,-1.79875,9.24125,4.59875,13,-49,-46,56.66667,True,77,3,37.24927417,-80.41899567,12,0.81,,,,922508,2922,487
53,True,,1784043460.3500023,942718640000000,942718640000000,942719296000000,942718968000000,656.0,1569.58,1569.58,942719.296,942719.296,,941149.4135,True,25,0,0,0,False,0,1007,727,1569580,1569581,1569580,0,0,134434,306214,12.03301,25.34917,-7.436378,168.0671,23.13477,7.734375,977.5195,-1.23625,15.24125,0.34875,12,-50,-49,56.66667,True,320,3,37.24927467,-80.41899683,12,0.81,,,,923201,2924,487
54,True,,1784043461.2960975,942719578000000,942719578000000,942720234000000,942719906000000,656.0,1570.522,1570.522,942720.234,942720.234,,941149.4125,True,25,0,0,0,False,0,1007,728,1570522,1570523,1570522,0,-0.021494675,134434,306217,12.03301,23.51795,-11.10925,-178.8263,56.82617,-8.378906,979.9609,0.70125,-0.13375,-3.77625,14,-55,-46,56.66667,True,144,3,37.24927583,-80.41899733,12,0.81,,,,923740,2926,488
55,True,,1784043462.3751714,942720656000000,942720656000000,942721328000000,942720992000000,672.0,1571.615,1571.615,942721.328,942721.328,,941149.4095,True,25,0,0,0,False,0,1007,729,1571615,1571616,1571615,0.021494675,-0.0859787,134429,306608,12.03301,18.42145,-7.030543,-166.3195,8.486328,-55.25391,969.707,4.26375,-0.88375,-23.83875,24,-51,-46,56.11111,True,291,3,37.24927667,-80.41899767,12,0.83,,,,924410,2928,488
56,True,,1784043463.4013715,942721687000000,942721687000000,942722328000000,942722007500000,641.0,1572.631,1572.631,942722.328,942722.343,,941149.409,True,25,0,0,0,False,0,1007,730,1572631,1572632,1572631,0.063504245,-0.08473193,134109,307226,12.03285,11.75566,-2.618695,-164.8657,-25.69336,-3.007813,957.5,2.38875,-5.50875,-55.33875,36,-41,-43,56.66667,True,198,3,37.24927783,-80.41899783,12,0.81,,,,924951,2930,489
57,True,,1784043464.4392412,942722718000000,942722718000000,942723546000000,942723132000000,828.0,1573.693,1573.693,942723.546,942723.546,,941149.409,True,25,0,0,0,False,0,1007,731,1573693,1573694,1573693,0.107473375,-0.107473375,133474,307916,12.03285,10.27658,-5.053604,173.8091,182.8027,-3.984375,928.2031,3.76375,12.36625,-68.08875,32,-26,-48,56.11111,True,261,3,37.24927783,-80.41899683,12,0.81,,,,925492,2932,490
58,True,,1784043465.2949758,942723578000000,942723578000000,942724265000000,942723921500000,687.0,1574.548,1574.548,942724.265,942724.265,,941149.3985,True,25,0,0,0,False,0,1007,732,1574548,1574549,1574548,0.115954628,-0.092706547,132848,308455,12.03285,9.835011,-0.315905,143.4085,139.834,67.30469,951.6406,-2.17375,10.24125,-67.65125,22,-7,-47,56.66667,True,119,3,37.24927733,-80.41899583,12,0.81,,,,925906,2934,491
59,True,,1784043466.030947,942724312000000,942724312000000,942724984000000,942724648000000,672.0,1575.258,1575.258,942724.984,942724.984,,941149.398,True,25,0,0,0,False,0,1007,733,1575258,1575260,1575258,0.08135319,-0.10160908,132403,308936,12.03285,6.944663,1.372771,130.8824,106.1426,-118.7305,898.9063,-1.92375,4.11625,-57.46375,12,-12,-50,56.11111,True,49,3,37.24927617,-80.41899483,12,0.81,,,,926250,2936,492
