sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
0,True,,1783955616.5399323,854874828000000,854874828000000,854875359000000,854875093500000,531.0,109.753,109.753,854875.359,854875.359,,854765.3404999999,False,1,0,False,0,1007,15,109753,109754,109753,0,0,2,2,12.20501,0.516813,0.280616,-118.7421,-7.304688,6.347656,979.3066,-0.22375,-1.195,0.11125,28,-50,-31,45,True,872,3,37.24888933,-80.41812283,9,1.6,,,,45734,36,4
1,True,,1783955618.0746381,854876359000000,854876359000000,854876875000000,854876617000000,516.0,111.269,111.269,854876.875,854876.875,,854765.34425,False,2,0,False,0,1007,16,111269,111271,111269,0,0,2,2,12.20501,0.507129,0.025909,-119.2153,-9.257813,7.324219,982.2363,-0.16125,-0.8825,-0.13875,29,-52,-33,45,True,388,3,37.24888933,-80.41812483,9,1.6,,,,46698,40,5
2,True,,1783955619.5955772,854877875000000,854877875000000,854878390000000,854878132500000,515.0,112.791,112.791,854878.39,854878.39,,854765.3415,False,3,0,False,0,1007,17,112791,112793,112791,0,0,2,2,12.21747,0.53497,0.688419,-118.8738,-14.14063,8.300781,977.8418,-0.16125,-0.195,-0.13875,29,-52,-32,45,True,24,3,37.2488905,-80.41812733,9,1.61,,,,47414,43,5
3,True,,1783955621.1139462,854879390000000,854879390000000,854879921000000,854879655500000,531.0,114.319,114.319,854879.921,854879.921,,854765.341,False,4,0,False,0,1007,18,114319,114320,114319,0,0,2,2,12.21747,0.591311,0.420616,-118.3506,-10.23438,5.859375,979.7949,-0.16125,-1.2575,-0.13875,27,-51,-32,45.55556,True,431,3,37.24889083,-80.41812717,9,1.61,,,,48367,46,7
4,True,,1783955622.6441221,854880921000000,854880921000000,854881437000000,854881179000000,516.0,115.845,115.845,854881.437,854881.437,,854765.3404999999,True,5,0,False,0,1007,19,115845,115847,115845,0,0,2,2,12.21747,0.516748,0.906691,-118.6129,-12.67578,7.8125,977.8418,0.27625,1.805,-0.13875,29,-53,-31,45,True,73,3,37.2488885,-80.418128,9,1.61,,,,49088,49,7
5,True,,1783955624.1708646,854882453000000,854882453000000,854882984000000,854882718500000,531.0,117.378,117.378,854882.984,854882.984,,854765.3404999999,True,6,0,False,0,1007,20,117378,117379,117378,0,0,2,2,12.21747,0.568101,-0.341305,-118.5861,29.31641,18.06641,977.8418,0.15125,-1.3825,0.79875,29,-51,-31,45.55556,True,492,3,37.24888783,-80.41812883,9,1.61,,,,50003,52,8
6,True,,1783955625.7085907,854884000000000,854884000000000,854884500000000,854884250000000,500.0,118.905,118.905,854884.5,854884.5,,854765.3404999999,True,7,0,False,0,1007,21,118905,118907,118905,0,0,2,2,12.21747,0.303339,1.097791,-118.7764,-17.55859,7.8125,980.7715,0.15125,0.6175,0.04875,29,-52,-32,45,True,24,3,37.24888767,-80.41813033,9,1.61,,,,50792,56,8
7,True,,1783955627.230124,854885515000000,854885515000000,854886031000000,854885773000000,516.0,120.43,120.43,854886.031,854886.031,,854765.341,True,8,0,False,0,1007,22,120430,120431,120430,0,0,2,2,12.21747,0.064879,0.490836,-118.9802,-11.69922,-16.11328,979.7949,0.27625,1.1175,-0.45125,29,-52,-31,46.11111,True,541,3,37.24888717,-80.41813167,9,1.61,,,,51641,58,8
8,True,,1783955628.7553916,854887046000000,854887046000000,854887578000000,854887312000000,532.0,121.966,121.966,854887.578,854887.578,,854765.3415,True,9,0,False,0,1007,23,121966,121967,121966,0,0,2,2,12.21747,0.488202,0.842136,-118.7925,-18.04688,8.789063,978.8184,-0.53625,-1.8825,0.42375,29,-52,-32,46.66667,True,79,3,37.248886,-80.41813333,8,1.63,,,,52482,62,8
9,True,,1783955630.2956862,854888578000000,854888578000000,854889125000000,854888851500000,547.0,123.524,123.524,854889.125,854889.125,,854765.341,True,10,0,False,0,1007,24,123524,123525,123524,0,0,2,2,12.21701,0.596093,0.406268,-118.7031,-9.257813,11.23047,980.7715,-0.09875,-1.07,-0.20125,28,-52,-31,45.55556,True,640,3,37.24888533,-80.41813383,8,1.63,,,,53404,64,8
10,True,,1783955631.8489573,854890140000000,854890140000000,854890640000000,854890390000000,500.0,125.04,125.04,854890.64,854890.64,,854765.3415,True,11,0,False,0,1007,25,125040,125042,125040,0,0,2,2,12.21701,0.537288,1.187425,-119.2347,-14.62891,7.8125,980.7715,0.71375,2.6175,0.11125,30,-52,-31,45.55556,True,157,3,37.24888583,-80.41813383,8,1.63,,,,54321,68,8
11,True,,1783955633.3703332,854891656000000,854891656000000,854892203000000,854891929500000,547.0,126.596,126.596,854892.203,854892.203,,854765.341,True,12,0,False,0,1007,26,126596,126597,126596,0,0,2,2,12.21701,0.353625,0.981747,-119.598,-15.11719,6.835938,983.7012,0.46375,0.305,0.11125,30,-51,-33,45.55556,True,708,3,37.24888383,-80.41813417,8,1.64,,,,55165,70,8
12,True,,1783955634.924608,854893203000000,854893203000000,854893718000000,854893460500000,515.0,128.118,128.118,854893.718,854893.718,,854765.3415,True,13,0,False,0,1007,27,128118,128120,128118,0,0,2,2,12.21701,0.429621,1.027064,-118.8957,-19.51172,6.835938,983.7012,-0.16125,-2.195,0.36125,28,-51,-32,45.55556,True,234,3,37.248883,-80.41813467,8,1.64,,,,56022,74,9
13,True,,1783955636.4458148,854894734000000,854894734000000,854895265000000,854894999500000,531.0,129.646,129.646,854895.265,854895.265,,854765.342,True,14,0,False,0,1007,28,129646,129647,129646,0,0,2,2,12.21701,0.377067,0.733308,-118.5443,-22.92969,5.859375,980.7715,0.02625,-2.32,0.17375,29,-52,-30,46.66667,True,766,3,37.24888233,-80.4181355,9,1.61,,,,56799,76,9
14,True,,1783955637.9776826,854896265000000,854896265000000,854896796000000,854896530500000,531.0,131.185,131.185,854896.796,854896.796,,854765.3425,True,15,0,False,0,1007,29,131185,131187,131185,0,0,2,2,12.21701,0.548224,0.497569,-119.3357,-5.351563,8.300781,983.7012,-0.28625,-0.945,-0.01375,29,-52,-31,46.11111,True,298,3,37.24888117,-80.41813733,9,1.61,,,,57737,80,10
15,True,,1783955639.50956,854897796000000,854897796000000,854898312000000,854898054000000,516.0,132.707,132.707,854898.312,854898.312,,854765.3427500001,True,16,0,False,0,1007,30,132707,132709,132707,0,0,2,2,12.22477,0.670071,0.044596,-118.9778,-2.421875,8.789063,983.7012,-0.03625,2.805,-0.20125,29,-51,-33,45.55556,True,811,3,37.24888233,-80.41813767,9,1.62,,,,58475,82,10
16,True,,1783955641.0481596,854899328000000,854899328000000,854899843000000,854899585500000,515.0,134.243,134.243,854899.843,854899.843,,854765.3425,True,17,0,False,0,1007,31,134243,134245,134243,0,0,2,2,12.22477,0.540349,0.541922,-118.8677,-8.28125,7.8125,980.7715,0.40125,-0.695,0.29875,29,-53,-31,46.11111,True,347,3,37.2488835,-80.4181385,9,1.62,,,,59449,86,11
17,True,,1783955642.5689678,854900859000000,854900859000000,854901390000000,854901124500000,531.0,135.785,135.785,854901.39,854901.39,,854765.3425,True,18,0,False,0,1007,32,135785,135786,135785,0,0,2,2,12.22477,0.36759,0.757441,-118.9643,-10.72266,9.765625,981.748,-0.47375,-0.5075,-0.01375,29,-50,-30,45.55556,True,9,3,37.24888183,-80.4181405,9,1.62,,,,60272,89,11
18,True,,1783955644.1098175,854902390000000,854902390000000,854902906000000,854902648000000,516.0,137.3,137.3,854902.906,854902.906,,854765.3425,True,19,0,False,0,1007,33,137300,137302,137300,0,0,2,2,12.22477,0.418061,0.696538,-118.6594,-8.769531,6.347656,979.3066,0.15125,-0.07,0.42375,28,-52,-33,45.55556,True,416,3,37.248882,-80.41814133,9,1.62,,,,61276,92,12
19,True,,1783955645.6287057,854903906000000,854903906000000,854904437000000,854904171500000,531.0,138.827,138.827,854904.437,854904.437,,854765.3427500001,True,20,0,False,0,1007,34,138827,138829,138827,0,0,2,2,12.22477,0.544369,0.562755,-118.9907,-12.1875,7.8125,977.8418,-0.41125,-1.0075,0.17375,30,-52,-31,46.11111,True,59,3,37.24888583,-80.41814167,9,1.62,,,,62081,95,12
20,True,,1783955647.151174,854905437000000,854905437000000,854905968000000,854905702500000,531.0,140.358,140.358,854905.968,854905.968,,854765.343,True,21,0,False,0,1007,35,140358,140359,140358,0,0,2,2,12.22477,0.47042,0.444989,-118.9778,-11.21094,5.371094,980.7715,0.27625,0.1175,0.17375,29,-52,-31,45.55556,True,464,3,37.24888767,-80.41814217,9,1.62,,,,63085,98,13
21,True,,1783955648.6853418,854906968000000,854906968000000,854907546000000,854907257000000,578.0,141.941,141.941,854907.546,854907.546,,854765.3427500001,True,22,0,False,0,1007,36,141941,141942,141941,0,0,2,2,12.22477,0.487642,0.612312,-119.0755,-12.67578,7.324219,985.166,1.02625,-1.195,-0.26375,29,-51,-31,46.11111,True,44,3,37.24889167,-80.41814383,9,1.62,,,,63940,102,13
22,True,,1783955650.265617,854908546000000,854908546000000,854909078000000,854908812000000,532.0,143.468,143.468,854909.078,854909.078,,854765.343,True,23,0,False,0,1007,37,143468,143469,143468,0,0,2,2,12.22905,0.519658,0.616832,-119.1411,-11.69922,6.347656,977.8418,0.27625,1.2425,-0.63875,29,-51,-31,46.11111,True,583,3,37.24889317,-80.41814467,9,1.62,,,,64852,104,14
23,True,,1783955651.79704,854910078000000,854910078000000,854910593000000,854910335500000,515.0,144.99,144.99,854910.593,854910.593,,854765.3435,True,24,0,False,0,1007,38,144990,144992,144990,0,0,2,2,12.22905,0.606982,0.291809,-119.0388,-9.257813,7.324219,979.3066,-0.09875,-0.32,-0.13875,28,-51,-31,45.55556,True,108,3,37.248895,-80.418146,9,1.62,,,,65762,108,14
24,True,,1783955653.3152978,854911593000000,854911593000000,854912109000000,854911851000000,516.0,146.509,146.509,854912.109,854912.109,,854765.343,True,25,0,False,0,1007,39,146509,146510,146509,0,0,2,2,12.22905,0.448216,0.751923,-118.5557,-9.746094,6.347656,978.8184,-0.16125,0.305,0.17375,28,-52,-32,45.55556,True,612,3,37.24889633,-80.4181465,9,1.62,,,,66745,110,14
25,True,,1783955654.8357332,854913125000000,854913125000000,854913656000000,854913390500000,531.0,148.05,148.05,854913.656,854913.656,,854765.343,True,25,0,False,0,1007,40,148050,148051,148050,0,0,2,2,12.22905,0.578037,0.095229,-118.5624,-11.21094,7.324219,982.2363,-0.28625,-0.195,0.11125,28,-53,-33,45.55556,True,156,3,37.24890017,-80.41814767,9,1.62,,,,67704,114,14
26,True,,1783955656.376195,854914656000000,854914656000000,854915171000000,854914913500000,515.0,149.568,149.568,854915.171,854915.171,,854765.343,True,25,0,False,0,1007,41,149568,149569,149568,0,0,2,2,12.22905,0.357921,0.972227,-119.0164,-11.69922,7.8125,980.7715,0.02625,-0.32,15.54875,32,-53,-33,46.11111,True,681,3,37.24890233,-80.41814817,9,1.62,,,,68638,116,14
27,True,,1783955657.894777,854916171000000,854916171000000,854916687000000,854916429000000,516.0,151.088,151.088,854916.687,854916.687,,854765.343,True,25,0,False,0,1007,42,151088,151090,151088,0,0,2,2,12.22905,0.507877,0.654906,-118.6983,-10.72266,7.8125,979.3066,-0.41125,0.18,0.11125,28,-52,-31,45.55556,True,200,3,37.2489065,-80.418149,9,1.62,,,,69642,120,14
28,True,,1783955659.4120526,854917703000000,854917703000000,854918218000000,854917960500000,515.0,152.626,152.626,854918.218,854918.218,,854765.343,True,25,0,False,0,1007,43,152626,152627,152626,0,0,2,2,12.21714,0.543171,0.584111,-118.91,-10.23438,6.347656,981.748,-0.16125,-0.2575,-0.32625,28,-51,-32,45.55556,True,727,3,37.24890867,-80.41814933,9,1.62,,,,70540,122,14
29,True,,1783955660.950737,854919234000000,854919234000000,854919781000000,854919507500000,547.0,154.166,154.166,854919.781,854919.781,,854765.343,True,25,0,False,0,1007,44,154166,154168,154166,0,0,2,2,12.21714,0.611876,-0.051427,-119.1194,-11.21094,8.300781,984.1895,0.15125,-14.57,0.11125,29,-51,-30,45.55556,True,276,3,37.248912,-80.41815017,9,1.65,,,,71494,126,15
30,True,,1783955662.4969532,854920781000000,854920781000000,854921296000000,854921038500000,515.0,155.694,155.694,854921.296,854921.296,,854765.344,True,25,0,False,0,1007,45,155694,155695,155694,0,0,2,2,12.21714,0.555691,0.666476,-118.2637,-11.21094,7.8125,979.3066,0.27625,-0.07,0.04875,28,-51,-30,45.55556,True,808,3,37.24891417,-80.41815083,9,1.63,,,,72339,128,15
31,True,,1783955664.022242,854922312000000,854922312000000,854922828000000,854922570000000,516.0,157.224,157.224,854922.828,854922.828,,854765.344,True,25,0,False,0,1007,46,157224,157226,157224,0,0,2,2,12.21714,0.580795,1.255775,-118.9045,-12.1875,10.25391,978.3301,0.21375,0.6175,-0.20125,28,-50,-31,46.11111,True,339,3,37.24891767,-80.41815183,9,1.63,,,,73357,132,16
32,True,,1783955665.5485709,854923828000000,854923828000000,854924484000000,854924156000000,656.0,158.751,158.751,854924.484,854924.484,,854765.3445,True,25,0,False,0,1007,47,158751,158753,158751,0,0,2,2,12.21714,0.464684,0.930994,-119.0369,-10.23438,7.324219,980.7715,-0.16125,-0.8825,-0.51375,29,-52,-32,46.11111,True,857,3,37.24891933,-80.41815217,9,1.63,,,,74188,134,16
33,True,,1783955667.203364,854925484000000,854925484000000,854926000000000,854925742000000,516.0,160.399,160.399,854926.0,854926.0,,854765.344,True,25,0,False,0,1007,48,160399,160400,160399,0,0,2,2,12.21714,0.433674,0.917362,-119.1747,-5.839844,6.347656,979.3066,-0.53625,-0.3825,-0.20125,29,-50,-31,45.55556,True,500,3,37.2489235,-80.41815267,9,1.63,,,,75168,138,17
34,True,,1783955668.7235775,854927000000000,854927000000000,854927515000000,854927257500000,515.0,161.914,161.914,854927.515,854927.515,,854765.344,True,25,0,False,0,1007,49,161914,161916,161914,0,0,2,2,12.21714,0.508802,0.528694,-118.8877,-10.23438,7.8125,978.8184,0.02625,0.4925,0.17375,28,-51,-31,46.11111,True,18,3,37.24892467,-80.41815367,9,1.63,,,,76006,142,17
35,True,,1783955670.2405877,854928531000000,854928531000000,854929031000000,854928781000000,500.0,163.432,163.432,854929.031,854929.031,,854765.344,True,25,0,False,0,1007,50,163432,163433,163432,0,0,2,2,12.22077,0.424193,0.776581,-119.5327,-7.304688,9.277344,977.8418,0.02625,0.555,0.04875,29,-51,-31,46.11111,True,549,3,37.24892467,-80.41815383,8,1.65,,,,76965,144,18
36,True,,1783955671.7532346,854930031000000,854930031000000,854930578000000,854930304500000,547.0,164.967,164.967,854930.578,854930.578,,854765.344,True,25,0,False,0,1007,51,164967,164968,164967,0,0,2,2,12.22077,0.434821,0.71408,-119.4112,-8.28125,7.324219,980.7715,0.58875,1.4925,-0.45125,30,-51,-31,45.55556,True,80,3,37.24892533,-80.41815367,8,1.65,,,,77863,148,18
37,True,,1783955673.2957697,854931578000000,854931578000000,854932109000000,854931843500000,531.0,166.502,166.502,854932.109,854932.109,,854765.344,True,25,0,False,0,1007,52,166502,166503,166502,0,0,2,2,12.22077,0.507759,0.905168,-118.9079,-13.65234,5.859375,979.3066,0.27625,0.1175,0.04875,29,-51,-32,46.11111,True,605,3,37.248927,-80.41815383,8,1.65,,,,78762,150,18
38,True,,1783955674.827143,854933109000000,854933109000000,854933625000000,854933367000000,516.0,168.016,168.016,854933.625,854933.625,,854765.344,True,25,0,False,0,1007,53,168016,168017,168016,0,0,2,2,12.22077,0.537006,0.700362,-118.484,-12.1875,5.859375,980.2832,0.08875,0.3675,-0.32625,28,-52,-32,46.11111,True,122,3,37.2489285,-80.41815367,9,1.63,,,,79698,154,18
39,True,,1783955676.3372917,854934625000000,854934625000000,854935140000000,854934882500000,515.0,169.534,169.534,854935.14,854935.14,,854765.344,True,25,0,False,0,1007,54,169534,169535,169534,0,0,2,2,12.22077,0.310317,0.425188,-119.5274,-9.746094,8.789063,980.7715,0.08875,-0.1325,-0.01375,30,-52,-30,45.55556,True,646,3,37.2489305,-80.4181535,9,1.63,,,,80694,156,18
40,True,,1783955677.860362,854936140000000,854936140000000,854936656000000,854936398000000,516.0,171.048,171.048,854936.656,854936.656,,854765.344,True,25,0,False,0,1007,55,171048,171049,171048,0,0,2,2,12.22077,0.495411,0.850696,-118.8491,-11.21094,5.859375,978.8184,-0.47375,0.3675,-0.01375,28,-53,-32,46.11111,True,158,3,37.24893033,-80.418154,10,1.15,,,,81670,160,18
41,True,,1783955679.375042,854937656000000,854937656000000,854938187000000,854937921500000,531.0,172.591,172.591,854938.187,854938.187,,854765.344,True,25,0,False,0,1007,56,172591,172593,172591,0,0,2,2,12.2206,0.315092,0.896846,-118.7765,-10.23438,6.347656,978.8184,-0.03625,0.6175,0.04875,29,-50,-31,46.11111,True,697,3,37.2489315,-80.41815383,10,1.15,,,,82628,162,18
42,True,,1783955680.92065,854939203000000,854939203000000,854939734000000,854939468500000,531.0,174.12,174.12,854939.734,854939.734,,854765.3445,True,25,0,False,0,1007,57,174120,174122,174120,0,0,2,2,12.2206,0.510348,0.467484,-118.9091,-10.23438,4.394531,979.3066,0.02625,0.1175,-0.07625,28,-52,-33,46.11111,True,227,3,37.24892933,-80.41815383,10,1.15,,,,83669,166,18
43,True,,1783955682.4498665,854940734000000,854940734000000,854941265000000,854940999500000,531.0,175.649,175.649,854941.265,854941.265,,854765.3445,True,25,0,False,0,1007,58,175649,175650,175649,0,0,2,2,12.2206,0.57848,0.346296,-118.7326,-9.746094,5.371094,980.7715,0.08875,-0.32,-0.20125,27,-51,-33,45.55556,True,759,3,37.24892933,-80.4181535,10,1.15,,,,84562,168,18
44,True,,1783955683.9927042,854942281000000,854942281000000,854942796000000,854942538500000,515.0,177.187,177.187,854942.796,854942.796,,854765.3445,True,25,0,False,0,1007,59,177187,177189,177187,0,0,2,2,12.2206,0.608562,0.490962,-118.6524,-15.11719,6.835938,980.7715,-0.47375,-0.445,0.11125,27,-52,-31,46.11111,True,297,3,37.24893217,-80.41815283,10,1.15,,,,85540,172,19
45,True,,1783955685.514719,854943796000000,854943796000000,854944312000000,854944054000000,516.0,178.707,178.707,854944.312,854944.312,,854765.3445,True,25,0,False,0,1007,60,178707,178709,178707,0,0,2,2,12.2206,0.399224,0.6112,-118.8706,-11.21094,8.789063,982.7246,-1.09875,-0.945,0.23625,29,-52,-32,46.11111,True,815,3,37.248934,-80.41815217,10,1.15,,,,86369,174,19
46,True,,1783955687.0295658,854945312000000,854945312000000,854945843000000,854945577500000,531.0,180.241,180.241,854945.843,854945.843,,854765.3445,True,25,0,False,0,1007,61,180241,180242,180241,0,0,2,2,12.2206,0.493055,0.726678,-118.5288,-10.23438,7.324219,977.8418,0.33875,1.055,-0.38875,28,-51,-32,46.11111,True,345,3,37.248935,-80.41815267,10,1.15,,,,87388,178,20
47,True,,1783955688.5663893,854946843000000,854946843000000,854947375000000,854947109000000,532.0,181.776,181.776,854947.375,854947.375,,854765.3445,True,25,0,False,0,1007,62,181776,181777,181776,0,0,2,2,12.2206,0.537475,0.555594,-118.8627,-9.746094,4.882813,978.3301,0.27625,0.2425,-0.07625,28,-53,-31,46.11111,True,892,3,37.24893917,-80.41815133,10,1.15,,,,88227,180,20
48,True,,1783955690.1004772,854948390000000,854948390000000,854948906000000,854948648000000,516.0,183.305,183.305,854948.906,854948.906,,854765.3435,True,25,0,False,0,1007,63,183305,183307,183305,0,0,2,2,12.23268,0.505192,0.632464,-119.4839,-11.69922,8.300781,981.2598,0.21375,-0.3825,0.17375,29,-50,-33,46.11111,True,417,3,37.24894,-80.41815167,10,1.15,,,,89260,184,21
49,True,,1783955691.628295,854949906000000,854949906000000,854950437000000,854950171500000,531.0,184.832,184.832,854950.437,854950.437,,854765.3435,True,25,0,False,0,1007,64,184832,184833,184832,0,0,2,2,12.23268,0.379735,0.832769,-119.1143,-11.21094,7.8125,981.748,-0.34875,-0.195,-0.20125,29,-49,-31,46.66667,True,59,3,37.24894217,-80.41815067,10,1.15,,,,90090,187,21
50,True,,1783955693.155538,854951437000000,854951437000000,854951953000000,854951695000000,516.0,186.345,186.345,854951.953,854951.953,,854765.3445,True,25,0,False,0,1007,65,186345,186347,186345,0,0,2,2,12.23268,0.618521,0.394061,-119.1397,-10.72266,7.8125,979.7949,-0.22375,-0.07,-0.20125,26,-51,-33,46.66667,True,451,3,37.24894117,-80.418151,10,1.15,,,,91091,190,22
51,True,,1783955694.669686,854952953000000,854952953000000,854953468000000,854953210500000,515.0,187.858,187.858,854953.468,854953.468,,854765.3445,True,25,0,False,0,1007,66,187858,187860,187858,0,0,2,2,12.23268,0.590652,0.417343,-118.3946,-9.746094,7.324219,977.8418,0.52625,-0.445,-0.26375,28,-52,-32,46.66667,True,74,3,37.2489395,-80.41815167,10,1.15,,,,91908,193,22
52,True,,1783955696.1838975,854954468000000,854954468000000,854955109000000,854954788500000,641.0,189.371,189.371,854955.109,854955.109,,854765.3459999999,True,25,0,False,0,1007,67,189371,189372,189371,0,0,2,2,12.23268,0.424573,0.662586,-119.6519,-10.72266,8.789063,977.8418,-0.16125,-1.5075,-0.26375,30,-53,-32,46.66667,True,486,3,37.24894067,-80.41815183,10,1.15,,,,92926,196,23
53,True,,1783955697.8199441,854956109000000,854956109000000,854956640000000,854956374500000,531.0,191.031,191.031,854956.64,854956.64,,854765.3459999999,True,25,0,False,0,1007,68,191031,191032,191031,0,0,2,2,12.23268,0.436824,0.591318,-119.1388,-8.769531,6.835938,980.7715,-0.16125,-0.3825,0.04875,30,-52,-32,46.11111,True,143,3,37.2489435,-80.41815167,10,1.15,,,,93890,200,23
54,True,,1783955699.3675675,854957656000000,854957656000000,854958296000000,854957976000000,640.0,192.566,192.566,854958.296,854958.296,,854765.347,True,25,0,False,0,1007,69,192566,192568,192566,0,0,2,2,12.21689,0.480568,0.703815,-118.3247,-10.23438,4.882813,980.2832,-0.59875,-0.5075,0.17375,29,-51,-31,46.11111,True,671,3,37.24894567,-80.41815183,10,1.15,,,,94859,202,23
55,True,,1783955701.0313349,854959312000000,854959312000000,854959828000000,854959570000000,516.0,194.22,194.22,854959.828,854959.828,,854765.3485,True,25,0,False,0,1007,70,194220,194222,194220,0,0,2,2,12.21689,0.560952,0.656377,-118.9888,-11.21094,8.300781,980.7715,0.21375,2.2425,-0.26375,27,-50,-31,46.11111,True,326,3,37.24894567,-80.4181525,10,1.42,,,,95862,206,24
56,True,,1783955702.5478213,854960828000000,854960828000000,854961343000000,854961085500000,515.0,195.742,195.742,854961.343,854961.343,,854765.3485,True,25,0,False,0,1007,71,195742,195743,195742,0,0,2,2,12.21689,0.435758,0.575582,-119.271,-11.21094,7.324219,980.2832,-0.34875,-1.7575,0.04875,30,-52,-31,46.11111,True,852,3,37.2489475,-80.4181525,10,1.42,,,,96687,208,24
57,True,,1783955704.0650647,854962343000000,854962343000000,854962875000000,854962609000000,532.0,197.261,197.261,854962.875,854962.875,,854765.348,True,25,0,False,0,1007,72,197261,197263,197261,0,0,2,2,12.21689,0.456744,0.960913,-118.7991,-10.72266,6.347656,981.748,0.52625,2.805,-0.13875,28,-51,-32,46.66667,True,374,3,37.24895067,-80.41815367,10,1.42,,,,97713,212,24
58,True,,1783955705.5882876,854963875000000,854963875000000,854964390000000,854964132500000,515.0,198.782,198.782,854964.39,854964.39,,854765.3485,True,25,0,False,0,1007,73,198782,198784,198782,0,0,2,2,12.21689,0.482052,0.636291,-118.6663,-11.69922,8.300781,982.2363,-0.28625,0.3675,0.17375,29,-51,-32,46.66667,True,10,3,37.24895233,-80.41815433,10,1.42,,,,98543,215,24
59,True,,1783955707.106758,854965390000000,854965390000000,854965906000000,854965648000000,516.0,200.295,200.295,854965.906,854965.906,,854765.3485,True,25,0,False,0,1007,74,200295,200297,200295,0,0,2,2,12.21689,0.263652,1.073775,-119.1708,-11.69922,6.347656,981.748,0.21375,-0.695,0.17375,30,-50,-32,46.11111,True,402,3,37.24895383,-80.418155,10,1.92,,,,99544,218,25
60,True,,1783955708.6185615,854966906000000,854966906000000,854967421000000,854967163500000,515.0,201.816,201.816,854967.421,854967.421,,854765.3485,True,25,0,False,0,1007,75,201816,201818,201816,0,0,2,2,12.21689,0.45442,0.683078,-119.1429,-12.1875,4.394531,981.2598,-0.28625,-0.7575,0.61125,28,-51,-33,46.66667,True,32,3,37.24895583,-80.41815533,10,1.92,,,,100372,221,25
61,True,,1783955710.1383822,854968421000000,854968421000000,854968953000000,854968687000000,532.0,203.335,203.335,854968.953,854968.953,,854765.3485,True,25,0,False,0,1007,76,203335,203337,203335,0,0,2,2,12.22877,0.616396,0.476143,-118.4245,-14.14063,6.347656,981.748,-0.09875,-0.07,0.04875,26,-52,-33,46.11111,True,451,3,37.24895617,-80.41815483,9,1.92,,,,101394,224,26
62,True,,1783955711.664309,854969953000000,854969953000000,854970578000000,854970265500000,625.0,204.861,204.861,854970.578,854970.578,,854765.35,True,25,0,False,0,1007,77,204861,204863,204861,0,0,2,2,12.22877,0.448069,-0.022199,-118.4673,-11.69922,8.789063,980.2832,-0.09875,-15.5075,0.11125,28,-51,-31,46.66667,True,87,3,37.24895733,-80.41815417,9,1.92,,,,102224,227,26
63,True,,1783955713.3049192,854971593000000,854971593000000,854972093000000,854971843000000,500.0,206.503,206.503,854972.093,854972.093,,854765.3485,True,25,0,False,0,1007,78,206503,206504,206503,0,0,2,2,12.22877,0.394617,0.681399,-119.1305,-12.67578,6.835938,979.7949,-0.09875,-1.07,-0.13875,29,-52,-31,46.11111,True,611,3,37.24895767,-80.4181535,9,1.91,,,,103228,230,27
64,True,,1783955714.8269305,854973109000000,854973109000000,854973640000000,854973374500000,531.0,208.042,208.042,854973.64,854973.64,,854765.3485,True,25,0,False,0,1007,79,208042,208043,208042,0,0,2,2,12.22877,0.588964,0.277726,-119.0668,-11.21094,4.394531,980.2832,-0.03625,-0.2575,-0.01375,28,-52,-32,46.66667,True,142,3,37.24895517,-80.418152,10,1.25,,,,104188,234,27
65,True,,1783955716.3649557,854974656000000,854974656000000,854975281000000,854974968500000,625.0,209.559,209.559,854975.281,854975.281,,854765.3485,True,25,0,False,0,1007,80,209559,209560,209559,0,0,2,2,12.22877,0.297982,0.912484,-119.378,-10.72266,6.347656,982.2363,-0.22375,-0.1325,0.23625,30,-51,-31,46.66667,True,674,3,37.24895583,-80.41815167,10,1.25,,,,105162,236,27
66,True,,1783955718.0058262,854976296000000,854976296000000,854976812000000,854976554000000,516.0,211.201,211.201,854976.812,854976.812,,854765.35,True,25,0,False,0,1007,81,211201,211203,211201,0,0,2,2,12.22877,0.40409,0.769816,-119.2571,-9.257813,8.300781,978.8184,0.15125,1.2425,-0.26375,28,-50,-33,46.66667,True,312,3,37.2489555,-80.41815067,10,1.25,,,,106159,240,28
67,True,,1783955719.5351212,854977812000000,854977812000000,854978453000000,854978132500000,641.0,212.732,212.732,854978.453,854978.453,,854765.35,True,25,0,False,0,1007,82,212732,212734,212732,0,0,2,2,12.22072,0.355172,0.845324,-119.0412,-12.1875,6.347656,979.7949,-0.28625,-0.3825,0.42375,29,-51,-31,46.66667,True,833,3,37.24895567,-80.41815033,10,1.25,,,,106996,242,28
