sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,request_failure_count,sequence_gap_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
0,True,,1784154449.7281528,15700562000000,15700562000000,15701531000000,15701046500000,969.0,872.885,872.885,15701.531,15701.531,,14828.1615,False,1,0,0,0,False,0,1007,306,872885,872886,872885,0,0,59730,84410,11.77301,-0.023763,-0.071026,-107.7268,6.103516,-1.748047,980.0488,0.97875,0.77,-0.1525,8,-25,-40,46.66667,True,263,3,37.24890217,-80.41802883,8,1.34,,,,423284,1070,115
1,True,,1784154450.9863138,15701812000000,15701812000000,15702484000000,15702148000000,672.0,873.828,873.828,15702.484,15702.484,,14828.24075,False,2,0,0,0,False,0,1007,307,873828,873829,873828,0,0,59730,84410,11.77301,-0.089292,-0.101315,-107.7341,4.150391,-1.748047,980.5371,-0.64625,-0.855,-0.0275,8,-26,-40,46.66667,True,147,3,37.24890117,-80.418029,8,1.34,,,,423847,1072,116
2,True,,1784154452.1826031,15703015000000,15703015000000,15703718000000,15703366500000,703.0,875.005,875.005,15703.718,15703.718,,14828.32,False,3,0,0,0,False,0,1007,308,875005,875007,875005,0,0,59730,84410,11.77301,-0.149765,-0.241502,-107.8265,5.615234,-1.748047,981.5137,0.16625,-0.5425,-0.215,9,-26,-41,46.66667,True,376,3,37.24890083,-80.4180305,8,1.34,,,,424539,1074,116
3,True,,1784154452.9448056,15703781000000,15703781000000,15704437000000,15704109000000,656.0,875.77,875.77,15704.437,15704.437,,14828.3295,False,4,0,0,0,False,0,1007,309,875770,875772,875770,0,0,59730,84410,11.77301,-0.08547,-0.511112,-107.8134,5.126953,-3.212891,981.5137,-0.14625,0.77,0.16,8,-27,-40,46.66667,True,39,3,37.24890083,-80.41803283,8,1.34,,,,424944,1076,117
4,True,,1784154454.128867,15704953000000,15704953000000,15705593000000,15705273000000,640.0,876.952,876.952,15705.593,15705.593,,14828.321,True,5,0,0,0,False,0,1007,310,876952,876953,876952,0,0,59730,84410,11.77301,0.133446,-0.507864,-106.7841,5.615234,-2.236328,982.4902,-0.58375,-0.6675,0.2225,7,-27,-40,46.66667,True,349,3,37.24889933,-80.41803767,8,1.34,,,,425669,1078,117
5,True,,1784154455.1009111,15705921000000,15705921000000,15706593000000,15706257000000,672.0,877.924,877.924,15706.593,15706.593,,14828.327,True,6,0,0,0,False,0,1007,311,877924,877926,877924,0,0,59730,84410,11.77301,-0.025617,-0.181275,-106.8255,1.220703,-0.771484,981.5137,-0.45875,-1.48,-0.215,8,-25,-42,46.66667,True,171,3,37.24889733,-80.41803933,9,1.34,,,,426238,1080,118
6,True,,1784154456.0674696,15706890000000,15706890000000,15707625000000,15707257500000,735.0,878.895,878.895,15707.625,15707.625,,14828.332999999999,True,7,0,0,0,False,0,1007,312,878895,878897,878895,-0.021482399,-0.021448713,59734,84414,11.77301,0.411051,-5.110717,-105.7008,170.166,4.111328,963.4473,-1.14625,0.27,1.9725,5,-33,-44,46.11111,True,170,3,37.24889617,-80.41803983,8,1.34,,,,426801,1082,119
7,True,,1784154457.0447059,15707875000000,15707875000000,15708640000000,15708257500000,765.0,879.898,879.898,15708.64,15708.64,,14828.336,True,8,0,0,0,False,0,1007,313,879898,879899,879898,-0.114647002,-0.114786943,60391,85046,11.74501,-1.139906,-5.321357,-104.7993,112.5488,-34.46289,948.7988,3.97875,-1.6675,-3.5275,3,-26,-43,46.66667,True,186,3,37.24889433,-80.4180405,8,1.34,,,,427366,1084,120
8,True,,1784154458.0744116,15708906000000,15708906000000,15709562000000,15709234000000,656.0,880.897,880.897,15709.562,15709.562,,14828.337,True,9,0,0,0,False,0,1007,314,880897,880898,880897,-0.12896805,-0.12896805,61281,85928,11.74501,-0.442625,-0.91298,-106.6859,-115.4785,-45.69336,784.7363,-2.14625,-5.855,4.7225,5,-30,-45,46.66667,True,191,3,37.24889717,-80.4180275,9,1.26,,,,427949,1086,121
9,True,,1784154459.1438437,15709968000000,15709968000000,15710687000000,15710327500000,719.0,881.967,881.967,15710.687,15710.687,,14828.338,True,10,0,0,0,False,0,1007,315,881967,881968,881967,-0.150398269,-0.150269521,62280,86912,11.74501,-0.071565,3.506483,-105.3559,-157.4707,29.01367,966.8652,-10.14625,-5.605,-0.2775,12,-35,-49,46.66667,True,271,3,37.24889367,-80.418035,8,1.31,,,,428518,1088,122
