packet_id,source_elapsed_s,send_monotonic_ns,receive_monotonic_ns,datagram_bytes
0,0.0,1626984785082,1627200265896,1124
1,0.5,1627484903002,1627826783152,1124
2,1.0,1627988922782,1628189671557,1124
3,1.5,1628483787460,1628672408256,1124
4,2.0,1628983751020,1629248254773,1124
5,2.5,1629484379595,1629765182297,1124
7,3.5,1630484164482,1630753771984,1124
8,4.0,1630983946360,1631095296690,1124
9,4.5,1631483984317,1631699258235,1124
10,5.0,1631985801087,1632174411278,1125
11,5.5,1632484367778,1632708056219,1125
12,6.0,1632983717291,1633145925084,1125
13,6.5,1633484317717,1633746755734,1125
14,7.0,1633997745923,1634236561563,1125
15,7.5,1634484353128,1634631248955,1125
16,8.0,1634986319140,1635219405712,1125
18,9.0,1635986327735,1636198729145,1125
19,9.5,1636484005624,1636606356333,1125
20,10.0,1636987097829,1637149783961,1126
21,10.5,1637510152309,1637664163449,1126
22,11.0,1637983897775,1638168439459,1126
23,11.5,1638485032138,1638759254494,1126
24,12.0,1638985765227,1639204454424,1126
25,12.5,1639498944428,1639638234801,1126
26,13.0,1639987816900,1640309253962,1126
27,13.5,1640495625617,1640848169999,1126
28,14.0,1640984474128,1641259076324,1126
29,14.5,1641483691312,1641700672113,1126
30,15.0,1641983992714,1642183515311,1126
31,15.5,1642487516351,1642721495145,1126
32,16.0,1642989435725,1643162614105,1126
34,17.0,1643990959388,1644250189023,1126
35,17.5,1644486680350,1644709781505,1126
36,18.0,1644986535719,1645283814905,1126
37,18.5,1645496723901,1645663859604,1126
38,19.0,1645986243346,1646214156280,1126
39,19.5,1646489738032,1646746863042,1126
40,20.0,1647032627364,1647232709502,1126
41,20.5,1647490841294,1647818227465,1126
42,21.0,1647989558982,1648197716444,1126
43,21.5,1648484466739,1648657005777,1126
44,22.0,1648993125481,1649156090919,1126
45,22.5,1649486274099,1649736227112,1126
46,23.0,1649991453106,1650216190117,1126
47,23.5,1650487401205,1650634353803,1126
48,24.0,1651002722171,1651291598227,1126
49,24.5,1651563852475,1651833004084,1126
50,25.0,1651986324874,1652150505498,1126
51,25.5,1652484240115,1652765271263,1126
52,26.0,1652985288251,1653179581540,1126
53,26.5,1653484881598,1653748759347,1126
54,27.0,1653985097115,1654211108401,1126
55,27.5,1654485630855,1654875844695,1126
56,28.0,1654998323778,1655196076646,1126
57,28.5,1655484066148,1655633526794,1126
58,29.0,1655986669792,1656236932393,1126
59,29.5,1656491397127,1656676983834,1126
60,30.0,1656985884747,1657315887396,1126
61,30.5,1657484892749,1657740636239,1126
62,31.0,1657984350215,1658202432316,1126
63,31.5,1658485169475,1658756135777,1126
64,32.0,1658986163467,1659133031667,1126
65,32.5,1659486817272,1659696496876,1126
66,33.0,1659984510754,1660171624393,1126
67,33.5,1660486951610,1660693263340,1126
68,34.0,1660983664673,1661163715836,1126
69,34.5,1661484491138,1661680456451,1126
70,35.0,1661983770133,1662140443531,1126
72,36.0,1662984129578,1663214314553,1126
73,36.5,1663484212217,1663693678061,1126
74,37.0,1663984650082,1664304399560,1126
75,37.5,1664483734659,1664715566605,1126
76,38.0,1664983690365,1665199946199,1126
78,39.0,1665983911722,1666228969678,1126
79,39.5,1666484726915,1666675993986,1126
80,40.0,1666983814103,1667139098848,1126
81,40.5,1667483786360,1667664309403,1126
82,41.0,1667984732914,1668170551223,1126
83,41.5,1668484751048,1668717528187,1126
84,42.0,1668984446363,1669174863069,1126
85,42.5,1669483772746,1669677938081,1126
86,43.0,1669983833003,1670090384372,1126
87,43.5,1670492433151,1670712123847,1126
88,44.0,1670985707194,1671110567709,1126
89,44.5,1671489505469,1671632827087,1126
90,45.0,1671988891914,1672093653403,1126
91,45.5,1672493218580,1672733937505,1126
92,46.0,1672983832984,1673172382154,1126
93,46.5,1673495234511,1673655496611,1126
94,47.0,1673984125476,1674196293258,1126
95,47.5,1674484874246,1674701587451,1126
96,48.0,1674984079007,1675178802232,1126
97,48.5,1675492830379,1675743954467,1126
98,49.0,1675984600436,1676133815167,1126
99,49.5,1676484706862,1676591656609,1126
100,50.0,1676984192238,1677138742336,1127
101,50.5,1677483804824,1677649551402,1127
102,51.0,1677985788365,1678173523258,1127
104,52.0,1678985054491,1679300007948,1127
106,53.0,1679990865510,1680194878123,1127
107,53.5,1680486223112,1680630894446,1127
108,54.0,1680990200862,1681135056652,1127
109,54.5,1681483672361,1681735547219,1127
110,55.0,1681989842413,1682231183421,1127
111,55.5,1682509530690,1682784115217,1127
112,56.0,1682986369617,1683137564543,1127
113,56.5,1683484193340,1683654957548,1127
114,57.0,1683985781294,1684166099680,1127
115,57.5,1684484873429,1684666196676,1127
116,58.0,1684983750432,1685217742646,1127
117,58.5,1685484761104,1685714708724,1127
119,59.5,1686486678140,1686650949085,1127
120,60.0,1686984019948,1687165787892,1127
121,60.5,1687483806580,1687684164885,1127
122,61.0,1687984751441,1688155647448,1127
123,61.5,1688484039182,1688651436927,1127
124,62.0,1688984417300,1689136734903,1127
125,62.5,1689483824897,1689671457409,1127
126,63.0,1689984783070,1690217601122,1127
127,63.5,1690483946858,1690747818708,1127
128,64.0,1690984457026,1691151732619,1127
129,64.5,1691484871854,1691685248073,1127
130,65.0,1691984087391,1692247138070,1127
131,65.5,1692484307340,1692649522643,1127
132,66.0,1692984640516,1693180781399,1127
133,66.5,1693489262303,1693758993196,1127
134,67.0,1693985987543,1694241333399,1127
135,67.5,1694485860572,1694815909056,1127
136,68.0,1694989617450,1695168909184,1127
137,68.5,1695486793319,1695735990787,1127
138,69.0,1695984687099,1696226470923,1127
139,69.5,1696484027666,1696716369108,1127
140,70.0,1696984754936,1697266493340,1127
141,70.5,1697484126347,1697752511204,1127
142,71.0,1697983751357,1698302350798,1127
143,71.5,1698487657665,1698727391747,1127
144,72.0,1698985881046,1699155407084,1127
145,72.5,1699484364299,1699744677996,1127
146,73.0,1699984986493,1700204093972,1127
147,73.5,1700484156838,1700745248027,1127
148,74.0,1700985812256,1701239418684,1127
149,74.5,1701487296800,1701667745219,1127
150,75.0,1701989004493,1702215975700,1127
151,75.5,1702654448986,1702856372947,1127
152,76.0,1702984294444,1703218478135,1127
153,76.5,1703489838677,1703739688347,1127
154,77.0,1703988844828,1704156462973,1127
155,77.5,1704485685342,1704694298531,1127
156,78.0,1705106115672,1705399404317,1127
157,78.5,1705492152436,1705750022469,1127
158,79.0,1705983678080,1706133570731,1127
159,79.5,1706484030843,1706684218217,1127
160,80.0,1706993375558,1707314717588,1127
161,80.5,1707485582633,1707728874182,1127
162,81.0,1707983788360,1708218239335,1127
163,81.5,1708484311465,1708703427100,1127
164,82.0,1708984321907,1709176050568,1127
165,82.5,1709484357844,1709588390914,1127
166,83.0,1709983810269,1710254448796,1127
167,83.5,1710485823321,1710819425204,1127
168,84.0,1710984331887,1711296739183,1127
169,84.5,1711483819488,1711661487424,1127
170,85.0,1712468900973,1712727441278,1127
171,85.5,1712543257529,1712750557531,1127
172,86.0,1712988259647,1713218888264,1127
173,86.5,1713483710015,1713699620861,1127
174,87.0,1713986486520,1714102984701,1127
176,88.0,1715000880267,1715178733730,1127
177,88.5,1715521337403,1715695249523,1127
178,89.0,1715985440497,1716202309621,1127
179,89.5,1716487710941,1716791285043,1127
180,90.0,1716983653227,1717104442224,1127
181,90.5,1717485193209,1717642009244,1127
182,91.0,1717984429895,1718149685741,1127
183,91.5,1718489939516,1718728609319,1127
184,92.0,1718987282277,1719193807727,1127
185,92.5,1719484169254,1719686777290,1127
186,93.0,1719984649305,1720198314032,1127
187,93.5,1720487053159,1720757761558,1127
188,94.0,1720984989800,1721212941182,1127
189,94.5,1721485397137,1721645648374,1127
190,95.0,1721984623975,1722189335334,1127
191,95.5,1722486940345,1722751389855,1127
192,96.0,1722985725815,1723160553763,1127
193,96.5,1723484958535,1723639812875,1127
194,97.0,1723988249754,1724100594870,1127
195,97.5,1724484764680,1724637013054,1127
196,98.0,1724984604701,1725245916169,1127
197,98.5,1725484366504,1725685511854,1127
198,99.0,1725985142456,1726167910144,1127
199,99.5,1726486530546,1726736264983,1127
200,100.0,1726986330670,1727172068440,1128
202,101.0,1728022378075,1728260073234,1128
203,101.5,1728486686436,1728700362835,1128
204,102.0,1728988282552,1729211529111,1128
205,102.5,1729487857382,1729675235234,1128
206,103.0,1730004795038,1730195622723,1128
207,103.5,1730486697577,1730701285659,1128
208,104.0,1730989358177,1731171987251,1128
209,104.5,1731486015655,1731588836077,1128
210,105.0,1731986934070,1732270382331,1128
211,105.5,1732484596587,1732696514577,1128
212,106.0,1732991452614,1733268564947,1128
213,106.5,1733485475114,1733675795543,1128
214,107.0,1733985955650,1734223441910,1128
215,107.5,1734484648396,1734729923123,1128
216,108.0,1734984809045,1735242802124,1128
217,108.5,1735487682829,1735710216810,1128
218,109.0,1735985548939,1736179288808,1128
219,109.5,1736484371738,1736691742691,1128
220,110.0,1736984299860,1737185062006,1128
221,110.5,1737484374882,1737638457565,1128
222,111.0,1737984556923,1738142755261,1128
223,111.5,1738484940552,1738626313584,1128
224,112.0,1738985240453,1739147454594,1128
225,112.5,1739485300067,1739652022315,1128
226,113.0,1739985402875,1740119705660,1128
227,113.5,1740486294944,1740694648399,1128
229,114.5,1741486859009,1741724312881,1128
230,115.0,1741984523693,1742152779823,1128
231,115.5,1742488379786,1742688817910,1128
232,116.0,1742985308922,1743166240608,1128
233,116.5,1743484513454,1743572544704,1128
234,117.0,1743985630493,1744151846472,1128
235,117.5,1744485486790,1744740568194,1128
236,118.0,1744985686121,1745370882521,1128
237,118.5,1745485447373,1745719330044,1128
238,119.0,1745985900050,1746156668636,1128
239,119.5,1746487740976,1746637865084,1128
240,120.0,1746987945318,1747193985250,1128
241,120.5,1747484892430,1747755062397,1128
242,121.0,1747985249000,1748256179468,1128
243,121.5,1748511331979,1748757468025,1128
244,122.0,1748985264635,1749170329849,1128
245,122.5,1749485529826,1749591931148,1128
246,123.0,1749983661003,1750161408548,1128
247,123.5,1750490195695,1750677165420,1128
248,124.0,1750985048414,1751121904241,1128
250,125.0,1751993064429,1752222313931,1128
251,125.5,1752491231355,1752720316553,1128
252,126.0,1752989043278,1753134620087,1128
253,126.5,1753487045736,1753743961670,1128
254,127.0,1753986497196,1754159990796,1128
255,127.5,1754489664060,1754659651055,1128
256,128.0,1754989275451,1755206847874,1128
257,128.5,1755487741924,1755686866497,1128
258,129.0,1755990078636,1756196943120,1128
259,129.5,1756486792750,1756700766121,1128
260,130.0,1756988444210,1757162959982,1128
261,130.5,1757487665344,1757705188535,1128
262,131.0,1757991854580,1758127930998,1128
263,131.5,1758485093626,1758687703599,1128
264,132.0,1758987836989,1759148129777,1128
265,132.5,1759488146665,1759641995041,1128
266,133.0,1760302905547,1760492668965,1128
267,133.5,1760486810436,1760644494351,1128
268,134.0,1760987036944,1761239471502,1128
269,134.5,1761484779819,1761687946508,1128
270,135.0,1761990538800,1762219913841,1128
271,135.5,1762485697733,1762739313086,1128
272,136.0,1762992287812,1763143147914,1128
274,137.0,1763984639091,1764147333334,1128
