epoch,train_loss,train_mean_loss,train_nll,validation_loss,validation_mean_loss,validation_nll
1,0.3949760334536168,0.3949760334536168,-1.5098635105184033,0.27378071625409667,0.27378071625409667,-2.0513878285003644
2,0.23778597552953573,0.23778597552953573,-6.281308566032271,0.16776938886790355,0.16776938886790355,-5.883716584487471
3,0.21343594111455988,0.21343594111455988,-6.682868476520614,0.15882147506794683,0.15882147506794683,-6.163066124665339
4,0.20782651405056296,0.20782651405056296,-6.725598502181636,0.15312491371407774,0.15312491371407774,-6.3134190807653585
5,0.2050246846164841,0.2050246846164841,-6.748619580724634,0.15044256275319015,0.15044256275319015,-6.394360244174208
6,0.20326286672178642,0.20326286672178642,-6.768933808824652,0.150120422403054,0.150120422403054,-6.416055515942241
7,0.2023243658366496,0.2023243658366496,-6.775700745639365,0.14970483089107472,0.14970483089107472,-6.446607880649761
8,0.20149708261012378,0.20149708261012378,-6.783957993120166,0.1477104954545299,0.1477104954545299,-6.4891696109983945
9,0.20118615181808494,0.20118615181808494,-6.786476277581922,0.14736155003668094,0.14736155003668094,-6.500886577201533
10,0.2006077546098224,0.2006077546098224,-6.789782539275496,0.14718112362228758,0.14718112362228758,-6.514209254415564
11,0.20008416742936944,0.20008416742936944,-6.795452650940827,0.14677649580602,0.14677649580602,-6.5234621416012555
12,0.19940386259558662,0.19940386259558662,-6.80150187137824,0.14641986635150642,0.14641986635150642,-6.537173266818549
13,0.1991771287439424,0.1991771287439424,-6.803362020544876,0.14546207793146676,0.14546207793146676,-6.544431614232598
14,0.1986825944306978,0.1986825944306978,-6.807804511289344,0.1449268583462126,0.1449268583462126,-6.551385669405914
15,0.19858912749812835,0.19858912749812835,-6.810167269555111,0.14510499835332308,0.14510499835332308,-6.55654699114506
16,0.1983128367172543,0.1983128367172543,-6.810796521031674,0.14498984150962121,0.14498984150962121,-6.562053328079342
17,0.19830298845491354,0.19830298845491354,-6.8125046696850955,0.1451084457089163,0.1451084457089163,-6.567282596533481
18,0.19797967752179774,0.19797967752179774,-6.813352416986431,0.1455223096378183,0.1455223096378183,-6.574205636723778
19,0.1976158255211461,0.1976158255211461,-6.818477369640854,0.1448441683778202,0.1448441683778202,-6.577420279376846
20,0.19742354058899333,0.19742354058899333,-6.817986241431957,0.14602768660554652,0.14602768660554652,-6.570496041170436
21,0.19716575939001743,0.19716575939001743,-6.81911872944458,0.14404291090551372,0.14404291090551372,-6.583778578303715
22,0.19693235930667116,0.19693235930667116,-6.822378246965304,0.14377734241298815,0.14377734241298815,-6.58797705215282
23,0.19654699136070142,0.19654699136070142,-6.824726253068872,0.1436245647568362,0.1436245647568362,-6.589641845039143
24,0.1965549489287245,0.1965549489287245,-6.8233703017217975,0.14475557368178862,0.14475557368178862,-6.583992362694667
25,0.1962255844704929,0.1962255844704929,-6.826897996256607,0.14332177362242518,0.14332177362242518,-6.590106446865473
26,0.1959135461426401,0.1959135461426401,-6.830399968895121,0.1448438982718457,0.1448438982718457,-6.595750502525461
27,0.19569777042366962,0.19569777042366962,-6.83135848937798,0.14500339412821844,0.14500339412821844,-6.590683241694316
28,0.19521148412839653,0.19521148412839653,-6.832954640531821,0.14384702953409628,0.14384702953409628,-6.594958047353718
29,0.1945052574109839,0.1945052574109839,-6.837152605823168,0.14399370269256836,0.14399370269256836,-6.6003550268713065
30,0.19425373977783827,0.19425373977783827,-6.8390199988781175,0.1429720132125803,0.1429720132125803,-6.604321971024669
31,0.19383803746495926,0.19383803746495926,-6.841394877759626,0.14308949349502878,0.14308949349502878,-6.602085020280143
32,0.1936148762255514,0.1936148762255514,-6.843870617113227,0.14254313355547102,0.14254313355547102,-6.6086756414510255
33,0.19329950303613463,0.19329950303613463,-6.8441608105518075,0.1416170210068663,0.1416170210068663,-6.6096121850236855
34,0.19303230039160604,0.19303230039160604,-6.8472256461897905,0.14173962237621984,0.14173962237621984,-6.60827506858571
35,0.1927683153008396,0.1927683153008396,-6.851372124129841,0.14078887523973957,0.14078887523973957,-6.615703939682935
36,0.19232856395216283,0.19232856395216283,-6.853576524438391,0.143051887492893,0.143051887492893,-6.610330359126497
37,0.1923489998175001,0.1923489998175001,-6.85547387555817,0.1413228592664035,0.1413228592664035,-6.603819179491306
38,0.19214440646683534,0.19214440646683534,-6.8554488053964375,0.14149123966248728,0.14149123966248728,-6.606296769330967
39,0.19232361207253565,0.19232361207253565,-6.853992812786397,0.14218493613813768,0.14218493613813768,-6.609335951753514
40,0.19185405182415147,0.19185405182415147,-6.858293702616647,0.14300129047628038,0.14300129047628038,-6.605372775057034
41,0.19161452443602367,0.19161452443602367,-6.859803441351963,0.1420324288809414,0.1420324288809414,-6.606039619721975
42,0.1914841532001941,0.1914841532001941,-6.8615827338412565,0.14227004045121755,0.14227004045121755,-6.60097786297687
43,0.19139831751365985,0.19139831751365985,-6.8625014542272895,0.14297712592794445,0.14297712592794445,-6.598212955819636
44,0.1908832614920052,0.1908832614920052,-6.866919648224274,0.14241964361495388,0.14241964361495388,-6.603862808674069
45,0.1907217363968986,0.1907217363968986,-6.869116138084977,0.14339144190188824,0.14339144190188824,-6.6028835262181715
