replicate,base_seed,actual_v2_seed,test_sequence,training_seconds,best_validation_loss,v1_ate_rmse_m,v1_heading_mae_deg,v1_rpe_1s_m,v1_rpe_5s_m,v1_rpe_10s_m,v2_ate_rmse_m,v2_heading_mae_deg,v2_rpe_1s_m,v2_rpe_5s_m,v2_rpe_10s_m,v2_remaining_yaw_bias_radps,v2_remaining_yaw_bias_deg_per_min,v2_remaining_yaw_rmse_radps,v2_mean_fast_yaw_residual_radps,v2_mean_fast_yaw_residual_deg_per_min,v2_mean_explicit_yaw_bias_radps,v2_mean_explicit_yaw_bias_deg_per_min,ate_change_pct
replicate_01_base42,42,565,parking02,1200.6741697788239,1.3708651276195751,5.48251232659295,7.921207944546653,0.019226747905246595,0.06012802004080546,0.11088853013964856,13.088588849526475,19.171625023851217,0.01867111348364657,0.051067914607146006,0.09140362463456093,0.0005076484736983737,1.7451669011504873,0.022676882256587847,8.161522229994331e-06,0.028057246690852508,0.0004854361154884037,1.6688064384426446,138.73341398687273
replicate_02_base1042,1042,1565,parking02,1258.0338122844696,1.3817177064278547,15.392889054753585,22.382144801813865,0.019256228324672105,0.059142725829427076,0.10981645922050284,15.031315248849193,22.11535459374656,0.018870980110570135,0.0512537719055036,0.08906967116881555,0.0005991989453030238,2.059894239273212,0.02276906175986802,-0.0002496915595948284,-0.8583763526893765,0.0006517387228265908,2.240512689792613,-2.348966491074214
replicate_03_base2042,2042,2565,parking02,1444.43510389328,1.3392692734213436,21.17420237082682,31.611778887573394,0.019543074061788634,0.05966394196912267,0.112875097536175,15.72580089041726,23.059904030775023,0.018917489721998942,0.051883951387877554,0.09150070102252175,0.0006240791169817592,2.145425969118359,0.022646768016509184,-3.465200261231588e-05,-0.1191248100817202,0.0004118189948089359,1.4157294195523191,-25.731318634775135
replicate_01_base42,42,465,parking01,1493.066886663437,2.0658421609550714,5.357292598162787,7.287398848763421,0.02294023614309265,0.0838176776259253,0.15387215959431905,3.334460933171993,4.046781331954643,0.022149214272226003,0.07883363278684825,0.1464440083858798,0.00013701533326142168,0.47102401946747463,0.024344664753000147,0.0001866401989562303,0.6416217412604394,0.00042315061265308876,1.4546846522038246,-37.758469001385095
replicate_02_base1042,1042,1465,parking01,1490.6950860023499,2.0647855699062347,5.939153592305455,8.198358506752406,0.022653245390216178,0.08290231010447217,0.15357304398965696,1.818063032198708,0.8792896862310795,0.022365810758964093,0.08149405349687026,0.15593733011481245,-1.8238042625999407e-05,-0.06269777214296754,0.024234759179220862,0.0003752668885141743,1.2900725341721146,0.00038977729970916493,1.339955653400455,-69.38851632740862
replicate_03_base2042,2042,2465,parking01,1514.9146013259888,2.0561650954186916,5.787287028988055,7.929502522973321,0.022800007218939183,0.08269699910903584,0.15234164486689575,2.4725204120414213,3.1523556077256045,0.022256793650192758,0.07943600916747884,0.14631846800461568,0.0001214500152739989,0.4175143978199713,0.024235613744020675,7.109080816789111e-05,0.2443921962116593,0.0005542653203049474,1.9054238150364131,-57.27669286737005
replicate_01_base42,42,765,street00,517.1739418506622,4.799034935055357,0.2970567408705436,0.31998841547661194,0.01800115586225911,0.06628949274574199,0.11679909410660161,0.29799256815261066,0.25365091800625716,0.01736790154902781,0.058804872320111716,0.10021038969132147,-0.00019360231254195607,-0.6655557247576059,0.015174349788379936,-0.0003699820874734654,-1.2719047264601766,0.0007046818832162475,2.4225178684573048,0.3150331749161912
replicate_02_base1042,1042,1765,street00,463.5262186527252,4.839012431375908,0.29844656751334536,0.25373003061126276,0.017504432198076167,0.06347512549052169,0.11069968362252793,0.29830531657682474,0.20897509253875907,0.017004967239143208,0.05768657860589997,0.09812857017054749,-0.00034119688164192666,-1.1729484780664245,0.016206999115657855,0.00042688307151986287,1.4675159006201648,5.5411293406012135e-05,0.19048999497153501,-0.04732871873766961
replicate_03_base2042,2042,2765,street00,702.0782029628754,4.667040207169273,0.2975431948479382,0.30403805670396905,0.01775825619698441,0.06504088134033732,0.11444599501514822,0.29745197030207765,0.2770401366045601,0.0175891497346027,0.06217579876526855,0.10756190806484121,-0.00011481023968113447,-0.394688530716865,0.014536283750134264,-0.00020840472826718384,-0.7164426816168239,0.00046431245065876577,1.5961886278874136,-0.03065926139132348
