cycle_ok,source_sample_time_s,enc_left,enc_right,gz,y,L,R,sample_ms,send_ms,gps_valid,gps_age_ms,gps_fix_type,gps_lat,gps_lon,gps_sat,gps_hdop,gps_alt_m,gps_speed_mps,gps_course_deg,gps_chars,gps_sentences,gps_failed_checksums,v,r,p,ax,ay,az,gx,gy,mx,my,mz,temp,pc_time,seq,T,millis,lat,lon,sat,hdop
True,2451.578,78206,166634,34.18625,-151.9853,0.121536935,0.222070304,2451578,2451580,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54072,4.225792,0.809996,180.7617,260.1074,893.7793,-41.57125,10.8825,42,-15,-47,48.33333,2026-08-29T20:15:30.824Z,3804,1007,2451578,,,4294967295,-1
True,2452.824,77067,164714,32.24875,-146.2846,0.139625628,0.236222076,2452824,2452826,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54072,9.266552,-2.203751,2.050781,203.9551,1092.51,-15.82125,-6.1175,37,-30,-47,48.33333,2026-08-29T20:15:32.192Z,3806,1007,2452824,,,4294967295,-1
True,2453.585,76361,163514,23.24875,-138.225,0.075231363,0.169270566,2453585,2453587,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53726,7.259457,-3.94853,32.8125,41.8457,831.2793,-16.13375,14.2575,43,-43,-46,48.33333,2026-08-29T20:15:32.818Z,3807,1007,2453585,,,4294967295,-1
True,2454.83,75944,162786,10.56125,-135.1117,0.034359109,0.065635478,2454830,2454832,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53726,7.347866,-2.08569,-38.96484,187.8418,933.8184,-22.19625,2.945,33,-42,-47,48.33333,2026-08-29T20:15:34.064Z,3809,1007,2454830,,,4294967295,-1
True,2455.408,75941,162650,4.49875,-133.3018,0,0.021590289,2455408,2455410,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53726,5.54325,-2.218531,17.1875,142.4316,989.9707,-24.13375,0.445,33,-45,-45,48.88889,2026-08-29T20:15:34.777Z,3810,1007,2455408,,,4294967295,-1
True,2456.654,75449,162281,-2.18875,-132.6348,0.132085567,0.099198122,2456654,2456656,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53726,4.024307,-0.800775,-70.21484,99.95117,1259.502,-25.82125,-6.93,33,-47,-49,48.33333,2026-08-29T20:15:36.022Z,3812,1007,2456654,,,4294967295,-1
True,2457.916,75046,162060,-3.68875,-131.2934,0.02068074,0,2457916,2457918,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53726,4.919408,-0.769881,22.55859,193.2129,997.2949,-24.75875,-0.9925,33,-48,-47,48.33333,2026-08-29T20:15:37.285Z,3814,1007,2457916,,,4294967295,-1
True,2459.162,75216,162201,-0.31375,-130.3206,-0.054849346,-0.043914695,2459162,2459164,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53726,5.303138,-0.835487,11.81641,198.0957,1052.959,-22.44625,0.8825,33,-49,-51,48.33333,2026-08-29T20:15:38.544Z,3816,1007,2459162,,,4294967295,-1
True,2459.94,75984,162979,5.37375,-129.9415,-0.188078406,-0.188078406,2459940,2459942,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53726,4.579772,-1.414564,-27.24609,195.166,787.8223,-24.94625,-11.3675,33,-45,-47,48.88889,2026-08-29T20:15:39.173Z,3817,1007,2459940,,,4294967295,-1
True,2461.172,77157,164156,-0.12625,-131.3814,-0.100222285,-0.103746737,2461172,2461173,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53726,4.695889,-1.729004,50.87891,230.8105,994.3652,-21.25875,-5.9925,35,-42,-48,49.44444,2026-08-29T20:15:40.540Z,3819,1007,2461172,,,4294967295,-1
True,2462.519,77886,164862,5.18625,-128.7901,-0.144455465,-0.137570376,2462519,2462520,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53726,3.54818,-0.465221,-43.84766,42.33398,1058.33,-19.57125,-1.18,37,-53,-47,48.88889,2026-08-29T20:15:41.910Z,3821,1007,2462519,,,4294967295,-1
True,2463.795,79682,166620,1.37375,-129.4899,-0.226579421,-0.222728128,2463795,2463796,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54477,3.493483,1.528957,12.30469,180.0293,848.3691,-30.19625,5.57,35,-37,-43,48.33333,2026-08-29T20:15:43.185Z,3823,1007,2463795,,,4294967295,-1
True,2465.039,80406,167355,-1.43875,-131.29,-0.033401523,-0.055693931,2465039,2465041,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54477,2.348316,2.443578,-85.83984,132.1777,1003.154,-24.19625,0.3825,40,-37,-44,48.88889,2026-08-29T20:15:44.412Z,3825,1007,2465039,,,4294967295,-1
True,2465.777,80407,167381,1.31125,-133.412,0,0,2465777,2465779,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54477,2.746521,1.765193,-16.50391,164.8926,996.3184,-24.69625,-0.6175,38,-38,-45,48.33333,2026-08-29T20:15:45.014Z,3826,1007,2465777,,,4294967295,-1
True,2466.904,80407,167381,0.87375,-133.9706,0,0,2466904,2466906,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54477,2.916242,2.351441,-13.57422,160.9863,997.2949,-24.57125,16.32,37,-38,-42,48.33333,2026-08-29T20:15:46.276Z,3828,1007,2466904,,,4294967295,-1
True,2468.15,80954,167899,-3.62625,-132.499,-0.166416522,-0.166686918,2468150,2468152,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54477,5.637345,-0.272316,14.74609,283.5449,1073.467,-28.69625,3.945,28,-45,-49,47.77778,2026-08-29T20:15:47.516Z,3830,1007,2468150,,,4294967295,-1
True,2468.883,81972,168900,4.06125,-132.0301,-0.214918839,-0.216890313,2468883,2468885,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54477,8.022394,-0.920872,-70.70313,275.7324,950.9082,-31.25875,-9.3675,35,-45,-48,48.88889,2026-08-29T20:15:48.118Z,3831,1007,2468883,,,4294967295,-1
True,2470.115,83316,170258,-3.68875,-132.5309,-0.114992581,-0.117637294,2470115,2470116,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54477,8.430734,-1.991915,85.05859,226.416,1110.088,-22.25875,-3.9925,30,-40,-51,48.33333,2026-08-29T20:15:49.498Z,3833,1007,2470115,,,4294967295,-1
True,2471.373,83566,170582,0.81125,-133.7217,0,-0.011054495,2471373,2471375,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54477,5.30958,0.449118,-45.80078,179.0527,1001.689,-24.38375,-0.3675,34,-39,-48,48.33333,2026-08-29T20:15:50.743Z,3835,1007,2471373,,,4294967295,-1
True,2472.123,83553,170567,2.74875,-133.3271,0.040512312,0.020190919,2472123,2472125,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54477,3.346215,2.231581,-35.05859,147.8027,1006.084,-24.50875,-0.3675,37,-39,-50,48.88889,2026-08-29T20:15:51.356Z,3836,1007,2472123,,,4294967295,-1
True,2473.369,83387,170385,1.81125,-132.5145,0,0,2473369,2473371,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54477,3.907484,1.121719,-10.15625,162.4512,999.7363,-24.13375,-0.3675,34,-39,-47,48.88889,2026-08-29T20:15:52.606Z,3838,1007,2473369,,,4294967295,-1
True,2474.013,83334,170329,-0.06375,-129.4123,0.112847044,0.11283294,2474013,2474015,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.46893,3.883481,5.838796,-96.58203,118.5059,1038.311,-16.88375,-13.7425,34,-40,-46,48.88889,2026-08-29T20:15:53.249Z,3839,1007,2474013,,,4294967295,-1
True,2475.245,81939,168925,3.81125,-128.041,0.190705284,0.191805792,2475245,2475246,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.46893,6.782783,5.130244,5.46875,346.5332,644.7559,-36.32125,12.5075,39,-44,-46,48.33333,2026-08-29T20:15:54.479Z,3841,1007,2475245,,,4294967295,-1
True,2475.832,81066,168061,2.12375,-127.2956,0.244501928,0.244501928,2475832,2475834,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.46893,2.294431,2.496124,4.492188,11.08398,1124.248,-24.07125,-4.2425,34,-45,-49,50,2026-08-29T20:15:55.201Z,3842,1007,2475832,,,4294967295,-1
True,2477.078,79084,166081,5.56125,-125.9875,0.243843827,0.255134376,2477078,2477080,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.46893,1.183396,0.8866,-7.226563,279.1504,1065.166,-40.94625,-3.305,33,-44,-48,48.33333,2026-08-29T20:15:56.446Z,3844,1007,2477078,,,4294967295,-1
True,2478.444,76836,163843,2.87375,-125.8559,0.248953262,0.248731857,2478444,2478446,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.46893,-0.376453,0.682681,-17.96875,135.1074,1322.979,-2.571251,-15.305,32,-44,-49,48.33333,2026-08-29T20:15:57.727Z,3846,1007,2478444,,,4294967295,-1
True,2479.077,75781,162789,2.87375,-125.7832,0.241287278,0.260628305,2479077,2479078,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.46893,4.289668,3.352244,-172.7539,255.2246,796.123,-32.19625,-13.7425,33,-43,-47,48.33333,2026-08-29T20:15:58.391Z,3847,1007,2479077,,,4294967295,-1
True,2480.322,73722,160717,-0.43875,-123.2051,0.246519638,0.257457964,2480322,2480323,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.46893,2.51584,-0.545409,48.4375,170.2637,630.1074,-27.07125,15.195,27,-57,-49,48.33333,2026-08-29T20:15:59.558Z,3849,1007,2480322,,,4294967295,-1
True,2480.892,72777,159768,5.24875,-126.6351,0.254898131,0.257704692,2480892,2480894,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.46893,-1.96668,1.302987,-31.64063,-56.29883,700.9082,-35.88375,2.695,38,-40,-46,48.33333,2026-08-29T20:16:00.260Z,3850,1007,2480892,,,4294967295,-1
True,2482.272,70485,157459,3.56125,-126.9319,0.255153187,0.244401946,2482272,2482273,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.46893,1.452396,-0.553652,-11.62109,-61.66992,773.1738,-16.63375,19.0075,35,-45,-46,48.33333,2026-08-29T20:16:01.512Z,3852,1007,2482272,,,4294967295,-1
True,2483.516,68984,155964,-0.18875,-127.4233,0.113240555,0.113436916,2483516,2483518,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.46893,-0.135453,1.136845,-27.24609,57.4707,1110.088,-23.32125,4.945,35,-39,-47,48.88889,2026-08-29T20:16:02.752Z,3854,1007,2483516,,,4294967295,-1
True,2484.11,68761,155736,0.12375,-127.3456,0.043439257,0.032591204,2484110,2484112,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53256,1.801193,0.00252,32.32422,120.9473,943.0957,-25.13375,3.445,35,-47,-46,48.88889,2026-08-29T20:16:03.489Z,3855,1007,2484110,,,4294967295,-1
True,2485.342,68663,155737,-9.50125,-127.481,0.000822566,-0.027146121,2485342,2485343,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53256,2.805312,-0.500826,-11.62109,146.8262,1003.154,-23.88375,-0.9925,34,-50,-44,48.88889,2026-08-29T20:16:04.713Z,3857,1007,2485342,,,4294967295,-1
True,2486.736,69539,157274,-24.37625,-134.1427,-0.122690139,-0.212233985,2486736,2486737,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53256,3.654855,-0.125994,30.85938,14.01367,1261.455,-10.50875,-4.43,32,-37,-47,48.88889,2026-08-29T20:16:05.968Z,3859,1007,2486736,,,4294967295,-1
True,2487.322,70049,158133,-26.68875,-138.4566,-0.094039203,-0.188078406,2487322,2487323,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53256,6.247584,0.418391,-51.66016,229.834,868.877,-25.38375,-8.9925,40,-46,-47,48.33333,2026-08-29T20:16:06.689Z,3860,1007,2487322,,,4294967295,-1
True,2488.554,70419,158865,-5.62625,-141.6793,-0.029554597,-0.05801289,2488554,2488556,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53256,2.53066,1.735196,-9.667969,184.9121,1019.756,-25.88375,1.6325,43,-25,-48,48.88889,2026-08-29T20:16:07.973Z,3862,1007,2488554,,,4294967295,-1
True,2489.351,70420,159011,-6.00125,-152.5466,0,-0.018824312,2489351,2489353,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53256,3.069093,1.463716,-9.179688,173.6816,988.9941,-24.32125,1.0075,43,-26,-43,50,2026-08-29T20:16:08.585Z,3863,1007,2489351,,,4294967295,-1
True,2490.596,69568,158642,-16.37625,-156.0434,0.155070535,0.088637835,2490596,2490598,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53256,1.267785,3.292881,-121.4844,73.0957,1246.318,-24.19625,-6.4925,33,-13,-47,48.88889,2026-08-29T20:16:09.830Z,3865,1007,2490596,,,4294967295,-1
True,2491.289,68651,158064,-27.06375,-173.049,0.244501928,0.131654884,2491289,2491291,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53256,7.71014,0.748702,-70.70313,163.916,814.6777,-26.19625,-11.68,39,-16,-45,49.44444,2026-08-29T20:16:10.532Z,3866,1007,2491289,,,4294967295,-1
True,2492.534,66625,156856,-22.56375,-175.9187,0.245443354,0.149156668,2492534,2492536,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53256,5.234041,4.386008,-117.0898,37.93945,671.6113,-24.25875,10.82,26,-10,-48,48.33333,2026-08-29T20:16:11.768Z,3868,1007,2492534,,,4294967295,-1
True,2493.144,65616,156265,-28.06375,175.9691,0.24434921,0.150181135,2493144,2493146,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53256,3.743182,2.014201,-54.10156,77.97852,862.041,-12.82125,5.5075,16,-6,-49,48.88889,2026-08-29T20:16:12.519Z,3869,1007,2493144,,,4294967295,-1
True,2494.393,63555,155014,-27.93875,174.7014,0.250447519,0.149774203,2494393,2494395,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.47821,6.740544,0.447127,61.62109,141.4551,878.6426,-16.13375,1.3825,8,-9,-49,48.88889,2026-08-29T20:16:13.767Z,3871,1007,2494393,,,4294967295,-1
True,2495.639,61466,153755,-26.31375,175.4004,0.252507941,0.152647111,2495639,2495641,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.47821,14.3745,-4.801481,-41.40625,203.9551,1132.061,-26.82125,-1.8675,-1,-18,-49,48.88889,2026-08-29T20:16:15.015Z,3873,1007,2495639,,,4294967295,-1
True,2496.361,60272,153037,-22.00125,173.9591,0.263309769,0.150462725,2496361,2496363,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.47821,16.91805,-6.520518,3.027344,111.1816,945.0488,-24.88375,3.5075,-2,-30,-50,48.88889,2026-08-29T20:16:15.616Z,3874,1007,2496361,,,4294967295,-1
True,2497.591,58218,151822,-31.25125,173.5153,0.252821801,0.145604392,2497591,2497593,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.47821,22.23289,-7.999034,-16.50391,131.6895,1071.514,-18.32125,-0.4925,1,-45,-47,48.33333,2026-08-29T20:16:16.957Z,3876,1007,2497591,,,4294967295,-1
True,2498.836,56158,150577,-21.68875,175.9516,0.248283345,0.148688883,2498836,2498837,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.47821,23.52821,-6.39104,-63.37891,184.9121,1123.271,-25.50875,4.195,11,-50,-49,48.33333,2026-08-29T20:16:18.204Z,3878,1007,2498836,,,4294967295,-1
True,2499.589,54913,149837,-26.81375,-172.6191,0.263309769,0.150425119,2499589,2499590,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.47821,25.21684,-3.046349,-129.2969,348.4863,1526.592,-21.07125,-20.805,28,-52,-46,48.33333,2026-08-29T20:16:18.821Z,3879,1007,2499589,,,4294967295,-1
True,2500.82,52872,148616,-28.75125,-171.1458,0.246950199,0.146701999,2500820,2500822,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.47821,22.26798,-3.15451,-80.46875,169.2871,984.5996,-17.00875,-4.93,31,-49,-47,48.33333,2026-08-29T20:16:20.190Z,3881,1007,2500820,,,4294967295,-1
True,2501.604,51562,147823,-27.06375,-161.8791,0.244501928,0.150068794,2501604,2501606,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.47821,14.87051,-1.39603,-42.87109,182.4707,966.5332,-13.38375,-16.8675,38,-41,-46,48.33333,2026-08-29T20:16:20.842Z,3882,1007,2501604,,,4294967295,-1
True,2502.849,49479,146590,-30.87625,-162.533,0.251591616,0.153388054,2502849,2502851,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.47821,10.57963,-2.605482,160.2539,138.5254,851.7871,-28.19625,-5.93,45,-34,-46,48.33333,2026-08-29T20:16:22.083Z,3884,1007,2502849,,,4294967295,-1
True,2503.42,48526,146019,-23.50125,-164.2268,0.246660205,0.1531817,2503420,2503422,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.47821,7.300519,-1.216925,-73.14453,217.627,1509.014,-22.32125,14.195,40,-25,-48,48.33333,2026-08-29T20:16:22.790Z,3885,1007,2503420,,,4294967295,-1
True,2504.803,46218,144641,-31.12625,-167.4044,0.252441301,0.151552893,2504803,2504805,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5091,6.162965,-0.440284,-94.62891,166.8457,937.2363,-33.88375,-7.68,31,-11,-46,48.33333,2026-08-29T20:16:24.051Z,3887,1007,2504803,,,4294967295,-1
True,2505.427,45189,144023,-29.68875,-176.9223,0.244501928,0.150462725,2505427,2505429,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5091,8.740232,0.858948,31.34766,326.5137,1413.799,-29.63375,9.07,26,-12,-46,48.88889,2026-08-29T20:16:24.664Z,3888,1007,2505427,,,4294967295,-1
True,2506.66,43699,143144,-7.50125,-179.117,0.12753001,0.073566534,2506660,2506661,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5091,4.749622,0.801723,10.83984,150.7324,1096.416,-20.44625,-6.1175,20,-3,-45,48.88889,2026-08-29T20:16:26.030Z,3890,1007,2506660,,,4294967295,-1
True,2507.933,43315,142968,-9.12625,-176.7675,0.044338507,0.022224922,2507933,2507935,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5091,8.495087,0.425607,-77.05078,146.3379,1007.061,-24.69625,0.57,22,-13,-53,48.88889,2026-08-29T20:16:27.300Z,3892,1007,2507933,,,4294967295,-1
True,2508.637,42619,142302,-0.81375,-176.998,0.134410295,0.135656759,2508637,2508639,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5091,6.814108,-0.447509,81.15234,239.1113,1176.006,-32.00875,7.82,12,-5,-47,48.88889,2026-08-29T20:16:27.872Z,3893,1007,2508637,,,4294967295,-1
True,2509.869,42206,141914,-1.75125,-177.6231,0.034797421,0.032374626,2509869,2509870,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5091,2.973967,-0.595666,-33.59375,156.1035,1001.689,-24.94625,-3.4925,12,1,-51,48.88889,2026-08-29T20:16:29.106Z,3895,1007,2509869,,,4294967295,-1
True,2511.115,42204,141913,1.12375,-178.0853,0,0,2511115,2511117,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5091,1.499683,-0.169635,-11.13281,156.1035,1000.225,-24.32125,-0.7425,13,0,-48,48.88889,2026-08-29T20:16:30.357Z,3897,1007,2511115,,,4294967295,-1
True,2511.756,42204,141913,1.24875,-178.8861,0,0,2511756,2511758,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5091,1.071799,0.347886,-9.667969,154.6387,1001.689,-24.57125,-0.4925,12,1,-46,48.88889,2026-08-29T20:16:30.991Z,3898,1007,2511756,,,4294967295,-1
True,2512.987,42204,142102,-9.62625,-179.43,0,-0.040980428,2512987,2512989,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5091,1.173243,0.338327,0.585938,139.502,989.4824,-23.57125,0.8825,8,0,-47,48.33333,2026-08-29T20:16:32.253Z,3900,1007,2512987,,,4294967295,-1
True,2513.676,42558,142732,-24.81375,168.4899,-0.119731611,-0.198814383,2513676,2513677,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5091,10.57045,-2.213645,-1.855469,204.4434,1231.182,-18.82125,8.7575,6,-17,-48,48.88889,2026-08-29T20:16:32.915Z,3901,1007,2513676,,,4294967295,-1
True,2514.952,43787,144714,-29.37625,165.7207,-0.145311978,-0.241445248,2514952,2514953,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52872,17.41655,-2.155216,-70.21484,503.2715,1253.154,-16.63375,-5.055,5,-17,-48,48.88889,2026-08-29T20:16:34.188Z,3903,1007,2514952,,,4294967295,-1
True,2516.198,44057,145444,-14.06375,164.9363,0,-0.04057513,2516198,2516199,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52872,17.19902,-5.36469,-22.85156,160.0098,993.3887,-24.00875,0.82,-3,-27,-49,48.33333,2026-08-29T20:16:35.433Z,3905,1007,2516198,,,4294967295,-1
True,2516.801,44057,145538,-4.87625,166.5578,0,-0.01880549,2516801,2516803,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52872,18.16928,-7.22654,-12.59766,156.1035,1008.037,-24.38375,0.445,-5,-28,-47,48.88889,2026-08-29T20:16:36.037Z,3906,1007,2516801,,,4294967295,-1
True,2518.046,43860,145357,1.24875,168.1308,0.042567644,0.03991978,2518046,2518048,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52872,17.5653,-6.554841,-14.0625,153.6621,1026.592,-25.07125,-0.1175,-2,-26,-45,48.88889,2026-08-29T20:16:37.421Z,3908,1007,2518046,,,4294967295,-1
True,2519.305,42466,143981,3.99875,170.348,0.201906334,0.211710602,2519305,2519307,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52872,23.2378,-8.455094,178.3203,316.2598,544.1699,-35.57125,11.945,-1,-29,-47,48.88889,2026-08-29T20:16:38.670Z,3910,1007,2519305,,,4294967295,-1
True,2520.031,41390,142908,3.18625,173.1033,0.175839081,0.185105155,2520031,2520032,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52872,20.79994,-11.08461,31.83594,8.154297,966.5332,-10.19625,-12.68,-6,-35,-49,48.88889,2026-08-29T20:16:39.265Z,3911,1007,2520031,,,4294967295,-1
True,2520.614,40973,142480,-15.00125,176.6564,0.085441638,0.08545377,2520614,2520616,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52872,17.86777,-10.10285,155.8594,135.5957,902.5684,-21.75875,2.1325,-1,-31,-49,48.33333,2026-08-29T20:16:39.985Z,3912,1007,2520614,,,4294967295,-1
True,2521.845,40729,142190,6.87375,177.9974,0.002744343,0.020858263,2521845,2521846,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52872,16.8525,-8.568124,3.515625,152.1973,1000.713,-24.32125,0.3825,-1,-27,-49,48.33333,2026-08-29T20:16:41.213Z,3914,1007,2521845,,,4294967295,-1
True,2523.105,40638,142188,1.18625,179.9069,-0.00027379,0,2523105,2523106,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.52872,17.0911,-8.326174,-4.296875,162.4512,1005.596,-24.50875,-0.9925,1,-29,-49,48.88889,2026-08-29T20:16:42.474Z,3916,1007,2523105,,,4294967295,-1
