timestamp_ns,timestamp_s,bag_timestamp_ns,topic,msgtype,linear.x,linear.y,linear.z,linear.__msgtype__,angular.x,angular.y,angular.z,angular.__msgtype__,__msgtype__
1661982021487999320,1661982021.487999201,1661982021487999320,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1661982021538014520,1661982021.538014412,1661982021538014520,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1661982021587905880,1661982021.587905884,1661982021587905880,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1661982021638066712,1661982021.638066769,1661982021638066712,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1661982021688457080,1661982021.688457012,1661982021688457080,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1661982021739304984,1661982021.739305019,1661982021739304984,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1661982021788680792,1661982021.788680792,1661982021788680792,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1661982021839206008,1661982021.839205980,1661982021839206008,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1661982021889574456,1661982021.889574289,1661982021889574456,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1661982021939455032,1661982021.939455032,1661982021939455032,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1661982021991292600,1661982021.991292715,1661982021991292600,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1661982022039109336,1661982022.039109468,1661982022039109336,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1661982022090825112,1661982022.090825319,1661982022090825112,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
