epoch,train_loss,train_mean_loss,train_nll,validation_loss,validation_mean_loss,validation_nll
1,0.34187643586625205,0.34187643586625205,-1.4870895920911036,0.21631228000301045,0.21631228000301045,-6.7581914219734625
2,0.22594285158391195,0.22594285158391195,-6.615519959683374,0.2043343183972093,0.2043343183972093,-6.929539304135649
3,0.21689730072163976,0.21689730072163976,-6.802987203021282,0.20016861946922904,0.20016861946922904,-6.945473560558933
4,0.2131546385570381,0.2131546385570381,-6.85533459165529,0.19753879093644083,0.19753879093644083,-6.94594156622859
5,0.21139443549999956,0.21139443549999956,-6.871513028945378,0.19378509723671847,0.19378509723671847,-6.953527811341316
6,0.20983219843241185,0.20983219843241185,-6.8896883805984785,0.19299857877144558,0.19299857877144558,-6.957092420550348
7,0.20913644756902428,0.20913644756902428,-6.898705687650233,0.1917603297823682,0.1917603297823682,-6.969800675350667
8,0.20823712002824002,0.20823712002824002,-6.912175239729274,0.19139384053039635,0.19139384053039635,-6.973049748430994
9,0.20785115925785033,0.20785115925785033,-6.914576877915725,0.19197544823000845,0.19197544823000845,-6.968915655824245
10,0.20739115750903736,0.20739115750903736,-6.923734031678362,0.19301834790399455,0.19301834790399455,-6.965499788344789
11,0.2073064024991854,0.2073064024991854,-6.924671598038183,0.19153427888141034,0.19153427888141034,-6.9722379242402415
12,0.20682094877239116,0.20682094877239116,-6.929377324792292,0.191936067906664,0.191936067906664,-6.968020176124026
13,0.20651888799833265,0.20651888799833265,-6.932029095944387,0.19125038202232303,0.19125038202232303,-6.972372646986944
14,0.2065057078904293,0.2065057078904293,-6.936189387631525,0.19143417287774794,0.19143417287774794,-6.975205718190797
15,0.2059481275892738,0.2059481275892738,-6.9396771222394085,0.19142994514704662,0.19142994514704662,-6.979359212786484
16,0.20599793428119578,0.20599793428119578,-6.939721137914236,0.1929633442013863,0.1929633442013863,-6.973468182335956
17,0.2057974959432932,0.2057974959432932,-6.940202670265351,0.19055397029864668,0.19055397029864668,-6.972157902150799
18,0.20555798596296426,0.20555798596296426,-6.941464239114026,0.19053632848846427,0.19053632848846427,-6.981954600354946
19,0.20553194297367916,0.20553194297367916,-6.94245343768911,0.19028827916056337,0.19028827916056337,-6.968947543315558
20,0.20535680281984905,0.20535680281984905,-6.945019636310815,0.1915389831186592,0.1915389831186592,-6.973569121741228
21,0.2050609951782412,0.2050609951782412,-6.947071115376832,0.1921606527622523,0.1921606527622523,-6.976399165397006
22,0.20495609985183783,0.20495609985183783,-6.945502242467245,0.19006748466986328,0.19006748466986328,-6.984785170834998
23,0.2043510327753144,0.2043510327753144,-6.949436312478698,0.19174733539731223,0.19174733539731223,-6.9797066769655745
24,0.20392089864134705,0.20392089864134705,-6.953144000247871,0.18940690806124305,0.18940690806124305,-6.979960210177107
25,0.2034676364740676,0.2034676364740676,-6.95312915886819,0.18963667705740156,0.18963667705740156,-6.981378723782533
26,0.2028712897847617,0.2028712897847617,-6.956172346067363,0.18924209802177813,0.18924209802177813,-6.986048452519738
27,0.20243669285234958,0.20243669285234958,-6.9586561438920445,0.18877885595483848,0.18877885595483848,-6.983859164572284
28,0.20211761770985978,0.20211761770985978,-6.957772208649171,0.18829757106359404,0.18829757106359404,-6.990225704934344
29,0.2018893007342394,0.2018893007342394,-6.962657751239695,0.18978752766513005,0.18978752766513005,-6.986511488057684
30,0.20153518392156658,0.20153518392156658,-6.962375248908877,0.18922951519042994,0.18922951519042994,-6.991972312526462
31,0.2009560021225357,0.2009560021225357,-6.962946689367524,0.1894313430030445,0.1894313430030445,-6.984333651448679
32,0.2009522480761785,0.2009522480761785,-6.965704016765799,0.18899611583414175,0.18899611583414175,-6.98941349060746
33,0.20071027579775685,0.20071027579775685,-6.965926012791777,0.1870365094495555,0.1870365094495555,-6.994970353377866
34,0.2006046437217483,0.2006046437217483,-6.967872889305858,0.18752725392473807,0.18752725392473807,-6.989836645152224
35,0.20024163962972444,0.20024163962972444,-6.969631747077071,0.18812230099897181,0.18812230099897181,-6.997468313616617
36,0.20013714424944126,0.20013714424944126,-6.968827618614761,0.18998282661855323,0.18998282661855323,-6.993953479374343
37,0.1999834891667601,0.1999834891667601,-6.970551684910442,0.18621663122630142,0.18621663122630142,-7.004165228960301
38,0.19988202628892757,0.19988202628892757,-6.9727314874581525,0.18743686427664852,0.18743686427664852,-7.003857253493843
39,0.1996012098438617,0.1996012098438617,-6.975415523468628,0.18735631260718202,0.18735631260718202,-7.0050364641327265
40,0.1994769980806102,0.1994769980806102,-6.975310721110225,0.1877501421759865,0.1877501421759865,-7.003945871925339
41,0.1991063617822215,0.1991063617822215,-6.9765129175248735,0.18830846369949567,0.18830846369949567,-6.99972575903401
42,0.19918277066582576,0.19918277066582576,-6.978557255851314,0.1878432056673143,0.1878432056673143,-7.001106467553513
43,0.19896411797851568,0.19896411797851568,-6.9791119407859155,0.18684892517579535,0.18684892517579535,-7.006638005083547
44,0.19885000812016893,0.19885000812016893,-6.9783982332796946,0.18732811033867564,0.18732811033867564,-7.005680929018174
45,0.19858679226133136,0.19858679226133136,-6.980202076980841,0.18847571322149578,0.18847571322149578,-6.999136764614806
46,0.19878119277788195,0.19878119277788195,-6.977840500509275,0.189035278228393,0.189035278228393,-7.003048529502559
47,0.19848714362462952,0.19848714362462952,-6.98190414007256,0.1880045168649085,0.1880045168649085,-7.004499815282521
