packet_id,source_elapsed_s,send_monotonic_ns,datagram_bytes,receive_monotonic_ns,received,measured_delay_ms
0,0.0,1439944038129,1124,1440014819701.0,True,70.781572
1,0.2,1440148290855,1124,1440217369899.0,True,69.079044
2,0.4,1440346375067,1124,1440357915406.0,True,11.540339
3,0.6,1440543365930,1124,1440590773333.0,True,47.407403
4,0.8,1440742850127,1124,1440772160706.0,True,29.310579
5,1.0,1440942560172,1124,1440999726303.0,True,57.166131
6,1.2,1441145330084,1124,1441202090029.0,True,56.759945
7,1.4,1441350512080,1124,1441413100157.0,True,62.588077
8,1.6,1441546485226,1124,1441599190230.0,True,52.705004
9,1.8,1441743392412,1124,1441811958395.0,True,68.565983
10,2.0,1441950921067,1125,1441990565962.0,True,39.644895
11,2.2,1442146384054,1125,1442207713537.0,True,61.329483
12,2.4,1442350285175,1125,1442382139328.0,True,31.854153
13,2.6,1442549969474,1125,1442597827135.0,True,47.857661
14,2.8,1442746529296,1125,1442826438874.0,True,79.909578
15,3.0,1442943075927,1125,1443003067354.0,True,59.991427
16,3.2,1443150963934,1125,1443190824744.0,True,39.86081
17,3.4,1443345546680,1125,1443396127646.0,True,50.580966
18,3.6,1443549083138,1125,1443572159909.0,True,23.076771
19,3.8,1443747687536,1125,1443803584964.0,True,55.897428
20,4.0,1443946205396,1125,1443986670288.0,True,40.464892
21,4.2,1444146284947,1125,1444212788554.0,True,66.503607
22,4.4,1444348641358,1125,1444431012413.0,True,82.371055
23,4.6,1444559416393,1125,1444618499086.0,True,59.082693
24,4.8,1444743683903,1125,1444778780461.0,True,35.096558
25,5.0,1444951275140,1125,1445000563086.0,True,49.287946
26,5.2,1445166572249,1125,1445233773156.0,True,67.200907
27,5.4,1445351440495,1125,1445398503350.0,True,47.062855
28,5.6,1445543588858,1125,1445649398968.0,True,105.81011
29,5.8,1445743582627,1125,1445851238984.0,True,107.656357
30,6.0,1445965641268,1125,1446028953923.0,True,63.312655
31,6.2,1446154724738,1125,1446200000152.0,True,45.275414
32,6.4,1446342371018,1125,1446391707607.0,True,49.336589
33,6.6,1446567397057,1125,1446618318475.0,True,50.921418
34,6.8,1446748916230,1125,1446849584098.0,True,100.667868
35,7.0,1446954272081,1125,1447001582769.0,True,47.310688
36,7.2,1447142582632,1125,1447184495969.0,True,41.913337
37,7.4,1447350361005,1125,1447414917365.0,True,64.55636
38,7.6,1447550431403,1125,1447616754582.0,True,66.323179
39,7.8,1447743227460,1125,1447805365954.0,True,62.138494
40,8.0,1447951349304,1125,1448008488171.0,True,57.138867
41,8.2,1448148955287,1125,1448201713259.0,True,52.757972
42,8.4,1448349495442,1125,1448407182296.0,True,57.686854
43,8.6,1448543155685,1125,1448614997030.0,True,71.841345
44,8.8,1448749592720,1125,1448751398894.0,True,1.806174
45,9.0,1448944170853,1125,1449033718850.0,True,89.547997
46,9.2,1449143192467,1125,1449185489280.0,True,42.296813
47,9.4,1449351027943,1125,,False,
48,9.6,1449549215524,1125,1449619327228.0,True,70.111704
