packet_id,source_elapsed_s,send_monotonic_ns,receive_monotonic_ns,datagram_bytes
0,0.0,2758598808139,2758599022566,1124
1,0.1,2758698904020,2758699096603,1124
2,0.2,2758800812648,2758801031659,1124
3,0.3,2758902012930,2758902250578,1124
4,0.4,2758997557309,2758997847783,1124
5,0.5,2759099836238,2759100068345,1124
6,0.6,2759196027326,2759196238261,1124
7,0.7,2759295750895,2759296021144,1124
8,0.8,2759399791028,2759400095048,1124
9,0.9,2759496629461,2759496828393,1124
10,1.0,2759597998853,2759598549142,1125
11,1.1,2759695725337,2759695931182,1125
12,1.2,2759797428226,2759797683581,1125
13,1.3,2759895877193,2759896159518,1125
14,1.4,2759996119420,2759996380336,1125
15,1.5,2760109399261,2760110022798,1125
16,1.6,2760207572725,2760208237614,1125
17,1.7,2760295885082,2760299069340,1125
18,1.8,2760397804687,2760397972728,1125
19,1.9,2760510729808,2760511253619,1125
20,2.0,2760622698578,2760623059443,1125
21,2.1,2760696006822,2760696306095,1125
22,2.2,2760795938691,2760796200116,1125
23,2.3,2760898547003,2760898870707,1125
24,2.4,2760995907797,2760996360966,1125
25,2.5,2761156114358,2761158855227,1125
26,2.6,2761196203480,2761196741428,1125
27,2.7,2761295991541,2761296616311,1125
28,2.8,2761396925541,2761398622800,1125
29,2.9,2761496144903,2761497324625,1125
30,3.0,2761595893532,2761601580154,1125
31,3.1,2761695842499,2761697406163,1125
32,3.2,2761797224270,2761797773006,1125
33,3.3,2761895789929,2761897391030,1125
34,3.4,2761997245851,2761997707001,1125
35,3.5,2762095851054,2762097701410,1125
36,3.6,2762197991310,2762199862397,1125
37,3.7,2762297597673,2762297851616,1125
38,3.8,2762396210465,2762396506753,1125
39,3.9,2762495764789,2762496003005,1125
40,4.0,2762598461943,2762598948594,1125
41,4.1,2762700545894,2762700825445,1125
42,4.2,2762810363144,2762810619260,1125
43,4.3,2762896364539,2762896923569,1125
44,4.4,2763001658051,2763002405047,1125
45,4.5,2763098588619,2763098986341,1125
46,4.6,2763197325039,2763197952890,1125
47,4.7,2763295809715,2763297245615,1125
48,4.8,2763395888249,2763396243655,1125
49,4.9,2763509984576,2763510569539,1125
50,5.0,2763608887189,2763609178934,1125
51,5.1,2763697052024,2763697287430,1125
52,5.2,2763811374019,2763811653446,1125
53,5.3,2763902454225,2763902672344,1125
54,5.4,2763995962814,2763996959192,1125
55,5.5,2764097304821,2764097531573,1125
56,5.6,2764196357245,2764196564982,1125
57,5.7,2764295820038,2764296024198,1125
58,5.8,2764396081759,2764396312725,1125
59,5.9,2764497622259,2764497824159,1125
60,6.0,2764596245586,2764596475988,1125
61,6.1,2764696279423,2764696470192,1125
62,6.2,2764796870298,2764797052357,1125
63,6.3,2764897249447,2764897450927,1125
64,6.4,2764998239203,2764998456738,1125
65,6.5,2765097706697,2765097903985,1125
66,6.6,2765195881256,2765196335209,1125
67,6.7,2765296640443,2765297166932,1125
68,6.8,2765396846702,2765397119824,1125
69,6.9,2765496398761,2765496628091,1125
70,7.0,2765595892273,2765596114059,1125
71,7.1,2765697379243,2765697596689,1125
72,7.2,2765844439021,2765845046540,1125
73,7.3,2765899336026,2765900866095,1125
74,7.4,2765996860502,2765997052508,1125
75,7.5,2766098289001,2766098567476,1125
76,7.6,2766196244637,2766196464976,1125
77,7.7,2766297789059,2766297998578,1125
78,7.8,2766395758727,2766395945390,1125
79,7.9,2766515459047,2766515788674,1125
80,8.0,2766597193799,2766597441533,1125
81,8.1,2766696245549,2766696438189,1125
82,8.2,2766799803871,2766800052070,1125
83,8.3,2766898450287,2766898705820,1125
84,8.4,2766996057645,2766996276901,1125
85,8.5,2767097027296,2767097233771,1125
86,8.6,2767195962198,2767196163209,1125
87,8.7,2767296276049,2767296458028,1125
88,8.8,2767396235344,2767396484834,1125
89,8.9,2767497213597,2767497472523,1125
90,9.0,2767596431657,2767596645131,1125
91,9.1,2767699534721,2767699755978,1125
92,9.2,2767801661489,2767809094428,1125
93,9.3,2767896864105,2767897044437,1125
94,9.4,2767997117953,2767997309765,1125
95,9.5,2768098240767,2768098441228,1125
96,9.6,2768211726900,2768211927015,1125
97,9.7,2768296808828,2768297006926,1125
98,9.8,2768397189172,2768397370596,1125
99,9.9,2768496474367,2768497100575,1125
100,10.0,2768596996600,2768597210841,1127
101,10.1,2768696909228,2768697138448,1127
102,10.2,2768797000405,2768797202041,1127
103,10.3,2768897608843,2768897812836,1127
104,10.4,2768996374780,2768996645957,1127
105,10.5,2769096064823,2769096251151,1127
106,10.6,2769196416873,2769196717982,1127
107,10.7,2769295898630,2769296090799,1127
