packet_id,source_elapsed_s,send_monotonic_ns,datagram_bytes
0,0.0,2758598808139,1124
1,0.1,2758698904020,1124
2,0.2,2758800812648,1124
3,0.3,2758902012930,1124
4,0.4,2758997557309,1124
5,0.5,2759099836238,1124
6,0.6,2759196027326,1124
7,0.7,2759295750895,1124
8,0.8,2759399791028,1124
9,0.9,2759496629461,1124
10,1.0,2759597998853,1125
11,1.1,2759695725337,1125
12,1.2,2759797428226,1125
13,1.3,2759895877193,1125
14,1.4,2759996119420,1125
15,1.5,2760109399261,1125
16,1.6,2760207572725,1125
17,1.7,2760295885082,1125
18,1.8,2760397804687,1125
19,1.9,2760510729808,1125
20,2.0,2760622698578,1125
21,2.1,2760696006822,1125
22,2.2,2760795938691,1125
23,2.3,2760898547003,1125
24,2.4,2760995907797,1125
25,2.5,2761156114358,1125
26,2.6,2761196203480,1125
27,2.7,2761295991541,1125
28,2.8,2761396925541,1125
29,2.9,2761496144903,1125
30,3.0,2761595893532,1125
31,3.1,2761695842499,1125
32,3.2,2761797224270,1125
33,3.3,2761895789929,1125
34,3.4,2761997245851,1125
35,3.5,2762095851054,1125
36,3.6,2762197991310,1125
37,3.7,2762297597673,1125
38,3.8,2762396210465,1125
39,3.9,2762495764789,1125
40,4.0,2762598461943,1125
41,4.1,2762700545894,1125
42,4.2,2762810363144,1125
43,4.3,2762896364539,1125
44,4.4,2763001658051,1125
45,4.5,2763098588619,1125
46,4.6,2763197325039,1125
47,4.7,2763295809715,1125
48,4.8,2763395888249,1125
49,4.9,2763509984576,1125
50,5.0,2763608887189,1125
51,5.1,2763697052024,1125
52,5.2,2763811374019,1125
53,5.3,2763902454225,1125
54,5.4,2763995962814,1125
55,5.5,2764097304821,1125
56,5.6,2764196357245,1125
57,5.7,2764295820038,1125
58,5.8,2764396081759,1125
59,5.9,2764497622259,1125
60,6.0,2764596245586,1125
61,6.1,2764696279423,1125
62,6.2,2764796870298,1125
63,6.3,2764897249447,1125
64,6.4,2764998239203,1125
65,6.5,2765097706697,1125
66,6.6,2765195881256,1125
67,6.7,2765296640443,1125
68,6.8,2765396846702,1125
69,6.9,2765496398761,1125
70,7.0,2765595892273,1125
71,7.1,2765697379243,1125
72,7.2,2765844439021,1125
73,7.3,2765899336026,1125
74,7.4,2765996860502,1125
75,7.5,2766098289001,1125
76,7.6,2766196244637,1125
77,7.7,2766297789059,1125
78,7.8,2766395758727,1125
79,7.9,2766515459047,1125
80,8.0,2766597193799,1125
