sequence,service,classification,rate_hz,delay_ms,age_mean,age_p95,corr_age_increment_heading,corr_age_increment_position,corr_hold_heading_increment_heading,corr_hold_position_increment_position,delivery_gained_pass_fraction,delivery_lost_pass_fraction,held_discrepancy_pass_fraction,held_heading_fail_fraction,held_heading_mean,held_heading_p95,held_position_fail_fraction,held_position_mean,held_position_p95,hold_heading_mean,hold_heading_p95,hold_position_mean,hold_position_p95,ideal_discrepancy_pass_fraction,ideal_heading_fail_fraction,ideal_heading_mean,ideal_heading_p95,ideal_position_fail_fraction,ideal_position_mean,ideal_position_p95,increment_heading_mean,increment_heading_negative_fraction,increment_heading_p95,increment_position_mean,increment_position_negative_fraction,increment_position_p95,persistent_ideal_fail_fraction,samples,configuration
building02,global,persistent_under_ideal,2.0,200,0.4000000000000001,0.6,0.1591694785404862,0.3825779961119024,0.921140768003854,0.4899793250409359,0.0006154737337533,0.1519496035625067,0.6454147206835379,0.0601354042214257,1.490587913434933,5.464193972577815,0.3219289670902574,1.1926549232332426,4.431315240486385,1.082632029959381,5.368841007030475,0.5505865469024913,0.95235260403926,0.7967488505122914,0.0011585387929473,0.7467216544126334,2.854193252362753,0.2030701278013106,0.905465652707554,4.738812773448668,0.7438662590222993,0.4178161543752942,4.611365932076775,0.2871892705256886,0.1974946598602512,0.8177297602785214,0.2032511494877086,18414.0,frozen_v2
building02,global,persistent_under_ideal,5.0,50,0.15,0.2,0.1336220514882919,0.2443757070620139,0.7397640774064729,0.3041759083302723,0.0008326997574309,0.0118026139531515,0.7857789363165707,0.0091234929944607,0.9488452959093956,3.3189491378834166,0.2101842800767532,0.9710515119647362,4.622967095476221,0.4352332035077788,2.411453160534355,0.2062468699507816,0.3381418109471324,0.7967488505122914,0.0011585387929473,0.7467216544126334,2.854193252362753,0.2030701278013106,0.905465652707554,4.738812773448668,0.2021236414967619,0.4780420694399189,1.742558519983753,0.0655858592571822,0.3192860504688461,0.2863865210154004,0.2032511494877086,18414.0,frozen_v2
building02,global,persistent_under_ideal,10.0,0,0.0,0.0,,,,,0.0,0.0,0.7967488505122914,0.0011585387929473,0.7467216544126334,2.854193252362753,0.2030701278013106,0.905465652707554,4.738812773448668,0.0,0.0,0.0,0.0,0.7967488505122914,0.0011585387929473,0.7467216544126334,2.854193252362753,0.2030701278013106,0.905465652707554,4.738812773448668,0.0,0.0,0.0,0.0,0.0,0.0,0.2032511494877086,18414.0,frozen_v2
building02,local_10s,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.2157990167553903,0.2153731345006337,0.6691350552728998,0.1490543874771227,0.0090641039641804,0.2148993484037712,0.7054712242000655,0.0212769830002548,1.849534074563844,6.989070792689674,0.2917986240034946,0.4610572788051108,1.5768480152230315,1.0884504077606445,5.3859833700509085,0.5535846089314002,0.9527523438343908,0.9113064686396564,0.0,0.4375623777299084,1.5077254570932608,0.0886935313603436,0.2400100009847897,0.9845954175327172,1.4119716968339355,0.24931746205089,6.510920521392411,0.2210472778203211,0.2661898001528884,1.0298211514176787,0.0886935313603436,18314.0,frozen_v2
building02,local_10s,delivery_remediable,5.0,50,0.1499999999999999,0.2,0.2081535771240614,0.1758235624348357,0.6208361858549992,0.0779782826567802,0.0067161734192421,0.0532197590186014,0.864802883040297,0.0002184121437151,0.8487670047045182,3.079115451593656,0.1351971169597029,0.2954750226495282,1.0874804830318323,0.4375745148031325,2.4211641084215003,0.2073696094458204,0.3382584710510597,0.9113064686396564,0.0,0.4375623777299084,1.5077254570932608,0.0886935313603436,0.2400100009847897,0.9845954175327172,0.4112046269746097,0.3549197335371847,2.4432153395176406,0.0554650216647385,0.4048997124240108,0.3713110660801192,0.0886935313603436,18314.0,frozen_v2
building02,local_10s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9113064686396564,0.0,0.4375623777299084,1.5077254570932608,0.0886935313603436,0.2400100009847897,0.9845954175327172,0.0,0.0,0.0,0.0,0.9113064686396564,0.0,0.4375623777299084,1.5077254570932608,0.0886935313603436,0.2400100009847897,0.9845954175327172,0.0,0.0,0.0,0.0,0.0,0.0,0.0886935313603436,18314.0,frozen_v2
building02,local_1s,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.1974688819124792,0.098824374282605,0.5868893844822994,-0.0366737258182268,0.005705281460552,0.2601064985872636,0.7288451785843657,0.2165471274360646,1.299877113425822,5.454622416475236,0.1113163804969934,0.0579124484406263,0.1413645686571769,1.0832112564101803,5.370523073687774,0.550884900847423,0.9523822032145124,0.9832463957110772,0.0014670723755705,0.1524799375829657,0.4939896293078467,0.0167536042889227,0.0304800812239859,0.0525979384354904,1.1473971758428565,0.1922770412229225,5.136668606653807,0.0274323672166403,0.2204230964283127,0.1106340068456975,0.0167536042889227,18404.0,frozen_v2
building02,local_1s,delivery_remediable,5.0,50,0.15,0.2,0.2076896846603906,0.0836481852098676,0.5897240946576774,-0.1191677203241408,0.0019017604868506,0.0716510903426791,0.9134970658552488,0.0702564659856552,0.535129227519787,2.383252333346676,0.0243968702455987,0.0354931061518731,0.0722894712536103,0.4354661442986359,2.4122592939805254,0.2063585975248153,0.3381465342079393,0.9832463957110772,0.0014670723755705,0.1524799375829657,0.4939896293078467,0.0167536042889227,0.0304800812239859,0.0525979384354904,0.3826492899368212,0.2929978990074621,2.043785144327682,0.0050130249278871,0.422245164094762,0.0368975652251561,0.0167536042889227,18404.0,frozen_v2
building02,local_1s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9832463957110772,0.0014670723755705,0.1524799375829657,0.4939896293078467,0.0167536042889227,0.0304800812239859,0.0525979384354904,0.0,0.0,0.0,0.0,0.9832463957110772,0.0014670723755705,0.1524799375829657,0.4939896293078467,0.0167536042889227,0.0304800812239859,0.0525979384354904,0.0,0.0,0.0,0.0,0.0,0.0,0.0167536042889227,18404.0,frozen_v2
building02,local_5s,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.2132068951203552,0.2044795758034127,0.682919502463796,0.1148321564088555,0.0122885355405503,0.2797683874246714,0.6446852537573514,0.0896318884774558,1.7077918243453938,6.821401380535362,0.3405394612647934,0.238419682753526,0.8156521801362125,1.0855334570429445,5.377907534178559,0.5520815223773635,0.9525082472933012,0.9121651056414724,0.0,0.3231027886607081,1.1036470683296586,0.0878348943585275,0.1268108417152698,0.3909168928310462,1.3846890356846857,0.2367675887606185,6.342292252086497,0.1116088410382561,0.2582044579975314,0.5378676853229472,0.0878348943585275,18364.0,frozen_v2
building02,local_5s,delivery_remediable,5.0,50,0.1499999999999999,0.2,0.21754539546614,0.1648219754223535,0.6483616482150553,0.0311182476245358,0.0095476657227909,0.0904487039860596,0.8312640673782038,0.0094387569883104,0.7346251057183566,2.869277047478139,0.1662310317287446,0.1534972686007117,0.4817364908676129,0.4364006983760755,2.4162585495998554,0.2068067160071544,0.3381882435767713,0.9121651056414724,0.0,0.3231027886607081,1.1036470683296586,0.0878348943585275,0.1268108417152698,0.3909168928310462,0.4115223170576483,0.3366732011907354,2.396759918920204,0.0266864268854419,0.4193167792056922,0.1931095987590757,0.0878348943585275,18364.0,frozen_v2
building02,local_5s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9121651056414724,0.0,0.3231027886607081,1.1036470683296586,0.0878348943585275,0.1268108417152698,0.3909168928310462,0.0,0.0,0.0,0.0,0.9121651056414724,0.0,0.3231027886607081,1.1036470683296586,0.0878348943585275,0.1268108417152698,0.3909168928310462,0.0,0.0,0.0,0.0,0.0,0.0,0.0878348943585275,18364.0,frozen_v2
parking00,global,persistent_under_ideal,2.0,200,0.4000000000000001,0.6,0.1939991082399887,0.0646012346486189,0.9690675147157134,0.1518553840669083,0.009631830047709,0.0,0.009631830047709,0.100459087226573,1.8101847303813368,7.296824973282235,0.9896180274252108,2.107848536791295,3.032998837615196,1.512810433744722,7.362187914020974,0.5540737437169987,0.8992318516215537,0.0,3.0005701083205807e-05,0.6011049778277965,2.411256922951001,1.0,2.0626479088268472,3.104778412271706,1.209079752553541,0.3257718966603655,6.699932622571104,0.045200627964448,0.5107270381372461,0.7354770992380399,1.0,11109.0,frozen_v2
parking00,global,persistent_under_ideal,5.0,50,0.1500045008551624,0.2,0.1792488542851248,0.0211820428604442,0.8580700079179057,0.2289990060957692,0.0,0.0,0.0,0.0116122063192006,0.956403162674854,3.388969631571984,1.0,2.0700711100759115,2.983308822926076,0.5952150365555943,2.978492664904889,0.2086279955116489,0.3219471858886731,0.0,3.0005701083205807e-05,0.6011049778277965,2.411256922951001,1.0,2.0626479088268472,3.104778412271706,0.3552981848470575,0.387523629489603,2.3169069982879416,0.0074232012490647,0.5214690791250337,0.2721809971891539,1.0,11109.0,frozen_v2
parking00,global,persistent_under_ideal,10.0,0,0.0,0.0,,,,,0.0,0.0,0.0,3.0005701083205807e-05,0.6011049778277965,2.411256922951001,1.0,2.0626479088268472,3.104778412271706,0.0,0.0,0.0,0.0,0.0,3.0005701083205807e-05,0.6011049778277965,2.411256922951001,1.0,2.0626479088268472,3.104778412271706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11109.0,frozen_v2
parking00,local_10s,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.2684310696014633,0.278779122618624,0.6476212627413546,0.2430545297200919,0.0021194780028461,0.3103824143882278,0.6498319556726315,0.0429042904290429,2.5155486670490306,9.48302410643644,0.3418112453447179,0.528830189937981,1.7365769015760408,1.5109277358301128,7.402235941539612,0.5533473519250941,0.8979041197420626,0.9580948920580132,0.0,0.4023523502299885,1.1429700828470208,0.0419051079419868,0.2055606534532641,0.4212920573351733,2.113196316819043,0.1933266721167529,8.90129253967803,0.3232695364847169,0.2003209495261453,1.2752911364760855,0.0419051079419868,11009.0,frozen_v2
parking00,local_10s,delivery_remediable,5.0,50,0.1500045417385775,0.2,0.2667598169882685,0.2169732394525942,0.6052935998639145,0.0579594477881437,0.001877251945378,0.0700941653798407,0.8898779786235504,0.0002725043146516,1.0119600832730924,3.7049309195805886,0.110031186604899,0.2868043037584567,0.8180299822665219,0.5942538894519037,2.9806225401442057,0.2082990115227015,0.3215157686572195,0.9580948920580132,0.0,0.4023523502299885,1.1429700828470208,0.0419051079419868,0.2055606534532641,0.4212920573351733,0.6096077330431039,0.2996033548308959,3.0834898118441867,0.0812436503051926,0.3604323735125805,0.4404359930101631,0.0419051079419868,11009.0,frozen_v2
parking00,local_10s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9580948920580132,0.0,0.4023523502299885,1.1429700828470208,0.0419051079419868,0.2055606534532641,0.4212920573351733,0.0,0.0,0.0,0.0,0.9580948920580132,0.0,0.4023523502299885,1.1429700828470208,0.0419051079419868,0.2055606534532641,0.4212920573351733,0.0,0.0,0.0,0.0,0.0,0.0,0.0419051079419868,11009.0,frozen_v2
parking00,local_1s,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.2218647345510759,0.1284066207561301,0.5862193872018168,-0.0601329277077673,0.0052256960086494,0.2869027239691263,0.6931555395380965,0.26110460401838,1.583179139175713,6.465332377266105,0.1140042646484668,0.0574390421863164,0.1421310772015199,1.5133112042827006,7.3688377217087,0.5539996964489832,0.8990287569204639,0.9748325674985736,0.0013214403700033,0.1591669223837262,0.5374209553121655,0.0250773342943808,0.0293719177537761,0.0609516787635263,1.4240122167919866,0.1340661320839715,6.076024204218939,0.0280671244325403,0.2038021443373276,0.1066902994448161,0.0251674325014265,11099.0,frozen_v2
parking00,local_1s,delivery_remediable,5.0,50,0.1500045049103522,0.2,0.2408628826672844,0.0546334414592236,0.5780916519719672,-0.3287744463296508,0.0051956632729675,0.082710154067934,0.897318076703607,0.0796768477640628,0.6053624577588185,2.5402348862213646,0.0324954200078085,0.035254767209961,0.0811820284387728,0.5952455325837721,2.978785983818471,0.2085575661058919,0.3218836401590003,0.9748325674985736,0.0013214403700033,0.1591669223837262,0.5374209553121655,0.0250773342943808,0.0293719177537761,0.0609516787635263,0.4461955353750921,0.2420037841246959,2.1390218493055237,0.0058828494561849,0.4027389854941887,0.0378205648723993,0.0251674325014265,11099.0,frozen_v2
parking00,local_1s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9748325674985736,0.0013214403700033,0.1591669223837262,0.5374209553121655,0.0250773342943808,0.0293719177537761,0.0609516787635263,0.0,0.0,0.0,0.0,0.9748325674985736,0.0013214403700033,0.1591669223837262,0.5374209553121655,0.0250773342943808,0.0293719177537761,0.0609516787635263,0.0,0.0,0.0,0.0,0.0,0.0,0.0251674325014265,11099.0,frozen_v2
parking00,local_5s,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.259392669271063,0.2697920983149198,0.6591031310001569,0.1709453921331134,0.0050637489827289,0.3685384453084968,0.5804322271453115,0.1504656840582331,2.293958726120544,9.005101733503261,0.3945203002079754,0.2656533350754499,0.8058449130661057,1.5091499630516356,7.374515045103638,0.5536795571552359,0.898539002015564,0.9439069234710792,0.0,0.3179990700385526,0.9969407392420344,0.0560930765289206,0.1140633561070423,0.217316875509776,1.9759596560819912,0.179250685716008,8.495776311261864,0.1515899789684076,0.1866956023751393,0.6327441673666412,0.0560930765289206,11059.0,frozen_v2
parking00,local_5s,delivery_remediable,5.0,50,0.1500045212044488,0.2,0.2727280072982246,0.1786689833865431,0.6440901517297178,-0.1045058538380621,0.0091328329867076,0.1163155197878048,0.8367242366699822,0.0142870060584139,0.8892692161122159,3.420438654846768,0.1592669620520239,0.1492555373853729,0.3935720842943128,0.5935890284023272,2.978785983818471,0.2084206069821988,0.321618245517612,0.9439069234710792,0.0,0.3179990700385526,0.9969407392420344,0.0560930765289206,0.1140633561070423,0.217316875509776,0.5712701460736632,0.2802242517406637,2.8175480383540066,0.0351921812783305,0.3684480212195195,0.2112327138535185,0.0560930765289206,11059.0,frozen_v2
parking00,local_5s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9439069234710792,0.0,0.3179990700385526,0.9969407392420344,0.0560930765289206,0.1140633561070423,0.217316875509776,0.0,0.0,0.0,0.0,0.9439069234710792,0.0,0.3179990700385526,0.9969407392420344,0.0560930765289206,0.1140633561070423,0.217316875509776,0.0,0.0,0.0,0.0,0.0,0.0,0.0560930765289206,11059.0,frozen_v2
parking01,global,persistent_under_ideal,2.0,200,0.4000000000000001,0.6,0.121212467901993,0.0977866352597176,0.6431693854157432,0.0933402603948116,0.0183836618441919,0.0461857138233485,0.1368741301744506,0.4825387578082014,5.79137259721649,11.496888846333569,0.8232514483606822,3.5050101922128376,7.683656453258628,1.5506271537407408,8.535189079262842,0.4625814174479887,0.7691357222410852,0.1646761821536071,0.4052820662200214,5.0441643255754105,8.16731146450561,0.8268763957665793,3.433454606031411,7.784366616856841,0.7472082716410803,0.450593908793734,7.019286732941498,0.0715555861814268,0.4113991649674726,0.6354908074232469,0.8353238178463928,10299.0,frozen_v2
parking01,global,persistent_under_ideal,5.0,50,0.1500048548402757,0.2,0.0706394776847954,0.051054987974972,0.3562331329140213,0.0284460704815809,0.0067967763860568,0.0110043046250445,0.1604686539146195,0.4303654076447551,5.226339459328195,8.58616132313792,0.8230896203514905,3.449083178676972,7.685787881600345,0.5997276137403236,3.267500045971427,0.1734757833439849,0.2768008746269175,0.1646761821536071,0.4052820662200214,5.0441643255754105,8.16731146450561,0.8268763957665793,3.433454606031411,7.784366616856841,0.1821751337527855,0.4714373563776419,2.499956984360719,0.0156285726455601,0.4439265948150306,0.232951457440729,0.8353238178463928,10299.0,frozen_v2
parking01,global,persistent_under_ideal,10.0,0,0.0,0.0,,,,,0.0,0.0,0.1646761821536071,0.4052820662200214,5.0441643255754105,8.16731146450561,0.8268763957665793,3.433454606031411,7.784366616856841,0.0,0.0,0.0,0.0,0.1646761821536071,0.4052820662200214,5.0441643255754105,8.16731146450561,0.8268763957665793,3.433454606031411,7.784366616856841,0.0,0.0,0.0,0.0,0.0,0.0,0.8353238178463928,10299.0,frozen_v2
parking01,local_10s,delivery_remediable,2.0,200,0.3999999999999999,0.6,0.280429792739593,0.2841448308632928,0.6908388513814486,0.2569736723798852,0.0,0.2629669575448574,0.7370330424551427,0.0562800274536719,2.585208908780458,10.42318831054003,0.2502206098637121,0.3927819496665849,1.214087699366013,1.5275972492911514,8.474269688166414,0.4620726616117085,0.7687606931008882,1.0,0.0,0.3081491741804821,1.0664183340095368,0.0,0.1413187909310161,0.2492463975399977,2.2770597345999763,0.1573683694479851,9.66840513673713,0.2514631587355687,0.2572801255025003,1.086230832628594,0.0,10199.0,frozen_v2
parking01,local_10s,delivery_remediable,5.0,50,0.1500049024414158,0.2,0.3064054591436518,0.2322219980244748,0.7325642688397173,0.2167947010096929,0.0,0.0378468477301696,0.9621531522698304,0.0001634147138608,0.9007482894347096,3.62701275711384,0.0378468477301696,0.1895462497400379,0.4446804910130315,0.5918604511194326,3.256847487797468,0.1732830616738108,0.2763239697617003,1.0,0.0,0.3081491741804821,1.0664183340095368,0.0,0.1413187909310161,0.2492463975399977,0.5925991152542275,0.2899957512174396,2.988700607033581,0.0482274588090218,0.445468509984639,0.3404226328134569,0.0,10199.0,frozen_v2
parking01,local_10s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.3081491741804821,1.0664183340095368,0.0,0.1413187909310161,0.2492463975399977,0.0,0.0,0.0,0.0,1.0,0.0,0.3081491741804821,1.0664183340095368,0.0,0.1413187909310161,0.2492463975399977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10199.0,frozen_v2
parking01,local_1s,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.1994329105049034,0.3146847045943899,0.4808979383712358,0.2522360541029515,0.0,0.2308290407231023,0.7689117828101208,0.1917257912981501,1.2102318437839674,5.3105348909009855,0.0697184695629636,0.0430399201818902,0.1128004277675038,1.545407687441761,8.504755026545809,0.4625700405944075,0.7692354316960123,0.9997408235332232,0.0,0.1157912122755714,0.4491799420642935,0.0002591764667768,0.0193709755741434,0.0392248877581842,1.094440631508396,0.1146207924320471,5.010195768985407,0.0236689446077468,0.2165419379920303,0.0913872442415114,0.0002591764667768,10289.0,frozen_v2
parking01,local_1s,delivery_remediable,5.0,50,0.150004859558752,0.2,0.2267254463220987,0.2512276860582167,0.4777454742922076,0.1831420872240534,0.0001943823500826,0.0547510286066025,0.9451841772767032,0.0526128227556937,0.4556998652874378,2.045619637830631,0.0035960734765283,0.0230799241626489,0.0525393437797673,0.5978536750784408,3.260323128227842,0.1734714853921274,0.2768094532024752,0.9997408235332232,0.0,0.1157912122755714,0.4491799420642935,0.0002591764667768,0.0193709755741434,0.0392248877581842,0.3399086530118664,0.2496193345644215,1.7376282715611076,0.0037089485885055,0.4249522143389381,0.02996708676047,0.0002591764667768,10289.0,frozen_v2
parking01,local_1s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9997408235332232,0.0,0.1157912122755714,0.4491799420642935,0.0002591764667768,0.0193709755741434,0.0392248877581842,0.0,0.0,0.0,0.0,0.9997408235332232,0.0,0.1157912122755714,0.4491799420642935,0.0002591764667768,0.0193709755741434,0.0392248877581842,0.0,0.0,0.0,0.0,0.0,0.0,0.0002591764667768,10289.0,frozen_v2
parking01,local_5s,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.2617724299325226,0.2863310784430287,0.6412549250021222,0.2269383137147337,0.000975704946824,0.3168439197320064,0.6827983217874914,0.1592025238234624,2.221245158599608,9.414280092468507,0.2825316291020262,0.1851469007344252,0.5581922548938067,1.5250978469874077,8.46807241914347,0.4626351625573585,0.7696729038844371,0.9986665365726738,0.0,0.2336187985686924,0.8513396758821324,0.0013334634273262,0.074704070383342,0.133355235776088,1.9876263600309152,0.1318177383159332,8.817773565873713,0.1104428303510831,0.2407714573779555,0.4933984967395904,0.0013334634273262,10249.0,frozen_v2
parking01,local_5s,delivery_remediable,5.0,50,0.1500048785247341,0.2,0.2977141847433694,0.2184903859651323,0.667872198643491,0.1662781343212713,0.001040751943279,0.0664129833804924,0.9332943051354604,0.0102774254398803,0.7739055907542762,3.3291541329652934,0.0627053045825608,0.0946129633306959,0.2164546797865759,0.5906885547666714,3.251705058172806,0.1734946573911115,0.2768410481667296,0.9986665365726738,0.0,0.2336187985686924,0.8513396758821324,0.0013334634273262,0.074704070383342,0.133355235776088,0.5402867921855838,0.2674082024262529,2.770740595131699,0.0199088929473538,0.4359124467427717,0.1573174376091982,0.0013334634273262,10249.0,frozen_v2
parking01,local_5s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9986665365726738,0.0,0.2336187985686924,0.8513396758821324,0.0013334634273262,0.074704070383342,0.133355235776088,0.0,0.0,0.0,0.0,0.9986665365726738,0.0,0.2336187985686924,0.8513396758821324,0.0013334634273262,0.074704070383342,0.133355235776088,0.0,0.0,0.0,0.0,0.0,0.0,0.0013334634273262,10249.0,frozen_v2
parking02,global,persistent_under_ideal,2.0,200,0.4000000000000001,0.6,0.0180931255968008,-0.0281563466326131,-0.0483069127763226,-0.043639111302406,0.0,0.0,0.0,0.8923846007552911,17.094230139793684,30.633104681872567,0.9994022876083352,9.490562122934024,22.6381984500761,1.5265442375567553,7.594797631075991,0.4571558918330289,0.7791328165638517,0.0,0.9133317032086288,17.104977075716267,30.459987628976247,0.9969299318064498,9.528615660363563,22.404702647663385,-0.0107469359225803,0.5229168364713234,4.548645873408439,-0.03805353742954,0.5241394299997283,0.611277057772953,1.0,12269.0,frozen_v2
parking02,global,persistent_under_ideal,5.0,50,0.1500040753117613,0.2,-0.0092904618330925,-0.0344206161102655,-0.1849371319100963,-0.0518994976012503,0.0,0.0,0.0,0.9040399923927516,17.057220742308544,30.240338920613343,0.998614394001141,9.512378420186788,22.490176552637305,0.5896497616967081,3.0228111880731787,0.1713663695690895,0.2782841877329748,0.0,0.9133317032086288,17.104977075716267,30.459987628976247,0.9969299318064498,9.528615660363563,22.404702647663385,-0.0477563334077209,0.5322628847773521,1.821644880846131,-0.016237240176775,0.5253620235281332,0.2331475530666767,1.0,12269.0,frozen_v2
parking02,global,persistent_under_ideal,10.0,0,0.0,0.0,,,,,0.0,0.0,0.0,0.9133317032086288,17.104977075716267,30.459987628976247,0.9969299318064498,9.528615660363563,22.404702647663385,0.0,0.0,0.0,0.0,0.0,0.9133317032086288,17.104977075716267,30.459987628976247,0.9969299318064498,9.528615660363563,22.404702647663385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12269.0,frozen_v2
parking02,local_10s,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.2664672467943895,0.2952359962076934,0.6351123734144477,0.3117043590526858,0.0,0.2497877119456542,0.7502122880543457,0.0396910181609006,2.3344992504181,9.13877381503048,0.2398444134001698,0.355583107226247,1.188636602567226,1.533772159694173,7.626705817062818,0.4567252852140215,0.7791328165638517,1.0,0.0,0.3511547027509311,0.93412100107652,0.0,0.0647074149211929,0.1436303833311385,1.9833445476671687,0.2086175254060865,8.502438441637542,0.2908756923050541,0.1335360341852247,1.078772051767088,0.0,12169.0,frozen_v2
parking02,local_10s,delivery_remediable,5.0,50,0.1500041088010518,0.2,0.2944701081166775,0.3181436795023295,0.5640153161075033,0.3215810641194686,0.0,0.0364313693264305,0.9635686306735696,0.0,0.87417863573202,3.300297908422214,0.0364313693264305,0.1385890209985335,0.4338215093710779,0.5922550624481616,3.036168307807745,0.1712062647692732,0.2782841877329748,1.0,0.0,0.3511547027509311,0.93412100107652,0.0,0.0647074149211929,0.1436303833311385,0.523023932981089,0.3300736844988632,2.778819230427976,0.0738816060773406,0.2769331908948969,0.3345226912086306,0.0,12169.0,frozen_v2
parking02,local_10s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.3511547027509311,0.93412100107652,0.0,0.0647074149211929,0.1436303833311385,0.0,0.0,0.0,0.0,1.0,0.0,0.3511547027509311,0.93412100107652,0.0,0.0647074149211929,0.1436303833311385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12169.0,frozen_v2
parking02,local_1s,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.2263677278199728,0.3317222477964612,0.52936708676497,0.3094612034537945,0.0,0.2779454550398346,0.7220001631454442,0.2526035293797754,1.5572935904312797,6.397266626210167,0.0697174864725235,0.0407614669776179,0.1122269739794366,1.527690390202813,7.597815741474662,0.4570991800069773,0.7791091360202542,0.9999456181852788,0.0,0.1478824722726345,0.5275702601127047,5.438181472115725e-05,0.0133457531068807,0.0310967616405063,1.4094111181586453,0.1245071648040895,6.050221081025608,0.0274157138707372,0.1701878891698616,0.0952692641211606,5.438181472115725e-05,12259.0,frozen_v2
parking02,local_1s,delivery_remediable,5.0,50,0.150004078636104,0.2,0.2633600080845853,0.3181308647500849,0.5202290130664011,0.2795073408113529,0.0,0.0771134132746009,0.922832204910678,0.0752644315740816,0.5696551037404732,2.483949174304366,0.0032085270685482,0.0184626133567769,0.0508032223405859,0.5900946920877677,3.0243252064041264,0.1713459301590474,0.278302284236788,0.9999456181852788,0.0,0.1478824722726345,0.5275702601127047,5.438181472115725e-05,0.0133457531068807,0.0310967616405063,0.4217726314678385,0.2490959023302607,2.088455911993893,0.0051168602498961,0.3892650297740436,0.0319002424495995,5.438181472115725e-05,12259.0,frozen_v2
parking02,local_1s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9999456181852788,0.0,0.1478824722726345,0.5275702601127047,5.438181472115725e-05,0.0133457531068807,0.0310967616405063,0.0,0.0,0.0,0.0,0.9999456181852788,0.0,0.1478824722726345,0.5275702601127047,5.438181472115725e-05,0.0133457531068807,0.0310967616405063,0.0,0.0,0.0,0.0,0.0,0.0,5.438181472115725e-05,12259.0,frozen_v2
parking02,local_5s,delivery_remediable,2.0,200,0.4000000000000001,0.6,0.2687802365365371,0.3022015094329757,0.6511497388060191,0.2937656310023666,0.0,0.3131461930872685,0.6865810077202171,0.1523856289385383,2.2714858446848285,8.991325144054029,0.2804648498240445,0.1751028186195561,0.6118062361497768,1.5305875733644223,7.601105578059371,0.4569790663763139,0.7792011998235134,0.9997272008074856,0.0,0.2679622406314131,0.8042662828879056,0.0002727991925143,0.0359432864490553,0.0799785603091059,2.0035236040534152,0.1682079821043729,8.435090961287868,0.1391595321705007,0.1391275881823389,0.5566743738829784,0.0002727991925143,12219.0,frozen_v2
parking02,local_5s,delivery_remediable,5.0,50,0.1500040919878877,0.2,0.3060803606763977,0.3101107240993567,0.5980464546105644,0.2956465990686646,0.0001636795155086,0.0663993234580025,0.9334915568649916,0.010939247619827,0.8122820042922064,3.288779150871461,0.0629347737130698,0.0693198913008285,0.2231891017220538,0.5911614680341665,3.0318140573017494,0.1713013906395524,0.2783802823268975,0.9997272008074856,0.0,0.2679622406314131,0.8042662828879056,0.0002727991925143,0.0359432864490553,0.0799785603091059,0.5443197636607933,0.2878031481026816,2.740273832310605,0.0333766048517732,0.3189840958070764,0.1744344468645614,0.0002727991925143,12219.0,frozen_v2
parking02,local_5s,delivery_remediable,10.0,0,0.0,0.0,,,,,0.0,0.0,0.9997272008074856,0.0,0.2679622406314131,0.8042662828879056,0.0002727991925143,0.0359432864490553,0.0799785603091059,0.0,0.0,0.0,0.0,0.9997272008074856,0.0,0.2679622406314131,0.8042662828879056,0.0002727991925143,0.0359432864490553,0.0799785603091059,0.0,0.0,0.0,0.0,0.0,0.0,0.0002727991925143,12219.0,frozen_v2
