packet_id,source_elapsed_s,send_monotonic_ns,datagram_bytes
0,0.0,2377260670702,1124
1,0.5,2377772778235,1124
2,1.0,2378265836966,1124
3,1.5,2378762941161,1124
4,2.0,2379266578055,1124
5,2.5,2379762842571,1124
6,3.0,2380284550849,1124
7,3.5,2380761245510,1124
8,4.0,2381277940625,1124
9,4.5,2381767748104,1124
10,5.0,2382259613929,1125
11,5.5,2382760255379,1125
12,6.0,2383260200347,1125
13,6.5,2383760241560,1125
14,7.0,2384265162710,1125
15,7.5,2384760513004,1125
16,8.0,2385264304683,1125
17,8.5,2385762257348,1125
18,9.0,2386267558212,1125
19,9.5,2386759814091,1125
20,10.0,2387260124002,1126
21,10.5,2387759639836,1126
22,11.0,2388266500219,1126
23,11.5,2388761494796,1126
24,12.0,2389259912642,1126
25,12.5,2389759743364,1126
26,13.0,2390266351918,1126
27,13.5,2391657528494,1126
28,14.0,2391657679133,1126
29,14.5,2391771459641,1126
30,15.0,2392260501325,1126
31,15.5,2392765537734,1126
32,16.0,2393268772311,1126
33,16.5,2393766698635,1126
34,17.0,2394369227516,1126
35,17.5,2394760158223,1126
36,18.0,2395269039638,1126
37,18.5,2395768037173,1126
38,19.0,2396438266330,1126
39,19.5,2396904308999,1126
40,20.0,2397283152129,1126
41,20.5,2397805771518,1126
42,21.0,2398266709368,1126
43,21.5,2398759865440,1126
44,22.0,2399264152097,1126
45,22.5,2399769829804,1126
46,23.0,2400259695864,1126
47,23.5,2400763525640,1126
48,24.0,2401259758262,1126
49,24.5,2401785809169,1126
50,25.0,2402271325242,1126
51,25.5,2402759794446,1126
52,26.0,2403261156703,1126
53,26.5,2403759770785,1126
54,27.0,2404260769958,1126
55,27.5,2404759719497,1126
56,28.0,2405260442263,1126
57,28.5,2405760192646,1126
58,29.0,2406261058073,1126
59,29.5,2406760153948,1126
60,30.0,2407260770768,1126
61,30.5,2407760084681,1126
62,31.0,2408265923655,1126
63,31.5,2408759957676,1126
64,32.0,2409263212903,1126
65,32.5,2409759766118,1126
66,33.0,2410260124600,1126
67,33.5,2410760461642,1126
68,34.0,2411259874615,1126
69,34.5,2411760065399,1126
70,35.0,2412264360245,1126
71,35.5,2412760060162,1126
72,36.0,2413266267243,1126
73,36.5,2413768143826,1126
74,37.0,2414259913755,1126
75,37.5,2414760229843,1126
76,38.0,2415286335682,1126
77,38.5,2415767940595,1126
78,39.0,2416261307803,1126
79,39.5,2416771476509,1126
80,40.0,2417281330017,1126
81,40.5,2417764893302,1126
82,41.0,2418264100627,1126
83,41.5,2418761013043,1126
84,42.0,2419265913750,1126
85,42.5,2419778238583,1126
86,43.0,2420260472957,1126
87,43.5,2420764793926,1126
88,44.0,2421260103505,1126
89,44.5,2421769569437,1126
90,45.0,2422374490828,1126
91,45.5,2422769055705,1126
92,46.0,2423286197647,1126
93,46.5,2423764766306,1126
94,47.0,2424269073356,1126
95,47.5,2424767230835,1126
96,48.0,2425260638202,1126
97,48.5,2425811152838,1126
