packet_id,source_elapsed_s,send_monotonic_ns,receive_monotonic_ns,datagram_bytes
226,113.0,2490272413663,2490428577509,1128
227,113.5,2490773971127,2491038387285,1128
228,114.0,2491259703396,2491544000616,1128
229,114.5,2491759732829,2491912527783,1128
231,115.5,2492762843976,2493009434844,1128
232,116.0,2493260271096,2493498271681,1128
233,116.5,2493770374026,2493965003589,1128
234,117.0,2494263962900,2494413857508,1128
235,117.5,2494769223862,2495094784914,1128
236,118.0,2495264387314,2495474625061,1128
237,118.5,2495810693428,2496012407247,1128
238,119.0,2496265831805,2496332273630,1128
239,119.5,2496766787531,2496937736309,1128
240,120.0,2497266758473,2497515403970,1128
241,120.5,2497761925574,2497952538986,1128
242,121.0,2498262301846,2498472261377,1128
243,121.5,2498760525209,2499029555812,1128
244,122.0,2499265826468,2499446173692,1128
245,122.5,2499771789700,2499983428537,1128
246,123.0,2500261231367,2500493878135,1128
248,124.0,2501260708274,2501462030068,1128
249,124.5,2501759962255,2501942771425,1128
250,125.0,2502264005502,2502497734683,1128
251,125.5,2502760307017,2502996092223,1128
252,126.0,2503262049339,2503516332180,1128
253,126.5,2503766566009,2504027456266,1128
254,127.0,2504259850419,2504434014833,1128
255,127.5,2504760161949,2505025427910,1128
256,128.0,2505271523309,2505389267037,1128
257,128.5,2505763183081,2505914482488,1128
258,129.0,2506260057318,2506492612399,1128
259,129.5,2506760359524,2506917820784,1128
260,130.0,2507260136807,2507425592322,1128
261,130.5,2507760680635,2507915478661,1128
262,131.0,2508260311687,2508460273682,1128
263,131.5,2508762184531,2508967100392,1128
264,132.0,2509259666477,2509464200142,1128
265,132.5,2509759758719,2509993827862,1128
266,133.0,2510301434724,2510544838115,1128
267,133.5,2510762508465,2511040063204,1128
268,134.0,2511263790128,2511424975308,1128
269,134.5,2511759654620,2511958143454,1128
270,135.0,2512260774882,2512471805928,1128
271,135.5,2512760125167,2512978065479,1128
272,136.0,2513265926740,2513474001067,1128
273,136.5,2513835206174,2514131246825,1128
274,137.0,2514260346094,2514417156099,1128
275,137.5,2514760177653,2514993848110,1128
276,138.0,2515262213288,2515471548995,1128
277,138.5,2515762508998,2515925009423,1128
278,139.0,2516260312018,2516418831179,1128
279,139.5,2516759895838,2517036623888,1128
280,140.0,2517262842515,2517448409076,1128
281,140.5,2517759734145,2517982717373,1128
282,141.0,2518274583289,2518407886567,1128
283,141.5,2518763977625,2519129657540,1128
284,142.0,2519263579026,2519416740240,1128
285,142.5,2519761129715,2519933588828,1128
286,143.0,2520259813681,2520491869566,1128
287,143.5,2520760345008,2520979644653,1128
289,144.5,2522164209778,2522670880103,1128
288,144.0,2522164081759,2522670955942,1128
290,145.0,2522502241626,2522967150723,1128
291,145.5,2522951963160,2523123211441,1128
292,146.0,2523296448754,2523633440119,1128
293,146.5,2523760443763,2524062303765,1128
294,147.0,2524302414703,2524506623068,1128
295,147.5,2524764440123,2524898485852,1128
296,148.0,2525264185426,2525524639033,1128
297,148.5,2525759794866,2525978001355,1128
298,149.0,2526259929792,2526422278277,1128
299,149.5,2526782662462,2527090875534,1128
300,150.0,2527263816306,2527495989171,1128
301,150.5,2527762007269,2527934431543,1128
303,151.5,2528761392159,2528914991702,1128
304,152.0,2529261654316,2529479800259,1128
305,152.5,2529761093012,2529988923753,1128
306,153.0,2530260766384,2530428032200,1128
307,153.5,2530762376467,2530981527940,1128
308,154.0,2531261388331,2531515002601,1128
309,154.5,2531760647424,2532061845741,1128
310,155.0,2532269053600,2532461514610,1128
311,155.5,2532773254114,2533077670364,1128
312,156.0,2533265649162,2533367413898,1128
313,156.5,2533766241042,2534012388424,1128
314,157.0,2534261787425,2534499893167,1128
315,157.5,2534780222485,2534952370657,1128
316,158.0,2535263078475,2535418897304,1128
317,158.5,2535760392153,2536010449111,1128
318,159.0,2536264359128,2536546146045,1128
319,159.5,2536762716095,2537083331593,1128
320,160.0,2537268661558,2537509291701,1128
321,160.5,2537765942773,2538036535299,1128
322,161.0,2538262853653,2538519573729,1128
323,161.5,2538769140659,2538878033465,1128
324,162.0,2539259839342,2539452044704,1128
325,162.5,2539781580102,2539975807435,1128
326,163.0,2540262390509,2540501949585,1128
327,163.5,2540760878247,2540866407064,1128
328,164.0,2541263780525,2541414043226,1128
329,164.5,2541760484183,2541965640054,1128
330,165.0,2542263308276,2542470456007,1128
331,165.5,2542760168177,2542938668001,1128
332,166.0,2543259710012,2543377603006,1128
333,166.5,2543768481794,2543862188162,1128
334,167.0,2544278236533,2544450940210,1128
335,167.5,2544761896608,2544845146151,1128
336,168.0,2545267668179,2545614609113,1128
337,168.5,2545761021850,2545987301222,1128
338,169.0,2546263532828,2546420180993,1128
339,169.5,2546762522691,2547047527848,1128
340,170.0,2547269872820,2547430234094,1128
341,170.5,2547761153399,2547845183403,1128
343,171.5,2548761357014,2548953254751,1128
344,172.0,2549259752842,2549446486506,1128
345,172.5,2549768487877,2550007085991,1128
346,173.0,2550262807236,2550547906320,1128
347,173.5,2550832657245,2550910578235,1128
348,174.0,2551261847637,2551437390273,1128
349,174.5,2551760472946,2551925258086,1128
350,175.0,2552260577560,2552532751743,1128
351,175.5,2552761677047,2552962074583,1128
352,176.0,2553263187758,2553511128499,1128
353,176.5,2553759990073,2553996121333,1128
354,177.0,2554260621563,2554468527571,1128
355,177.5,2554760517345,2554947873547,1128
356,178.0,2555262325083,2555467158620,1128
357,178.5,2555763204757,2555949854645,1128
358,179.0,2556265383573,2556569280008,1128
359,179.5,2556765998506,2557062553242,1128
