packet_id,source_elapsed_s,send_monotonic_ns,datagram_bytes
0,0.0,2002377236257,1124
1,0.1,2002495557113,1124
2,0.2,2002584302113,1124
3,0.3,2002651728217,1124
4,0.4,2002751868758,1124
5,0.5,2002859336896,1124
6,0.6,2002955133126,1124
7,0.7,2003053344707,1124
8,0.8,2003154594538,1124
9,0.9,2003253994839,1124
10,1.0,2003352434534,1125
11,1.1,2003455348260,1125
12,1.2,2003553729655,1125
13,1.3,2003651430072,1125
14,1.4,2003754357760,1125
15,1.5,2003855157550,1125
16,1.6,2003959699746,1125
17,1.7,2004051531532,1125
18,1.8,2004154165113,1125
19,1.9,2004256935934,1125
20,2.0,2004353507375,1125
21,2.1,2004472243759,1125
22,2.2,2004575860634,1125
23,2.3,2004660160387,1125
24,2.4,2004755488423,1125
25,2.5,2004853945317,1125
26,2.6,2004951795371,1125
27,2.7,2005051544010,1125
28,2.8,2005152796113,1125
29,2.9,2005251494440,1125
30,3.0,2005351504142,1125
31,3.1,2005451484622,1125
32,3.2,2005553312909,1125
33,3.3,2005652089494,1125
34,3.4,2005751565649,1125
35,3.5,2005851986171,1125
36,3.6,2005954754730,1125
37,3.7,2006051525394,1125
38,3.8,2006153326462,1125
39,3.9,2006251530478,1125
40,4.0,2006352293725,1125
41,4.1,2006452819004,1125
42,4.2,2006551490634,1125
43,4.3,2006651633361,1125
44,4.4,2006751571098,1125
45,4.5,2006851720671,1125
46,4.6,2006955325862,1125
47,4.7,2007051393686,1125
48,4.8,2007151769693,1125
49,4.9,2007251535777,1125
50,5.0,2007352294625,1125
51,5.1,2007451461885,1125
52,5.2,2007552261660,1125
53,5.3,2007653868457,1125
54,5.4,2007751497651,1125
55,5.5,2007851618189,1125
56,5.6,2007952274649,1125
57,5.7,2008051895525,1125
58,5.8,2008152342397,1125
59,5.9,2008251656237,1125
60,6.0,2008351742989,1125
61,6.1,2008451647954,1125
62,6.2,2008552358842,1125
63,6.3,2008651957996,1125
64,6.4,2008752550683,1125
65,6.5,2008852562516,1125
66,6.6,2008952408259,1125
67,6.7,2009052344086,1125
68,6.8,2009151673821,1125
69,6.9,2009251986800,1125
70,7.0,2009351523980,1125
71,7.1,2009451478639,1125
72,7.2,2009552551517,1125
73,7.3,2009651508141,1125
74,7.4,2009751440454,1125
75,7.5,2009851602453,1125
76,7.6,2009951812963,1125
77,7.7,2010051585261,1125
78,7.8,2010151643186,1125
79,7.9,2010251691917,1125
80,8.0,2010351603926,1125
81,8.1,2010451525639,1125
82,8.2,2010552765693,1125
83,8.3,2010652521106,1125
84,8.4,2010751666840,1125
85,8.5,2010851613151,1125
86,8.6,2010951842434,1125
87,8.7,2011051490972,1125
88,8.8,2011151949988,1125
