time_s,elapsed_s,dt_s,odo_forward_mps,odo_lateral_mps,wheel_speed_std_mps,steering_abs_mean_rad,steering_std_rad,imu_yaw_rate_radps,imu_yaw_rate_std_radps,imu_accel_norm_std_mps2,imu_accel_z_std_mps2,gt_east_m,gt_north_m,gt_heading_rad,gt_speed_mps,gps_available,gps_east_m,gps_north_m,gps_sigma_east_m,gps_sigma_north_m,twin_east_m,twin_north_m,twin_heading_rad,position_error_m,heading_error_rad,tracking_status_code,interval_id
0.0,0.0,0.09900102204409222,0.0,0.0,0.0,0.0,0.0,-0.00013962634015781422,0.0,0.0,0.0,0.4812499040802647,0.10328089959828102,1.542306549238785,4.4043175720343785e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5423221272588554,0.0,1.5578020070350362e-05,0.0,1.0
0.09900102204408817,0.09900102204408817,0.09900102204408817,0.0,0.0,0.0,0.0,0.0,-0.00013962634015740605,0.0,0.0,0.0,0.48125234106681014,0.10328451532530858,1.5423003215383329,1.9660235867080544e-06,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5423083041084755,4.360319410381405e-06,7.982570142672785e-06,0.0,1.0
0.19800204408817634,0.19800204408817634,0.09900102204408817,0.0,0.0,0.0,0.0,0.0,-0.00013962634015740605,0.0,0.0,0.0,0.4812499040802647,0.1032812888749699,1.5423293866448677,2.2296918024475216e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5422944809580956,3.8927668888355527e-07,3.490568677211314e-05,0.0,1.0
0.2970030661322645,0.2970030661322645,0.09900102204408817,0.0,0.0,0.0,0.0,0.0,-0.00013962634016451148,0.0,0.0,0.0,0.4812498078299101,0.10328089959828102,1.5422407296294391,2.6594349270092282e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5422806578077157,9.6250354575389e-08,3.992817827658257e-05,0.0,1.0
0.3960040881763527,0.3960040881763527,0.09900102204408817,0.0,0.0,0.0,0.0,0.0,-0.00013962634016451148,0.0,0.0,0.0,0.4812498078299101,0.10327602401918834,1.5423300314895423,7.704094063814827e-06,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.542266834657335,4.876529054534041e-06,6.319683220734618e-05,0.0,1.0
0.49500511022044086,0.49500511022044086,0.09900102204408817,0.0,0.0,0.0,0.0,0.0,-0.00013962634015740605,0.0,0.0,0.0,0.4812483139537668,0.10328120823996079,1.5423687628432345,3.127879978929059e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.542253011506955,1.6198030638625312e-06,0.00011575133627950152,0.0,1.0
0.594006132264529,0.594006132264529,0.09900102204408817,0.0,0.0,0.0,0.0,0.0,-0.00013962634016095876,0.0,0.0,0.0,0.4812464195556617,0.10328120823996079,1.5424222417944318,5.123917142224599e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5422391883565751,3.498166862114437e-06,0.00018305343785662842,0.0,1.0
0.6930071543086173,0.6930071543086173,0.09900102204408823,1.3634965103544438e-16,-8.846443520011885e-16,0.0,0.0,0.0,-0.00013962634016095876,0.0,0.0,0.0,0.4812381684930878,0.10328120823996079,1.5423429624925653,4.194407311979123e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5422253652061952,1.1739645057348754e-05,0.00011759728637006361,0.0,1.0
0.7920081763527054,0.7920081763527054,0.09900102204408812,-1.363618795943276e-16,8.846424671349393e-16,0.0,0.0,0.0,-0.00013962634015740605,0.0,0.0,0.0,0.4812381684930878,0.10328215332953139,1.5423212914208957,4.773130373170176e-06,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5422115420558153,1.1802366221830376e-05,0.00010974936508034716,0.0,1.0
0.8910091983967936,0.8910091983967936,0.09900102204408823,1.3637410812715567e-16,-8.84640582099653e-16,0.0,0.0,0.0,-0.0001396263401680642,0.0,0.0,0.0,0.4812381684930878,0.10328215332953139,1.5423282704725718,3.366740237355469e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5421977189054346,1.1802366221830376e-05,0.00013055156713726035,0.0,1.0
0.9900102204408817,0.9900102204408817,0.09900102204408812,0.0,0.0,0.0,0.0,0.0,-0.0001325714064215333,0.0,0.0,0.0,0.48124389361110587,0.10328556821449175,1.542361900454413,3.148467821863227e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5421838957550547,7.610631828718535e-06,0.00017800469935735919,0.0,1.0
1.0890112424849698,1.0890112424849698,0.09900102204408812,-1.363973293730339e-16,8.84637002055077e-16,0.0,0.0,0.0,-0.00010464613838578884,0.0,0.0,0.0,0.48124389361110587,0.10328462034427788,1.5423605553669253,9.086413984107277e-06,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5421714694959752,7.068924266274295e-06,0.0001890858709501231,0.0,1.0
1.188012264529058,1.188012264529058,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,-8.377580409657526e-05,0.0,0.0,0.0,0.4812454227957153,0.10328462034427788,1.5423838110422903,9.0864139848037e-06,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5421631756057472,5.824591143222438e-06,0.0002206354365430485,0.0,1.0
1.2870132865731463,1.2870132865731463,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,-8.377580410012797e-05,0.0,0.0,0.0,0.4812454227957153,0.10328556821449175,1.5423841553968574,0.00030784842840852485,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5421548817155193,6.47131273666227e-06,0.00022927368133807136,0.0,1.0
1.3860143086172345,1.3860143086172345,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,-8.377580410368068e-05,0.0,0.0,0.0,0.4813063700434716,0.10328556821449175,1.541535058305323,0.00030800105714058894,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5421465878252905,5.6658635513106887e-05,0.0006115295199693449,0.0,1.0
1.4850153306613225,1.4850153306613225,0.099001022044088,0.0,0.0,0.0,0.0,0.0,-8.377580408591712e-05,0.0,0.0,0.0,0.48130639906171063,0.1032865907409386,1.5415353673300007,1.807314811365508e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5421382939350625,5.678091257919642e-05,0.0006029266050617822,0.0,1.0
1.5840163527054107,1.5840163527054107,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,-8.377580409657526e-05,0.0,0.0,0.0,0.481309675141032,0.10328694012463324,1.5415244054664292,1.9274890391947966e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5421300000448355,6.0075516342873e-05,0.0006055945784062544,0.0,1.0
1.683017374749499,1.683017374749499,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,-8.377580410012797e-05,0.0,0.0,0.0,0.48131019950335835,0.10328694012463324,1.5415265918544012,2.6482672375038874e-06,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5421217061546066,6.05972442001721e-05,0.0005951143002054239,0.0,1.0
1.7820183967935872,1.7820183967935872,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,-8.377580409657526e-05,0.0,0.0,0.0,0.48131019950335835,0.10328694012463324,1.5415193141018726,2.4661510563794764e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5421134122643787,6.05972442001721e-05,0.000594098162506107,0.0,1.0
1.8810194188376752,1.8810194188376752,0.099001022044088,0.0,0.0,0.0,0.0,0.0,-8.377580408946983e-05,0.0,0.0,0.0,0.481309675141032,0.10329179491827123,1.541537087140834,3.394450154764175e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5421051183741508,6.075596845528833e-05,0.0005680312333167238,0.0,1.0
1.9800204408817634,1.9800204408817634,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,-8.377580410368068e-05,0.0,0.0,0.0,0.4813073909671003,0.10329304627315383,1.5415054011880178,1.8485314526613955e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5420968244839228,5.875613898576901e-05,0.0005914232959050026,0.0,1.0
2.0790214629258514,2.0790214629258514,0.099001022044088,0.0,0.0,0.0,0.0,0.0,-8.377580409302254e-05,0.0,0.0,0.0,0.4813064199299707,0.10329346828404606,1.5414729240768192,1.6947820344386952e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.542088530593694,5.789657269521617e-05,0.0006156065168756442,0.0,1.0
2.1780224849699397,2.1780224849699397,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,-8.377580408946983e-05,0.0,0.0,0.0,0.4813041340103852,0.10329385434249305,1.5414933309956158,2.8609188767100668e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.542080236703467,5.57558133155035e-05,0.0005869057078502493,0.0,1.0
2.277023507014028,2.277023507014028,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,0.00010480798072265429,0.0,0.0,0.0,0.48130639640346107,0.10329913291304638,1.5415262910947165,1.1426109696621722e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.542071942813239,5.936190990405084e-05,0.0005456517185224996,0.0,1.0
2.376024529058116,2.376024529058116,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,0.00038336252934101367,0.0,0.0,0.0,0.48130639640346107,0.10329385434249305,1.5415073920140943,2.9814167961789245e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5421009888978867,5.79586747409155e-05,0.0005935968837924577,0.0,1.0
2.4750255511022043,2.4750255511022043,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,0.0004733332931401435,0.0,0.0,0.0,0.4813043595125989,0.10329359218859602,1.541470128819534,2.2183159390734793e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5421478493776757,5.591507810611226e-05,0.0006777205581416368,0.0,1.0
2.5740265731462926,2.5740265731462926,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,0.00047333329313303807,0.0,0.0,0.0,0.4813043595125989,0.10329774580374695,1.5414910944628772,2.1778467918398212e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5421947098574638,5.7001655671644886e-05,0.0007036153945865209,0.0,1.0
2.673027595190381,2.673027595190381,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,0.00047333329313303807,0.0,0.0,0.0,0.4813055181271066,0.10329774580374695,1.5415267965055666,2.097763773123429e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.542241570337251,5.8109524561242996e-05,0.0007147738316852781,0.0,1.0
2.772028617234469,2.772028617234469,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,0.0004733332931472489,0.0,0.0,0.0,0.4813043595125989,0.10329359218859602,1.5414973774621439,5.8515280132453995e-06,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.542288430817039,5.591507810611226e-05,0.000791053354896043,0.0,1.0
2.871029639278557,2.871029639278557,0.09900102204408778,0.0,0.0,0.0,0.0,0.0,0.00047333329315435435,0.0,0.0,0.0,0.4813043595125989,0.10329774580374695,1.5414618506374138,2.177846791850515e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.542335291296829,5.7001655671644886e-05,0.0008734406594150812,0.0,1.0
2.970030661322645,2.970030661322645,0.09900102204408823,0.0,0.0,0.0,0.0,0.0,0.0004733332931401435,0.0,0.0,0.0,0.4813055181271066,0.10329774580374695,1.5415302287908919,2.3904525981036625e-05,0.0,nan,nan,nan,nan,0.4812499040802647,0.10328089959828102,1.5423821517766179,5.8109524561242996e-05,0.0008519229857260058,0.0,1.0
