cycle_ok,source_sample_time_s,enc_left,enc_right,gz,y,L,R,sample_ms,send_ms,gps_valid,gps_age_ms,gps_fix_type,gps_lat,gps_lon,gps_sat,gps_hdop,gps_alt_m,gps_speed_mps,gps_course_deg,gps_chars,gps_sentences,gps_failed_checksums,v,r,p,ax,ay,az,gx,gy,mx,my,mz,temp,pc_time,seq,T,millis,lat,lon,sat,hdop
True,232.926,24497,47151,1.31125,-134.6408,0,0,232926,232927,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.60204,-0.982931,5.609991,-16.50391,163.4277,996.8066,-24.25875,0.695,39,-21,-46,48.33333,2026-08-29T19:38:32.175Z,299,1007,232926,,,4294967295,-1
True,234.705,24497,47151,1.06125,-136.8369,0,0,234705,234706,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.60204,-0.415761,4.764177,-16.01563,161.9629,999.248,-24.32125,-0.8675,37,-22,-45,48.33333,2026-08-29T19:38:34.081Z,302,1007,234705,,,4294967295,-1
True,236.648,24497,47450,-17.12625,-140.6879,0,-0.06310708,236648,236650,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.60468,-0.194947,4.072538,9.863281,160.9863,929.9121,-23.32125,3.6325,36,-18,-43,48.33333,2026-08-29T19:38:35.888Z,305,1007,236648,,,4294967295,-1
True,237.893,24847,48158,-7.06375,-144.8292,-0.079316144,-0.090859133,237893,237895,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.60468,-1.09295,3.382826,41.60156,184.9121,924.0527,-26.63375,7.1325,33,-15,-47,48.33333,2026-08-29T19:38:37.176Z,307,1007,237893,,,4294967295,-1
True,239.673,25932,49337,-1.25125,-145.8989,-0.092953715,-0.097341443,239673,239674,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.60468,1.459652,4.179786,-179.1016,194.6777,890.3613,-25.25875,-8.305,28,-15,-47,48.33333,2026-08-29T19:38:39.049Z,310,1007,239673,,,4294967295,-1
True,241.625,27207,50653,6.18625,-149.2171,-0.097568062,-0.099770793,241625,241626,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.60468,0.072628,2.816403,41.11328,74.07227,906.4746,-21.32125,7.0075,28,-16,-46,48.33333,2026-08-29T19:38:40.993Z,313,1007,241625,,,4294967295,-1
True,242.875,28038,51482,5.81125,-147.4315,-0.098129119,-0.095639202,242875,242877,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.60468,1.735921,0.747911,-30.17578,169.2871,868.877,-23.57125,-4.2425,36,-19,-47,48.33333,2026-08-29T19:38:42.247Z,315,1007,242875,,,4294967295,-1
True,244.121,28860,52324,3.18625,-149.3728,-0.103300368,-0.091647769,244121,244123,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.60468,0.302789,3.371369,-105.3711,134.6191,1160.869,-28.25875,-14.555,31,-13,-45,48.33333,2026-08-29T19:38:43.492Z,317,1007,244121,,,4294967295,-1
True,246.034,29528,53020,1.06125,-149.0456,-0.00219335,-0.00301606,246034,246036,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.60468,1.619621,2.103581,-13.08594,167.8223,1005.107,-24.94625,-0.055,30,-17,-49,48.33333,2026-08-29T19:38:45.401Z,320,1007,246034,,,4294967295,-1
True,247.296,29528,53020,1.24875,-149.6686,0,0,247296,247297,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.61685,1.922212,1.954176,-13.57422,167.8223,1000.225,-24.25875,0.07,30,-15,-50,48.33333,2026-08-29T19:38:46.532Z,322,1007,247296,,,4294967295,-1
True,249.075,29528,53420,-9.12625,-151.7748,0,-0.034816452,249075,249077,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.61685,1.459491,2.291882,-38.47656,151.2207,1006.084,-25.07125,-2.18,24,-11,-48,48.33333,2026-08-29T19:38:48.483Z,325,1007,249075,,,4294967295,-1
True,251.002,29444,53918,-15.37625,-154.505,0.018307822,-0.03926204,251002,251004,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.61685,1.962228,2.25592,-8.691406,143.4082,1000.225,-23.50875,16.1325,18,-9,-48,48.33333,2026-08-29T19:38:50.372Z,328,1007,251002,,,4294967295,-1
True,252.246,29195,54244,-23.43875,-156.5551,0.034415079,-0.045988454,252246,252248,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.61685,5.195311,0.182512,-12.10938,185.8887,1029.033,-23.44625,2.32,12,-13,-49,48.33333,2026-08-29T19:38:51.615Z,330,1007,252246,,,4294967295,-1
True,254.161,28964,54422,1.06125,-155.9742,0.000440579,0.000220291,254161,254162,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.61685,8.497557,-3.377829,-8.203125,165.3809,997.2949,-24.25875,-1.18,4,-20,-50,47.77778,2026-08-29T19:38:53.395Z,333,1007,254161,,,4294967295,-1
True,255.405,28964,54422,0.99875,-155.0778,0,0,255405,255407,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.61685,8.840624,-4.134936,-8.691406,163.4277,1000.225,-24.50875,-0.18,5,-18,-49,48.33333,2026-08-29T19:38:54.640Z,335,1007,255405,,,4294967295,-1
True,257.204,28964,54422,0.87375,-153.965,0,0,257204,257205,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.6246,9.067774,-4.019764,-7.714844,162.4512,997.2949,-24.57125,0.6325,5,-19,-49,48.33333,2026-08-29T19:38:56.444Z,338,1007,257204,,,4294967295,-1
True,258.998,28964,54636,-22.06375,-153.6229,0,-0.057304928,258998,259000,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.6246,9.243413,-4.540343,-27.73438,158.0566,1027.568,-25.25875,-2.305,0,-21,-49,48.33333,2026-08-29T19:38:58.405Z,341,1007,258998,,,4294967295,-1
True,260.244,29235,55397,-3.25125,-152.6635,-0.088409974,-0.100115668,260244,260246,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.6246,11.35761,-6.642486,10.35156,196.1426,1089.58,-23.69625,0.0075,1,-27,-49,48.33333,2026-08-29T19:38:59.616Z,343,1007,260244,,,4294967295,-1
True,262.16,30407,56653,1.99875,-150.3331,-0.095440295,-0.099398649,262160,262162,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.6246,11.62679,-6.390905,-74.12109,165.3809,992.9004,-27.63375,-5.93,5,-30,-52,48.33333,2026-08-29T19:39:01.430Z,346,1007,262160,,,4294967295,-1
