epoch,train_loss,train_mean_loss,train_nll,validation_loss,validation_mean_loss,validation_nll
1,-4.989436533445697,0.4321719445844747,-4.990347704937717,-5.864890427846378,0.3243292232945175,-5.865475734360816
2,-5.668665153137604,0.4321719430024266,-5.669495727034373,-6.105488085381572,0.3243292232945175,-6.106153572303793
3,-5.913240545776177,0.432171945203901,-5.913941788716413,-6.3031585193266615,0.3243292232945175,-6.3034798616259975
4,-6.083152034345039,0.4321719467302523,-6.083754603312542,-6.362814385322481,0.3243292232945175,-6.36320503744046
5,-6.124830150407474,0.43217194489869515,-6.125428540795054,-6.379187774106435,0.3243292232945175,-6.37953597201317
6,-6.14661679121436,0.43217194407740805,-6.147199873866614,-6.38618739206669,0.3243292232945175,-6.3864946207253706
7,-6.163197104627913,0.43217194430920997,-6.163762102712349,-6.402038337135378,0.3243292232945175,-6.402374262555622
8,-6.17397435736098,0.4321719442638154,-6.174523429035912,-6.402049960640185,0.3243292232945175,-6.40237605870179
9,-6.183536585874034,0.43217194343093823,-6.184068060187579,-6.408313162137673,0.3243292232945175,-6.408599999592654
10,-6.194061844749332,0.43217194387329355,-6.194584701805822,-6.417225582055035,0.3243292232945175,-6.417544116545196
11,-6.202160619901523,0.43217194472935094,-6.202673829954401,-6.422315928930964,0.3243292232945175,-6.422602766385945
12,-6.20917209610347,0.4321719448172425,-6.209676162142303,-6.420511807045322,0.3243292232945175,-6.420806775455442
13,-6.217899065817468,0.4321719442438547,-6.218399365878648,-6.404320832163265,0.3243292232945175,-6.404597649299988
14,-6.218839558300336,0.43217194492187533,-6.21934095658236,-6.429940682457068,0.3243292232945175,-6.430236031410226
15,-6.227770711638794,0.43217194324259917,-6.228268279291034,-6.426027061986724,0.3243292232945175,-6.426308050259273
16,-6.230619499608663,0.4321719412371906,-6.231115271249308,-6.423145518663512,0.3243292232945175,-6.423421762545163
17,-6.236815702849643,0.4321719445590409,-6.237309565385113,-6.418785360417159,0.3243292232945175,-6.419057155404411
18,-6.2366141704673925,0.43217194485491034,-6.237109221801594,-6.418699318624386,0.3243292232945175,-6.41897168124292
19,-6.239962898350371,0.4321719435387905,-6.240457129538465,-6.423123724695899,0.3243292232945175,-6.423369134793945
20,-6.246085214435093,0.4321719442631715,-6.246578857737456,-6.432543356880273,0.3243292232945175,-6.432831649322589
21,-6.249014671951528,0.43217194307486473,-6.249507256619664,-6.429774883225556,0.3243292232945175,-6.430076739291376
22,-6.249294727003059,0.4321719449379727,-6.249789600730629,-6.432745588306362,0.3243292232945175,-6.433031852630065
23,-6.255567077051795,0.4321719441379341,-6.256057941023356,-6.432918619376521,0.3243292232945175,-6.433182361964828
24,-6.259174015987951,0.4321719429100278,-6.259665035879787,-6.436846138846249,0.3243292232945175,-6.437121386716005
25,-6.26107461381218,0.4321719435938435,-6.261566608925609,-6.433125885243064,0.3243292232945175,-6.43342895475626
26,-6.263502381372808,0.43217194685677746,-6.263994289689295,-6.430395604417873,0.3243292232945175,-6.430681554764389
27,-6.265134480305804,0.4321719432545112,-6.265626072902923,-6.435330391549146,0.3243292232945175,-6.4355872767051965
28,-6.2682028394577385,0.43217194521130575,-6.268693953466307,-6.411968939497913,0.3243292232945175,-6.412244259804897
29,-6.266691885720922,0.43217194293031047,-6.267183175991672,-6.434972843704532,0.3243292232945175,-6.435262669318995
30,-6.27099232747358,0.43217194390387853,-6.2714846548055245,-6.431865063123205,0.3243292232945175,-6.432140769720811
31,-6.2710144773216925,0.4321719444965832,-6.271505139429838,-6.432633017015197,0.3243292232945175,-6.4329167882496785
32,-6.2753217255617555,0.4321719416444537,-6.27581268584444,-6.43721850594016,0.3243292232945175,-6.437488719422514
33,-6.276315109401819,0.4321719429798903,-6.276806557735723,-6.4343373786358375,0.3243292232945175,-6.434625761624689
34,-6.278005429766011,0.4321719470966281,-6.278496453964212,-6.429755949096006,0.3243292232945175,-6.430023138324058
35,-6.279891787431542,0.43217194407901777,-6.2803823936136105,-6.435128601378257,0.3243292232945175,-6.435424735026796
36,-6.2808171780861555,0.4321719432818767,-6.2813097785219725,-6.436676673558806,0.3243292232945175,-6.436961314040033
37,-6.283179495220244,0.43217194655929836,-6.283670854774012,-6.434998432208658,0.3243292232945175,-6.43527331789227
38,-6.28475786060815,0.43217194314537116,-6.285249519258515,-6.440290144783221,0.3243292232945175,-6.440564402636252
39,-6.283970936944979,0.43217194416240207,-6.284462781809554,-6.4337257750729435,0.3243292232945175,-6.434002857977897
40,-6.2858160565592245,0.4321719445857625,-6.286308584806773,-6.436302151298176,0.3243292232945175,-6.436594228461902
41,-6.28896061995943,0.43217194398114583,-6.289452429239835,-6.43649416829687,0.3243292232945175,-6.436753987036893
42,-6.289902702284111,0.43217194175037427,-6.29039385786249,-6.4328050692277845,0.3243292232945175,-6.433094333453724
43,-6.291361916559598,0.4321719456919728,-6.2918508672587,-6.439002438636375,0.3243292232945175,-6.439299085340687
44,-6.291605729550611,0.43217194333660774,-6.2920984858294355,-6.438942872190919,0.3243292232945175,-6.439221524486634
45,-6.293025859662817,0.432171943888747,-6.2935182525792515,-6.440039635818737,0.3243292232945175,-6.440329225888411
46,-6.294939858790644,0.43217194402975984,-6.295433355815691,-6.437787366480191,0.3243292232945175,-6.4380636343425275
47,-6.295585416975082,0.4321719449212314,-6.296078860129363,-6.435908068138507,0.3243292232945175,-6.436187130829323
48,-6.2970966344973345,0.4321719456153494,-6.297587928013311,-6.437833355843956,0.3243292232945175,-6.438108343940653
