sequence,base_seed,environment_category,condition_variable,condition_bin,n_samples,duration_s_approx,time_start_s,time_end_s,supported,Dp_mean_m,Dp_p95_m,Dp_max_m,Dtheta_mean_deg,Dtheta_p95_deg,Dtheta_max_deg,Dv_rmse_mps,Dv_p95_mps,Domega_rmse_radps,Domega_p95_radps,persistent_yaw_residual_signed_mean_radps,persistent_yaw_residual_abs_deg_per_min,Iomega_start_deg,Iomega_end_deg,Iomega_delta_deg,Iomega_p95_abs_deg,Iomega_max_abs_deg,RPE1_m,RPEtheta1_deg,RPE1_n_pairs,RPE5_m,RPEtheta5_deg,RPE5_n_pairs,RPE10_m,RPEtheta10_deg,RPE10_n_pairs
building02,42,building,wheel_imu_disagreement,medium,5372,537.2000000312692,181352.9,183110.7,True,0.947983630425261,4.587137028454686,5.291139629235643,0.8343822813871324,3.3172961446611207,5.428007442201525,0.043640299867364625,0.08709100474370625,0.026521304746114062,0.05928354859352106,0.0012403742635342032,4.264092619029454,-3.0501987062489904,6.717154402149832,9.767353108398822,6.626790294973117,7.548218923585115,0.12784139723174198,0.1549454819678814,5372.0,0.3249984640811471,0.3348626318246529,5372.0,0.4938519284590734,0.4529014091286217,5372.0
building02,42,building,wheel_imu_disagreement,high,7427,742.7000000432308,181352.8,183111.00000000003,True,0.9819095493031422,4.722230329747798,5.316674725969484,0.8228514171695669,3.198456031012638,5.434104540317832,0.05849861207722559,0.11521894242614503,0.042049088905410564,0.09913673270493745,-0.0012747875141238519,4.382396660116232,-3.034171479930628,6.732664971514951,9.76683645144558,6.682311747707587,7.683447994125405,0.11901784572779371,0.1680296751790507,7427.0,0.28930702134794645,0.3390976756250196,7427.0,0.4598847276353519,0.45132850325387247,7427.0
building02,42,building,persistent_yaw_mismatch,low,18714,1871.4000001089298,181295.8,183167.1,True,0.8944280735722967,4.592905289741189,5.316674725969484,0.82627064763521,3.1813324143803174,5.547041616894269,0.04761478047107181,0.09433858292177308,0.0321340114800465,0.07387278126552693,3.87096960190614e-05,0.13307413248759498,7.291865289459843e-05,4.150582192529658,4.1505092738767635,6.634712686767828,7.683447994125405,0.12103833780996438,0.14917684235036488,18704.0,0.2990968051927214,0.3322565242716677,18664.0,0.4695172213431636,0.4702680506014526,18614.0
building02,42,building,persistent_yaw_mismatch,medium,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
building02,42,building,persistent_yaw_mismatch,high,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
building02,42,building,elapsed_time,early,6238,623.8000000363099,181295.8,181919.50000000003,True,0.25071032857233855,0.5209613190626435,0.5785494495674817,0.4246404538984756,1.0912998411130528,3.1342832929378117,0.04495775521627923,0.09323989814147345,0.02976211065873839,0.06701498683541997,-0.00015423311024905965,0.5302143767068223,7.291865289459843e-05,-5.512462136816126,-5.51253505546902,6.803893764874568,7.683447994125405,0.026853509648617598,0.12994907883924023,6238.0,0.08899924047044096,0.27950914963404583,6238.0,0.15641753226095198,0.3650518113532797,6238.0
building02,42,building,elapsed_time,middle,6238,623.8000000363099,181919.6,182543.3,True,1.0598907720234085,4.406507750384674,4.723279826864245,1.174378509785804,3.6323130146162987,5.547041616894269,0.04580737644456705,0.08369093369692553,0.032917840443359686,0.07705474691465494,0.00012402974951169533,0.4263828708650956,-5.541339840455247,-1.0795015557973204,4.461838284657927,5.4832814173883655,6.2816820807554326,0.15139798375650015,0.16804917262847247,6238.0,0.3803093405060965,0.3779567744312888,6238.0,0.5898320304235357,0.5641970495762901,6238.0
building02,42,building,elapsed_time,late,6238,623.8000000363099,182543.4,183167.1,True,1.3726831201211427,4.836485575006549,5.316674725969484,0.8797929792213499,2.8195266660423512,5.174544070678197,0.051787898848127886,0.10580480651115058,0.033591913179838465,0.07584805730730287,0.00014633244879454837,0.5030539033045112,-0.9237289638762338,4.150582192529658,5.074311156405892,6.3205743389392985,7.195260304376612,0.14253933537500038,0.14953284628542604,6228.0,0.3406371152496035,0.33936059060873436,6188.0,0.5385976178488651,0.48173918204900334,6138.0
building02,42,building,environment,building,18714,1871.4000001089298,181295.8,183167.1,True,0.8944280735722967,4.592905289741189,5.316674725969484,0.82627064763521,3.1813324143803174,5.547041616894269,0.04761478047107181,0.09433858292177308,0.0321340114800465,0.07387278126552693,3.87096960190614e-05,0.13307413248759498,7.291865289459843e-05,4.150582192529658,4.1505092738767635,6.634712686767828,7.683447994125405,0.12103833780996438,0.14917684235036488,18704.0,0.2990968051927214,0.3322565242716677,18664.0,0.4695172213431636,0.4702680506014526,18614.0
building02,42,building,environment,parking,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
building02,42,building,environment,playground,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
building02,42,building,environment,street,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
building02,1042,building,speed,low,2829,282.90000001646695,181295.8,183167.1,True,0.6242436191000319,4.11714454348614,5.078399193189523,1.3619672125946858,3.600391713643607,5.0548294608473885,0.021022299457854016,0.049668221082538246,0.014910624239671407,0.025015811622142833,0.0004452856994781787,1.5307794754578217,7.291865289459843e-05,17.755582485594868,17.755509566941974,16.936747943369127,17.755582485594868,0.03124494346609838,0.09577234156169022,2819.0,0.2172266789478843,0.37122637153162374,2779.0,0.2803143790965434,0.5919824664799044,2729.0
building02,1042,building,speed,medium,4137,413.7000000240805,181375.2,183108.7,True,1.1185494048922664,4.659375663887224,5.2916551876881,0.8115536819978408,3.3382741699952434,5.911780908644987,0.05087327828605993,0.10215172357857223,0.03301113363685473,0.0745930049568414,0.00024600497468151624,0.8457028073084133,2.128687690351483,14.17466677034804,12.045979079996556,12.008283348126335,14.312179764326126,0.11506395842893002,0.17507016674426087,4137.0,0.2915782905976781,0.3884519436110072,4137.0,0.47694979203056287,0.5007195615323771,4137.0
building02,1042,building,speed,high,11748,1174.8000000683824,181375.6,183107.50000000003,True,0.9626700671043026,4.459158087004179,5.560601810150578,0.7378400911836682,3.1425418183227043,5.692476391716653,0.05123143607279422,0.10083411801606419,0.03516141235112988,0.08177307490259408,6.992661947302516e-05,0.24039001028529952,2.0937885302928385,14.1601196862103,12.06633115591746,10.597016751319565,14.218257193380593,0.13649327336653158,0.1674930537041538,11748.0,0.3382203094394871,0.3358484422360228,11748.0,0.5230056285432266,0.45726478223750433,11748.0
building02,1042,building,acceleration,low,6071,607.1000000353379,181295.8,183167.1,True,0.7524646944524407,4.394085908009731,5.560601810150578,1.0262141962940377,3.411350383072989,5.092374004204655,0.04076591603321216,0.0823821742087602,0.028923653462237974,0.06572193186730149,-0.00020389743172028588,0.7009477374677554,7.291865289459843e-05,17.755582485594868,17.755509566941974,16.11925814155763,17.755582485594868,0.11576425780851506,0.13867942380301576,6061.0,0.29234209734879857,0.34421030792140855,6021.0,0.4535861779985223,0.5075852106034529,5971.0
building02,1042,building,acceleration,medium,5383,538.3000000313332,181352.7,183110.50000000003,True,0.9817905201768388,4.502277658981246,5.525794488355297,0.7648149330477082,3.2112741284912905,5.828584120231397,0.04790238879757844,0.09787063300609575,0.033285452035378874,0.0758426100015641,0.00022379437478750776,0.7693483892455891,2.633651428384318,14.40618006502555,11.772528636641232,10.676082021473995,14.40618006502555,0.1313896981582781,0.16942708262150669,5383.0,0.3327516840721264,0.3538034004419563,5383.0,0.5122916622447574,0.47094371855861955,5383.0
building02,1042,building,acceleration,high,7260,726.0000000422588,181352.8,183110.2,True,1.0812232100112882,4.486172481449195,5.546634574661038,0.7619012462512745,3.2047512060482566,5.911780908644987,0.05294428157300953,0.10195921971462657,0.0344550992131338,0.08096759794279931,0.00043142010167258974,1.4831130613766557,2.6572289412457777,14.354342277949163,11.697113336703385,11.467910531087808,14.404737205239089,0.1186709484633449,0.16658318625043544,7260.0,0.31407257337380906,0.3591180865041409,7260.0,0.48784200987999743,0.48113805913154795,7260.0
building02,1042,building,turning,low,6599,659.9000000384112,181295.8,183167.1,True,0.7268344869827279,4.374775637681798,5.393420034144478,0.9548749571338043,3.2063095514139968,5.0548294608473885,0.03343711816611273,0.06797412950545528,0.012069967663157398,0.01585605172440404,0.000495281898155873,1.7026537460135875,7.291865289459843e-05,17.755582485594868,17.755509566941974,15.972251271981902,17.755582485594868,0.10555906201121998,0.11033184997979634,6589.0,0.28984745087455455,0.3171347878237528,6549.0,0.44835071965332673,0.4849980796213379,6499.0
building02,1042,building,turning,medium,5665,566.5000000329746,181352.8,183110.00000000003,True,1.0345162134856116,4.451182367738298,5.34902181108089,0.7332831726114464,3.114945338457069,5.040525752670486,0.04557954887283192,0.08840879797935479,0.018618054705579406,0.029493304900824913,0.0009998718846524288,3.4373063426625383,2.6572289412457777,14.353170624364022,11.695941683118244,10.628551630032025,14.353170624364022,0.11604592480276882,0.13457061722831148,5665.0,0.34179819292715824,0.31777632303930275,5665.0,0.5167850870748133,0.4314093376062536,5665.0
building02,1042,building,turning,high,6450,645.0000000375439,181361.9,183106.3,True,1.0923964195069196,4.657038649403331,5.560601810150578,0.840818481102535,3.5819343500418492,5.911780908644987,0.06054623946141569,0.12331128166988486,0.05093924230170173,0.11430887039750784,-0.000904450499664545,3.109271784556614,2.5776691601635324,14.218257193380593,11.64058803321706,11.312194670082643,14.54297072514421,0.14014769330736004,0.2283157828658214,6450.0,0.3087184556749503,0.41970429164628015,6450.0,0.49016047987458894,0.5369003444667911,6450.0
building02,1042,building,curvature,low,5624,562.400000032736,181353.6,183110.1,True,0.9270444576341256,4.466717293312703,5.393420034144478,0.6949500553447618,3.074116365446497,5.0548294608473885,0.03929193137975124,0.07889228258281936,0.014676431232716293,0.0201767669059335,0.00023237456643705013,0.7988449153815194,2.637076281502251,14.363203285131178,11.726127003628926,10.652599608574695,14.404737205239089,0.11993898906629925,0.12871821777568995,5624.0,0.33077132559882294,0.3088429675376607,5624.0,0.5194796642382833,0.42744415255240614,5624.0
building02,1042,building,curvature,medium,5513,551.3000000320899,181353.2,183109.9,True,1.0468852494213217,4.449379591650689,5.560601810150578,0.7403057594356438,3.1163584533001445,5.005224636260564,0.048206676667328356,0.09478695675497877,0.019519251502606087,0.031633102893829354,0.0012525505086186804,4.305951466248902,2.6441689098526107,14.312802950052316,11.668634040199706,10.62164103909637,14.320496497812227,0.11802492923497719,0.13707586777419936,5513.0,0.33870607937217007,0.32300874686256686,5513.0,0.5071329644172288,0.4357292843589532,5513.0
building02,1042,building,curvature,high,5865,586.5000000341388,181352.9,183110.00000000003,True,1.101911830630549,4.6852849753684955,5.552837544623564,0.858080800235284,3.62485359634794,5.911780908644987,0.060210321644918435,0.1229250200092791,0.052794853044775894,0.11651346199214456,-0.0011443742078660673,3.9340687376611463,2.646976550825073,14.353170624364022,11.70619407353895,11.365335208512992,14.54297072514421,0.14223748986937781,0.23710942310932914,5865.0,0.31392281802993477,0.4362646459491273,5865.0,0.49283417178849687,0.5535442551069312,5865.0
building02,1042,building,wheel_imu_disagreement,low,5915,591.5000000344298,181295.8,183167.1,True,0.7829119108903869,4.395610109917237,5.560601810150578,1.0323540959283146,3.3174310606519923,5.706708610539543,0.03451349898681601,0.07008229680359357,0.02049257235789599,0.04437200003303584,0.001076994471799426,3.7024342675817086,7.291865289459843e-05,17.755582485594868,17.755509566941974,16.16545491873719,17.755582485594868,0.1151000789464703,0.1258528905821389,5905.0,0.28510939829756826,0.339612437022145,5865.0,0.4638871464760435,0.5163574272061038,5815.0
building02,1042,building,wheel_imu_disagreement,medium,5372,537.2000000312692,181352.9,183110.7,True,1.0215884169215652,4.5436374732095155,5.546634574661038,0.7749429808423941,3.2517524892830405,5.911780908644987,0.04390692750561926,0.088834643177688,0.026779964309971645,0.059086844231933305,0.001153411819390331,3.965137757494292,2.646976550825073,14.422139714826306,11.775163164001233,11.055175050239026,14.422139714826306,0.13943018151325168,0.16306569134067003,5372.0,0.35755514089021295,0.3499055248815287,5372.0,0.5350252901286275,0.4749703729572717,5372.0
building02,1042,building,wheel_imu_disagreement,high,7427,742.7000000432308,181352.8,183111.00000000003,True,1.021135735316461,4.4770748185673215,5.525794488355297,0.7552416921475492,3.2386057921933773,5.828584120231397,0.05846839793692597,0.11565426366942108,0.042357078366771155,0.0989603323861956,-0.0012747565429928858,4.382290189210766,2.6572289412457777,14.45694799268133,11.799719051435552,11.16311037280749,14.54297072514421,0.11233916005668108,0.18080055107448514,7427.0,0.2988249991641216,0.3652473210980829,7427.0,0.4612240564619541,0.4718977186050016,7427.0
building02,1042,building,persistent_yaw_mismatch,low,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
building02,1042,building,persistent_yaw_mismatch,medium,18714,1871.4000001089298,181295.8,183167.1,True,0.9459694365082102,4.466644026118748,5.560601810150578,0.8484849961569503,3.269262234467998,5.911780908644987,0.04781854278688676,0.09476070860400786,0.032413465236297026,0.074248887784779,0.0001655944079112055,0.5692716410567907,7.291865289459843e-05,17.755582485594868,17.755509566941974,12.57896371872258,17.755582485594868,0.12156196643195694,0.15835949024806514,18704.0,0.31285002863596817,0.3527760006747704,18664.0,0.48447541036658115,0.4866736670682982,18614.0
building02,1042,building,persistent_yaw_mismatch,high,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
building02,1042,building,elapsed_time,early,6238,623.8000000363099,181295.8,181919.50000000003,True,0.25691468213937,0.5324943563741847,0.5920149829472686,0.4886505744656567,1.7201310484978165,2.6537411914387534,0.0451850256575199,0.09276452697813484,0.030016420253826306,0.0671875500120223,4.016223097868861e-05,0.13806757985450563,7.291865289459843e-05,1.435442605304228,1.4353696866513335,2.2527519585019813,3.06184974991874,0.02735566826448664,0.1358077115349775,6238.0,0.08917435160879823,0.29088381915835954,6238.0,0.1564715384284215,0.3767025185383829,6238.0
building02,1042,building,elapsed_time,middle,6238,623.8000000363099,181919.6,182543.3,True,1.3343573728573055,4.992225733916729,5.560601810150578,1.3155453670381485,4.067967472217757,5.911780908644987,0.04592605133342068,0.08317038547247632,0.03319434381460121,0.07766295894980431,0.00013485391735432585,0.4635936189125328,1.390232950859175,6.255270930212091,4.865037979352916,7.013545635195286,7.999882024161431,0.18540632133948004,0.1804953023864303,6238.0,0.4612134180524787,0.42225649417885236,6238.0,0.7179299441831165,0.6369122411089234,6238.0
building02,1042,building,elapsed_time,late,6238,623.8000000363099,182543.4,183167.1,True,1.2466362545279543,4.394770234821262,4.524493752333196,0.7412590469670461,2.686631959010322,4.822811099312058,0.05204757792667434,0.10669473023153818,0.03389761407145997,0.07605626508593559,0.0003217670754006021,1.106153724403334,6.412682703501052,17.755582485594868,11.342899782093816,16.077191892734987,17.755582485594868,0.09591223202402217,0.15877612472030647,6228.0,0.2697298371201338,0.34512637394899587,6188.0,0.40384943390668915,0.4457502066030315,6138.0
building02,1042,building,environment,building,18714,1871.4000001089298,181295.8,183167.1,True,0.9459694365082102,4.466644026118748,5.560601810150578,0.8484849961569503,3.269262234467998,5.911780908644987,0.04781854278688676,0.09476070860400786,0.032413465236297026,0.074248887784779,0.0001655944079112055,0.5692716410567907,7.291865289459843e-05,17.755582485594868,17.755509566941974,12.57896371872258,17.755582485594868,0.12156196643195694,0.15835949024806514,18704.0,0.31285002863596817,0.3527760006747704,18664.0,0.48447541036658115,0.4866736670682982,18614.0
building02,1042,building,environment,parking,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
building02,1042,building,environment,playground,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
building02,1042,building,environment,street,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
building02,2042,building,speed,low,2829,282.90000001646695,181295.8,183167.1,True,0.66693810756958,5.265136623688691,5.696090228480637,0.5372680490046358,1.158155961914018,3.684595938458792,0.021334263309288275,0.049583203345537064,0.01482839415946226,0.02451718039810651,-0.00010902417062432145,0.3747974905012673,7.291865289459843e-05,-3.992451211971381,-3.9925241306242754,7.523954050806277,9.582984510499054,0.020977437771287414,0.0665391979637332,2819.0,0.13848428262275825,0.18474001436424412,2779.0,0.20949126283701996,0.2277502063893642,2729.0
building02,2042,building,speed,medium,4137,413.7000000240805,181375.2,183108.7,True,1.0130896804987641,5.195569107435153,5.719911264185525,0.6045093876964002,2.2355311810285277,4.875275605314689,0.051502690659788075,0.10231467746198174,0.03301553184159414,0.07470776624977586,0.0001630950820534904,0.5606795916602914,-1.0998153694012565,-4.791086650083135,-3.691271280681878,8.378727638994905,9.860229264396397,0.14502999946956915,0.1652091311560716,4137.0,0.3616364471475286,0.33390957252679604,4137.0,0.5262411106308601,0.40786198234782906,4137.0
building02,2042,building,speed,high,11748,1174.8000000683824,181375.6,183107.50000000003,True,0.8093125578939135,4.9360605269919064,5.727904777602159,0.5404128727136949,2.1060582597314523,4.86150746395645,0.05171548126840782,0.10165944695472705,0.03515082878590317,0.08178937397897243,-9.049277872488187e-05,0.31109125784081876,-1.132901556296472,-4.75365673985172,-3.620755183555248,8.10261966522803,10.170801546488184,0.11370714306881817,0.1556821434598115,11748.0,0.25584665787534444,0.2802221028283777,11748.0,0.42585077861414433,0.36292025562147295,11748.0
building02,2042,building,acceleration,low,6071,607.1000000353379,181295.8,183167.1,True,0.6112738739221731,3.2787690413579806,5.72645131752405,0.5422213541539282,1.7170045322548142,4.869407004343084,0.041201623324592984,0.08438901323825115,0.028930981344299913,0.0657271295785904,-0.0002744859657495782,0.9436132423813981,7.291865289459843e-05,-3.992451211971381,-3.9925241306242754,7.889508166804623,10.170801546488184,0.09908024552896913,0.11959871943622363,6061.0,0.21516425323194602,0.2373093733909881,6021.0,0.3374361998491431,0.29822131933750234,5971.0
building02,2042,building,acceleration,medium,5383,538.3000000313332,181352.7,183110.50000000003,True,0.8168920963858742,5.1295525128841915,5.724070467513627,0.5351196151724542,2.0387833492717036,4.875275605314689,0.048354109877679054,0.09806802794337274,0.033265560366709,0.07544211912900207,0.00018266659016167637,0.6279614804585989,0.0232014452890633,-4.621111863225848,-4.644313308514912,8.0441150175809,9.778372168592526,0.11228015822266003,0.15836414885525738,5383.0,0.26652577942092925,0.29139334356653934,5383.0,0.4312132905071777,0.36688662952500717,5383.0
building02,2042,building,acceleration,high,7260,726.0000000422588,181352.8,183110.2,True,1.02993801670093,5.248235059526013,5.727904777602159,0.5781242901698059,2.2002245112464562,4.866998628672856,0.053511638130080585,0.10284087959771553,0.0344352912512027,0.08102304255589834,-1.887623343724712e-06,0.006489171054347898,0.0346174528169561,-4.665862361205466,-4.700479814022422,8.313058910507273,10.117447630505229,0.12464148394862874,0.15463305016907658,7260.0,0.31100078638534046,0.301572391168533,7260.0,0.4860439189964936,0.38799067117813624,7260.0
building02,2042,building,turning,low,6599,659.9000000384112,181295.8,183167.1,True,0.657445615217354,4.725621153437596,5.71264919401134,0.5056638455229613,1.4315999935116335,4.875275605314689,0.03423076566483081,0.06926692398265,0.012158240829805926,0.015912414668127803,0.00019954579764318057,0.685987921471549,7.291865289459843e-05,-3.992451211971381,-3.9925241306242754,7.935237122731351,8.76334795715552,0.10193186580748467,0.09240095782377725,6589.0,0.26698110661381813,0.2173665116019941,6549.0,0.408639775531239,0.2994606523591926,6499.0
building02,2042,building,turning,medium,5665,566.5000000329746,181352.8,183110.00000000003,True,0.9504913246103159,5.177211448918625,5.7055243178117,0.5515994851110672,2.092197503875012,4.869407004343084,0.04606419377799821,0.090117871016264,0.018625450068537875,0.030170991271734265,0.0009301025455564884,3.1974570224856698,0.0346174528169561,-4.670300302632356,-4.704917755449312,8.070378844985875,8.994343564650562,0.12004228129730668,0.12471612719381737,5665.0,0.285906620957674,0.2689308938173663,5665.0,0.4496657072532807,0.35350679516510775,5665.0
building02,2042,building,turning,high,6450,645.0000000375439,181361.9,183106.3,True,0.9089468024711114,5.1916348378355135,5.727904777602159,0.6058713606844022,2.2440037268073123,4.834929954763309,0.06090796141641596,0.12064875098876644,0.05089336568959912,0.1145132552832365,-0.0011290926865001058,3.8815347369326307,-0.5320666252595603,-4.677675076825899,-4.145608451566339,8.26354529879132,10.170801546488184,0.11816203243171058,0.2146746084285975,6450.0,0.2592336647050218,0.34725563837713663,6450.0,0.42503216866669746,0.406764608210524,6450.0
building02,2042,building,curvature,low,5624,562.400000032736,181353.6,183110.1,True,0.8241323459987363,5.141834288756403,5.71264919401134,0.4991553285299107,1.8926334081710545,4.875275605314689,0.040011185165451824,0.07729213768616298,0.014774607027610914,0.020983522292226515,0.000135177003309131,0.4647043066103501,-0.0343516036277807,-4.662856474992848,-4.628504871365068,8.11122018064914,8.76334795715552,0.1174670681043992,0.1186097270468602,5624.0,0.30285291535675174,0.2580856197446715,5624.0,0.46752862590064065,0.3486504834837619,5624.0
building02,2042,building,curvature,medium,5513,551.3000000320899,181353.2,183109.9,True,0.9709342598301375,5.182889513937638,5.7055243178117,0.5586085433125456,2.1248502634619264,4.869407004343084,0.048779412942849265,0.09684296883642665,0.019504930512929924,0.03269192539155487,0.0011477006983841766,3.9455043696978227,-0.0078295345164722,-4.695255514008276,-4.687425979491804,8.085746493469554,8.994343564650562,0.1248702447730867,0.12736243061157454,5513.0,0.28403600829971537,0.27250196232276447,5513.0,0.45209732479742554,0.3545375191713405,5513.0
building02,2042,building,curvature,high,5865,586.5000000341388,181352.9,183110.00000000003,True,0.9081010079668229,5.208061795778466,5.727904777602159,0.609029130112218,2.2562708168069205,4.834929954763309,0.060562848580506846,0.12036008574068538,0.05275254200974453,0.11642822623252874,-0.0013656619271504127,4.694799880045268,0.0195495365727372,-4.670300302632356,-4.689849839205093,8.282331268993044,10.170801546488184,0.11424513635539162,0.22180191874695615,5865.0,0.2619139960275116,0.3570067989289287,5865.0,0.42088909368791416,0.41382905993190594,5865.0
building02,2042,building,wheel_imu_disagreement,low,5915,591.5000000344298,181295.8,183167.1,True,0.6924813024858475,4.94416058557884,5.719911264185525,0.5399452786153002,1.5497825049312903,4.875275605314689,0.03446036117066786,0.07095024902373559,0.020451729071070634,0.04402962904423475,0.0007750708777960302,2.6644974072727514,7.291865289459843e-05,-3.992451211971381,-3.9925241306242754,7.903061717268232,9.778372168592526,0.09326079742929115,0.10558630824802552,5905.0,0.23872590040633923,0.2231700926488134,5865.0,0.38369436327089196,0.30432218986756404,5815.0
building02,2042,building,wheel_imu_disagreement,medium,5372,537.2000000312692,181352.9,183110.7,True,0.8714990256608651,5.146594846137622,5.72645131752405,0.5510756400325536,2.129285407180034,4.86150746395645,0.044421448594355,0.0878317554015666,0.026778359770556474,0.05916971163824189,0.0010313615829389054,3.5455599512598654,0.0195495365727372,-4.623476856913752,-4.643026393486489,8.130530512337316,10.170801546488184,0.132214479936083,0.15268121985625316,5372.0,0.2887191386685668,0.2907018840596862,5372.0,0.4516816831544178,0.37081554591367744,5372.0
building02,2042,building,wheel_imu_disagreement,high,7427,742.7000000432308,181352.8,183111.00000000003,True,0.916656008431597,5.185210381460195,5.727904777602159,0.5675780819860283,2.1644848326113575,4.869407004343084,0.05923131605173318,0.11599245369434358,0.04235055215365854,0.09906412418931711,-0.0014570934232411667,5.0091182104792935,0.0346174528169561,-4.595097021371313,-4.629714474188269,8.196599792926849,10.117447630505229,0.11302967193412199,0.16915407738601249,7427.0,0.2797604869804933,0.3118732396573914,7427.0,0.4409134334060668,0.3784553454318633,7427.0
building02,2042,building,persistent_yaw_mismatch,low,18714,1871.4000001089298,181295.8,183167.1,True,0.8328376533437761,5.145966686354951,5.727904777602159,0.5541069293670307,2.0649903501803495,4.875275605314689,0.0483129109775915,0.09543014606460917,0.03240154461188254,0.07419602023437609,-3.723491443308898e-05,0.12800420685280517,7.291865289459843e-05,-3.992451211971381,-3.9925241306242754,8.100292353040746,10.170801546488184,0.11331163699890044,0.14435404170328794,18704.0,0.27027026994220743,0.277905361417133,18664.0,0.4271282743100149,0.3530913558209202,18614.0
building02,2042,building,persistent_yaw_mismatch,medium,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
building02,2042,building,persistent_yaw_mismatch,high,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
building02,2042,building,elapsed_time,early,6238,623.8000000363099,181295.8,181919.50000000003,True,0.247559556611421,0.5208447207672865,0.5884484784770558,0.2798673805309094,0.6177796180727607,1.277931770268701,0.045671093682748846,0.09438110133633011,0.030033828083537197,0.06732538649812339,-0.0001827747119584237,0.6283331758162184,7.291865289459843e-05,-6.532570584949517,-6.5326435036024115,6.3760314154758895,7.666332033621109,0.02415345937887313,0.12252292384216193,6238.0,0.08026316130207162,0.2258825042992615,6238.0,0.1370211495441493,0.26552831190786025,6238.0
building02,2042,building,elapsed_time,middle,6238,623.8000000363099,181919.6,182543.3,True,0.698895800189106,3.0054729767424293,4.625723047143805,0.7511628832171255,2.51735566634604,4.875275605314689,0.046428196996373614,0.08438436826691016,0.03314926410858631,0.07735819723457095,-1.582366849722627e-05,0.05439776527831099,-6.576889549376215,-7.098126017992637,-0.5212364686164221,7.325866574209333,8.61195548472653,0.13037754102935104,0.16039466912995226,6238.0,0.31022100262003643,0.3028852695416167,6238.0,0.4949351200704167,0.39452390610715665,6238.0
building02,2042,building,elapsed_time,late,6238,623.8000000363099,182543.4,183167.1,True,1.5520576032308013,5.41209311881666,5.727904777602159,0.631290524353057,1.4956922154247947,4.558433090772429,0.05254508375550986,0.10690798920695659,0.03389211913432337,0.07641485584899778,8.689363715638298e-05,0.2987183205361138,-6.929132538387333,-3.992451211971381,2.936681326415952,8.542262110528346,10.170801546488184,0.14474076819225642,0.15015382964968677,6228.0,0.3417741842361798,0.3051668216338029,6188.0,0.534067330035875,0.39997340522530683,6138.0
building02,2042,building,environment,building,18714,1871.4000001089298,181295.8,183167.1,True,0.8328376533437761,5.145966686354951,5.727904777602159,0.5541069293670307,2.0649903501803495,4.875275605314689,0.0483129109775915,0.09543014606460917,0.03240154461188254,0.07419602023437609,-3.723491443308898e-05,0.12800420685280517,7.291865289459843e-05,-3.992451211971381,-3.9925241306242754,8.100292353040746,10.170801546488184,0.11331163699890044,0.14435404170328794,18704.0,0.27027026994220743,0.277905361417133,18664.0,0.4271282743100149,0.3530913558209202,18614.0
building02,2042,building,environment,parking,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
building02,2042,building,environment,playground,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
building02,2042,building,environment,street,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
parking00,42,parking,speed,low,2021,202.10000001176377,184129.1,185269.9,True,1.9873363986984829,3.1924461414306444,3.9479557099447966,0.5639183391206218,1.6219384652945703,2.8594848559666723,0.08665520173029216,0.167412269860506,0.02754000438704985,0.0561531651765108,-0.0007453233107614971,2.5622328047610763,0.0306912602701252,-10.959475202779538,-10.990166463049663,10.416661526500896,11.199311563625752,0.05453418248796781,0.15673442136566684,2011.0,0.20170647889321236,0.31619201806382524,1971.0,0.4057297623490178,0.3916297126085629,1970.0
parking00,42,parking,speed,medium,4264,426.40000002481975,184129.2,185264.8,True,1.9271682059935757,2.8081905811935535,3.953225389943637,0.5297767690219771,1.724554276387798,2.764755231851779,0.05236548579251704,0.08294456792064002,0.02413599504350956,0.051126522384583914,0.00035210921526541327,1.2104623177422937,0.107018843028957,-11.028503703798032,-11.135522546826989,10.400207031437409,11.608363175033578,0.11446095694590658,0.14278519658861433,4264.0,0.27190313200355254,0.2896906113984425,4264.0,0.3660461066859184,0.3636261681374253,4257.0
