run_id,source_rate_hz,high_rate_run1_diagnostic,service,horizon_s,position_tolerance_m,aoi_limit_s,rate_hz,delay_ms,eligible_samples,observable_samples,observable_fraction,physical_satisfaction,freshness_satisfaction,joint_satisfaction,position_discrepancy_p95_m,aoi_p95_s,physical_failure,freshness_failure,state
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,local_1s,1.0,0.1,0.6,1.0,50,622,621,0.9983922829581994,1.0,0.500805152979066,0.500805152979066,0.08115644590047222,0.9900114048177642,False,True,not_qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,local_1s,1.0,0.1,0.6,1.0,200,622,621,0.9983922829581994,1.0,0.500805152979066,0.500805152979066,0.08115644590047222,0.9900114048177642,False,True,not_qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,local_5s,5.0,0.25,1.0,2.0,0,614,614,1.0,0.8762214983713354,1.0,0.8762214983713354,0.3735772214046227,0.0,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,local_5s,5.0,0.25,1.0,2.0,50,614,613,0.998371335504886,0.8776508972267537,1.0,0.8776508972267537,0.3710201350611446,0.4950057024088892,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,local_5s,5.0,0.25,1.0,2.0,200,614,613,0.998371335504886,0.8776508972267537,1.0,0.8776508972267537,0.3710201350611446,0.4950057024088892,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,local_5s,5.0,0.25,1.0,1.0,0,614,614,1.0,0.8778501628664495,1.0,0.8778501628664495,0.3703467296457509,0.4950057024088892,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,local_5s,5.0,0.25,1.0,1.0,50,614,613,0.998371335504886,0.8776508972267537,1.0,0.8776508972267537,0.3729336809964747,0.9900114048177698,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,local_5s,5.0,0.25,1.0,1.0,200,614,613,0.998371335504886,0.8776508972267537,1.0,0.8776508972267537,0.3729336809964747,0.9900114048177698,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,local_10s,10.0,0.5,1.5,2.0,0,604,604,1.0,0.8973509933774835,1.0,0.8973509933774835,0.61249692006239,0.0,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,local_10s,10.0,0.5,1.5,2.0,50,604,603,0.9983443708609272,0.8955223880597015,1.0,0.8955223880597015,0.6047613944403237,0.4950057024088892,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,local_10s,10.0,0.5,1.5,2.0,200,604,603,0.9983443708609272,0.8955223880597015,1.0,0.8955223880597015,0.6047613944403237,0.4950057024088892,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,local_10s,10.0,0.5,1.5,1.0,0,604,604,1.0,0.8990066225165563,1.0,0.8990066225165563,0.6077309905800126,0.4950057024088892,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,local_10s,10.0,0.5,1.5,1.0,50,604,603,0.9983443708609272,0.8971807628524047,1.0,0.8971807628524047,0.6078805480132116,0.9900114048177769,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,local_10s,10.0,0.5,1.5,1.0,200,604,603,0.9983443708609272,0.8971807628524047,1.0,0.8971807628524047,0.6078805480132116,0.9900114048177769,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,global,0.0,0.5,1.0,2.0,0,624,624,1.0,0.9599358974358975,1.0,0.9599358974358975,0.4776728021136119,0.0,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,global,0.0,0.5,1.0,2.0,50,624,623,0.9983974358974359,0.9582664526484751,1.0,0.9582664526484751,0.48931299075504053,0.4950057024088892,False,False,qualified
aug29_run2_160114_elevation_baseline,2.0201787477066553,False,global,0.0,0.5,1.0,2.0,200,624,623,0.9983974358974359,0.9582664526484751,1.0,0.9582664526484751,0.48931299075504053,0.4950057024088892,False,False,qualified
