stage_id,stage_name,source_path,reference,telemetry,surface_condition,sync_method,sync_correlation,sync_uncertainty_s,directly_decoded_fraction,samples,duration_s,ate_rmse_m,dp_median_m,dp_p95_m,dp_max_m,heading_mae_deg,dtheta_p95_deg,dtheta_max_deg,persistent_signed_yaw_residual_deg,rpe1_rmse_m,rpe5_rmse_m,rpe10_rmse_m,velocity_disagreement_mean_mps,velocity_disagreement_p95_mps,yaw_rate_disagreement_mean_degps,yaw_rate_disagreement_p95_degps,iomega_abs_accumulated_deg,truth_path_length_m,estimated_path_length_m
S1,ugv01_frame_sensor_adapter_current,DigitalTwin/datasets/analysis/ugv01_apriltag_old_current_142023,DigitalTwin/datasets/analysis/validation_carpet_142023_four_tag_elevation/apriltag_still_summary.json,raw_logs\telemetry\ugv_t147_interactive_20260812_142023.csv,low-speed carpet,full_motion_activity_correlation,0.9647941090231279,0.02499999999999858,0.32223983095615427,1893,215.18685952126754,0.13066022502665492,0.08007183434158853,0.24292452312466062,0.4205697021578793,13.29038804211949,30.630801030080825,40.89610486805714,-13.053786379749583,0.03546385914600249,0.11125903291332118,0.14570638480203493,0.016290220571823,0.08434733318493447,7.755976325406768,29.578169629642968,1468.4476166250874,8.734605765611445,8.896769568998776
S2,ugv01_carpet_asset_specific_fitted,DigitalTwin/datasets/analysis/ugv01_apriltag_finetuned_full_142023,DigitalTwin/datasets/analysis/validation_carpet_142023_four_tag_elevation/apriltag_still_summary.json,raw_logs\telemetry\ugv_t147_interactive_20260812_142023.csv,low-speed carpet,full_motion_activity_correlation,0.9648009170758863,0.02499999999999858,0.32223983095615427,1893,215.18685952126754,0.09876027693210362,0.08528816636106044,0.15902278777024634,0.22497320636983184,5.597083916471199,15.886975898463835,25.549737520327653,1.448050429086823,0.028393699517515796,0.08627965111906964,0.10774824792464137,0.01593747842713992,0.08396671286059929,7.719847760455645,29.271790545230868,1463.1347692537183,8.734605765611445,8.674436208721463
S3,ugv01_carpet_asset_specific_full_repaired,DigitalTwin/datasets/analysis/ugv01_apriltag_finetuned_full_142023_continuity_repaired,DigitalTwin/datasets/analysis/validation_carpet_142023_four_tag_continuity_repaired/apriltag_still_summary.json,raw_logs\telemetry\ugv_t147_interactive_20260812_142023.csv,low-speed carpet,full_motion_activity_correlation,0.9331274030226201,0.02499999999999858,0.2805387830933581,2153,215.25354277491527,0.11365975946173017,0.08977008557685154,0.20714640105023324,0.22218122580981128,6.6913286620781,19.265245022079085,37.75189746420881,-0.052188188857965584,0.03041510538369163,0.08664528889337789,0.10361815150696284,0.016249115786647103,0.08335805019817387,7.720522969410531,28.64555653079472,1661.8699212407228,8.937322470468665,9.120590155271088
