epoch,train_loss,train_mean_loss,train_nll,validation_loss,validation_mean_loss,validation_nll
1,0.3390082992161272,0.3390082992161272,-1.195544640224085,0.277125900194299,0.277125900194299,-6.412781885269771
2,0.22079598955195226,0.22079598955195226,-6.605449887661508,0.25488869398559905,0.25488869398559905,-6.846375324552947
3,0.20797802274710878,0.20797802274710878,-6.84091256600312,0.24928452097460224,0.24928452097460224,-6.875873284500779
4,0.20422808902629014,0.20422808902629014,-6.887100864393643,0.2476471987786197,0.2476471987786197,-6.881998329501781
5,0.20222252615038505,0.20222252615038505,-6.919973560321462,0.24587814502488622,0.24587814502488622,-6.892106526821619
6,0.20134255223578737,0.20134255223578737,-6.933955854799859,0.2459758558749994,0.2459758558749994,-6.887767412386325
7,0.20053132449761232,0.20053132449761232,-6.946154878584525,0.24514813662981974,0.24514813662981974,-6.897217521283919
8,0.2000041960081063,0.2000041960081063,-6.955045851043513,0.245742188662771,0.245742188662771,-6.894970257527531
9,0.19961888470088082,0.19961888470088082,-6.9585655700527855,0.24457605947623207,0.24457605947623207,-6.8972160446182205
10,0.19921505713520998,0.19921505713520998,-6.968380467317045,0.2459233067718003,0.2459233067718003,-6.89029072486861
11,0.1990255654448313,0.1990255654448313,-6.96799547649301,0.24414404955876315,0.24414404955876315,-6.901498190746843
12,0.1985368991540019,0.1985368991540019,-6.97397306682971,0.244276738442197,0.244276738442197,-6.8970346245711
13,0.19794770383341007,0.19794770383341007,-6.980948362506266,0.24453212803674532,0.24453212803674532,-6.899252960153725
14,0.19788106632709493,0.19788106632709493,-6.979923021168889,0.24458289624587906,0.24458289624587906,-6.895672220848557
15,0.1978364129144989,0.1978364129144989,-6.980400918617246,0.24513820152316793,0.24513820152316793,-6.893257094182425
16,0.19773368242311237,0.19773368242311237,-6.980590071550702,0.24526838971190779,0.24526838971190779,-6.8998558582212715
17,0.19700095367313278,0.19700095367313278,-6.9876195572192055,0.2433501568796707,0.2433501568796707,-6.906591284978384
18,0.196705598828383,0.196705598828383,-6.988956243124009,0.24383161207340634,0.24383161207340634,-6.90182558693362
19,0.1963970912408174,0.1963970912408174,-6.991778183381811,0.24348095058800473,0.24348095058800473,-6.903467704410943
20,0.19636921403738092,0.19636921403738092,-6.988519528940373,0.24248973100173904,0.24248973100173904,-6.902723778421466
21,0.19603143164830603,0.19603143164830603,-6.989626345426671,0.24253055577720342,0.24253055577720342,-6.906442928979895
22,0.19533704956024148,0.19533704956024148,-6.998816850850036,0.24182225235459098,0.24182225235459098,-6.914974599077156
23,0.19472262377713417,0.19472262377713417,-7.000884113682972,0.2407843519865882,0.2407843519865882,-6.911072218360666
24,0.19451455500072656,0.19451455500072656,-7.001373869906851,0.24008024078539209,0.24008024078539209,-6.914334517522213
25,0.1943244807432199,0.1943244807432199,-7.001987059472911,0.23999519745079567,0.23999519745079567,-6.910325953420341
26,0.1941550711649234,0.1941550711649234,-7.002461563294204,0.23903673007596424,0.23903673007596424,-6.918670475179816
27,0.19375971465068292,0.19375971465068292,-7.00603369213108,0.23945341268032716,0.23945341268032716,-6.918760322300089
28,0.1935131641124577,0.1935131641124577,-7.008477893239479,0.23969631482838832,0.23969631482838832,-6.906728932309512
29,0.19360154227360477,0.19360154227360477,-7.007524015495154,0.23918448984771545,0.23918448984771545,-6.919255054728105
30,0.1933330341768517,0.1933330341768517,-7.007612849819905,0.23888396237089485,0.23888396237089485,-6.91829127547391
31,0.19311954962674407,0.19311954962674407,-7.009445426049122,0.2398033385411913,0.2398033385411913,-6.91572060088135
32,0.19281616005755728,0.19281616005755728,-7.010761811643171,0.24003844735965948,0.24003844735965948,-6.915821903695374
33,0.19238643866882085,0.19238643866882085,-7.013015784660372,0.2405591819726967,0.2405591819726967,-6.914798727205114
34,0.19245654020848546,0.19245654020848546,-7.016742869059518,0.2390447545986705,0.2390447545986705,-6.921055514269222
35,0.19231188261354543,0.19231188261354543,-7.014775716656651,0.23898710384011487,0.23898710384011487,-6.917815678900651
36,0.1921380249148878,0.1921380249148878,-7.017774394104646,0.23970126778120135,0.23970126778120135,-6.916225135930654
37,0.19209715109620265,0.19209715109620265,-7.016485911962764,0.2387929308953348,0.2387929308953348,-6.921788476205692
38,0.19187853956326592,0.19187853956326592,-7.017603457152856,0.2393468334783009,0.2393468334783009,-6.9159702709629745
39,0.1914370810907826,0.1914370810907826,-7.023849996058035,0.2384180559863556,0.2384180559863556,-6.92791413802809
40,0.19148312655023028,0.19148312655023028,-7.018927467077603,0.23801988242214178,0.23801988242214178,-6.9263162566317025
41,0.19152002739765545,0.19152002739765545,-7.01859467116515,0.23954393194921195,0.23954393194921195,-6.925727449153693
42,0.1910849998426927,0.1910849998426927,-7.0220740800809365,0.23786117137023255,0.23786117137023255,-6.92249701902362
43,0.1912189150923927,0.1912189150923927,-7.021613712983018,0.24060504734664734,0.24060504734664734,-6.919775623963762
44,0.19108110352602772,0.19108110352602772,-7.021226306148776,0.23860033804521977,0.23860033804521977,-6.924244828689369
45,0.1905722201919181,0.1905722201919181,-7.0272967399090485,0.2376731030010238,0.2376731030010238,-6.929765372492654
46,0.19042595586438837,0.19042595586438837,-7.030398201237664,0.2396246671270488,0.2396246671270488,-6.9203543871130995
47,0.1907285210526903,0.1907285210526903,-7.026621237178722,0.2400873181598813,0.2400873181598813,-6.922147680656328
48,0.19016961681584618,0.19016961681584618,-7.029537628244053,0.23861714859668134,0.23861714859668134,-6.920452632653628
49,0.19004263181790565,0.19004263181790565,-7.029082727031139,0.23825300270107985,0.23825300270107985,-6.925463091298871
50,0.1897838401022037,0.1897838401022037,-7.028313081296644,0.23860435930621055,0.23860435930621055,-6.924216198552699
51,0.18949990100521,0.18949990100521,-7.032913164776276,0.2385501430501014,0.2385501430501014,-6.922578440335416
52,0.189114963093818,0.189114963093818,-7.034360727680326,0.2387167340292177,0.2387167340292177,-6.9258777631880415
53,0.18931965404992998,0.18931965404992998,-7.0338213242255465,0.23752432507653956,0.23752432507653956,-6.930777334552757
