time_s,method,pred_v_T_mps,pred_omega_T_radps,x_T_m,y_T_m,theta_T_rad
0.0,loso_calibrated_physics,-0.006947676837444257,-0.0002947518345410534,0.0,0.0,0.8436911294387738
0.0999999046325683,loso_calibrated_physics,0.0019261098712774446,-0.00025851102901524036,0.00012803027149824642,0.00014389986512061361,0.8436652783605258
0.1999998092651367,loso_calibrated_physics,0.0018283361569046445,0.0003863350330493172,0.0002495649665437905,0.00028049190430139994,0.8437039118269869
0.2999997138977051,loso_calibrated_physics,0.003255347145190168,0.00019808260379991483,0.0004659477374165735,0.0005237019877669497,0.8437237200684762
0.3999996185302734,loso_calibrated_physics,0.002922782226832807,0.0003986923806824138,0.0006602206084434081,0.0007420696779130301,0.843763589268522
0.4999995231628418,loso_calibrated_physics,0.002437781542539526,0.0006018655467838707,0.0008222489630712084,0.0009242083268555724,0.8438237757658023
0.5999994277954102,loso_calibrated_physics,0.0031691160053014477,-0.0003186509975271863,0.0010328715727323657,0.0011610012475468789,0.8437919106964387
0.6999993324279785,loso_calibrated_physics,0.003194387178777688,0.00043225611094296115,0.0012451813352646153,0.001399675637846809,0.8438351362663097
0.7999992370605469,loso_calibrated_physics,0.0037785612046718495,-0.0012069584390581943,0.0014963050731318177,0.0016820084976631481,0.8437144405375081
0.8999991416931152,loso_calibrated_physics,-0.01645502448081972,-0.0008657701249418776,0.00040255331740596863,0.0004526264419106121,0.8436278636075807
0.9999990463256836,loso_calibrated_physics,0.0031691160053014477,-0.0003036331729781296,0.0006132223136369598,0.0006893780945279111,0.8435975003192393
1.099998950958252,loso_calibrated_physics,0.004587244256500251,0.00019808260379991483,0.0009181726898919508,0.0010320630305118697,0.8436173085607286
1.1999988555908203,loso_calibrated_physics,0.0037785612046718495,-0.000972784931915148,0.001169357921719957,0.0013143411819228118,0.8435200301603092
1.299998760223389,loso_calibrated_physics,0.00048755630850784123,0.000144943104331129,0.0012017724639896378,0.0013507610179346165,0.8435345244569197
1.399998664855957,loso_calibrated_physics,-0.012811363778000271,-9.498539438160559e-05,0.000350039602445829,0.0003937560960354282,0.8435250259265397
1.4999985694885254,loso_calibrated_physics,0.0028034489601850465,0.00013271476755416238,0.0005364221866940042,0.0006031710981434939,0.8435382973906385
1.5999984741210938,loso_calibrated_physics,0.002072114497423125,-0.0004905491065743669,0.0006741811762199636,0.0007579579316084242,0.8434892425267635
1.699998378753662,loso_calibrated_physics,0.002437781542539526,0.00026166939543695186,0.0008362594938943988,0.0009400521217459233,0.8435154094413524
1.7999982833862305,loso_calibrated_physics,0.002021967408239605,0.0007960279438225195,0.0009706880453178128,0.0010910898937863695,0.8435950121598195
1.8999981880187988,loso_calibrated_physics,0.0025596706196665663,0.0004082512449444971,0.0011408500548866231,0.0012823067924736193,0.84363583724538
1.9999980926513672,loso_calibrated_physics,0.0017920695823715244,-0.0007093821005742775,0.001259977949363222,0.0014161859072879075,0.8435648991029749
2.0999979972839355,loso_calibrated_physics,0.0021902904912797653,-0.0003561776701760065,0.001405589201244672,0.001579804354245604,0.8435292813699249
2.199997901916504,loso_calibrated_physics,0.0018283361569046445,-0.0005044379176290555,0.0015271424712725243,0.001716379863810514,0.843478837626269
2.2999978065490723,loso_calibrated_physics,0.002437781542539526,-0.0002702644104860091,0.001689222683610115,0.0018984723675293887,0.8434518112109948
2.3999977111816406,loso_calibrated_physics,0.0029007601367708868,-0.0007386114247721017,0.0018820907015456834,0.002115142302860413,0.8433779501389571
2.499997615814209,loso_calibrated_physics,0.002315892465412565,-0.0008997197491943437,0.00203608435479516,0.002288114646240914,0.8432879782498413
2.5999975204467773,loso_calibrated_physics,-0.009751126170158343,-0.003941267803763006,0.0013876245010070666,0.0015598683827439562,0.8428938518453339
2.6999974250793457,loso_calibrated_physics,0.10458082258701346,-0.16810466162712057,0.008345433821976361,0.0093675674915304,0.8260834017143317
2.799997329711914,loso_calibrated_physics,0.14970137784176452,-0.006796787235582486,0.018491596066150154,0.020374837341312402,0.8254037236389653
2.8999972343444824,loso_calibrated_physics,0.13510166954645447,-0.004149596210054238,0.027654997975900528,0.03030239134241839,0.8249887644136962
2.999997138977051,loso_calibrated_physics,0.12965346321497503,0.03759750490347371,0.03645282264723096,0.03982594979833992,0.8287485113184663
3.099997043609619,loso_calibrated_physics,0.15699313580989868,0.018697788882972535,0.04706238893019062,0.05139768605962359,0.8306182884236035
3.1999969482421875,loso_calibrated_physics,0.22895137349102976,0.04712632628486229,0.06250329846456786,0.06830226020918406,0.8353309165577727
3.299996852874756,loso_calibrated_physics,0.28311278752854907,0.11955952624874015,0.08149823281269968,0.08929557926402737,0.8472868577805621
3.399996757507324,loso_calibrated_physics,0.3032943590730126,0.026127245389648085,0.10157687785460126,0.1120270759418868,0.8498995798278384
3.4999966621398926,loso_calibrated_physics,0.3230060458183296,-0.006199531806344764,0.12289714891776916,0.1362917232328258,0.8492796272384373
3.599996566772461,loso_calibrated_physics,0.3277646322145215,0.10173528586182795,0.1445467746500887,0.1609004249031828,0.8594531461223873
3.699996471405029,loso_calibrated_physics,0.2782727658748633,0.04170398660449794,0.1627138449263871,0.18197916781835252,0.8636235408056354
3.7999963760375977,loso_calibrated_physics,0.23593757681339217,0.011728001142905661,0.17804239072596129,0.19991516579565025,0.8647963398014564
3.899996280670166,loso_calibrated_physics,0.22820248408675223,0.12049718017996275,0.19284804211530188,0.21728051724885822,0.8768460463279464
3.9999961853027344,loso_calibrated_physics,0.25384756677002623,0.007070247681719347,0.2090835800103477,0.23679440849948363,0.8775530704218468
4.099996089935303,loso_calibrated_physics,0.300612529173538,0.08146548379534188,0.22829375981758082,0.25991682608729094,0.8856996110322264
4.199995994567871,loso_calibrated_physics,0.36269253224377784,0.13736990168783897,0.25124303200072723,0.28800218039662245,0.8994365881003956
4.29999589920044,loso_calibrated_physics,0.4231160564649966,-0.08895480451879761,0.2775629921901825,0.32113114436079215,0.8905411161319075
