epoch,train_loss,train_mean_loss,train_nll,validation_loss,validation_mean_loss,validation_nll
1,0.36841928488162634,0.3662737959778638,-4.075299960108828,0.13522095452048694,0.22251549239571972,-4.450252369848928
2,0.2399654972111787,0.2384699075337019,-4.538283823513046,0.11625177211966084,0.20809501625091753,-4.658185411602504
3,0.2284050715173445,0.22730884892283978,-4.774327032294471,0.1032179356465286,0.20090144268372748,-4.9294680541797575
4,0.22380515834919648,0.22308171274754587,-5.067579836724285,0.09220659491488081,0.1965162042836013,-5.243541969409816
5,0.22166545740791613,0.2212002981044116,-5.356753205239378,0.08399973197566757,0.1943097159414646,-5.532672357456127
6,0.087914898428297,0.2219493658786863,-6.703211784978622,0.05443573727031265,0.19192395746785224,-6.874413716901292
7,0.08185571397778753,0.2200738072474136,-6.91092458348714,0.056321727060235735,0.19387912230475146,-6.877871044569597
8,0.08038736175838054,0.21917704643725136,-6.939498499123506,0.05542503433069315,0.1932246260541474,-6.889981513429502
9,0.07957589579055954,0.21870249985917875,-6.956367420858422,0.05329804392124841,0.19126566831059544,-6.898384887977333
10,0.07914623040114452,0.21838510038118047,-6.962012700099463,0.05617349818928696,0.19394883783900577,-6.888775461430267
11,0.07859236980306701,0.21797284823348534,-6.969102253941934,0.054845955353302715,0.19275558973049323,-6.895489232673101
12,0.07865529665937845,0.21801489425055942,-6.968065749538069,0.055299888750626004,0.19275645360099358,-6.8728375780391735
13,0.07843233863847267,0.21789942789589972,-6.973444487765517,0.0566838843388007,0.19440491632419493,-6.8860608650088775
14,0.07768809244173219,0.21728980548316165,-6.9801608718254595,0.055828759516478615,0.19333518314840883,-6.875329395645478
15,0.07764223419987151,0.2172635782111632,-6.981148607315768,0.055061846558234935,0.19305444963685475,-6.899637449720542
16,0.07773546640883977,0.2173431156102842,-6.980457178021105,0.05394280217765113,0.19205513339227173,-6.905627835286524
17,0.07696834502963963,0.21673010285636826,-6.988150952469904,0.05552702155326591,0.19355436331180592,-6.90137600851327
18,0.07732937546768695,0.21703743605334044,-6.9854787776802585,0.05409292273265275,0.19221041842528458,-6.905882995818221
19,0.07673084560759341,0.21653273671487291,-6.990154024854812,0.05319268313762794,0.19134320255821524,-6.907535524529087
20,0.0764535243469326,0.21628497126977023,-6.991635348425832,0.05447011702455229,0.1925486531393692,-6.903936218298002
21,0.07637902723045634,0.21624278480831258,-6.993253986719303,0.05300502520146382,0.19108733278278453,-6.904127015296484
22,0.07636133760191859,0.216204058625526,-6.992200846904803,0.054948584640690946,0.19308240490329764,-6.906701804011403
23,0.07611565023159077,0.2160011103143405,-6.994329288713983,0.05377076175168537,0.19195019387987544,-6.908984346674265
24,0.07593993551282105,0.2158407885151687,-6.9951138584374455,0.051822068525491934,0.19007646073472484,-6.912730205723903
25,0.07568921847556272,0.21565350290643012,-6.998276599973885,0.053172003488119575,0.19148025631234597,-6.915425042079426
26,0.07550055954815123,0.21547155754322206,-6.998618491659139,0.05388865627886359,0.1921451865647502,-6.912839011181189
27,0.07518013873623441,0.21518234272316072,-7.00017453364122,0.053165054972933015,0.19158603826540144,-6.9210623114025545
28,0.07457550319812008,0.214630621407078,-7.002813342664444,0.05121934592040957,0.1897753375049695,-6.927811167799854
29,0.07413681585154057,0.21418352107103528,-7.00239854438511,0.05057620497761069,0.18920732391535128,-6.93157295688014
30,0.07348185252987888,0.2135802364806838,-7.004980158012601,0.05064501342928569,0.18931392927320292,-6.933461344628637
31,0.07320740923066461,0.21340906687565184,-7.010148945966356,0.048096836774806875,0.18690208607790948,-6.940277222106841
32,0.07308705394480057,0.21323171958080778,-7.007298846137384,0.04950091193796132,0.18826504303065925,-6.938221161302632
33,0.07250029887278649,0.21276235512996428,-7.013163064571645,0.0488745022238177,0.18792882184032955,-6.952737183783202
34,0.07206499906186652,0.21238965062986492,-7.016298749458062,0.04795755743690502,0.18712998610706594,-6.958640440171073
35,0.07226962070600619,0.21259681256855867,-7.016426500018307,0.05063564014116562,0.18981849273277782,-6.95917349900717
36,0.07166882274238506,0.21201237389291164,-7.01723711456565,0.04860792614735415,0.18803288928497627,-6.971283694835025
37,0.07178803108482426,0.21218263493247028,-7.019797146455972,0.04686886353077591,0.18648919238190706,-6.981053076520195
38,0.07144490950881295,0.21189617051437443,-7.022634932281312,0.04676421365527121,0.18660711646080017,-6.992195704650219
39,0.07132158340439752,0.211759279022047,-7.02195426636288,0.046205026291107856,0.1862304234267621,-7.001345255093507
40,0.07108357624455118,0.21159755996309698,-7.0257863016215145,0.04658139429203731,0.18682625657982296,-7.012335612440954
41,0.07102277549429489,0.2115872509478032,-7.028317014140907,0.046269600174860474,0.18662334420672755,-7.017800793769398
42,0.07062613161502637,0.21126457203644447,-7.032012621059899,0.04464557675594022,0.18515380103893214,-7.025522831637675
43,0.07055820429400983,0.2112195801754841,-7.033160282646128,0.04385821281787744,0.18467800939206794,-7.041121528615593
44,0.07029083343944985,0.2109833575799059,-7.034727466289453,0.04482230349337957,0.18587825322146032,-7.053006148348626
45,0.07004571443939912,0.21085441661051862,-7.040554492119403,0.04534092163832168,0.1866131555258429,-7.063841530279942
46,0.06982695594288231,0.2106459882380775,-7.041079687247678,0.04439044388255102,0.18571784833757793,-7.066616208265728
