packet_id,source_elapsed_s,send_monotonic_ns,receive_monotonic_ns,datagram_bytes
0,0.0,3133747496539,3133882911589,1124
1,0.5,3134243465155,3134431439982,1124
2,1.0,3134739988540,3135003934513,1124
3,1.5,3135239773466,3135468873267,1124
4,2.0,3135747421516,3135943867662,1124
6,3.0,3136739985926,3136978504255,1124
7,3.5,3137245166992,3137487337332,1124
8,4.0,3138172370285,3138348702000,1124
9,4.5,3138239604645,3138749142917,1124
11,5.5,3139241610925,3139428135707,1125
12,6.0,3139738818900,3140025741998,1125
13,6.5,3140242980643,3140387031821,1125
14,7.0,3140741290901,3140949878271,1125
15,7.5,3141245916517,3141405462711,1125
16,8.0,3141750816472,3141897118682,1125
17,8.5,3142244703278,3142424594667,1125
18,9.0,3142740373641,3143005704904,1125
19,9.5,3143239557748,3143434496567,1125
20,10.0,3143740013132,3143886880341,1126
21,10.5,3144239393900,3144527210393,1126
22,11.0,3144740594444,3145003410071,1126
23,11.5,3145241779519,3145369356573,1126
24,12.0,3145741959919,3146010744178,1126
25,12.5,3146246181143,3146455256786,1126
26,13.0,3146740907656,3146937689375,1126
27,13.5,3147239245232,3147432321451,1126
28,14.0,3147745649582,3148022217965,1126
29,14.5,3148243266753,3148513298520,1126
30,15.0,3148739299205,3148945304308,1126
31,15.5,3149239433477,3149413386478,1126
32,16.0,3149739236000,3149910639307,1126
33,16.5,3150240937068,3150389301368,1126
34,17.0,3150741942019,3150940566852,1126
35,17.5,3151245445501,3151742883035,1126
36,18.0,3151742356217,3151950963231,1126
37,18.5,3152241360640,3152438681885,1126
38,19.0,3152750464055,3152869917066,1126
39,19.5,3153246078842,3153494832813,1126
40,20.0,3153740665559,3153902189975,1126
41,20.5,3154260423104,3154567514103,1126
42,21.0,3154745254146,3155009188422,1126
43,21.5,3155249748791,3155475543306,1126
44,22.0,3155739612184,3156035550274,1126
45,22.5,3156242265794,3156487233585,1126
46,23.0,3156740230451,3157009087850,1126
47,23.5,3157244333563,3157471098041,1126
48,24.0,3157778636952,3157977632288,1126
49,24.5,3158242999445,3158500077702,1126
50,25.0,3158741634221,3158836106996,1126
51,25.5,3159239961539,3159536579376,1126
52,26.0,3159743139105,3159961078137,1126
53,26.5,3160247087525,3160467667322,1126
54,27.0,3160744707554,3160962663037,1126
55,27.5,3161241554875,3161368792443,1126
56,28.0,3161751632862,3162026039866,1126
57,28.5,3162251777032,3162411644036,1126
58,29.0,3162766030926,3162935991766,1126
59,29.5,3163243021167,3163525414019,1126
60,30.0,3163742188241,3164012007370,1126
61,30.5,3164241028144,3164453961728,1126
62,31.0,3164743741373,3165058182928,1126
63,31.5,3165243983383,3165437765980,1126
64,32.0,3165742684227,3165895054791,1126
65,32.5,3166242356959,3166470342812,1126
66,33.0,3166959741037,3167189791375,1126
67,33.5,3167243465720,3167422401537,1126
68,34.0,3167745925008,3167919519136,1126
69,34.5,3169590432425,3169756709933,1126
70,35.0,3169590600309,3169787008606,1126
72,36.0,3169744500005,3169933389800,1126
73,36.5,3170240598544,3170480834042,1126
74,37.0,3170739470266,3171005444894,1126
75,37.5,3171242830652,3171442308263,1126
76,38.0,3171739138963,3171894141042,1126
77,38.5,3172254801460,3172339242196,1126
78,39.0,3172760009486,3173053481642,1126
79,39.5,3173251642692,3173499846241,1126
80,40.0,3173745541350,3173952831583,1126
81,40.5,3174239107253,3174396742101,1126
82,41.0,3174748213520,3174986565595,1126
83,41.5,3175243303159,3175437765003,1126
84,42.0,3175742633933,3175948568688,1126
85,42.5,3176413012445,3176628959301,1126
86,43.0,3176739526571,3176957923811,1126
87,43.5,3177239353726,3177621728242,1126
88,44.0,3177746938343,3177747174330,1126
89,44.5,3178239486439,3178414403656,1126
90,45.0,3178746735650,3178979311516,1126
91,45.5,3179243493152,3179458038253,1126
93,46.5,3180274437255,3180457080269,1126
94,47.0,3180745881629,3180834338557,1126
95,47.5,3181243676141,3181458528968,1126
96,48.0,3181746415050,3181956236606,1126
97,48.5,3182240366727,3182336819780,1126
98,49.0,3182740344290,3183010687568,1126
99,49.5,3183241522640,3183423958164,1126
