packet_id,source_elapsed_s,send_monotonic_ns,datagram_bytes
184,92.0,3225741937509,1127
185,92.5,3226244622047,1127
186,93.0,3226744296915,1127
187,93.5,3227244759735,1127
188,94.0,3227744198942,1127
189,94.5,3228239410167,1127
190,95.0,3228757921398,1127
191,95.5,3229242125909,1127
192,96.0,3229760515489,1127
193,96.5,3230241655608,1127
194,97.0,3230742377848,1127
195,97.5,3231244141125,1127
196,98.0,3231742445509,1127
197,98.5,3232239378377,1127
198,99.0,3232740963839,1127
199,99.5,3233244862413,1127
200,100.0,3233743495005,1128
201,100.5,3234244865194,1128
202,101.0,3234742017786,1128
203,101.5,3235240295528,1128
204,102.0,3235767869585,1128
205,102.5,3236244388995,1128
206,103.0,3236741349068,1128
207,103.5,3237243977037,1128
208,104.0,3237739664075,1128
209,104.5,3238245708263,1128
210,105.0,3238747912541,1128
211,105.5,3239244283846,1128
212,106.0,3239742922383,1128
213,106.5,3240245614834,1128
214,107.0,3240741630924,1128
215,107.5,3241244401666,1128
216,108.0,3241749748865,1128
217,108.5,3242240305090,1128
218,109.0,3242745806986,1128
219,109.5,3243259226876,1128
220,110.0,3243740729821,1128
221,110.5,3244244742188,1128
222,111.0,3244739612039,1128
223,111.5,3245241550164,1128
224,112.0,3245742271667,1128
225,112.5,3246248871422,1128
226,113.0,3246742932786,1128
227,113.5,3247240582596,1128
228,114.0,3247743483545,1128
229,114.5,3248280599910,1128
230,115.0,3248932490355,1128
231,115.5,3249240129242,1128
232,116.0,3249740337273,1128
233,116.5,3250240359341,1128
234,117.0,3250747259237,1128
235,117.5,3251240462860,1128
236,118.0,3251740327349,1128
237,118.5,3252262732392,1128
238,119.0,3252743812108,1128
239,119.5,3253240581919,1128
240,120.0,3253744258809,1128
241,120.5,3254241173399,1128
242,121.0,3254745377472,1128
243,121.5,3255247392944,1128
244,122.0,3255745501471,1128
245,122.5,3256241020989,1128
246,123.0,3256752023681,1128
247,123.5,3257375821824,1128
248,124.0,3257745118063,1128
249,124.5,3258240743856,1128
250,125.0,3258748374369,1128
251,125.5,3259266242436,1128
252,126.0,3259744762839,1128
253,126.5,3260241663910,1128
254,127.0,3260746886252,1128
255,127.5,3261245800950,1128
256,128.0,3261743922076,1128
257,128.5,3262240539668,1128
