cycle_ok,source_sample_time_s,enc_left,enc_right,gz,y,L,R,sample_ms,send_ms,gps_valid,gps_age_ms,gps_fix_type,gps_lat,gps_lon,gps_sat,gps_hdop,gps_alt_m,gps_speed_mps,gps_course_deg,gps_chars,gps_sentences,gps_failed_checksums,v,r,p,ax,ay,az,gx,gy,mx,my,mz,temp,pc_time,seq,T,millis,lat,lon,sat,hdop
True,1852.75,97538,172838,0.93625,-141.4466,0,0,1852750,1852752,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54872,12.07047,-8.359322,-1.367188,167.8223,998.7598,-24.57125,-0.9925,8,-39,-46,48.33333,2026-08-29T20:05:31.989Z,2860,1007,1852750,,,4294967295,-1
True,1853.994,97538,172838,0.74875,-137.7291,0,0,1853994,1853995,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54872,11.10304,-7.804781,-1.367188,168.3105,996.8066,-24.50875,-0.18,8,-38,-47,48.33333,2026-08-29T20:05:33.229Z,2862,1007,1853994,,,4294967295,-1
True,1855.772,97538,173437,-28.93875,-136.2052,0,-0.08425333,1855772,1855773,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54872,9.918768,-6.15911,-37.98828,156.1035,1036.357,-24.94625,-1.68,18,-52,-46,48.33333,2026-08-29T20:05:35.146Z,2865,1007,1855772,,,4294967295,-1
True,1857.715,98582,174699,-0.81375,-131.7189,-0.090011703,-0.103465239,1857715,1857717,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53681,8.921648,-5.489131,83.10547,135.5957,964.0918,-30.25875,16.07,20,-50,-51,48.33333,2026-08-29T20:05:37.098Z,2868,1007,1857715,,,4294967295,-1
True,1858.959,99376,175543,-2.31375,-127.5588,-0.09162684,-0.10310374,1858959,1858961,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53681,7.38754,-5.267853,35.74219,130.2246,933.8184,-24.69625,6.2575,20,-54,-49,48.33333,2026-08-29T20:05:38.391Z,2870,1007,1858959,,,4294967295,-1
True,1860.872,100629,176837,-0.93875,-124.6244,-0.098159993,-0.101032476,1860872,1860874,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53681,8.193499,-4.009686,15.72266,201.5137,924.0527,-23.57125,0.32,16,-55,-50,48.88889,2026-08-29T20:05:40.239Z,2873,1007,1860872,,,4294967295,-1
True,1862.799,101896,178128,-5.18875,-122.6111,-0.098376683,-0.103889243,1862799,1862800,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53681,7.775294,-2.726826,68.45703,181.4941,945.5371,-22.75875,-1.4925,20,-48,-48,48.33333,2026-08-29T20:05:42.167Z,2876,1007,1862799,,,4294967295,-1
True,1864.043,102727,178948,5.12375,-120.8693,-0.11285833,-0.101740385,1864043,1864045,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53681,7.212814,-2.868536,8.886719,222.998,1054.424,-27.00875,4.1325,19,-49,-48,48.33333,2026-08-29T20:05:43.410Z,2878,1007,1864043,,,4294967295,-1
True,1865.956,103362,179595,1.18625,-120.0755,-0.001765008,-0.001323769,1865956,1865958,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53681,5.602968,-1.537387,-4.785156,172.2168,998.7598,-24.00875,1.195,24,-52,-49,48.88889,2026-08-29T20:05:45.335Z,2881,1007,1865956,,,4294967295,-1
True,1867.9,103362,179727,-7.68875,-120.0924,0,-0.028670909,1867900,1867902,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.56877,4.835655,-0.628464,-0.878906,164.8926,1007.549,-23.82125,-0.555,27,-52,-49,48.33333,2026-08-29T20:05:47.133Z,2884,1007,1867900,,,4294967295,-1
True,1869.143,103362,180052,-13.75125,-122.2526,0,-0.045890271,1869143,1869145,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.56877,4.30148,0.125655,-6.25,156.1035,987.041,-25.25875,-0.305,29,-49,-46,48.33333,2026-08-29T20:05:48.389Z,2886,1007,1869143,,,4294967295,-1
True,1870.924,103293,180526,-12.31375,-126.2492,0.018610074,-0.032842682,1870924,1870926,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.56877,3.289269,1.98806,-25.78125,170.2637,1003.154,-23.75875,0.7575,39,-44,-46,48.88889,2026-08-29T20:05:50.292Z,2889,1007,1870924,,,4294967295,-1
True,1872.849,102876,180968,-26.56375,-132.9411,0.03764357,-0.040665973,1872849,1872851,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.56877,2.917168,2.421104,13.76953,182.4707,958.7207,-24.32125,-0.555,40,-37,-45,48.88889,2026-08-29T20:05:52.279Z,2892,1007,1872849,,,4294967295,-1
True,1874.227,102543,181358,-22.00125,-140.1103,0.035108359,-0.035239923,1874227,1874228,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.56877,0.735393,2.880196,13.28125,175.1465,1022.686,-23.50875,-1.8675,38,-23,-48,48.88889,2026-08-29T20:05:53.460Z,2894,1007,1874227,,,4294967295,-1
True,1876.14,102324,181493,1.18625,-142.9393,0,0,1876140,1876141,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.56877,0.308221,3.198771,-20.89844,162.4512,1001.689,-24.44625,-0.305,31,-17,-48,48.88889,2026-08-29T20:05:55.372Z,2897,1007,1876140,,,4294967295,-1
True,1877.951,102324,181493,1.12375,-144.4397,0,0,1877951,1877952,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5606,0.656242,3.051827,-21.38672,161.4746,1000.225,-24.94625,-1.305,30,-16,-48,48.33333,2026-08-29T20:05:57.186Z,2900,1007,1877951,,,4294967295,-1
True,1879.196,102324,181493,1.43625,-145.6093,0,0,1879196,1879197,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5606,0.732099,2.874732,-19.43359,161.9629,998.2715,-24.69625,-0.68,31,-16,-46,48.33333,2026-08-29T20:05:58.436Z,2902,1007,1879196,,,4294967295,-1
True,1880.975,102324,182085,-27.50125,-149.8544,0,-0.082917726,1880975,1880977,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5606,0.462373,3.535718,11.32813,201.0254,991.9238,-21.69625,4.7575,26,-7,-46,48.88889,2026-08-29T20:06:00.345Z,2905,1007,1880975,,,4294967295,-1
True,1882.902,103414,183354,1.06125,-151.4814,-0.092887759,-0.099508152,1882902,1882904,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5606,-0.70565,3.252871,-60.44922,57.4707,1089.092,-26.25875,-9.4925,30,-9,-49,48.88889,2026-08-29T20:06:02.269Z,2908,1007,1882902,,,4294967295,-1
True,1884.146,104209,184188,3.49875,-151.4754,-0.105022842,-0.093571346,1884146,1884147,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5606,0.515478,3.608911,-33.10547,125.3418,1005.107,-23.00875,-3.6175,18,-5,-47,48.88889,2026-08-29T20:06:03.513Z,2910,1007,1884146,,,4294967295,-1
True,1886.059,105458,185462,3.93625,-151.3717,-0.097072868,-0.096183195,1886059,1886060,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.5606,0.697746,2.914694,-79.49219,70.16602,1096.416,-19.44625,0.1325,21,-7,-46,48.88889,2026-08-29T20:06:05.459Z,2913,1007,1886059,,,4294967295,-1
True,1888.003,106759,186783,3.62375,-152.1285,-0.101453437,-0.103438244,1888003,1888005,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53677,0.127241,1.115517,102.6367,103.8574,1062.236,-18.13375,11.2575,23,-10,-50,48.33333,2026-08-29T20:06:07.375Z,2916,1007,1888003,,,4294967295,-1
True,1889.248,107581,187603,4.62375,-153.1858,-0.103974549,-0.092542616,1889248,1889250,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53677,-0.874465,2.450574,-73.14453,170.2637,912.8223,-28.94625,-8.43,20,-3,-51,48.33333,2026-08-29T20:06:08.615Z,2918,1007,1889248,,,4294967295,-1
True,1891.163,108242,188269,1.18625,-152.976,-0.001759448,-0.001979365,1891163,1891165,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53677,2.304363,2.039342,-21.38672,155.6152,1004.131,-24.13375,0.195,19,-11,-47,48.33333,2026-08-29T20:06:10.538Z,2921,1007,1891163,,,4294967295,-1
True,1893.09,108242,188387,-6.25125,-152.9434,0,-0.025587773,1893090,1893092,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53677,3.069524,1.489349,-21.38672,160.498,997.2949,-24.00875,-0.1175,16,-10,-45,48.33333,2026-08-29T20:06:12.328Z,2924,1007,1893090,,,4294967295,-1
True,1894.335,108242,188679,-10.12625,-153.2447,0,-0.046485742,1894335,1894336,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53677,5.087039,-0.449645,-5.273438,144.3848,985.5762,-24.32125,0.195,13,-15,-45,48.33333,2026-08-29T20:06:13.610Z,2926,1007,1894335,,,4294967295,-1
True,1896.115,108155,189167,-18.25125,-154.0857,0.02330184,-0.040845788,1896115,1896116,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.53677,6.846835,-2.292198,-5.273438,156.1035,973.8574,-24.94625,-1.305,3,-13,-49,48.33333,2026-08-29T20:06:15.482Z,2929,1007,1896115,,,4294967295,-1
True,1898.088,107713,189608,-21.12625,-161.0863,0.034580524,-0.032157167,1898088,1898090,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54064,8.105862,-0.868296,-40.42969,164.4043,990.459,-22.13375,1.195,2,-14,-50,48.33333,2026-08-29T20:06:17.457Z,2932,1007,1898088,,,4294967295,-1
True,1899.354,107397,189974,-23.43875,-165.3105,0.037946892,-0.045638921,1899354,1899355,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54064,11.10654,-4.317832,-9.667969,171.2402,1016.826,-26.13375,0.8825,6,-24,-49,48.33333,2026-08-29T20:06:18.721Z,2934,1007,1899354,,,4294967295,-1
True,1900.598,107395,190057,-8.62625,-163.7278,0,-0.023323938,1900598,1900600,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54064,12.62731,-5.9515,3.027344,167.334,1011.943,-24.13375,0.5075,5,-26,-49,48.88889,2026-08-29T20:06:19.965Z,2936,1007,1900598,,,4294967295,-1
True,1902.512,107395,190060,1.56125,-161.3637,0,0,1902512,1902514,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54064,12.70184,-6.108451,-6.738281,160.9863,1000.713,-24.50875,-1.2425,7,-26,-49,48.88889,2026-08-29T20:06:21.745Z,2939,1007,1902512,,,4294967295,-1
True,1904.305,107395,190060,1.24875,-158.2483,0,0,1904305,1904307,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54064,12.55314,-6.282055,-8.691406,160.0098,1004.131,-24.25875,-0.43,6,-26,-46,48.88889,2026-08-29T20:06:23.720Z,2942,1007,1904305,,,4294967295,-1
True,1905.549,107395,190060,1.06125,-155.7808,0,0,1905549,1905551,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.54064,12.2932,-6.355169,-7.714844,161.9629,998.2715,-24.13375,0.5075,6,-28,-49,48.88889,2026-08-29T20:06:24.918Z,2944,1007,1905549,,,4294967295,-1
True,1907.48,107395,190060,1.49875,-153.4285,0,0,1907480,1907482,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55668,11.91869,-6.378694,-9.667969,161.4746,999.7363,-24.25875,0.82,5,-27,-48,48.33333,2026-08-29T20:06:26.713Z,2947,1007,1907480,,,4294967295,-1
True,1908.603,107395,190060,1.24875,-151.1071,0,0,1908603,1908605,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55668,11.54365,-6.496157,-4.785156,162.4512,998.2715,-24.25875,-1.305,6,-28,-46,48.88889,2026-08-29T20:06:27.976Z,2949,1007,1908603,,,4294967295,-1
True,1909.835,107395,190060,1.37375,-149.54,0,0,1909835,1909836,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55668,11.27053,-6.548515,-8.203125,159.5215,999.248,-24.25875,-1.43,5,-28,-46,48.88889,2026-08-29T20:06:29.201Z,2951,1007,1909835,,,4294967295,-1
True,1911.065,107395,190060,0.81125,-148.1945,0,0,1911065,1911067,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55668,10.77298,-6.174912,-9.667969,161.4746,997.2949,-24.57125,-0.2425,6,-26,-47,48.88889,2026-08-29T20:06:30.432Z,2953,1007,1911065,,,4294967295,-1
True,1911.811,107395,190060,1.43625,-141.4674,0,0,1911811,1911813,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,11.55668,9.324274,-5.712101,-5.761719,159.0332,999.248,-24.94625,0.945,6,-26,-47,48.33333,2026-08-29T20:06:31.043Z,2954,1007,1911811,,,4294967295,-1
