packet_id,source_elapsed_s,send_monotonic_ns,datagram_bytes,receive_monotonic_ns,received,measured_delay_ms
0,0.0,1252494555409,1124,1252495772047,True,1.216638
1,0.1,1252595564322,1124,1252595840235,True,0.275913
2,0.2,1252698126788,1124,1252698366341,True,0.239553
3,0.3,1252793934380,1124,1252794104966,True,0.170586
4,0.4,1252894141962,1124,1252894340551,True,0.198589
5,0.5,1252998220829,1124,1252998481644,True,0.260815
6,0.6,1253096693558,1124,1253096921299,True,0.227741
7,0.7,1253198177851,1124,1253199281190,True,1.103339
8,0.8,1253294635054,1124,1253294829410,True,0.194356
9,0.9,1253394335613,1124,1253394590789,True,0.255176
10,1.0,1253499230648,1125,1253499499686,True,0.269038
11,1.1,1253600644821,1125,1253600954761,True,0.30994
12,1.2,1253694940637,1125,1253695387929,True,0.447292
13,1.3,1253798859674,1125,1253799148701,True,0.289027
14,1.4,1253900212658,1125,1253900613019,True,0.400361
15,1.5,1253995192531,1125,1253995459593,True,0.267062
16,1.6,1254098323284,1125,1254098644921,True,0.321637
17,1.7,1254261755333,1125,1254271428296,True,9.672963
18,1.8,1254294022299,1125,1254294232970,True,0.210671
19,1.9,1254467834128,1125,1254467999599,True,0.165471
20,2.0,1254496848293,1125,1254497999560,True,1.151267
21,2.1,1254647392551,1125,1254647811979,True,0.419428
22,2.2,1254721321771,1125,1254721568034,True,0.246263
23,2.3,1254816316634,1125,1254816577234,True,0.2606
24,2.4,1254943918713,1125,1254944356360,True,0.437647
25,2.5,1254999402368,1125,1254999598854,True,0.196486
26,2.6,1255104990041,1125,1255105204621,True,0.21458
27,2.7,1255215869482,1125,1255216075389,True,0.205907
28,2.8,1255297962649,1125,1255298207705,True,0.245056
29,2.9,1255400896355,1125,1255401093975,True,0.19762
30,3.0,1255493971348,1125,1255494204074,True,0.232726
31,3.1,1255594840543,1125,1255595197796,True,0.357253
32,3.2,1255700781258,1125,1255700955508,True,0.17425
33,3.3,1255801311896,1125,1255801560455,True,0.248559
34,3.4,1255896790915,1125,1255897008143,True,0.217228
35,3.5,1255995403662,1125,1255996393709,True,0.990047
36,3.6,1256124802098,1125,1256125053338,True,0.25124
37,3.7,1256210773821,1125,1256210979823,True,0.206002
38,3.8,1256300526128,1125,1256300891674,True,0.365546
39,3.9,1257019684093,1125,1257021467450,True,1.783357
40,4.0,1257019892178,1125,1257021537153,True,1.644975
41,4.1,1257019977975,1125,1257021548585,True,1.57061
42,4.2,1257019996726,1125,1257021579962,True,1.583236
43,4.3,1257020007716,1125,1257021589857,True,1.582141
44,4.4,1257020018001,1125,1257021596279,True,1.578278
45,4.5,1257020027134,1125,1257021604996,True,1.577862
46,4.6,1257387279066,1125,1257387670037,True,0.390971
47,4.7,1257387544947,1125,1257387740457,True,0.19551
48,4.8,1257387644160,1125,1257387754743,True,0.110583
49,4.9,1257395142455,1125,1257395532394,True,0.389939
50,5.0,1257494485541,1125,1257495028739,True,0.543198
51,5.1,1257599958872,1125,1257601051076,True,1.092204
52,5.2,1257717323258,1125,1257719284746,True,1.961488
53,5.3,1257797099498,1125,1257797385014,True,0.285516
54,5.4,1257900436450,1125,1257900897319,True,0.460869
55,5.5,1257994665240,1125,1257995093908,True,0.428668
56,5.6,1258096292216,1125,1258096658280,True,0.366064
57,5.7,1258194267810,1125,1258194864457,True,0.596647
58,5.8,1258293822991,1125,1258294386387,True,0.563396
59,5.9,1258394538978,1125,1258394876641,True,0.337663
60,6.0,1258494542552,1125,1258494784720,True,0.242168
61,6.1,1258594787392,1125,1258594984128,True,0.196736
62,6.2,1258694835050,1125,1258695080389,True,0.245339
63,6.3,1258794233423,1125,1258794453255,True,0.219832
64,6.4,1258894403890,1125,1258894637296,True,0.233406
65,6.5,1258996377025,1125,1258996622010,True,0.244985
