packet_id,source_elapsed_s,send_monotonic_ns,datagram_bytes
452,45.2,1297694612314,1127
453,45.3,1297793935345,1127
454,45.4,1297894517138,1127
455,45.5,1297994696598,1127
456,45.6,1298108249049,1127
457,45.7,1298194733679,1127
458,45.8,1298328844577,1127
459,45.9,1298393847632,1127
460,46.0,1298496448217,1127
461,46.1,1298593898455,1127
462,46.2,1298708140136,1127
463,46.3,1298795716615,1127
464,46.4,1298906448821,1127
465,46.5,1298994692541,1127
466,46.6,1299095572306,1127
467,46.7,1299199965907,1127
468,46.8,1299294692726,1127
469,46.9,1299393798069,1127
470,47.0,1299494243277,1127
471,47.1,1299599290301,1127
472,47.2,1299703694528,1127
473,47.3,1299793901084,1127
474,47.4,1299906792244,1127
475,47.5,1300028482470,1127
476,47.6,1300813128031,1127
477,47.7,1300813330061,1127
478,47.8,1300813368031,1127
479,47.9,1300813391548,1127
480,48.0,1300813412194,1127
481,48.1,1300813431003,1127
482,48.2,1300813449721,1127
483,48.3,1300813469228,1127
484,48.4,1301016215611,1127
485,48.5,1301016427381,1127
486,48.6,1301231130604,1127
487,48.7,1301231318709,1127
488,48.8,1301298069383,1127
489,48.9,1301410342448,1127
490,49.0,1301617389676,1127
491,49.1,1301650500583,1127
492,49.2,1301694909658,1127
493,49.3,1301798283094,1127
494,49.4,1301906687389,1127
495,49.5,1301995890973,1127
496,49.6,1302097511616,1127
497,49.7,1302202483764,1127
498,49.8,1302306995503,1127
499,49.9,1302396488499,1127
500,50.0,1302506457880,1127
501,50.1,1302594716292,1127
502,50.2,1302697708476,1127
503,50.3,1302808465125,1127
504,50.4,1302897405917,1127
505,50.5,1302995590011,1127
506,50.6,1303102602349,1127
507,50.7,1303197907314,1127
508,50.8,1303298810400,1127
509,50.9,1303394672785,1127
510,51.0,1303495536557,1127
511,51.1,1303605838053,1127
512,51.2,1303693778130,1127
513,51.3,1303795913594,1127
514,51.4,1303918865993,1127
515,51.5,1303994633853,1127
516,51.6,1304097555327,1127
517,51.7,1304194064794,1127
518,51.8,1304294657874,1127
519,51.9,1304396899102,1127
520,52.0,1304496937158,1127
521,52.1,1304593884430,1127
522,52.2,1304694804877,1127
523,52.3,1304794741783,1127
524,52.4,1304894048212,1127
525,52.5,1304999430599,1127
526,52.6,1305146757801,1127
527,52.7,1305195575871,1127
528,52.8,1305294906256,1127
529,52.9,1305394043873,1127
530,53.0,1305494638131,1127
531,53.1,1305595505023,1127
532,53.2,1305696042563,1127
533,53.3,1305795703355,1127
534,53.4,1305894408555,1127
535,53.5,1306028842838,1127
536,53.6,1306093873323,1127
537,53.7,1306195404836,1127
538,53.8,1306299591511,1127
539,53.9,1306395790208,1127
540,54.0,1306495433804,1127
541,54.1,1306593942221,1127
542,54.2,1306695963477,1127
543,54.3,1306794424133,1127
544,54.4,1306893879207,1127
545,54.5,1306994447158,1127
546,54.6,1307093979948,1127
547,54.7,1307209389702,1127
548,54.8,1307294382805,1127
549,54.9,1307411556655,1127
550,55.0,1307498922979,1127
551,55.1,1307594006395,1127
552,55.2,1307694928671,1127
553,55.3,1307794241725,1127
554,55.4,1307893945599,1127
555,55.5,1307994295122,1127
556,55.6,1308096633729,1127
557,55.7,1308195505086,1127
558,55.8,1308324015991,1127
559,55.9,1308396644218,1127
560,56.0,1308494846930,1127
561,56.1,1308593963450,1127
562,56.2,1308693985164,1127
563,56.3,1308794580210,1127
564,56.4,1308949039126,1127
565,56.5,1309026258190,1127
566,56.6,1309144766324,1127
567,56.7,1309211911437,1127
568,56.8,1309310679282,1127
569,56.9,1309397945791,1127
570,57.0,1309495252524,1127
571,57.1,1309596460985,1127
572,57.2,1309699636657,1127
573,57.3,1309794390034,1127
574,57.4,1309927987932,1127
575,57.5,1309993998402,1127
576,57.6,1310190714982,1127
577,57.7,1310193881440,1127
578,57.8,1310528777530,1127
579,57.9,1310763982777,1127
580,58.0,1310764083922,1127
581,58.1,1310764096109,1127
582,58.2,1310764105299,1127
583,58.3,1310913874859,1127
584,58.4,1310914113012,1127
585,58.5,1311006578806,1127
586,58.6,1311150847786,1127
587,58.7,1311213572642,1127
588,58.8,1311295973960,1127
589,58.9,1311410797000,1127
590,59.0,1311510416848,1127
591,59.1,1311609886885,1127
592,59.2,1311695688233,1127
593,59.3,1311808154346,1127
594,59.4,1311893962419,1127
595,59.5,1311994455811,1127
596,59.6,1312094617800,1127
597,59.7,1312193895402,1127
598,59.8,1312294677511,1127
599,59.9,1312395128213,1127
600,60.0,1312497634326,1127
601,60.1,1312594546591,1127
602,60.2,1312693980373,1127
603,60.3,1312793774404,1127
604,60.4,1312894173855,1127
605,60.5,1312995971083,1127
606,60.6,1313150288420,1127
607,60.7,1313194699147,1127
608,60.8,1313294212561,1127
609,60.9,1313395927395,1127
610,61.0,1313494060862,1127
611,61.1,1313595950355,1127
612,61.2,1313694024735,1127
613,61.3,1313795717424,1127
614,61.4,1313895717889,1127
615,61.5,1314025609806,1127
616,61.6,1314099002876,1127
617,61.7,1314196095201,1127
618,61.8,1314294983766,1127
619,61.9,1314395107905,1127
620,62.0,1314495697864,1127
621,62.1,1314610869029,1127
622,62.2,1314731906669,1127
623,62.3,1314844157348,1127
624,62.4,1314939466215,1127
625,62.5,1314998808514,1127
626,62.6,1315095853040,1127
627,62.7,1315200777939,1127
628,62.8,1315314048420,1127
629,62.9,1315394837490,1127
630,63.0,1315495855712,1127
631,63.1,1315596365717,1127
632,63.2,1315695660498,1127
633,63.3,1315799155553,1127
634,63.4,1315926898313,1127
635,63.5,1315993951653,1127
636,63.6,1316127409441,1127
637,63.7,1316211370547,1127
638,63.8,1316300383183,1127
639,63.9,1316400496525,1127
640,64.0,1316496501859,1127
641,64.1,1316593934613,1127
642,64.2,1316701543989,1127
643,64.3,1316797627018,1127
644,64.4,1316897987906,1127
645,64.5,1316997515456,1127
646,64.6,1317098421287,1127
647,64.7,1317215102814,1127
648,64.8,1317294222592,1127
649,64.9,1317396194957,1127
650,65.0,1317547147898,1127
651,65.1,1317646718455,1127
652,65.2,1317733087902,1127
653,65.3,1317817341855,1127
654,65.4,1317894658489,1127
655,65.5,1318013150554,1127
656,65.6,1318429680112,1127
657,65.7,1318430176358,1127
658,65.8,1318430981890,1127
659,65.9,1318431027021,1127
660,66.0,1318526622738,1127
661,66.1,1318597773242,1127
662,66.2,1318696421917,1127
663,66.3,1318793884524,1127
664,66.4,1318930805120,1127
665,66.5,1318995214161,1127
666,66.6,1319095023926,1127
667,66.7,1319194631457,1127
668,66.8,1319296996324,1127
669,66.9,1319401898402,1127
670,67.0,1319563310854,1127
671,67.1,1319596117407,1127
672,67.2,1319693882037,1127
673,67.3,1319794430962,1127
674,67.4,1319895711815,1127
675,67.5,1319994602521,1127
676,67.6,1320096950965,1127
677,67.7,1320201235473,1127
678,67.8,1320294163476,1127
679,67.9,1320393932310,1127
680,68.0,1320496217485,1127
681,68.1,1320658061488,1127
682,68.2,1320697279560,1127
683,68.3,1320795488427,1127
684,68.4,1320896063685,1127
685,68.5,1320995197467,1127
686,68.6,1321113661973,1127
687,68.7,1321226246855,1127
688,68.8,1321384392452,1127
689,68.9,1321429525594,1127
690,69.0,1321508533021,1127
691,69.1,1321650308558,1127
692,69.2,1321770920409,1127
693,69.3,1321823467088,1127
694,69.4,1322048565013,1127
695,69.5,1322048709176,1127
696,69.6,1322279558273,1127
697,69.7,1322279711840,1127
698,69.8,1322295153871,1127
699,69.9,1322715370284,1127
700,70.0,1322715396351,1127
701,70.1,1322715404902,1127
702,70.2,1322715412504,1127
703,70.3,1322799557075,1127
704,70.4,1323292168938,1127
705,70.5,1323292312325,1127
706,70.6,1323292328565,1127
707,70.7,1323292336461,1127
708,70.8,1323293855071,1127
709,70.9,1323416802855,1127
710,71.0,1323496262964,1127
711,71.1,1323595988653,1127
712,71.2,1323746559185,1127
713,71.3,1326451374990,1127
714,71.4,1326451563122,1127
715,71.5,1326451588961,1127
716,71.6,1326451639364,1127
717,71.7,1326451651465,1127
718,71.8,1326451660077,1127
719,71.9,1326451667286,1127
720,72.0,1326451673533,1127
721,72.1,1326451680730,1127
722,72.2,1326451688354,1127
723,72.3,1326451694647,1127
724,72.4,1326451701027,1127
725,72.5,1326451707080,1127
726,72.6,1326451713371,1127
727,72.7,1326451743683,1127
728,72.8,1326451750259,1127
729,72.9,1326451756499,1127
730,73.0,1326451762524,1127
731,73.1,1326451768515,1127
732,73.2,1326451774225,1127
733,73.3,1326451780245,1127
734,73.4,1326451786086,1127
735,73.5,1326451791998,1127
736,73.6,1326451798040,1127
737,73.7,1326451804065,1127
738,73.8,1326451811833,1127
739,73.9,1326451817906,1127
740,74.0,1326499978064,1127
741,74.1,1326624675030,1127
742,74.2,1326693869891,1127
743,74.3,1326795277672,1127
744,74.4,1326912705860,1127
745,74.5,1327965781134,1127
746,74.6,1327966034940,1127
747,74.7,1327966067746,1127
748,74.8,1327966078603,1127
749,74.9,1327966086324,1127
750,75.0,1327966093087,1127
751,75.1,1327966099899,1127
752,75.2,1327966106913,1127
753,75.3,1327966113366,1127
754,75.4,1327966119519,1127
755,75.5,1327995159204,1127
756,75.6,1328098347389,1127
757,75.7,1328209627152,1127
758,75.8,1328294476073,1127
759,75.9,1328399840020,1127
