packet_id,source_elapsed_s,send_monotonic_ns,receive_monotonic_ns,datagram_bytes
0,0.0,1252494555409,1252495772047,1124
1,0.1,1252595564322,1252595840235,1124
2,0.2,1252698126788,1252698366341,1124
3,0.3,1252793934380,1252794104966,1124
4,0.4,1252894141962,1252894340551,1124
5,0.5,1252998220829,1252998481644,1124
6,0.6,1253096693558,1253096921299,1124
7,0.7,1253198177851,1253199281190,1124
8,0.8,1253294635054,1253294829410,1124
9,0.9,1253394335613,1253394590789,1124
10,1.0,1253499230648,1253499499686,1125
11,1.1,1253600644821,1253600954761,1125
12,1.2,1253694940637,1253695387929,1125
13,1.3,1253798859674,1253799148701,1125
14,1.4,1253900212658,1253900613019,1125
15,1.5,1253995192531,1253995459593,1125
16,1.6,1254098323284,1254098644921,1125
17,1.7,1254261755333,1254271428296,1125
18,1.8,1254294022299,1254294232970,1125
19,1.9,1254467834128,1254467999599,1125
20,2.0,1254496848293,1254497999560,1125
21,2.1,1254647392551,1254647811979,1125
22,2.2,1254721321771,1254721568034,1125
23,2.3,1254816316634,1254816577234,1125
24,2.4,1254943918713,1254944356360,1125
25,2.5,1254999402368,1254999598854,1125
26,2.6,1255104990041,1255105204621,1125
27,2.7,1255215869482,1255216075389,1125
28,2.8,1255297962649,1255298207705,1125
29,2.9,1255400896355,1255401093975,1125
30,3.0,1255493971348,1255494204074,1125
31,3.1,1255594840543,1255595197796,1125
32,3.2,1255700781258,1255700955508,1125
33,3.3,1255801311896,1255801560455,1125
34,3.4,1255896790915,1255897008143,1125
35,3.5,1255995403662,1255996393709,1125
36,3.6,1256124802098,1256125053338,1125
37,3.7,1256210773821,1256210979823,1125
38,3.8,1256300526128,1256300891674,1125
39,3.9,1257019684093,1257021467450,1125
40,4.0,1257019892178,1257021537153,1125
41,4.1,1257019977975,1257021548585,1125
42,4.2,1257019996726,1257021579962,1125
43,4.3,1257020007716,1257021589857,1125
44,4.4,1257020018001,1257021596279,1125
45,4.5,1257020027134,1257021604996,1125
46,4.6,1257387279066,1257387670037,1125
47,4.7,1257387544947,1257387740457,1125
48,4.8,1257387644160,1257387754743,1125
49,4.9,1257395142455,1257395532394,1125
50,5.0,1257494485541,1257495028739,1125
51,5.1,1257599958872,1257601051076,1125
52,5.2,1257717323258,1257719284746,1125
53,5.3,1257797099498,1257797385014,1125
54,5.4,1257900436450,1257900897319,1125
55,5.5,1257994665240,1257995093908,1125
56,5.6,1258096292216,1258096658280,1125
57,5.7,1258194267810,1258194864457,1125
58,5.8,1258293822991,1258294386387,1125
59,5.9,1258394538978,1258394876641,1125
60,6.0,1258494542552,1258494784720,1125
61,6.1,1258594787392,1258594984128,1125
62,6.2,1258694835050,1258695080389,1125
63,6.3,1258794233423,1258794453255,1125
64,6.4,1258894403890,1258894637296,1125
65,6.5,1258996377025,1258996622010,1125
66,6.6,1259101124079,1259101315340,1125
67,6.7,1259194118492,1259194353175,1125
68,6.8,1259294604374,1259294829655,1125
69,6.9,1259395460918,1259395690907,1125
70,7.0,1259493921006,1259494172745,1125
71,7.1,1259594110359,1259594352972,1125
72,7.2,1259694920048,1259695149162,1125
73,7.3,1259794497199,1259794729284,1125
74,7.4,1259894677165,1259894921230,1125
75,7.5,1259993914310,1259994132096,1125
76,7.6,1260094254120,1260094494289,1125
77,7.7,1260194463332,1260194693125,1125
