schema,model,sequence,seed,replicate,n_samples,duration_s,rate_hz,ATE_m,heading_MAE_deg,Dp_p95_m,Dp_max_m,Dtheta_p95_deg,Dtheta_max_deg,RPEp_1s_m,RPEtheta_1s_MAE_deg,RPEp_5s_m,RPEtheta_5s_MAE_deg,RPEp_10s_m,RPEtheta_10s_MAE_deg,yaw_bias_signed_radps,abs_yaw_bias_radps,abs_yaw_bias_deg_per_min,Dv_RMSE_mps,Dv_p95_mps,Dv_max_mps,Domega_RMSE_radps,Domega_p95_radps,Domega_max_radps,Iomega_final_deg,Iomega_p95_abs_deg,Iomega_max_abs_deg,condition,source_folder,source_samples,rate_diagnostics_source,Dv_derived_RMSE_mps,Dv_derived_p95_mps,Dv_derived_max_mps,Domega_derived_RMSE_radps,Domega_derived_p95_radps,Domega_derived_max_radps,persistent_yaw_residual_derived_radps,Iomega_derived_final_deg,Iomega_derived_max_abs_deg
i2nav_twin_fidelity_profile_v1,UGV01_asset_specific_twin,carpet_low_speed,,,2153,215.25354277491527,9.997512571722558,0.11365975946173017,6.6913286620780985,0.20714640105023327,0.22218122580981128,19.265245022079085,37.75189746420881,0.02930461344952266,2.856591193012961,0.08561718843124637,8.247119778646328,0.10933427637348561,9.752674407603992,,,,,,,,,,,,,carpet_low_speed,C:\Users\shrey\Documents\DigitalTwinDivergence\DigitalTwin\datasets\analysis\ugv01_apriltag_finetuned_full_142023_continuity_repaired,C:\Users\shrey\Documents\DigitalTwinDivergence\DigitalTwin\datasets\analysis\ugv01_apriltag_finetuned_full_142023_continuity_repaired\aligned_fidelity_samples.csv,finite differences of aligned physical/twin poses,0.03464338635562313,0.08335805019817223,0.18966746408255755,0.24190847540595614,0.49995927752845015,2.4792653155779156,0.00100111950081631,12.346926463604637,37.29112154957389
i2nav_twin_fidelity_profile_v1,UGV01_asset_specific_twin,smooth_floor_trapezoid,,,2046,204.5150585141354,9.999263696558833,0.10107470485063562,17.401201725020197,0.16543256490537853,0.27956372204885227,46.8213882544928,64.50902308690236,0.022556695482204694,6.30112772377639,0.06900496585330064,9.913138837200384,0.0964313832806753,13.406497874409638,,,,,,,,,,,,,smooth_floor_trapezoid,C:\Users\shrey\Documents\DigitalTwinDivergence\DigitalTwin\datasets\analysis\apriltag_trapezoid_fidelity_calibrated,C:\Users\shrey\Documents\DigitalTwinDivergence\DigitalTwin\datasets\analysis\apriltag_trapezoid_fidelity_calibrated\aligned_fidelity_samples.csv,finite differences of aligned physical/twin poses,0.02681697509861352,0.061109392828662706,0.15814424516771355,0.3730961323279353,0.7658270719038082,3.3399815837370452,0.003850476940444242,45.11931006041844,64.71450806273876
i2nav_twin_fidelity_profile_v1,UGV01_asset_specific_twin,smooth_floor_square_1p5,,,1938,223.81701856175243,9.999239621639845,0.3378495151136624,28.62415259927061,0.9179676953993812,1.2613418497114057,69.98720906355615,92.31971961985693,0.020770821224072204,3.5126375588615013,0.056502488003007424,9.696837593638223,0.08924719208509806,11.988533405422077,,,,,,,,,,,,,smooth_floor_square_1p5,C:\Users\shrey\Documents\DigitalTwinDivergence\DigitalTwin\datasets\analysis\apriltag_trial1_square_1p5_elevation_fidelity,C:\Users\shrey\Documents\DigitalTwinDivergence\DigitalTwin\datasets\analysis\apriltag_trial1_square_1p5_elevation_fidelity\aligned_fidelity_samples.csv,finite differences of aligned physical/twin poses,0.025205262478429934,0.05323962672391295,0.34216590643519745,0.4949125033645164,0.6266357804669914,14.663597667256575,-0.004174287804247421,-74.03378774454414,92.49297941759758
