packet_id,source_elapsed_s,send_monotonic_ns,datagram_bytes
0,0.0,2946366604169,1124
1,0.2,2946568503251,1124
2,0.4,2946809411972,1124
3,0.6,2946972652135,1124
4,0.8,2947171821456,1124
5,1.0,2947366616368,1124
6,1.2,2947566996642,1124
7,1.4,2947773809444,1124
8,1.6,2947972292045,1124
9,1.8,2948168902699,1124
10,2.0,2948368467622,1125
11,2.2,2948572715312,1125
12,2.4,2948773121011,1125
13,2.6,2948972225256,1125
14,2.8,2949225700925,1125
15,3.0,2949377267248,1125
16,3.2,2949568293514,1125
17,3.4,2949774226685,1125
18,3.6,2949980408863,1125
19,3.8,2950167880281,1125
20,4.0,2950366988343,1125
21,4.2,2950566544558,1125
22,4.4,2950770452401,1125
23,4.6,2950967524885,1125
24,4.8,2951168698809,1125
25,5.0,2951372460906,1125
26,5.2,2951572750848,1125
27,5.4,2951773584217,1125
28,5.6,2951969112333,1125
29,5.8,2952167646955,1125
30,6.0,2952374248509,1125
31,6.2,2952573711468,1125
32,6.4,2952768618169,1125
33,6.6,2952996049419,1125
34,6.8,2953172102673,1125
35,7.0,2953391171108,1125
36,7.2,2953575205122,1125
37,7.4,2953772218707,1125
38,7.6,2953972657976,1125
39,7.8,2954167798111,1125
40,8.0,2954367691987,1125
41,8.2,2954567609008,1125
42,8.4,2954767539546,1125
43,8.6,2955059441619,1125
44,8.8,2955206432988,1125
45,9.0,2955368071673,1125
46,9.2,2955568342069,1125
47,9.4,2955766922352,1125
48,9.6,2955968065940,1125
49,9.8,2956170029469,1125
50,10.0,2956374293207,1126
51,10.2,2956596740949,1126
52,10.4,2956768886727,1126
53,10.6,2956970492495,1126
54,10.8,2957172188293,1126
55,11.0,2957373863137,1126
56,11.2,2957570877418,1126
57,11.4,2957766507165,1126
58,11.6,2957974210346,1126
59,11.8,2958223739852,1126
60,12.0,2958366420351,1126
61,12.2,2958570699771,1126
62,12.4,2958766510483,1126
63,12.6,2958972411585,1126
64,12.8,2959193554096,1126
65,13.0,2959375996422,1126
66,13.2,2959571093262,1126
67,13.4,2959771982810,1126
68,13.6,2959977714844,1126
69,13.8,2960176508760,1126
70,14.0,2960370938416,1126
71,14.2,2960566369478,1126
72,14.4,2960770493418,1126
73,14.6,2960966813594,1126
74,14.8,2961166409233,1126
75,15.0,2961370304022,1126
76,15.2,2961566472806,1126
77,15.4,2961766430672,1126
78,15.6,2961966599091,1126
79,15.8,2962166982400,1126
80,16.0,2962366659803,1126
81,16.2,2962568291842,1126
82,16.4,2962766468948,1126
83,16.6,2962966353665,1126
84,16.8,2963166425903,1126
85,17.0,2963366494509,1126
86,17.2,2963566391271,1126
87,17.4,2963766506486,1126
88,17.6,2963966488977,1126
89,17.8,2964169468496,1126
90,18.0,2964366957577,1126
91,18.2,2964566471913,1126
92,18.4,2964766459554,1126
93,18.6,2964966468821,1126
94,18.8,2965166657427,1126
95,19.0,2965366442698,1126
96,19.2,2965566415855,1126
97,19.4,2965766779164,1126
98,19.6,2965966721014,1126
99,19.8,2966166428202,1126
100,20.0,2966374229159,1127
101,20.2,2966566605952,1127
102,20.4,2966804424979,1127
103,20.6,2966974823121,1127
104,20.8,2967171508642,1127
105,21.0,2967368541042,1127
106,21.2,2967566681677,1127
107,21.4,2967766729725,1127
108,21.6,2967966408830,1127
109,21.8,2968166534145,1127
110,22.0,2968375424664,1127
111,22.2,2968566724210,1127
112,22.4,2968766708424,1127
113,22.6,2968968521911,1127
114,22.8,2969185538490,1127
115,23.0,2969366396124,1127
116,23.2,2969566461724,1127
117,23.4,2969766531578,1127
118,23.6,2969966582672,1127
119,23.8,2970166559393,1127
120,24.0,2970368808260,1127
121,24.2,2970566766975,1127
122,24.4,2970767400042,1127
123,24.6,2970972672341,1127
124,24.8,2971191681573,1127
125,25.0,2971483842443,1127
126,25.2,2971568964339,1127
127,25.4,2972031194207,1127
128,25.6,2972032195635,1127
129,25.8,2972166470302,1127
130,26.0,2972384980061,1127
131,26.2,2972566806604,1127
132,26.4,2972767874131,1127
133,26.6,2972966685494,1127
134,26.8,2973166468999,1127
135,27.0,2973366809273,1127
136,27.2,2973566418505,1127
137,27.4,2973767742784,1127
138,27.6,2973971755733,1127
139,27.8,2974166449837,1127
140,28.0,2974371140488,1127
141,28.2,2974567034252,1127
142,28.4,2974767303302,1127
