sequence,seed,path,zero_bias_replay_position_rmse_m,bias_radps,bias_degps,ate_m,heading_mae_deg,dp_p95_m,dtheta_p95_deg,rpe1_m,rpe5_m,rpe10_m
building02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_03_building02\v2_evaluated_trajectory.csv,12.541289381060423,0.005,0.2864788975654116,249.0201753219156,89.57678180830138,454.5260463320607,168.3518968944464,0.01844586186822326,0.13937740822955244,0.44108736089080147
building02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_03_building02\v2_evaluated_trajectory.csv,12.541289381060423,-0.005,-0.2864788975654116,430.08756321472293,89.0247428608862,652.8090760271707,171.712327003193,0.01453653571674713,0.06392813244597555,0.2826005111220968
parking00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_04_parking00\v2_evaluated_trajectory.csv,6.1280365161026324,0.0,0.0,6.110984274954077,7.086723049777193,9.57068346003679,10.55045496291677,0.02381069435314496,0.07795100831142528,0.14777101207321866
parking00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_04_parking00\v2_evaluated_trajectory.csv,6.1280365161026324,0.0005,0.028647889756541162,19.638761141067818,23.418563843042307,34.177692858844125,40.93013310050555,0.023980914621992547,0.08469445049756688,0.17675636013306034
parking00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_04_parking00\v2_evaluated_trajectory.csv,6.1280365161026324,-0.0005,-0.028647889756541162,8.319762355401105,9.266096652745993,18.478426883454603,21.21811631780165,0.02364441316030323,0.07162308958813546,0.121506261594837
parking00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_04_parking00\v2_evaluated_trajectory.csv,6.1280365161026324,0.001,0.057295779513082325,32.3802305386368,39.75800869641907,57.276037975787006,71.9699895187226,0.024154990666065072,0.0917618190174596,0.207323660299428
parking00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_04_parking00\v2_evaluated_trajectory.csv,6.1280365161026324,-0.001,-0.057295779513082325,21.829799523337456,25.605898531484474,44.483768446845076,52.202568712186704,0.02348215474819343,0.06583067215004228,0.10012771453885431
parking00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_04_parking00\v2_evaluated_trajectory.csv,6.1280365161026324,0.0025,0.1432394487827058,59.91724337333039,88.77973362562958,99.0615232278848,165.10578772976447,0.024699528943023512,0.11429414321698068,0.3036494925207044
parking00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_04_parking00\v2_evaluated_trajectory.csv,6.1280365161026324,-0.0025,-0.1432394487827058,54.486571898692716,74.62795329869817,103.99339553202068,145.39014224440658,0.023020356540284004,0.05335705109734557,0.09908869494213642
parking00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_04_parking00\v2_evaluated_trajectory.csv,6.1280365161026324,0.005,0.2864788975654116,62.97814551284891,95.48886182854676,108.55884238274975,171.12741491859418,0.025676630387923328,0.15429325598596416,0.4699714837680289
parking00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_04_parking00\v2_evaluated_trajectory.csv,6.1280365161026324,-0.005,-0.2864788975654116,65.7036280949797,98.868763279894,100.18555131015262,172.3763669448152,0.022338975225898183,0.058099464528386324,0.23700526293639376
parking01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_05_parking01\v2_evaluated_trajectory.csv,0.06660805106960291,0.0,0.0,2.543672353534332,2.1938869551746696,4.1494079392409455,3.7433421334741834,0.022272317566308462,0.08434066322571268,0.1613517367305669
parking01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_05_parking01\v2_evaluated_trajectory.csv,0.06660805106960291,0.0005,0.028647889756541162,9.827960200251429,13.02876208420777,19.410075023471094,27.04107250345263,0.022438292483908964,0.08961221215674185,0.18234689623268333
parking01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_05_parking01\v2_evaluated_trajectory.csv,0.06660805106960291,-0.0005,-0.028647889756541162,12.843316348143949,17.334042725282703,25.653023219975676,30.301099247564522,0.022108968289764063,0.07938058227471081,0.14295598279810304
parking01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_05_parking01\v2_evaluated_trajectory.csv,0.06660805106960291,0.001,0.057295779513082325,20.626501295614165,28.20870195197652,40.47097855929364,56.03151751444608,0.02260683518766008,0.09514344310917199,0.205144378352687
parking01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_05_parking01\v2_evaluated_trajectory.csv,0.06660805106960291,-0.001,-0.057295779513082325,23.36505244831832,32.51400885881338,46.511284194437806,59.13112899775302,0.021948303302249568,0.07479399439763766,0.12828356916296538
parking01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_05_parking01\v2_evaluated_trajectory.csv,0.06660805106960291,0.0025,0.1432394487827058,47.48674294617957,73.75009532190167,89.41228557335644,142.77300985340793,0.023127304110372813,0.11290502152751473,0.27980350489151157
parking01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_05_parking01\v2_evaluated_trajectory.csv,0.06660805106960291,-0.0025,-0.1432394487827058,48.73437613695883,78.05523052846299,92.13977704758022,145.65835362849867,0.021483011538694544,0.06404990943069855,0.11928276611047982
parking01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_05_parking01\v2_evaluated_trajectory.csv,0.06660805106960291,0.005,0.2864788975654116,59.63728052468296,101.55399746224728,91.45693208100595,172.73484778631024,0.024040961669944346,0.14492826378834767,0.4134744323915797
parking01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_05_parking01\v2_evaluated_trajectory.csv,0.06660805106960291,-0.005,-0.2864788975654116,62.682608759620805,101.36305293502011,110.10412713954727,171.5466824823282,0.020766879552140807,0.06095228361545168,0.2070978245108536
parking02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_06_parking02\v2_evaluated_trajectory.csv,0.06301779586428094,0.0,0.0,10.203444606171754,14.90584667616847,20.877790210754345,27.35383877791273,0.017377299501365028,0.050284121634461484,0.08722507381688481
parking02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_06_parking02\v2_evaluated_trajectory.csv,0.06301779586428094,0.0005,0.028647889756541162,3.2346463212804126,3.4702197793060288,6.3548630827388495,6.78043381062265,0.017414351656574737,0.05147119130884096,0.0907264293450362
parking02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_06_parking02\v2_evaluated_trajectory.csv,0.06301779586428094,-0.0005,-0.028647889756541162,22.05950306233191,32.9081288613141,44.055149700296695,61.55079923670517,0.017345187595121353,0.0501487755915838,0.09302015350983128
parking02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_06_parking02\v2_evaluated_trajectory.csv,0.06301779586428094,0.001,0.057295779513082325,14.989381201187207,21.10552983037849,28.618505602877487,41.01290470010817,0.017456312598547834,0.0536402018065271,0.10257660914139893
parking02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_06_parking02\v2_evaluated_trajectory.csv,0.06301779586428094,-0.001,-0.057295779513082325,32.77688807195698,50.91043178652817,64.27045125415891,95.7446243550658,0.017318043422605324,0.051073514530934276,0.106606128008297
parking02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_06_parking02\v2_evaluated_trajectory.csv,0.06301779586428094,0.0025,0.1432394487827058,44.0196292146362,75.10640401508624,82.86693646412647,143.56346453102717,0.017611276698435867,0.06484139355088173,0.16552696163966185
parking02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_06_parking02\v2_evaluated_trajectory.csv,0.06301779586428094,-0.0025,-0.1432394487827058,53.07081154623637,100.88986783674133,98.85916448404048,174.83847469658798,0.017266630179074847,0.059434783595963596,0.17177325622884665
parking02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_06_parking02\v2_evaluated_trajectory.csv,0.06301779586428094,0.005,0.2864788975654116,49.92124780629825,95.85521308655454,88.97738408662738,171.48905829080766,0.017963743457575048,0.09252067262842209,0.2981136287184658
parking02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_06_parking02\v2_evaluated_trajectory.csv,0.06301779586428094,-0.005,-0.2864788975654116,54.14707708699142,85.24381843807504,97.79175951779416,170.85894311056856,0.017281638057410634,0.08494874437477472,0.30509460502600905
playground00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_07_playground00\v2_evaluated_trajectory.csv,6.4315270489909535,0.0,0.0,6.507885746944737,3.0444513445385337,11.243530506476167,4.254858281215557,0.012256157417460129,0.04846050805771471,0.09607796711560863
playground00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_07_playground00\v2_evaluated_trajectory.csv,6.4315270489909535,0.0005,0.028647889756541162,28.49064798985335,22.0269727735242,49.46074510256939,39.26669522517196,0.01239675682483848,0.05326611758391934,0.11705474783882533
playground00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_07_playground00\v2_evaluated_trajectory.csv,6.4315270489909535,-0.0005,-0.028647889756541162,20.92043209827975,15.965858621601514,36.72027714236234,32.90443721852719,0.012123086430370768,0.044699031593851836,0.08348176072035654
playground00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_07_playground00\v2_evaluated_trajectory.csv,6.4315270489909535,0.001,0.057295779513082325,49.876044742771796,41.023388471087294,84.46348856313642,75.25676241023535,0.012544631488881054,0.05886060873032971,0.14276303116744796
playground00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_07_playground00\v2_evaluated_trajectory.csv,6.4315270489909535,-0.001,-0.057295779513082325,44.57055875147578,34.962274319165424,79.90466341756263,69.04955116961172,0.011997794397790102,0.04226149485981486,0.08316789674011557
playground00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_07_playground00\v2_evaluated_trajectory.csv,6.4315270489909535,0.0025,0.1432394487827058,91.40042619521932,97.09892672912667,152.58009103608592,175.36479424782468,0.013029368924082322,0.07859366943601119,0.23166045088007015
playground00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_07_playground00\v2_evaluated_trajectory.csv,6.4315270489909535,-0.0025,-0.1432394487827058,98.89231381979535,91.70381552592649,159.72313994893983,175.18981642304976,0.011671020097411009,0.04450700645421984,0.1414928278468825
playground00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_07_playground00\v2_evaluated_trajectory.csv,6.4315270489909535,0.005,0.2864788975654116,86.64963364023166,85.39012368284232,155.34319640068946,170.632000349373,0.013959433374187839,0.11604062015010505,0.39148858092715094
playground00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_07_playground00\v2_evaluated_trajectory.csv,6.4315270489909535,-0.005,-0.2864788975654116,109.32193471011755,86.1865122426106,184.57651688480357,170.48052885909738,0.011303206965267345,0.07123933728436888,0.293385425172004
street00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_08_street00\v2_evaluated_trajectory.csv,35.41171453273587,0.0,0.0,35.39397144645492,20.014711856512708,68.4242149734714,38.61951509196168,0.011538462140211266,0.04339404524370944,0.0956293136689077
street00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_08_street00\v2_evaluated_trajectory.csv,35.41171453273587,0.0005,0.028647889756541162,68.54158964357244,39.691485283218356,128.93677156030256,75.97959785853178,0.011689835943414589,0.04959107483823641,0.12287221414433078
street00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_08_street00\v2_evaluated_trajectory.csv,35.41171453273587,-0.0005,-0.028647889756541162,3.586812506043824,0.6889871641472772,7.28469162640931,1.5802188701078468,0.011393414104760836,0.037745470348273163,0.07109674072578384
street00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_08_street00\v2_evaluated_trajectory.csv,35.41171453273587,0.001,0.057295779513082325,99.44267175599497,59.36828836249973,184.47407862944354,113.35356235898833,0.011847293025392888,0.05615526577935352,0.15136894241161405
street00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_08_street00\v2_evaluated_trajectory.csv,35.41171453273587,-0.001,-0.057295779513082325,31.034142769749362,19.338923954621965,54.65917872391756,36.142437243246754,0.01125493642622878,0.03292882629793297,0.05316887088634296
street00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_08_street00\v2_evaluated_trajectory.csv,35.41171453273587,0.0025,0.1432394487827058,162.17903122014022,104.43097833191707,291.83579242067174,173.72818902488646,0.012353792997075536,0.07709252246440551,0.2398558396292466
street00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_08_street00\v2_evaluated_trajectory.csv,35.41171453273587,-0.0025,-0.1432394487827058,107.39567278786458,78.36933319246172,181.1530944262965,148.3004246782602,0.010881374901248552,0.027758378284120373,0.08554222487873628
street00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_08_street00\v2_evaluated_trajectory.csv,35.41171453273587,0.005,0.2864788975654116,147.6256412670955,80.73304245293711,298.0815447986681,169.298179481942,0.013298290876432734,0.11380196245281798,0.390464905916364
street00,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_08_street00\v2_evaluated_trajectory.csv,35.41171453273587,-0.005,-0.2864788975654116,153.93178460417664,92.05583020985769,294.8998918571028,171.09124644031633,0.010412534434490493,0.05104592559254584,0.22812555631667214
street01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_09_street01\v2_evaluated_trajectory.csv,23.584421181970818,0.0,0.0,23.440170009150286,9.003243881619202,39.943694988775924,14.52673600216982,0.01889164714248674,0.0714832911598689,0.14048424658375297
street01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_09_street01\v2_evaluated_trajectory.csv,23.584421181970818,0.0005,0.028647889756541162,65.28495689083876,26.879763912648308,110.29802139080704,46.8722208711746,0.01904723260363008,0.07708628992901964,0.16518323453637487
street01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_09_street01\v2_evaluated_trajectory.csv,23.584421181970818,-0.0005,-0.028647889756541162,24.58739540181147,8.892876537902188,41.45441423377306,20.991209617137457,0.01874096288971176,0.06649000513118632,0.12021378194551238
street01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_09_street01\v2_evaluated_trajectory.csv,23.584421181970818,0.001,0.057295779513082325,101.18324427766805,44.758679837489716,170.78630123205426,80.84981696254238,0.019207600148640244,0.0831758467847553,0.19261398698143853
street01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_09_street01\v2_evaluated_trajectory.csv,23.584421181970818,-0.001,-0.057295779513082325,76.4003922159375,26.761663991083804,124.1548446143075,55.031633718984054,0.018595299016567278,0.06225335280157736,0.10692189040729687
street01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_09_street01\v2_evaluated_trajectory.csv,23.584421181970818,0.0025,0.1432394487827058,171.4476150791154,97.54371900928028,289.9189008526246,176.17646937093343,0.019716210796112594,0.10347406280444461,0.2830741370334914
street01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_09_street01\v2_evaluated_trajectory.csv,23.584421181970818,-0.0025,-0.1432394487827058,245.97831239039047,80.39535614191037,396.97552467717225,157.02342473947198,0.01818961524827739,0.05567931886668819,0.1263684544601389
street01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_09_street01\v2_evaluated_trajectory.csv,23.584421181970818,0.005,0.2864788975654116,201.69361297821195,86.65652210206514,327.289619220636,170.25814927592768,0.020648629356826462,0.1410336685344394,0.4439767258892478
street01,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_09_street01\v2_evaluated_trajectory.csv,23.584421181970818,-0.005,-0.2864788975654116,478.4807795371087,94.35893681108121,708.3740712594945,171.45622390533174,0.01762476596332255,0.06839765625424535,0.26238540047423864
street02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_10_street02\v2_evaluated_trajectory.csv,20.455949755655826,0.0,0.0,20.625338458245803,7.931133684743442,39.922074066107605,18.32775548466162,0.018515939268030728,0.0628650289244903,0.11141197509963603
street02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_10_street02\v2_evaluated_trajectory.csv,20.455949755655826,0.0005,0.028647889756541162,32.66144032103646,12.224180800892963,53.42191343359465,19.135064216456588,0.01866287566633031,0.06789171352636303,0.13230143977573938
street02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_10_street02\v2_evaluated_trajectory.csv,20.455949755655826,-0.0005,-0.028647889756541162,75.56307973671088,27.3078943401802,137.52125469755313,55.6697085029283,0.01837410741106,0.05862753576402363,0.09779776003763037
street02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_10_street02\v2_evaluated_trajectory.csv,20.455949755655826,0.001,0.057295779513082325,79.10187217916204,31.988359943931385,137.56327103841866,56.75614395373962,0.018814796993727293,0.07354593172866175,0.15759896112443353
street02,01_42,results\i2nav_v2_full_loso\i2nav_v2_full_loso\replicate_01_base42\fold_10_street02\v2_evaluated_trajectory.csv,20.455949755655826,-0.001,-0.057295779513082325,133.38056500016953,47.068389375169396,237.31552155713487,93.22440411710325,0.0182374992074699,0.05536077154474426,0.09465227163218029
