actual_update_rate_hz,aoi_p50_s,aoi_p95_s,contract_at_risk_fraction,contract_observable_fraction,contract_qualified_fraction,contract_sample_count,contract_unobservable_fraction,contract_withdrawn_fraction,duration_s,economy_fraction,gps_agreement_p95_m,gps_heading_agreement_p95_deg,gps_valid_fraction,high_fraction,latency_p50_ms,latency_p95_ms,log_file,normal_fraction,packet_loss_total,payload_bytes_per_s,payload_bytes_total,physical_condition,policy,queue_depth_max,queue_depth_mean,queue_depth_p95,records,request_count,requested_update_rate_mean_hz,requested_update_rate_p95_hz,run_label,stale_count,stale_fraction,trial,wireless_condition
2.6065345214281406,0.12000000011175871,0.1837999999988824,0.0,0.0,0.0,348,1.0,0.0,32.99399999999997,0.0,,,0.0,0.10344827586206896,687.0,943.7000000000002,C:\Users\shrey\Documents\DigitalTwinDivergence\raw_logs\live_validation\ugv01_live_contract_20260827_192535.jsonl,0.896551724137931,0,4500.969873310302,148505.0,,contract-aware,0.0,0.0,0.0,87,87,5.517241379310345,10.0,ugv01_live_contract_20260827_192535,2,0.022988505747126436,,
