pc_time,T,seq,sample_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,gps_lat,gps_lon,gps_sat,gps_hdop,gps_alt_m,gps_speed_mps,gps_course_deg,gps_chars,gps_sentences,gps_failed_checksums,lat,lon,sat,hdop,send_ms
2026-08-29T20:17:35.093Z,1007,3999,2575719,2575719,-0.245052851,-0.25217937,36205,153907,11.48889,22.26538,-5.485908,146.7591,0.097656,241.5527,773.1738,-30.50875,-4.6175,-3.25125,1,-25,-49,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2575721
2026-08-29T20:17:36.416Z,1007,4001,2577050,2577050,-0.133756851,-0.138140736,37959,155713,11.48889,24.88287,-5.809929,151.1544,-119.043,250.3418,937.2363,-11.88375,0.8825,1.93625,1,-34,-48,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2577051
2026-08-29T20:17:37.676Z,1007,4003,2578307,2578307,0,-0.022504147,38313,156112,11.48889,16.52496,-1.099264,151.9991,-61.42578,150.2441,987.041,-24.38375,5.0075,-3.87625,1,-20,-49,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2578309
2026-08-29T20:17:38.937Z,1007,4005,2579568,2579568,-0.154468611,0.072218807,38817,155931,11.48889,13.46266,-4.501299,158.3818,7.910156,220.5566,1035.381,-26.69625,1.0075,60.31125,0,-20,-56,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2579570
2026-08-29T20:17:39.582Z,1007,4006,2580350,2580350,-0.121832166,0.080731174,39782,155235,11.48889,-2.273432,1.665733,-149.7081,-19.43359,32.56836,1033.916,-19.07125,-10.055,65.31125,30,-4,-48,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2580352
2026-08-29T20:17:40.950Z,1007,4008,2581581,2581581,-0.000440622,0.000440661,39917,155115,11.48889,-2.809938,2.549803,-150.8163,-12.59766,159.0332,999.7363,-24.50875,-0.6175,1.24875,31,-4,-45,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2581583
2026-08-29T20:17:41.596Z,1007,4009,2582362,2582362,0,0,39917,155115,11.48889,-1.275,2.31646,-160.0536,-11.13281,161.9629,999.248,-24.19625,0.445,1.18625,34,-5,-46,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2582364
2026-08-29T20:17:42.842Z,1007,4011,2583606,2583606,-0.147390206,-0.056816979,40556,155376,11.48889,0.973639,1.203874,-157.685,-59.47266,161.4746,1090.068,-21.94625,-11.805,25.12375,38,-16,-47,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2583607
2026-08-29T20:17:44.202Z,1007,4013,2584836,2584836,-0.226354288,-0.197671311,42307,156798,11.48889,3.962865,-1.069625,-156.4415,86.03516,260.5957,874.248,-31.50875,-1.1175,9.56125,33,-13,-49,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2584837
2026-08-29T20:17:44.835Z,1007,4014,2585579,2585579,-0.244593651,-0.226004844,43512,157894,11.48889,4.166043,-3.517334,-154.9148,117.7734,149.7559,940.6543,-23.25875,-2.305,7.31125,41,-24,-47,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2585581
2026-08-29T20:17:46.075Z,1007,4016,2586841,2586841,-0.251522282,-0.241412116,45595,159902,11.48064,4.123859,-2.282063,-154.9849,42.08984,213.7207,962.627,-21.13375,3.945,1.81125,43,-23,-49,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2586843
2026-08-29T20:17:46.724Z,1007,4017,2587491,2587491,-0.244501928,-0.243861791,46676,160957,11.48064,10.45708,-0.905222,-151.243,100.1953,365.5762,1285.381,-37.25875,-9.055,1.37375,34,-25,-47,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2587493
2026-08-29T20:17:48.093Z,1007,4019,2588721,2588721,-0.249984262,-0.24800651,48732,162994,11.48064,5.87843,-0.38504,-152.7384,-67.28516,122.4121,1016.338,-24.75875,-5.3675,5.87375,39,-24,-50,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2588723
2026-08-29T20:17:48.743Z,1007,4020,2589510,2589510,-0.244440818,-0.243588471,50045,164309,11.48064,2.303656,2.218881,-155.4293,-239.6484,159.5215,1217.021,-28.63375,1.2575,4.31125,36,-20,-49,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2589512
2026-08-29T20:17:50.108Z,1007,4022,2590740,2590740,-0.06376418,-0.064646729,50817,165087,11.48064,4.405311,0.816099,-153.0195,-58.00781,71.14258,1077.861,-22.13375,4.695,0.93625,35,-32,-48,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2590742
2026-08-29T20:17:50.757Z,1007,4023,2591523,2591523,0,0,50824,165126,11.48064,5.251812,-0.112656,-145.1645,-21.38672,158.5449,997.7832,-24.44625,-1.68,0.74875,37,-33,-48,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2591525
2026-08-29T20:17:51.999Z,1007,4025,2592766,2592766,0,0,50824,165126,11.48064,4.986444,0.016107,-144.3388,-16.99219,162.4512,1000.225,-24.69625,-1.055,0.68625,37,-33,-48,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2592768
2026-08-29T20:17:53.247Z,1007,4027,2594010,2594010,0,0,50824,165126,11.48064,4.512554,0.338127,-143.8703,-17.96875,160.9863,999.248,-24.38375,-0.7425,0.99875,37,-31,-47,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2594012
2026-08-29T20:17:53.911Z,1007,4028,2594634,2594634,0.037615681,-0.094039203,50855,165166,11.48064,4.926444,-1.466796,-148.8694,12.30469,186.377,907.9395,-24.13375,0.8825,-26.43875,43,-33,-46,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2594636
2026-08-29T20:17:55.128Z,1007,4030,2595878,2595878,0,-0.056298258,50685,166002,11.48064,5.173172,-1.122543,-151.9595,-13.57422,176.6113,967.5098,-24.32125,-0.3675,-14.87625,22,-21,-49,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2595879
2026-08-29T20:17:55.775Z,1007,4031,2596542,2596542,0.037601581,-0.037559342,50679,166133,11.53293,4.524313,-0.397437,-151.2144,-28.71094,91.65039,1012.92,-23.50875,-0.2425,-10.93875,27,-23,-39,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2596544
2026-08-29T20:17:57.021Z,1007,4033,2597786,2597786,0.205052169,-0.19531661,49308,167485,11.53293,6.278788,-6.378335,-160.284,-122.9492,-180.8105,1572.002,-10.69625,-14.055,-111.6263,7,-39,-47,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2597787
2026-08-29T20:17:58.398Z,1007,4035,2599031,2599031,0.090640196,-0.102479531,48006,168796,11.53293,12.55577,-5.808501,-162.7408,-4.296875,132.666,941.6309,-25.38375,8.0075,-58.43875,27,-45,-47,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2599033
2026-08-29T20:17:59.020Z,1007,4036,2599787,2599787,0.037615681,-0.056423522,47743,169069,11.53293,11.0066,-2.018976,-162.1068,-10.15625,158.5449,988.0176,-25.13375,3.3825,-26.75125,39,-36,-47,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2599789
2026-08-29T20:18:00.263Z,1007,4038,2601031,2601031,0.140500841,-0.139629014,46980,169841,11.53293,12.2975,-0.597384,-165.453,-16.50391,244.4824,663.7988,-16.82125,-4.6175,-86.00125,38,-32,-49,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2601032
2026-08-29T20:18:00.949Z,1007,4039,2601712,2601712,0.018814896,-0.018843172,46697,170110,11.53293,7.514867,-1.450446,-177.641,41.11328,160.9863,989.4824,-24.57125,1.0075,-7.31375,18,-10,-47,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2601714
2026-08-29T20:18:02.288Z,1007,4041,2602970,2602970,0,0,46697,170122,11.53293,6.841418,-0.673836,-175.5194,2.050781,146.8262,997.2949,-24.25875,1.7575,0.18625,21,-11,-48,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2602972
2026-08-29T20:18:03.002Z,1007,4042,2603693,2603693,0.094039203,-0.09402745,46661,170155,11.53293,4.226895,1.438356,-177.9751,-24.31641,107.7637,870.8301,-22.07125,0.445,-45.25125,24,-6,-46,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2603695
2026-08-29T20:18:04.176Z,1007,4044,2604937,2604937,0.067483941,-0.064829626,45819,170983,11.53293,4.769875,0.990147,172.8563,-37.01172,151.2207,1008.037,-24.38375,3.8825,-35.50125,12,-11,-45,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2604939
2026-08-29T20:18:05.550Z,1007,4046,2606182,2606182,0,-0.011509426,45695,171182,11.53293,11.24297,-1.411404,174.5792,-31.15234,158.5449,995.8301,-24.57125,-0.805,-1.18875,8,-16,-46,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2606183
2026-08-29T20:18:06.161Z,1007,4047,2606927,2606927,0,0,45695,171182,11.53837,12.412,-3.071216,176.913,-5.273438,160.498,1003.154,-24.19625,0.945,1.06125,4,-19,-49,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2606929
2026-08-29T20:18:07.390Z,1007,4049,2608157,2608157,0,0,45695,171182,11.53837,12.56039,-3.847619,177.4401,-6.25,160.498,1001.201,-24.19625,0.7575,0.81125,3,-19,-48,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2608159
2026-08-29T20:18:07.971Z,1007,4050,2608720,2608720,0,0,45695,171182,11.53837,12.62103,-3.651679,178.2209,-5.761719,161.9629,1001.201,-24.57125,0.695,0.81125,5,-19,-48,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2608721
2026-08-29T20:18:09.200Z,1007,4052,2609964,2609964,0,0,45695,171182,11.53837,11.8755,-3.19066,179.3219,-3.320313,157.5684,997.2949,-24.82125,-1.8675,1.24875,6,-17,-49,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2609965
2026-08-29T20:18:10.458Z,1007,4054,2611210,2611210,-0.055320501,-0.086621672,45908,171584,11.53837,12.57005,-5.01862,-179.7927,26.46484,154.6387,977.2754,-24.75875,-0.43,-6.43875,5,-17,-49,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2611212
2026-08-29T20:18:11.072Z,1007,4055,2611836,2611836,-0.169207113,-0.1313921,46498,172110,11.53837,13.24643,-8.501432,-174.3396,-29.19922,190.7715,971.9043,-18.57125,-9.055,10.74875,-2,-23,-54,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2611838
2026-08-29T20:18:12.434Z,1007,4057,2613069,2613069,-0.213491683,-0.145411866,48173,173306,11.53837,11.84477,-7.647188,-171.6261,120.2148,90.18555,1223.857,-17.88375,8.82,18.99875,5,-18,-49,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2613070
2026-08-29T20:18:13.695Z,1007,4059,2614327,2614327,-0.243233975,-0.147418277,50160,174548,11.53837,7.008803,-3.543697,-167.7429,-176.6602,92.13867,1186.26,-23.75875,-18.18,22.62375,12,-4,-50,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2614329
2026-08-29T20:18:14.282Z,1007,4060,2615046,2615046,-0.075231363,-0.037615681,50732,174933,11.53837,7.279634,-1.864792,-162.0265,-96.09375,78.4668,1190.654,-20.94625,2.32,9.68625,12,-18,-48,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2615048
2026-08-29T20:18:15.645Z,1007,4062,2616278,2616278,-0.026433528,-0.025110896,51058,175053,11.53837,6.873237,-1.728819,-160.6365,-15.03906,149.2676,998.7598,-23.88375,2.57,1.24875,23,-15,-46,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2616280
2026-08-29T20:18:16.906Z,1007,4064,2617539,2617539,0,0,51058,175053,11.52609,4.901032,-0.631671,-159.9375,-7.226563,154.1504,1000.225,-24.25875,0.1325,0.74875,24,-13,-46,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2617540
2026-08-29T20:18:17.502Z,1007,4065,2618270,2618270,0,0,51058,175053,11.52609,3.9564,0.136645,-159.5576,-7.714844,154.1504,1001.201,-24.50875,0.0075,1.24875,25,-13,-47,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2618271
2026-08-29T20:18:18.731Z,1007,4067,2619500,2619500,0,0,51058,175053,11.52609,4.286513,0.103918,-159.0585,-8.691406,153.6621,997.7832,-24.69625,-0.4925,1.31125,24,-15,-46,49.44444,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2619501
2026-08-29T20:18:19.308Z,1007,4068,2620068,2620068,0,0,51058,175053,11.52609,4.357846,0.061718,-158.497,-7.226563,156.1035,999.248,-24.38375,0.5075,1.12375,24,-14,-46,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2620070
2026-08-29T20:18:20.564Z,1007,4070,2621328,2621328,0,-0.011349681,51056,175057,11.52609,4.159939,0.336463,-157.8963,-22.85156,150.7324,1005.107,-24.44625,-0.43,0.31125,32,-19,-45,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2621330
2026-08-29T20:18:21.820Z,1007,4072,2622587,2622587,0.136062751,-0.194115984,50275,176401,11.52609,7.976033,-8.071427,-167.5355,40.13672,-33.34961,717.998,-27.44625,-0.43,-94.93875,-8,-25,-49,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2622589
2026-08-29T20:18:22.441Z,1007,4073,2623208,2623208,0.037615681,-0.056423522,50011,176799,11.52609,18.7715,-7.286174,-173.7584,5.957031,162.9395,992.9004,-21.38375,-1.805,-29.62625,4,-32,-47,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2623210
2026-08-29T20:18:23.714Z,1007,4075,2624466,2624466,0,-0.011379725,49901,177095,11.52609,19.43985,-7.713864,-170.7235,-16.50391,188.8184,1000.225,-24.63375,-0.18,-3.56375,8,-39,-47,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2624468
2026-08-29T20:18:24.387Z,1007,4076,2625138,2625138,-0.018814896,0.018847892,49923,177074,11.52609,13.78994,-8.958569,-147.519,-6.738281,170.752,986.0645,-23.88375,-1.055,12.37375,12,-38,-44,49.44444,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2625140
2026-08-29T20:18:25.603Z,1007,4078,2626368,2626368,0,0,49922,177073,11.52609,12.82357,-8.072767,-145.2281,-7.226563,169.2871,996.3184,-24.19625,0.07,0.93625,9,-38,-49,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2626370
2026-08-29T20:18:26.887Z,1007,4080,2627645,2627645,0,0,49922,177073,11.54877,11.81102,-7.934,-139.9858,-2.832031,167.334,999.248,-24.38375,-0.43,0.68625,8,-41,-46,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2627646
2026-08-29T20:18:27.492Z,1007,4081,2628251,2628251,-0.075203161,0.075034397,49951,177045,11.54877,10.83526,-9.35427,-127.2893,-16.99219,176.123,918.1934,-26.75875,-4.8675,42.68625,4,-37,-51,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2628253
2026-08-29T20:18:28.849Z,1007,4083,2629481,2629481,-0.070161427,0.064424864,50760,176246,11.54877,8.967574,-10.11017,-120.4951,27.92969,178.0762,975.8105,-27.13375,-1.9925,37.74875,-3,-33,-51,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2629483
2026-08-29T20:18:30.100Z,1007,4085,2630725,2630725,0,0.000274318,50878,176092,11.54877,5.898498,-5.357295,-118.8371,-0.878906,161.9629,997.2949,-24.88375,-0.7425,0.87375,4,-27,-48,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2630726
2026-08-29T20:18:30.712Z,1007,4086,2631464,2631464,0,0,50878,176036,11.54877,4.586389,-3.104579,-116.5042,-16.01563,153.1738,1004.131,-24.94625,1.57,1.12375,5,-26,-46,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2631466
2026-08-29T20:18:31.926Z,1007,4088,2632694,2632694,-0.086259445,-0.051842696,51276,176275,11.54877,3.293838,-0.860847,-115.9871,-18.94531,130.7129,1001.689,-21.75875,4.32,14.56125,10,-15,-47,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2632696
2026-08-29T20:18:32.633Z,1007,4089,2633263,2633263,-0.130691038,-0.169588544,51771,176789,11.54877,4.118926,-0.112347,-116.7,100.1953,271.8262,1232.158,-19.38375,-1.93,0.87375,7,-10,-49,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2633265
2026-08-29T20:18:33.888Z,1007,4091,2634508,2634508,-0.146693822,-0.214769122,53004,178467,11.54877,5.354639,0.681839,-118.1433,-149.8047,34.52148,1286.846,-26.75875,-0.805,-17.68875,3,-21,-48,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2634510
2026-08-29T20:18:35.104Z,1007,4093,2635873,2635873,-0.151552491,-0.241336156,54375,180608,11.54877,5.548777,-2.111511,-118.4887,-100.9766,174.1699,1316.631,-16.94625,-10.055,-24.50125,-5,-30,-47,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2635874
2026-08-29T20:18:35.734Z,1007,4094,2636499,2636499,-0.150462725,-0.244532495,55010,181634,11.54877,8.29561,-8.908111,-123.4553,51.85547,327.002,1128.643,-32.07125,5.2575,-27.31375,1,-39,-48,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2636501
2026-08-29T20:18:37.012Z,1007,4096,2637761,2637761,-0.146231753,-0.248730964,56244,183723,11.49281,4.2219,-7.716433,-123.89,-22.36328,148.291,977.7637,-10.13375,-2.055,-28.25125,9,-49,-50,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2637763
2026-08-29T20:18:37.623Z,1007,4097,2638390,2638390,-0.169270566,-0.244501928,56874,184767,11.49281,9.995833,-3.062927,-123.9917,6.445313,350.9277,781.9629,-22.00875,5.195,-29.93875,15,-52,-48,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2638392
2026-08-29T20:18:39.005Z,1007,4099,2639635,2639635,-0.147159901,-0.249761059,58107,186832,11.49281,4.457006,-0.601475,-128.3489,-73.63281,-25.53711,973.3691,-13.63375,-1.68,-30.50125,23,-47,-48,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2639637
2026-08-29T20:18:39.661Z,1007,4100,2640426,2640426,-0.150462725,-0.245145435,58903,188156,11.49281,5.152432,0.037407,-141.3191,-59.96094,245.9473,1145.244,-28.50875,-5.8675,-46.50125,40,-46,-44,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2640428
2026-08-29T20:18:41.023Z,1007,4102,2641657,2641657,-0.150428367,-0.252621638,60134,190222,11.49281,3.862357,-1.720483,-144.1349,-17.48047,-18.70117,1026.592,-22.44625,-13.8675,-30.37625,40,-33,-49,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2641659
2026-08-29T20:18:41.670Z,1007,4103,2642437,2642437,-0.150462725,-0.244501928,60923,191526,11.49281,8.315526,0.057534,-158.1991,-132.2266,188.8184,1646.709,-15.82125,-1.18,-23.00125,38,-29,-48,50,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2642439
2026-08-29T20:18:43.000Z,1007,4105,2643696,2643696,-0.052059624,-0.083054012,61801,193020,11.49281,4.198781,3.769165,-163.3232,-163.4766,163.916,964.0918,-25.25875,-3.43,-11.62625,29,-12,-46,49.44444,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2643697
2026-08-29T20:18:44.296Z,1007,4107,2644928,2644928,-0.1352235,-0.120868476,62539,193787,11.49281,5.43771,2.014252,-162.1922,59.66797,237.6465,1037.334,-24.88375,13.1325,12.49875,38,-21,-45,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2644929
2026-08-29T20:18:44.928Z,1007,4108,2645695,2645695,-0.206886247,-0.150462725,63518,194498,11.49281,4.226964,1.54213,-153.9362,-120.0195,199.5605,886.4551,-28.13375,-10.055,18.56125,35,-17,-49,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2645697
2026-08-29T20:18:46.176Z,1007,4110,2646939,2646939,-0.228562548,-0.148780363,65404,195724,11.49281,4.252677,0.704413,-149.7081,10.35156,152.6855,896.709,-28.57125,-3.305,34.62375,33,-22,-47,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2646940
2026-08-29T20:18:46.876Z,1007,4111,2647509,2647509,-0.24706523,-0.142382517,66327,196281,11.49281,7.446721,-1.443068,-142.2087,7.910156,198.584,677.4707,-35.69625,-0.93,27.06125,44,-45,-46,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2647511
2026-08-29T20:18:48.164Z,1007,4113,2648758,2648758,-0.247046038,-0.146625752,68365,197529,11.48093,6.247278,-2.328691,-137.8419,56.25,88.7207,947.9785,-25.82125,6.32,35.81125,31,-44,-48,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2648760
2026-08-29T20:18:49.369Z,1007,4115,2650136,2650136,-0.258141331,-0.15750547,70651,198910,11.48093,10.23995,-5.490026,-130.6258,-24.80469,273.291,766.3379,-39.88375,-14.43,26.49875,22,-52,-49,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2650138
2026-08-29T20:18:50.097Z,1007,4116,2650730,2650730,-0.244440818,-0.131408494,71625,199498,11.48093,7.478067,-5.072947,-116.7818,-96.09375,339.6973,1097.881,-28.32125,-13.8675,34.43625,14,-51,-51,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2650732
2026-08-29T20:18:51.330Z,1007,4118,2651962,2651962,-0.246155563,-0.146927956,73654,200705,11.48093,7.168423,-4.136647,-112.4674,-41.89453,112.1582,906.9629,-30.00875,-2.7425,27.81125,-2,-45,-51,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2651964
2026-08-29T20:18:51.976Z,1007,4119,2652744,2652744,-0.240965261,-0.159726884,74974,201490,11.48093,1.509344,-0.348693,-92.57506,-99.51172,57.95898,1141.338,-24.57125,-5.8675,28.12375,2,-34,-51,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2652746
2026-08-29T20:18:53.344Z,1007,4121,2653974,2653974,-0.254856638,-0.150928972,77048,202700,11.48093,0.742609,-0.529062,-89.10986,-21.875,136.084,1024.639,-20.82125,-2.305,31.37375,-3,-19,-53,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2653976
2026-08-29T20:18:53.992Z,1007,4122,2654758,2654758,-0.263309769,-0.150050087,78363,203473,11.48093,4.47441,3.948563,-73.53797,120.7031,213.2324,863.0176,-23.75875,13.6325,28.56125,9,-11,-48,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2654760
2026-08-29T20:18:55.234Z,1007,4124,2656002,2656002,-0.25959363,-0.147124139,80376,204709,11.48093,0.742238,8.452433,-70.82913,95.80078,80.41992,965.0684,-18.07125,10.5075,34.56125,16,-4,-47,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2656003
2026-08-29T20:18:55.902Z,1007,4125,2656664,2656664,-0.26160431,-0.161440692,81475,205358,11.48093,5.409825,12.12797,-56.33791,232.5195,435.8887,713.6035,-21.75875,-3.555,27.74875,18,-17,-49,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2656666
2026-08-29T20:18:57.278Z,1007,4127,2657896,2657896,-0.05971119,-0.004627046,82229,205691,11.48093,1.252505,16.69765,-57.80639,9.863281,183.4473,985.5762,-25.25875,-15.18,16.99875,28,-7,-47,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2657897
2026-08-29T20:18:58.170Z,1007,4128,2658929,2658929,-0.131687806,-0.207041528,82519,205932,11.53685,-7.599619,14.20197,-104.9527,-26.26953,-14.30664,821.5137,-42.69625,2.6325,-14.75125,33,-10,-47,48.88889,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2658930
2026-08-29T20:19:00.951Z,1007,4131,2661586,2661586,-0.150122612,-0.254284458,85159,210294,11.53685,11.52927,1.149668,104.327,36.71875,409.0332,935.7715,-36.13375,8.0075,-31.93875,2,-15,-50,49.44444,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2661588
2026-08-29T20:19:02.252Z,1007,4133,2662857,2662857,-0.148498483,-0.251438233,86413,212412,11.53685,18.06061,4.206913,98.87851,-56.05469,211.7676,761.4551,-28.25875,11.7575,-34.87625,-2,-24,-49,48.33333,false,4294967295,0,,,4294967295,-1,-1,-1,-1,0,0,0,,,4294967295,-1,2662859
