timestamp_ns,timestamp_s,bag_timestamp_ns,topic,msgtype,linear.x,linear.y,linear.z,linear.__msgtype__,angular.x,angular.y,angular.z,angular.__msgtype__,__msgtype__
1655311717511482688,1655311717.511482716,1655311717511482688,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311717561962144,1655311717.561962128,1655311717561962144,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311717612234912,1655311717.612235069,1655311717612234912,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311717664390240,1655311717.664390087,1655311717664390240,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311717712523520,1655311717.712523460,1655311717712523520,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311717763502624,1655311717.763502598,1655311717763502624,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311717812739040,1655311717.812739134,1655311717812739040,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311717866826048,1655311717.866826057,1655311717866826048,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311717916492768,1655311717.916492701,1655311717916492768,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
1655311717963372800,1655311717.963372707,1655311717963372800,/terrasentia/motion_command,geometry_msgs/msg/Twist,0.0,0.0,0.0,geometry_msgs/msg/Vector3,0.0,0.0,0.0,geometry_msgs/msg/Vector3,geometry_msgs/msg/Twist
