timestamp_ns,timestamp_s,bag_timestamp_ns,topic,msgtype,header.seq,header.stamp.sec,header.stamp.nanosec,header.stamp.__msgtype__,header.frame_id,header.__msgtype__,mu,nu,delta_heading,heading,gps_accuracy,position.x,position.y,position.z,position.__msgtype__,__msgtype__
1662485832153644323,1662485832.153644323,1662485832154316320,/terrasentia/mhe_output,fpn_msgs/msg/MHEOutput,42,1662485832,153644323,builtin_interfaces/msg/Time,,std_msgs/msg/Header,0.8605579733848572,0.8605579733848572,-0.15708956122398376,1.5527623891830444,0.014000000432133675,0.00342625377107572,0.1899691048180774,0.0,geometry_msgs/msg/Point,fpn_msgs/msg/MHEOutput
1662485832353280544,1662485832.353280544,1662485832355615520,/terrasentia/mhe_output,fpn_msgs/msg/MHEOutput,43,1662485832,353280544,builtin_interfaces/msg/Time,,std_msgs/msg/Header,0.8593658804893494,0.8593658804893494,-0.15708956122398376,1.552762508392334,0.014000000432133675,0.0034262451869758125,0.1899691049721566,0.0,geometry_msgs/msg/Point,fpn_msgs/msg/MHEOutput
1662485832553710222,1662485832.553710222,1662485832554038592,/terrasentia/mhe_output,fpn_msgs/msg/MHEOutput,44,1662485832,553710222,builtin_interfaces/msg/Time,,std_msgs/msg/Header,0.8582003116607666,0.8582003116607666,-0.15708956122398376,1.552762508392334,0.014000000432133675,0.0034262442855405085,0.18996910498840552,0.0,geometry_msgs/msg/Point,fpn_msgs/msg/MHEOutput
1662485832754081487,1662485832.754081488,1662485832754369024,/terrasentia/mhe_output,fpn_msgs/msg/MHEOutput,45,1662485832,754081487,builtin_interfaces/msg/Time,,std_msgs/msg/Header,0.857059895992279,0.857059895992279,-0.15708956122398376,1.552762508392334,0.014000000432133675,0.0034262441905846533,0.18996910499011804,0.0,geometry_msgs/msg/Point,fpn_msgs/msg/MHEOutput
1662485832953110456,1662485832.953110456,1662485832953704224,/terrasentia/mhe_output,fpn_msgs/msg/MHEOutput,46,1662485832,953110456,builtin_interfaces/msg/Time,,std_msgs/msg/Header,0.8559436202049255,0.8559436202049255,-0.15708956122398376,1.552762508392334,0.014000000432133675,0.0034262441805787314,0.18996910499029848,0.0,geometry_msgs/msg/Point,fpn_msgs/msg/MHEOutput
1662485833154022693,1662485833.154022694,1662485833157272736,/terrasentia/mhe_output,fpn_msgs/msg/MHEOutput,47,1662485833,154022693,builtin_interfaces/msg/Time,,std_msgs/msg/Header,0.8548502326011658,0.8548502326011658,-0.15708956122398376,1.552762508392334,0.014000000432133675,0.003426244179524214,0.1899691049903175,0.0,geometry_msgs/msg/Point,fpn_msgs/msg/MHEOutput
1662485833353618383,1662485833.353618383,1662485833354336160,/terrasentia/mhe_output,fpn_msgs/msg/MHEOutput,48,1662485833,353618383,builtin_interfaces/msg/Time,,std_msgs/msg/Header,0.8537787795066833,0.8537787795066833,-0.15708956122398376,1.552762508392334,0.014000000432133675,0.0034262441794130887,0.18996910499031952,0.0,geometry_msgs/msg/Point,fpn_msgs/msg/MHEOutput
1662485833557854413,1662485833.557854414,1662485833558967776,/terrasentia/mhe_output,fpn_msgs/msg/MHEOutput,49,1662485833,557854413,builtin_interfaces/msg/Time,,std_msgs/msg/Header,0.8527282476425171,0.8527282476425171,-0.15708956122398376,1.552762508392334,0.014000000432133675,0.003426244179401461,0.18996910499031971,0.0,geometry_msgs/msg/Point,fpn_msgs/msg/MHEOutput
1662485833756160497,1662485833.756160498,1662485833756627904,/terrasentia/mhe_output,fpn_msgs/msg/MHEOutput,50,1662485833,756160497,builtin_interfaces/msg/Time,,std_msgs/msg/Header,0.8516978621482849,0.8516978621482849,-0.15708956122398376,1.552762508392334,0.014000000432133675,0.0034262441794001824,0.18996910499031974,0.0,geometry_msgs/msg/Point,fpn_msgs/msg/MHEOutput
1662485833958919763,1662485833.958919764,1662485833959693248,/terrasentia/mhe_output,fpn_msgs/msg/MHEOutput,51,1662485833,958919763,builtin_interfaces/msg/Time,,std_msgs/msg/Header,0.8506867289543152,0.8506867289543152,-0.15708956122398376,1.552762508392334,0.014000000432133675,0.0034262441794000722,0.18996910499031974,0.0,geometry_msgs/msg/Point,fpn_msgs/msg/MHEOutput
