timestamp_ns,timestamp_s,bag_timestamp_ns,topic,msgtype,header.seq,header.stamp.sec,header.stamp.nanosec,header.stamp.__msgtype__,header.frame_id,header.__msgtype__,orientation.x,orientation.y,orientation.z,orientation.w,orientation.__msgtype__,orientation_covariance,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity.__msgtype__,angular_velocity_covariance,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration.__msgtype__,linear_acceleration_covariance,__msgtype__
1661982396964817555,1661982396.964817762,1662485832116784512,/terrasentia/imu,sensor_msgs/msg/Imu,839,1661982396,964817555,builtin_interfaces/msg/Time,base_link,std_msgs/msg/Header,-0.020047849598193782,-0.00612156192252279,-0.7544861955637026,-0.6559810903600248,geometry_msgs/msg/Quaternion,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.00027777778450399637,0.0,-0.0,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.35303938388824463,-0.2843928337097168,-9.83607006072998,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",sensor_msgs/msg/Imu
1661982396974900576,1661982396.974900484,1662485832132791936,/terrasentia/imu,sensor_msgs/msg/Imu,840,1661982396,974900576,builtin_interfaces/msg/Time,base_link,std_msgs/msg/Header,-0.06660542286412584,-0.05971323701431236,-0.7521444157486203,-0.6528987860522715,geometry_msgs/msg/Quaternion,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.00027777778450399637,0.0,-0.0,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.32361945509910583,-0.2843928337097168,-9.767423629760742,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",sensor_msgs/msg/Imu
1661982396992897555,1661982396.992897511,1662485832143997184,/terrasentia/imu,sensor_msgs/msg/Imu,841,1661982396,992897555,builtin_interfaces/msg/Time,base_link,std_msgs/msg/Header,-0.020047849598193782,-0.00612156192252279,-0.7544861955637026,-0.6559810903600248,geometry_msgs/msg/Quaternion,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.0005555555690079927,0.0,-0.0,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.3334261178970337,-0.29419949650764465,-9.767423629760742,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",sensor_msgs/msg/Imu
1661982396996524169,1661982396.996524334,1662485832148370656,/terrasentia/imu,sensor_msgs/msg/Imu,842,1661982396,996524169,builtin_interfaces/msg/Time,base_link,std_msgs/msg/Header,-0.020047849598193782,-0.00612156192252279,-0.7544861955637026,-0.6559810903600248,geometry_msgs/msg/Quaternion,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.0,0.00027777778450399637,-0.0,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.29419949650764465,-0.29419949650764465,-9.826263427734375,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",sensor_msgs/msg/Imu
1661982397006414898,1661982397.006414890,1662485832156336288,/terrasentia/imu,sensor_msgs/msg/Imu,843,1661982397,6414898,builtin_interfaces/msg/Time,base_link,std_msgs/msg/Header,-0.020047849598193782,-0.00612156192252279,-0.7544861955637026,-0.6559810903600248,geometry_msgs/msg/Quaternion,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0005555555690079927,0.0005555555690079927,-0.0,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.29419949650764465,-0.29419949650764465,-9.855683326721191,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",sensor_msgs/msg/Imu
1661982397018532763,1661982397.018532753,1662485832168886816,/terrasentia/imu,sensor_msgs/msg/Imu,844,1661982397,18532763,builtin_interfaces/msg/Time,base_link,std_msgs/msg/Header,-0.020047849598193782,-0.00612156192252279,-0.7544861955637026,-0.6559810903600248,geometry_msgs/msg/Quaternion,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0005555555690079927,0.0005555555690079927,-0.0,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.32361945509910583,-0.2843928337097168,-9.826263427734375,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",sensor_msgs/msg/Imu
1661982397028531201,1661982397.028531313,1662485832179006176,/terrasentia/imu,sensor_msgs/msg/Imu,845,1661982397,28531201,builtin_interfaces/msg/Time,base_link,std_msgs/msg/Header,-0.020047849598193782,-0.00612156192252279,-0.7544861955637026,-0.6559810903600248,geometry_msgs/msg/Quaternion,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0005555555690079927,0.0005555555690079927,-0.0,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.3334261178970337,-0.2843928337097168,-9.777230262756348,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",sensor_msgs/msg/Imu
1661982397037278492,1661982397.037278414,1662485832187347456,/terrasentia/imu,sensor_msgs/msg/Imu,846,1661982397,37278492,builtin_interfaces/msg/Time,base_link,std_msgs/msg/Header,-0.020047849598193782,-0.00612156192252279,-0.7544861955637026,-0.6559810903600248,geometry_msgs/msg/Quaternion,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.00027777778450399637,0.0,-0.0,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.29419949650764465,-0.3334261178970337,-9.885103225708008,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",sensor_msgs/msg/Imu
1661982397055844221,1661982397.055844069,1662485832209624384,/terrasentia/imu,sensor_msgs/msg/Imu,847,1661982397,55844221,builtin_interfaces/msg/Time,base_link,std_msgs/msg/Header,-0.020047849598193782,-0.00612156192252279,-0.7544861955637026,-0.6559810903600248,geometry_msgs/msg/Quaternion,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.0,-0.00027777778450399637,-0.0,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.3334261178970337,-0.29419949650764465,-9.83607006072998,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",sensor_msgs/msg/Imu
1661982397064560836,1661982397.064560890,1662485832216055808,/terrasentia/imu,sensor_msgs/msg/Imu,848,1661982397,64560836,builtin_interfaces/msg/Time,base_link,std_msgs/msg/Header,-0.020047849598193782,-0.00612156192252279,-0.7544861955637026,-0.6559810903600248,geometry_msgs/msg/Quaternion,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.0,-0.00027777778450399637,-0.0,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",-0.31381282210350037,-0.34323275089263916,-9.875296592712402,geometry_msgs/msg/Vector3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",sensor_msgs/msg/Imu
