timestamp_ns,timestamp_s,bag_timestamp_ns,topic,msgtype,header.seq,header.stamp.sec,header.stamp.nanosec,header.stamp.__msgtype__,header.frame_id,header.__msgtype__,latitude,longitude,altitude,heading,heading_accuracy,horizontal_accuracy,speed_east,speed_north,speed_accuracy,read_timestamp,__msgtype__
1662485832179541349,1662485832.179541349,1662485832183191168,/terrasentia/full_gps,fpn_msgs/msg/FullGPS,54,1662485832,179541349,builtin_interfaces/msg/Time,,std_msgs/msg/Header,40.072129833333335,-88.2102345,-1.0,-33.27927017211914,180.0,0.014000000432133675,-0.0020000000949949026,0.006000000052154064,0.0949999988079071,511.0818176269531,fpn_msgs/msg/FullGPS
1662485832386966466,1662485832.386966467,1662485832388215360,/terrasentia/full_gps,fpn_msgs/msg/FullGPS,55,1662485832,386966466,builtin_interfaces/msg/Time,,std_msgs/msg/Header,40.072129833333335,-88.2102345,-1.0,-33.27927017211914,180.0,0.014000000432133675,0.0,-0.008999999612569809,0.09200000017881393,511.2898254394531,fpn_msgs/msg/FullGPS
1662485832590875387,1662485832.590875387,1662485832591264448,/terrasentia/full_gps,fpn_msgs/msg/FullGPS,56,1662485832,590875387,builtin_interfaces/msg/Time,,std_msgs/msg/Header,40.072129833333335,-88.2102345,-1.0,-33.27927017211914,180.0,0.014000000432133675,-0.003000000026077032,0.009999999776482582,0.07800000160932541,511.4941711425781,fpn_msgs/msg/FullGPS
1662485832787922382,1662485832.787922382,1662485832789845664,/terrasentia/full_gps,fpn_msgs/msg/FullGPS,57,1662485832,787922382,builtin_interfaces/msg/Time,,std_msgs/msg/Header,40.072129833333335,-88.2102345,-1.0,-33.27927017211914,180.0,0.014000000432133675,-0.004999999888241291,0.0010000000474974513,0.09399999678134918,511.6913146972656,fpn_msgs/msg/FullGPS
1662485832981972217,1662485832.981972218,1662485832983097408,/terrasentia/full_gps,fpn_msgs/msg/FullGPS,58,1662485832,981972217,builtin_interfaces/msg/Time,,std_msgs/msg/Header,40.072129833333335,-88.2102345,-1.0,-33.27927017211914,180.0,0.014000000432133675,-0.0020000000949949026,-0.004000000189989805,0.07500000298023224,511.88507080078125,fpn_msgs/msg/FullGPS
1662485833178187608,1662485833.178187609,1662485833178840224,/terrasentia/full_gps,fpn_msgs/msg/FullGPS,59,1662485833,178187608,builtin_interfaces/msg/Time,,std_msgs/msg/Header,40.072129833333335,-88.2102345,-1.0,-33.27927017211914,180.0,0.014000000432133675,0.003000000026077032,-0.004000000189989805,0.0860000029206276,512.0818481445312,fpn_msgs/msg/FullGPS
1662485833388213396,1662485833.388213396,1662485833388982240,/terrasentia/full_gps,fpn_msgs/msg/FullGPS,60,1662485833,388213396,builtin_interfaces/msg/Time,,std_msgs/msg/Header,40.072129833333335,-88.2102345,-1.0,-33.27927017211914,180.0,0.014000000432133675,-0.0020000000949949026,0.006000000052154064,0.09399999678134918,512.2911376953125,fpn_msgs/msg/FullGPS
1662485833573430061,1662485833.573430061,1662485833574748224,/terrasentia/full_gps,fpn_msgs/msg/FullGPS,61,1662485833,573430061,builtin_interfaces/msg/Time,,std_msgs/msg/Header,40.072129833333335,-88.2102345,-1.0,-33.27927017211914,180.0,0.014000000432133675,-0.007000000216066837,0.003000000026077032,0.09099999815225601,512.477783203125,fpn_msgs/msg/FullGPS
1662485833780737638,1662485833.780737638,1662485833781409888,/terrasentia/full_gps,fpn_msgs/msg/FullGPS,62,1662485833,780737638,builtin_interfaces/msg/Time,,std_msgs/msg/Header,40.072129833333335,-88.2102345,-1.0,-33.27927017211914,180.0,0.014000000432133675,-0.004000000189989805,-0.003000000026077032,0.07500000298023224,512.6838989257812,fpn_msgs/msg/FullGPS
1662485833991024732,1662485833.991024733,1662485833991516192,/terrasentia/full_gps,fpn_msgs/msg/FullGPS,63,1662485833,991024732,builtin_interfaces/msg/Time,,std_msgs/msg/Header,40.072129833333335,-88.2102345,-1.0,-33.27927017211914,180.0,0.014000000432133675,0.0020000000949949026,0.0,0.09200000017881393,512.8939208984375,fpn_msgs/msg/FullGPS
