condition,time_s,Dp_m,signed_heading_error_rad,Dtheta_rad,Dtheta_deg,rv_mps,Dv_mps,romega_radps,Domega_radps,Iomega_deg,derived_Dv_mps,derived_Domega_radps,derived_Iomega_deg
carpet_low_speed,123.4307025019728,0.0896914565353957,0.18133175703289695,0.18133175703289695,10.389544369676678,,,,,,1.9928612156117314e-05,0.031045664896070076,10.850320284311604
carpet_low_speed,123.53072738244443,0.0896933227244901,0.1782175112354878,0.1782175112354878,10.21111122911878,,,,,,1.9928612155893267e-05,0.031134711511029395,10.671887143753706
carpet_low_speed,123.63075226291602,0.08969511038499568,0.17511024382740636,0.17511024382740636,10.03307792081716,,,,,,1.9928612156125808e-05,0.0310649449760039,10.493853835452086
carpet_low_speed,123.73077714338763,0.08969695152501936,0.17199938132805315,0.17199938132805315,9.854838628958701,,,,,,1.992861215511001e-05,0.03110088694617683,10.315614543593679
carpet_low_speed,123.83080202385926,0.08969877823392869,0.16888711167133863,0.16888711167133863,9.67651871292233,,,,,,1.9928612155890434e-05,0.031114955019595728,10.137294627557257
carpet_low_speed,123.93082690433087,0.08970057667356278,0.16577689029166365,0.16577689029166365,9.498316154515598,,,,,,1.9928612155669227e-05,0.031094477344133693,9.959092069150575
carpet_low_speed,124.03085178480248,0.08970238212962851,0.16266518206874991,0.16266518206874991,9.320028406266488,,,,,,1.9928612156349848e-05,0.03110934207811417,9.780804320901463
carpet_low_speed,124.13087666527409,0.08970420911970337,0.15955609105688673,0.15955609105688673,9.141890613164668,,,,,,1.9928612154656263e-05,0.03108317647773346,9.602666527799645
carpet_low_speed,124.23090154574571,0.08970603611686347,0.15644383558304398,0.15644383558304398,8.963571509746991,,,,,,1.9928612155893267e-05,0.031114813226161366,9.424347424381917
carpet_low_speed,124.33092642621735,0.08970786326192254,0.15333305058949875,0.15333305058949875,8.785336658644217,,,,,,1.9928612156117314e-05,0.03110011208089595,9.246112573279094
carpet_low_speed,124.43095130668894,0.08970969339515866,0.15022092714510116,0.15022092714510116,8.60702511995652,,,,,,1.992861215511284e-05,0.031113493260123557,9.067801034591394
carpet_low_speed,124.53097618716055,0.08971156366415903,0.14710808183684776,0.14710808183684776,8.4286722215165,,,,,,1.99286121558961e-05,0.03112071010307483,8.889448136151476
carpet_low_speed,124.63100106763214,0.08971342233408647,0.1439993818766947,0.1439993818766947,8.250556834027241,,,,,,1.9928612156125808e-05,0.03107926693335859,8.711332748662167
carpet_low_speed,124.73102594810378,0.0897152494698711,0.14088926686392966,0.14088926686392966,8.072360369995529,,,,,,1.9928612155890434e-05,0.03109341393962321,8.533136284630405
carpet_low_speed,124.8310508285754,0.08971709663209447,0.13777837419488925,0.13777837419488925,7.8941193495413255,,,,,,1.992861215465343e-05,0.031101188567990525,8.354895264176303
carpet_low_speed,124.93107570904701,0.08971892370740402,0.1346672426825979,0.1346672426825979,7.715864644376877,,,,,,1.99286121558961e-05,0.031103576406434554,8.176640559011753
carpet_low_speed,125.03110058951863,0.0897207567718354,0.13155758666064443,0.13155758666064443,7.537694478581503,,,,,,1.9928612156120143e-05,0.03108882517319191,7.998470393216481
carpet_low_speed,125.13112546999027,0.0897225779001816,0.12844631883057644,0.12844631883057644,7.359431962983782,,,,,,1.9928612156117314e-05,0.031104939245111245,7.820207877618657
carpet_low_speed,125.23115035046186,0.0897243852704187,0.12534616909952412,0.12534616909952412,7.181806467535867,,,,,,1.992861215488597e-05,0.030993785910415114,7.642582382170793
carpet_low_speed,125.33117523093347,0.08972618024962697,0.12222422165180724,0.12222422165180724,7.00293205492005,,,,,,1.9928612156122975e-05,0.03121170885679942,7.463707969555027
carpet_low_speed,125.43120011140506,0.08972800747891305,0.1191129468314287,0.1191129468314287,6.824669138807036,,,,,,1.992861215589893e-05,0.031105009130824375,7.285445053442014
carpet_low_speed,125.5312249918767,0.08972983456855109,0.11600762126885655,0.11600762126885655,6.6467470900575645,,,,,,1.9928612155663565e-05,0.031045531351108182,7.10752300469249
