condition,time_s,Dp_m,signed_heading_error_rad,Dtheta_rad,Dtheta_deg,rv_mps,Dv_mps,romega_radps,Domega_radps,Iomega_deg,derived_Dv_mps,derived_Domega_radps,derived_Iomega_deg
smooth_floor_trapezoid,5.800427087442472,0.052206433356045585,0.006736763115508637,0.006736763115508637,0.3859880940980484,,,,,,0.1295122190525713,0.06400709764365263,0.5914730699342263
smooth_floor_trapezoid,5.900434451019063,0.043639033008455806,0.027930463550573492,0.027930463550573492,1.6002976812918412,,,,,,0.040443132225628765,0.2119213993560969,1.8057826571280318
smooth_floor_trapezoid,6.000441814595661,0.03152167123435325,-0.008144536121185375,0.008144536121185375,0.466647545835772,,,,,,0.00018516478400823727,0.3607234345711752,-0.2611625699995688
smooth_floor_trapezoid,6.100449178172251,0.01980526319295666,-0.006369956942498867,0.006369956942498867,0.3649716484852431,,,,,,0.00018516478400825044,0.017744485158109825,-0.15948667264903993
smooth_floor_trapezoid,6.200456541748849,0.011273887159750808,-0.0186493677139552,0.0186493677139552,1.0685300605971733,,,,,,0.00018516478400823727,0.12278506634215246,-0.8630450847609702
smooth_floor_trapezoid,6.300463905325444,0.014259704285160624,-0.004605176766967034,0.004605176766967034,0.2638571926589125,,,,,,0.00018516478400824386,0.1404315686837612,-0.058372216822696714
smooth_floor_trapezoid,6.4004712689020415,0.023370210154779598,0.026763711493366316,0.026763711493366316,1.5334477126756636,,,,,,0.00018516478400835168,0.3136657855829485,1.7389326885118668
smooth_floor_trapezoid,6.500478632478632,0.027551605862601594,-0.0031531270041167403,0.0031531270041167403,0.18066086960461858,,,,,,0.00018516478400825044,0.2991463571037044,0.02482410623159749
smooth_floor_trapezoid,6.600485996055227,0.027612858757660095,-0.004118485134286587,0.004118485134286587,0.23597181618199153,,,,,,0.00018516478400824386,0.009652870505187483,-0.030486840345788184
smooth_floor_trapezoid,6.700493359631821,0.027595860715230635,-0.00576498450586449,0.00576498450586449,0.33030928114434766,,,,,,0.00018516478400708243,0.01646378139262808,-0.12482430530815705
smooth_floor_trapezoid,6.800500723208412,0.02758118593717673,-0.004827166805585037,0.004827166805585037,0.2765762849656702,,,,,,0.00018516478400825044,0.00937748648439496,-0.07109130912947959
smooth_floor_trapezoid,6.90050808678501,0.02754157029757488,-0.0051662821441658124,0.0051662821441658124,0.2960061626344986,,,,,,0.00018516478400823727,0.003390903694014665,-0.09052118679829524
smooth_floor_trapezoid,7.000515450361604,0.027524582016842433,-0.004999519124424978,0.004999519124424978,0.2864513454244919,,,,,,0.00018516478400824386,0.0016675074092208282,-0.08096636958830132
smooth_floor_trapezoid,7.100522813938198,0.027507595710429694,-0.004889856300310136,0.004889856300310136,0.280168128433226,,,,,,0.00018516478400835827,0.001096547496033659,-0.0746831525970354
smooth_floor_trapezoid,7.200530177514796,0.027491564354665085,-0.006470117895978511,0.006470117895978511,0.37071044839163286,,,,,,0.00018516478400823727,0.015801452404634576,-0.165225472555455
smooth_floor_trapezoid,7.300537541091387,0.02747423454061075,-0.00666743544312709,0.00666743544312709,0.3820159110671201,,,,,,0.00018516478400825044,0.00197303018589245,-0.17653093523091673
smooth_floor_trapezoid,7.400544904667981,0.02746062205454685,-0.006720735767049568,0.006720735767049568,0.38506979467455826,,,,,,0.00018516478400824386,0.0005329639940173041,-0.17958481883838037
smooth_floor_trapezoid,7.500552268244576,0.027442859657377052,-0.006411780316513571,0.006411780316513571,0.36736795130128275,,,,,,0.00018516478400713965,0.0030893270204052346,-0.1618829754650667
smooth_floor_trapezoid,7.60055963182117,0.027476925960133056,-0.006324074426435011,0.006324074426435011,0.36234277396134296,,,,,,0.00018516478400824386,0.0008769943226324829,-0.15685779812515235
smooth_floor_trapezoid,7.7005669953977645,0.02747931774441209,-0.006277401096559387,0.006277401096559387,0.35966858914364785,,,,,,0.00018516478400824386,0.00046669893302284083,-0.15418361330745725
smooth_floor_trapezoid,7.800574358974359,0.02746045340150165,-0.006424275722271666,0.006424275722271666,0.36808388531452507,,,,,,0.00018516478400824386,0.0014686381128304563,-0.16259890947833447
smooth_floor_trapezoid,7.900581722550957,0.027422108575923743,-0.006504681559797554,0.006504681559797554,0.37269080045297304,,,,,,0.00018516478400829446,0.0008039991721662074,-0.16720582461679517
smooth_floor_trapezoid,8.000589086127547,0.02738377087917851,-0.005510710510598926,0.005510710510598926,0.31574045437570136,,,,,,0.00018516478400825044,0.009938978627689344,-0.11025547853948532
smooth_floor_trapezoid,8.100596449704142,0.027359529353669806,-0.005851398688891507,0.005851398688891507,0.33526044912186675,,,,,,0.00018516478400824386,0.0034066309330477666,-0.12977547328565073
smooth_floor_trapezoid,8.200603813280736,0.027336746163393533,-0.0059514986288471405,0.0059514986288471405,0.3409957532108375,,,,,,0.00018516478400824386,0.0010009256956283051,-0.13551077737463418
smooth_floor_trapezoid,8.30061117685733,0.027320974711238705,-0.012140069343807625,0.012140069343807625,0.6955747363963316,,,,,,0.00018516478400713965,0.06188115048369151,-0.4900897605601283
smooth_floor_trapezoid,8.400618540433925,0.027303997297463155,-0.012235286699502801,0.012235286699502801,0.7010302890140612,,,,,,0.00018516478400824386,0.0009521034480895465,-0.4955453131778833
smooth_floor_trapezoid,8.50062590401052,0.02739014457632468,-0.005931585766829173,0.005931585766829173,0.3398548302591816,,,,,,0.00018516478400824386,0.06303236789005413,-0.13436985442296556
smooth_floor_trapezoid,8.600633267587117,0.027375104753965516,-0.00605583892442052,0.00605583892442052,0.3469740117803397,,,,,,0.00018516478400823727,0.001242440087892581,-0.14148903594416185
smooth_floor_trapezoid,8.700640631163708,0.027362697670062438,-0.00631042185009445,0.00631042185009445,0.36156053895754864,,,,,,0.00018516478400825044,0.00254564180645293,-0.156075563121358
smooth_floor_trapezoid,8.800647994740306,0.02734572302259469,-0.0063444620006016805,0.0063444620006016805,0.36351089591560304,,,,,,0.00018516478400823727,0.0003403764411923391,-0.15802592007941244
smooth_floor_trapezoid,8.900655358316897,0.027340158029434434,-0.006547507840341638,0.006547507840341638,0.3751445655803923,,,,,,0.00018516478400830763,0.002030308894053568,-0.16965958974422712
smooth_floor_trapezoid,9.000662721893491,0.027334948925423368,-0.006627212902337476,0.006627212902337476,0.3797113292385824,,,,,,0.00018516478400824386,0.0007969919328469578,-0.17422635340241724
smooth_floor_trapezoid,9.100670085470085,0.02731797937542697,-0.006535305291441418,0.006535305291441418,0.37444541102910767,,,,,,0.00018516478400713965,0.0009190084370704092,-0.16896043519294252
smooth_floor_trapezoid,9.20067744904668,0.02729755844383251,-0.0066613852337926716,0.0066613852337926716,0.38166925960708725,,,,,,0.00018516478400824386,0.001260706590408241,-0.1761842837708712
smooth_floor_trapezoid,9.300684812623278,0.02727402892841611,-0.00666280561940269,0.00666280561940269,0.3817506417078224,,,,,,0.00018516478400823727,1.4202810274249332e-05,-0.17626566587165723
smooth_floor_trapezoid,9.400692176199868,0.0272593865424393,-0.0066666682130707144,0.0066666682130707144,0.3819719520229742,,,,,,0.00018516478400825044,3.862309263479892e-05,-0.17648697618678358
smooth_floor_trapezoid,9.500699539776463,0.027243680752086902,-0.006682750791853209,0.006682750791853209,0.38289341591089776,,,,,,0.00018516478400824386,0.0001608139461690674,-0.17740844007471987
smooth_floor_trapezoid,9.600706903353057,0.027226929140633307,-0.006604510970963595,0.006604510970963595,0.3784106043840634,,,,,,0.00018516478400824386,0.0007823406006467828,-0.1729256285478855
smooth_floor_trapezoid,9.700714266929651,0.029526152889399422,0.010492726231566607,0.010492726231566607,0.6011889286549755,,,,,,0.00018516478400824386,0.17095978327071312,0.8066739044911406
smooth_floor_trapezoid,9.80072163050625,0.029509103977161655,0.010458686081058488,0.010458686081058488,0.5992385716968701,,,,,,0.00018516478400835168,0.0003403764411923391,0.8047235475330862
smooth_floor_trapezoid,9.90072899408284,0.029492056836419846,0.010424645930552146,0.010424645930552146,0.5972882147388666,,,,,,0.00018516478400819322,0.0003403764411923633,0.8027731905750318
smooth_floor_trapezoid,10.000736357659434,0.029476226680650353,0.0101830674771346,0.0101830674771346,0.5834467889367435,,,,,,0.00018516478400713965,0.0024156066591244545,0.7889317647729341
smooth_floor_trapezoid,10.100743721236029,0.02945925961669478,0.0038994462878081393,0.0038994462878081393,0.2234218147293625,,,,,,0.00018516478400824386,0.0628315852413577,0.42890679056556585
smooth_floor_trapezoid,10.200751084812623,0.029467599861828495,0.003959756253366642,0.003959756253366642,0.22687732121844406,,,,,,0.00018516478400824386,0.0006030552491498492,0.4323622970546474
smooth_floor_trapezoid,10.300758448389217,0.029439075948992165,0.010073043765778777,0.010073043765778777,0.5771428946296893,,,,,,0.00018516478400824386,0.06112837388948247,0.7826278704658545
smooth_floor_trapezoid,10.400765811965812,0.029422039312944286,0.01003313942506523,0.01003313942506523,0.574856544322551,,,,,,0.00018516478400835827,0.0003990140254232138,0.780341520158767
smooth_floor_trapezoid,10.50077317554241,0.029405004467867073,0.00985946337002197,0.00985946337002197,0.5649056393660904,,,,,,0.00018516478400823727,0.001736632672155554,0.7703906152023065
smooth_floor_trapezoid,10.600780539119,0.029387971416874995,0.009825423219515628,0.009825423219515628,0.5629552824080869,,,,,,0.00018516478400825044,0.00034037644118348214,0.768440258244303
smooth_floor_trapezoid,10.700787902695595,0.02937094016308937,0.009791383069009285,0.009791383069009285,0.5610049254500833,,,,,,0.00018516478400824386,0.0003403764411923512,0.7664899012862485
smooth_floor_trapezoid,10.800795266272189,0.02933620266492905,0.010033189921486496,0.010033189921486496,0.5748594375543701,,,,,,0.00018516478400713965,0.0024178904815611944,0.7803444133905734
smooth_floor_trapezoid,10.900802629848783,0.026942455519237605,-0.007465400286935875,0.007465400286935875,0.42773592881717937,,,,,,0.00018516478400818664,0.17497301781204214,-0.2222509529810015
smooth_floor_trapezoid,11.000809993425378,0.02692414929455669,-0.00776098474713649,0.00776098474713649,0.4446716708763273,,,,,,0.00018516478400824386,0.0029556269621531716,-0.23918669504016213
smooth_floor_trapezoid,11.100817357001969,0.026900310190908473,-0.007081398500347724,0.007081398500347724,0.405734247120195,,,,,,0.00018516478400836485,0.006795362086198041,-0.20024927128401712
smooth_floor_trapezoid,11.200824720578566,0.026883396491576967,-0.007103995722994583,0.007103995722994583,0.40702897260657744,,,,,,0.00018516478400823727,0.00022595558805356083,-0.20154399677038684
smooth_floor_trapezoid,11.30083208415516,0.026866662643106397,-0.007194169464255218,0.007194169464255218,0.41219554740371656,,,,,,0.00018516478400824386,0.0009016710173725788,-0.20671057156753864
smooth_floor_trapezoid,11.400839447731755,0.026872076623191656,-0.007696037315641391,0.007696037315641391,0.4409504571614431,,,,,,0.00018516478400824386,0.005018308986833523,-0.23546548132525247
smooth_floor_trapezoid,11.50084681130835,0.0268584286334604,-0.008338470105574203,0.008338470105574203,0.4777591446454078,,,,,,0.00018516478400824386,0.006423854873856394,-0.2722741688092299
smooth_floor_trapezoid,11.600854174884944,0.026807683529865442,-0.007481704723444338,0.007481704723444338,0.42867010421645335,,,,,,0.00018516478400713965,0.008567022982003956,-0.22318512838025
smooth_floor_trapezoid,11.700861538461535,0.026789040728269233,-0.008310836690768042,0.008310836690768042,0.4761758666034805,,,,,,0.00018516478400825044,0.008290709180521055,-0.27069089076730257
smooth_floor_trapezoid,11.800868902038129,0.02676545968063583,-0.007754735893255038,0.007754735893255038,0.44431363792212614,,,,,,0.00018516478400824386,0.005560598516203635,-0.23882866208592282
smooth_floor_trapezoid,11.900876265614727,0.026728360673346732,-0.007488058233206196,0.007488058233206196,0.42903413351090297,,,,,,0.00018516478400823727,0.002666580244807327,-0.22354915767471237
smooth_floor_trapezoid,12.000883629191321,0.02671092339963616,-0.007430987165792047,0.007430987165792047,0.4257642022157656,,,,,,0.00018516478400824386,0.0005706686525181665,-0.220279226379575
smooth_floor_trapezoid,12.10089099276792,0.026640580545618343,-0.006882587088679948,0.006882587088679948,0.39434319231259346,,,,,,0.00018516478400829446,0.00548359698225466,-0.18885821647641557
smooth_floor_trapezoid,12.20089835634451,0.026623761913783732,-0.006844154411420611,0.006844154411420611,0.392141162110245,,,,,,0.00018516478400825044,0.0003842984744808629,-0.18665618627406716
smooth_floor_trapezoid,12.300905719921104,0.026606896581799967,-0.006849034755676442,0.006849034755676442,0.3924207852386751,,,,,,0.00018516478400824386,4.879984914403984e-05,-0.18693580940249718
smooth_floor_trapezoid,12.400913083497699,0.02658998364143547,-0.0072092736976854255,0.0072092736976854255,0.41306095623204786,,,,,,0.00018516478400713965,0.0036021241749149718,-0.20757598039585723
smooth_floor_trapezoid,12.500920447074293,0.02661990877954033,-0.00785377963952083,0.00785377963952083,0.4499884265703207,,,,,,0.00018516478400824386,0.006444584866411223,-0.24450345073413005
smooth_floor_trapezoid,12.600927810650887,0.026600674547277013,-0.007225997055939182,0.007225997055939182,0.4140191340792733,,,,,,0.00018516478400824386,0.0062773635973398904,-0.20853415824308275
smooth_floor_trapezoid,12.700935174227482,0.026584135525115318,-0.007303182208534764,0.007303182208534764,0.41844151756407344,,,,,,0.00018516478400824386,0.0007717946942623615,-0.21295654172788284
smooth_floor_trapezoid,12.80094253780408,0.02170366820822909,-0.007793179738230904,0.007793179738230904,0.44651630798749853,,,,,,0.05480677028553381,0.004899614510093948,-0.2410313321513079
smooth_floor_trapezoid,12.90094990138067,0.014804170506131378,-0.00788109319679453,0.00788109319679453,0.45155337812559254,,,,,,0.0877481923535525,0.0008790698546542314,-0.24606840228940194
smooth_floor_trapezoid,13.000957264957265,0.011015461677378392,-0.008309430917107008,0.008309430917107008,0.4760953217057526,,,,,,0.08774819235354846,0.004283061816585104,-0.27061034586954924
smooth_floor_trapezoid,13.100964628533859,0.013301653889997251,-0.008443887238358982,0.008443887238358982,0.48379910144234584,,,,,,0.08774819235354944,0.0013444642118655,-0.2783141256061298
smooth_floor_trapezoid,13.200971992110453,0.019660752314691988,-0.008565250945834713,0.008565250945834713,0.49075272966676553,,,,,,0.08774819235354846,0.0012135477142440742,-0.2852677538305622
smooth_floor_trapezoid,13.300979355687048,0.027388518616171253,-0.00865017509831123,0.00865017509831123,0.49561852518239546,,,,,,0.08774819235354944,0.0008491789948239102,-0.29013354934621755
smooth_floor_trapezoid,13.400986719263638,0.03753513397477694,-0.020971490955317584,0.020971490955317584,1.2015779218364764,,,,,,0.11298478869153097,0.12320408634280049,-0.9960929460002859
smooth_floor_trapezoid,13.50099408284024,0.04138819561784621,0.03566558833841871,0.03566558833841871,2.0434876856423982,,,,,,0.11729154793370201,0.5663290908609433,2.2489726614786014
smooth_floor_trapezoid,13.60100144641683,0.04777702681081155,-0.015115561172285297,0.015115561172285297,0.8660578601437665,,,,,,0.11729154793371446,0.5077741047719292,-0.6605728843075761
smooth_floor_trapezoid,13.701008809993425,0.04941561568688735,0.026259412592237297,0.026259412592237297,1.5045535140278856,,,,,,0.11729154793371024,0.4137192731096694,1.7100384898641015
smooth_floor_trapezoid,13.80101617357002,0.05162085968402375,-0.014704937414706798,0.014704937414706798,0.8425308518667155,,,,,,0.11729154793370919,0.40961333787757015,-0.6370458760305251
smooth_floor_trapezoid,13.901023537146614,0.056281851457217966,-0.006577657414678306,0.006577657414678306,0.37687200894399936,,,,,,0.11729154793371024,0.08126681585605357,-0.17138703310780892
smooth_floor_trapezoid,14.001030900723208,0.056404097048902466,-0.02384372627270448,0.02384372627270448,1.366144883291164,,,,,,0.1172915479337103,0.17264797551434838,-1.1606599074549864
smooth_floor_trapezoid,14.101038264299799,0.05929062504389493,-0.027495952530827594,0.027495952530827594,1.5754020337084758,,,,,,0.12806557385239545,0.036519573434466227,-1.3699170578722726
smooth_floor_trapezoid,14.2010456278764,0.06344301554574462,-0.018984103034024535,0.018984103034024535,1.087708981691107,,,,,,0.12906992056262198,0.08511222766394491,-0.8822240058549292
smooth_floor_trapezoid,14.301052991452991,0.06530486664307837,9.943829927117065e-05,9.943829927117065e-05,0.005697394870196888,,,,,,0.12906992056263586,0.1908213620558105,0.21118237070637458
smooth_floor_trapezoid,14.401060355029585,0.06624404226641001,-0.02517367239958368,0.02517367239958368,1.4423451833411125,,,,,,0.12906992056263114,0.25271249831017195,-1.2368602075049349
smooth_floor_trapezoid,14.50106771860618,0.07007767179598873,-0.006049462258814309,0.006049462258814309,0.34660865575373756,,,,,,0.12906992056263017,0.19122802018595747,-0.1411236799175599
smooth_floor_trapezoid,14.60107508218277,0.07173514766667859,-0.0024430434460240846,0.0024430434460240846,0.1399760786242768,,,,,,0.12906992056263575,0.036061532709325814,0.06550889721192632
smooth_floor_trapezoid,14.701082445759369,0.07436751841834074,-0.04503266973168252,0.04503266973168252,2.5801819158319375,,,,,,0.13463760474608094,0.4258649039681815,-2.37469693999576
smooth_floor_trapezoid,14.801089809335963,0.07785646478949675,-0.009941574055563507,0.009941574055563507,0.5696102351005463,,,,,,0.1385840888855822,0.35088511906669617,-0.3641252592643305
smooth_floor_trapezoid,14.90109717291256,0.0822621800086584,-0.0210135284553985,0.0210135284553985,1.2039864931723938,,,,,,0.13858408888557722,0.11071139168022318,-0.9985015173361906
smooth_floor_trapezoid,15.001104536489152,0.08399394604941118,-0.0039057504764974382,0.0039057504764974382,0.22378301813451343,,,,,,0.13858408888558713,0.17106518327322012,-0.018298042298310304
