time_s,method,pred_v_T_mps,pred_omega_T_radps,x_T_m,y_T_m,theta_T_rad
0.0,loso_calibrated_physics,0.0,0.0003140695017161425,0.0,0.0,2.818975761954207
0.0999999046325683,loso_calibrated_physics,0.0,0.0004790376732556003,0.0,0.0,2.8190236656758483
0.1999998092651367,loso_calibrated_physics,0.0,-0.0002415024258568277,0.0,0.0,2.8189995154562935
0.2999997138977051,loso_calibrated_physics,0.0,8.946199049196301e-05,0.0,0.0,2.8190084616468116
0.3999996185302734,loso_calibrated_physics,0.0,0.0004790376732556003,0.0,0.0,2.8190563653684517
0.4999995231628418,loso_calibrated_physics,0.0,0.0004790376732556003,0.0,0.0,2.8191042690900936
0.5999994277954102,loso_calibrated_physics,0.0,0.00022742349194378175,0.0,0.0,2.8191270114175984
0.6999993324279785,loso_calibrated_physics,0.0,0.00022742349194378175,0.0,0.0,2.819149753745104
0.7999992370605469,loso_calibrated_physics,0.0,0.0003847909691057917,0.0,0.0,2.8191882328053186
0.8999991416931152,loso_calibrated_physics,0.0,0.0004603982259022319,0.0,0.0,2.8192342725840014
0.9999990463256836,loso_calibrated_physics,0.0,0.0004790376732556003,0.0,0.0,2.8192821763056424
1.099998950958252,loso_calibrated_physics,0.0,0.00022742349194378175,0.0,0.0,2.819304918633148
1.1999988555908203,loso_calibrated_physics,0.0,8.804557247286233e-05,0.0,0.0,2.819313723181999
1.299998760223389,loso_calibrated_physics,0.0,8.875679094277655e-05,0.0,0.0,2.8193225988526285
1.399998664855957,loso_calibrated_physics,0.0,0.00033410735401600314,0.0,0.0,2.8193560095561665
1.4999985694885254,loso_calibrated_physics,0.0,0.0004790376732556003,0.0,0.0,2.8194039132778084
1.5999984741210938,loso_calibrated_physics,0.0,0.0004790376732556003,0.0,0.0,2.8194518169994485
1.699998378753662,loso_calibrated_physics,0.0,0.00024670478004461905,0.0,0.0,2.819476487453926
1.7999982833862305,loso_calibrated_physics,0.0,0.0007306518545674188,0.0,0.0,2.8195495525697023
1.8999981880187988,loso_calibrated_physics,0.0,0.0004790376732556003,0.0,0.0,2.8195974562913433
